"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VENDELSÖ SÅGEN",202244,6918,3067.43,0.443398381034981,1315.43,0.190145995952587,280,0.040474125469789,167,0.024139924833767,528,0.0763226366001735,16,0.00231280716970223,0,0,25,0.00361376120265973,228,0.0329575021682567,11,0.00159005492917028,78,0.0112749349522984,419,0.060566637756577,2841.43,0.410729979762937,1321.43,0.191013298641226,226,0.0326684012720439,132.43,0.0191428158427291,957,0.138334778837814,54,0.00780572419774501,167,0.024139924833767,519,0.075021682567216,9,0.0013009540329575,16,0.00231280716970223,0,0,0,0,0,0,0,0,159,0.0229835212489159,94,0.0135877421220006,12,0.00173460537727667,77,0.011130384504192,235,0.0339693553050014,184,0.0265972824515756,2841.43,0.410729979762937,957,0.138334778837814,468,0.0676496097137901,6,0.000867302688638335,89,0.0128649898814686
"VENDELSÖ SÅGEN",202233,8306,1005.539,0.121061762581267,101.539,0.0122247772694438,86,0.0103539609920539,76,0.00915001203948953,199,0.0239585841560318,0,0,0,0,26,0.00313026727666747,169,0.0203467372983386,6,0.000722369371538647,62,0.00746448350589935,280,0.0337105706718035,919.539,0.110707801589213,575.539,0.0692919576209969,86,0.0103539609920539,10.539,0.00126884180110763,5,0.000601974476282206,0,0,76,0.00915001203948953,199,0.0239585841560318,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0067421141343607,139,0.0167348904406453,16,0.00192631832410306,52,0.00626053455333494,182,0.0219118709366723,98,0.0117986997351312,919.539,0.110707801589213,5,0.000601974476282206,261,0.0314230676619311,10,0.00120394895256441,68,0.008186852877438
"VENDELSÖ SÅGEN",202232,8011,1565.219,0.195383722381725,109.219,0.0136336287604544,76,0.00948695543627512,64,0.00798901510423168,754,0.0941205841967295,12,0.00149794033204344,0,0,27,0.00337036574709774,60,0.0074897016602172,14,0.00174759705405068,109,0.0136062913493946,340,0.0424416427412308,1489.219,0.18589676694545,1214.219,0.151568967669455,76,0.00948695543627512,32.219,0.00402184496317563,1,0.00012482836100362,0,0,64,0.00798901510423168,754,0.0941205841967295,0,0,12,0.00149794033204344,0,0,0,0,0,0,0,0,61,0.00761453002122082,26,0.00324553738609412,19,0.00237173885906878,104,0.0129821495443765,214,0.0267132692547747,126,0.0157283734864561,1489.219,0.18589676694545,1,0.00012482836100362,135,0.0168518287354887,16,0.00199725377605792,123,0.0153538884034453
"VENDELSÖ SÅGEN",202231,7099,1459.743,0.20562656712213,76.743,0.0108103958303986,72,0.0101422735596563,31,0.00436681222707424,833,0.117340470488801,0,0,0,0,50,0.00704324552753909,68,0.00957881391745316,10,0.00140864910550782,72,0.0101422735596563,247,0.0347936329060431,1387.743,0.195484293562474,1154.743,0.162662769404141,72,0.0101422735596563,2.743,0.000386392449640794,2,0.000281729821101564,0,0,31,0.00436681222707424,833,0.117340470488801,0,0,0,0,0,0,0,0,0,0,0,0,79,0.0111283279335118,39,0.00549373151148049,21,0.00295816312156642,61,0.00859275954359769,160,0.0225383856881251,87,0.012255247217918,1387.743,0.195484293562474,2,0.000281729821101564,141,0.0198619523876602,8,0.00112691928440625,82,0.0115509226651641
"VENDELSÖ SÅGEN",202230,6542,920.89,0.140765820849893,96.89,0.0148104555181902,95,0.0145215530418832,35,0.00535004585753592,225,0.0343931519413024,2,0.00030571690614491,0,0,17,0.00259859370223173,41,0.00626719657597065,9,0.00137572607765209,95,0.0145215530418832,305,0.0466218281870987,825.89,0.12624426780801,627.89,0.0959782940996637,95,0.0145215530418832,0.89,0.000136044023234485,1,0.000152858453072455,0,0,35,0.00535004585753592,225,0.0343931519413024,0,0,2,0.00030571690614491,0,0,0,0,0,0,0,0,40,0.0061143381228982,18,0.00275145215530419,21,0.00321002751452155,83,0.0126872516050138,222,0.033934576582085,83,0.0126872516050138,825.89,0.12624426780801,1,0.000152858453072455,84,0.0128401100580862,9,0.00137572607765209,104,0.0158972791195353
"VENDELSÖ SÅGEN",202229,6718,817.576,0.121699315272403,92.576,0.0137802917534981,80,0.0119083060434653,21,0.00312593033640965,200,0.0297707651086633,6,0.000893122953259899,0,0,18,0.0026793688597797,52,0.00774039892825246,8,0.00119083060434653,80,0.0119083060434653,260,0.0387019946412623,737.576,0.109791009228937,553.576,0.082401905328967,80,0.0119083060434653,7.576,0.00112771658231617,5,0.000744269127716582,0,0,21,0.00312593033640965,200,0.0297707651086633,0,0,6,0.000893122953259899,0,0,0,0,0,0,0,0,40,0.00595415302173266,30,0.00446561476629949,29,0.00431676094075618,59,0.00878237570705567,184,0.0273891038999702,76,0.0113128907412921,737.576,0.109791009228937,5,0.000744269127716582,79,0.011759452217922,12,0.0017862459065198,88,0.0130991366478118
"VENDELSÖ SÅGEN",202228,6703,849.15,0.12668208264956,84.15,0.012554080262569,78,0.0116365806355363,58,0.00865284201103983,217,0.032373564075787,0,0,0,0,7,0.00104430851857377,48,0.00716097269879159,18,0.00268536476204684,83,0.0123825152916605,256,0.0381918543935551,771.15,0.115045502014024,554.15,0.0826719379382366,78,0.0116365806355363,3.15,0.000469938833358198,3,0.000447560793674474,0,0,58,0.00865284201103983,217,0.032373564075787,0,0,0,0,0,0,0,0,0,0,0,0,34,0.00507235566164404,21,0.00313292555572132,16,0.0023869908995972,85,0.0126808891541101,175,0.0261077129643443,81,0.0120841414292108,771.15,0.115045502014024,3,0.000447560793674474,109,0.0162613755035059,4,0.000596747724899299,101,0.0150678800537073
"VENDELSÖ SÅGEN",202227,6937,1800.401,0.259535966556148,91.401,0.0131758685310653,79,0.0113882081591466,35,0.00504540867810293,1144,0.164912786507136,0,0,0,0,7,0.00100908173562059,61,0.0087934265532651,30,0.00432463600980251,52,0.00749603575032435,301,0.0433905146316852,1721.401,0.248147758397002,1533.401,0.221046706068906,79,0.0113882081591466,9.401,0.00135519677093845,3,0.000432463600980251,0,0,35,0.00504540867810293,1144,0.164912786507136,0,0,0,0,0,0,0,0,0,0,0,0,31,0.00446879054346259,37,0.00533371774542309,38,0.00547787227908318,44,0.00634279948104368,197,0.0283984431310365,104,0.0149920715006487,1721.401,0.248147758397002,3,0.000432463600980251,96,0.013838835231368,7,0.00100908173562059,82,0.0118206717601269
"VENDELSÖ SÅGEN",202226,7690,942.964,0.12262210663199,113.964,0.0148197659297789,104,0.0135240572171651,41,0.00533159947984395,235,0.0305591677503251,0,0,0,0,13,0.00169050715214564,57,0.00741222366710013,6,0.000780234070221066,63,0.0081924577373212,310,0.0403120936280884,838.964,0.109098049414824,656.964,0.0854309492847854,104,0.0135240572171651,7.964,0.00103563068920676,2,0.000260078023407022,0,0,41,0.00533159947984395,235,0.0305591677503251,0,0,0,0,0,0,0,0,0,0,0,0,40,0.00520156046814044,30,0.00390117035110533,20,0.00260078023407022,49,0.00637191157347204,200,0.0260078023407022,110,0.0143042912873862,838.964,0.109098049414824,2,0.000260078023407022,100,0.0130039011703511,11,0.00143042912873862,69,0.00897269180754226
"VENDELSÖ SÅGEN",202225,7616,2065.489,0.271203912815126,1188.489,0.156051601890756,188,0.0246848739495798,40,0.00525210084033613,220,0.0288865546218487,12,0.00157563025210084,0,0,15,0.00196953781512605,52,0.00682773109243697,13,0.00170693277310924,75,0.00984768907563025,262,0.0344012605042017,1877.489,0.246519038865546,689.489,0.090531643907563,188,0.0246848739495798,7.489,0.000983324579831933,993,0.130383403361345,0,0,40,0.00525210084033613,220,0.0288865546218487,0,0,12,0.00157563025210084,0,0,0,0,0,0,0,0,43,0.00564600840336134,24,0.00315126050420168,18,0.00236344537815126,70,0.00919117647058824,143,0.0187762605042017,119,0.015625,1877.489,0.246519038865546,993,0.130383403361345,92,0.0120798319327731,15,0.00196953781512605,88,0.0115546218487395
"VENDELSÖ SÅGEN",202224,7999,1324.878,0.165630453806726,111.878,0.013986498312289,106,0.0132516564570571,39,0.0048756094511814,508,0.0635079384923115,0,0,0,0,7,0.000875109388673584,76,0.00950118764845606,7,0.000875109388673584,107,0.0133766720840105,363,0.045380672584073,1218.878,0.152378797349669,982.878,0.122875109388674,106,0.0132516564570571,5.878,0.000734841855231904,0,0,0,0,39,0.0048756094511814,508,0.0635079384923115,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0052506563320415,41,0.00512564070508814,19,0.00237529691211401,95,0.0118764845605701,219,0.0273784223027878,144,0.0180022502812852,1218.878,0.152378797349669,0,0,115,0.0143767970996375,7,0.000875109388673584,114,0.0142517814726841
"VENDELSÖ SÅGEN",202223,8419,2244.311,0.266576909371659,170.311,0.0202293621570258,135,0.0160351585699014,39,0.00463237914241596,1452,0.172467038840717,0,0,0,0,11,0.00130656847606604,65,0.00772063190402661,15,0.0017816842855446,66,0.00783941085639625,291,0.0345646751395653,2109.311,0.250541750801758,1913.311,0.227261076137308,135,0.0160351585699014,35.311,0.00419420358712436,0,0,0,0,39,0.00463237914241596,1452,0.172467038840717,0,0,0,0,0,0,0,0,0,0,0,0,36,0.00427604228530704,40,0.0047511580947856,10,0.0011877895236964,71,0.00843330561824445,168,0.0199548639980995,123,0.0146098111414657,2109.311,0.250541750801758,0,0,104,0.0123530110464426,11,0.00130656847606604,81,0.00962109514194085
"VENDELSÖ SÅGEN",202222,8040,1005.469,0.125058333333333,87.469,0.0108792288557214,78,0.00970149253731343,43,0.00534825870646766,184,0.0228855721393035,0,0,0,0,11,0.0013681592039801,128,0.0159203980099502,3,0.000373134328358209,87,0.0108208955223881,384,0.0477611940298507,927.469,0.11535684079602,655.469,0.0815259950248756,78,0.00970149253731343,9.469,0.00117773631840796,0,0,0,0,43,0.00534825870646766,184,0.0228855721393035,0,0,0,0,0,0,0,0,0,0,0,0,38,0.00472636815920398,101,0.0125621890547264,25,0.00310945273631841,65,0.00808457711442786,240,0.0298507462686567,144,0.017910447761194,927.469,0.11535684079602,0,0,172,0.0213930348258706,10,0.00124378109452736,90,0.0111940298507463
"VENDELSÖ SÅGEN",202221,7987,1390.107,0.174046200075122,117.107,0.0146622010767497,80,0.01001627644923,44,0.0055089520470765,526,0.0658570176536872,12,0.0015024414673845,0,0,52,0.0065105796919995,61,0.00763741079253787,11,0.00137723801176912,90,0.0112683110053837,397,0.0497057718793039,1310.107,0.164029923625892,1052.107,0.131727432077125,80,0.01001627644923,37.107,0.00464592462751972,0,0,0,0,44,0.0055089520470765,526,0.0658570176536872,0,0,12,0.0015024414673845,0,0,0,0,0,0,0,0,90,0.0112683110053837,23,0.00287967947915362,26,0.00325528984599975,75,0.00939025917115312,247,0.0309252535369976,150,0.0187805183423062,1310.107,0.164029923625892,0,0,107,0.0133967697508451,50,0.00626017278076875,101,0.0126455490171529
"VÄNERSBORG TORPA",202244,14308,6296.183,0.440046337713167,1233.857,0.086235462678222,659,0.0460581492871121,219,0.0153061224489796,2029,0.141808778305843,10,0.000698909700866648,11.326,0.000791585127201566,65,0.00454291305563321,610,0.0426334917528655,29,0.00202683813251328,130,0.00908582611126642,1300,0.0908582611126642,5807.183,0.405869653340788,3950.857,0.27612922840369,489,0.0341766843723791,122.857,0.00858659491193738,622,0.0434721833939055,170,0.011881464914733,219,0.0153061224489796,2020,0.141179759575063,9,0.000629018730779983,10,0.000698909700866648,0,0,8.852,0.000618674867207157,0,0,2.474,0.000172910259994409,458,0.0320100642996925,217,0.0151663405088063,43,0.00300531171372659,116,0.00810735253005312,423,0.0295638803466592,877,0.061294380766005,5807.183,0.405869653340788,622,0.0434721833939055,1036,0.0724070450097847,39.326,0.00274853228962818,159,0.0111126642437797
"VÄNERSBORG TORPA",202233,15975,2040.136,0.127708043818466,116,0.00726134585289515,132,0.00826291079812207,77,0.00482003129890454,545,0.0341158059467919,4,0.000250391236306729,10.136,0.000634491392801252,46,0.00287949921752739,397,0.0248513302034429,44,0.00275430359937402,129,0.00807511737089202,540,0.0338028169014084,1924.136,0.120446697965571,1205,0.0754303599374022,116,0.00726134585289515,0,0,0,0,16,0.00100156494522692,77,0.00482003129890454,539,0.0337402190923318,6,0.000375586854460094,4,0.000250391236306729,0.34,2.1283255086072e-05,8.522,0.000533458528951487,0,0,1.274,7.97496087636933e-05,116,0.00726134585289515,327,0.0204694835680751,67,0.00419405320813772,106,0.00663536776212833,376,0.0235367762128326,164,0.0102660406885759,1924.136,0.120446697965571,0,0,501,0.0313615023474178,45.136,0.00282541471048513,173,0.010829420970266
"VÄNERSBORG TORPA",202232,15380,1846.596,0.120064759427828,118,0.00767230169050715,130,0.00845253576072822,198,0.0128738621586476,526,0.0342002600780234,8,0.000520156046814044,9.596,0.000623927178153446,45,0.002925877763329,143,0.00929778933680104,36,0.0023407022106632,112,0.00728218465539662,521,0.0338751625487646,1728.596,0.112392457737321,1173,0.0762678803641092,118,0.00767230169050715,0,0,0,0,12,0.000780234070221066,198,0.0128738621586476,523,0.0340052015604681,3,0.000195058517555267,8,0.000520156046814044,0,0,6.716,0.00043667100130039,0,0,2.88,0.000187256176853056,122,0.00793237971391417,66,0.00429128738621586,32,0.00208062418725618,116,0.00754226267880364,365,0.0237321196358908,156,0.0101430429128739,1728.596,0.112392457737321,0,0,372,0.0241872561768531,35.596,0.00231443433029909,148,0.00962288686605982
"VÄNERSBORG TORPA",202231,13715,3489.25,0.254411228581845,106,0.00772876412686839,127,0.00925993437841779,78,0.00568720379146919,2263,0.165001822821728,0,0,8.25,0.000601531170251549,82,0.00597885526795479,154,0.0112285818446956,16,0.0011666059059424,147,0.0107181917608458,508,0.0370397375136712,3383.25,0.246682464454976,2877,0.209770324462268,106,0.00772876412686839,0,0,0,0,21,0.0015311702515494,78,0.00568720379146919,2258,0.164637258476121,5,0.000364564345607,0,0,0,0,6.624,0.000482974845060153,0,0,1.626,0.000118556325191396,155,0.011301494713817,81,0.00590594239883339,15,0.001093693036821,148,0.0107911046299672,365,0.026613197229311,143,0.0104265402843602,3383.25,0.246682464454976,0,0,298,0.0217280349981772,45.25,0.00329930732774335,163,0.0118847976667882
"VÄNERSBORG TORPA",202230,13824,1802.356,0.130378761574074,122,0.00882523148148148,140,0.0101273148148148,79,0.00571469907407407,372,0.0269097222222222,4,0.000289351851851852,6.356,0.000459780092592593,60,0.00434027777777778,132,0.00954861111111111,29,0.00209780092592593,169,0.0122251157407407,689,0.0498408564814815,1680.356,0.121553530092593,1187,0.085865162037037,122,0.00882523148148148,0,0,0,0,18,0.00130208333333333,79,0.00571469907407407,372,0.0269097222222222,0,0,4,0.000289351851851852,0,0,6.032,0.000436342592592593,0,0,0.324,2.34375e-05,134,0.00969328703703704,58,0.00419560185185185,44,0.00318287037037037,154,0.0111400462962963,541,0.039134837962963,148,0.0107060185185185,1680.356,0.121553530092593,0,0,252,0.0182291666666667,43.356,0.00313628472222222,198,0.0143229166666667
"VÄNERSBORG TORPA",202229,14252,1760.956,0.123558518102722,123,0.00863036766769576,156,0.0109458321639068,72,0.00505192253718776,516,0.0362054448498456,4,0.000280662363177098,11.956,0.000838899803536346,38,0.00266629245018243,151,0.0105950042099354,29,0.00203480213303396,153,0.010735335391524,507,0.0355739545326972,1637.956,0.114928150435027,1150,0.0806904294134157,123,0.00863036766769576,0,0,0,0,33,0.00231546449621106,72,0.00505192253718776,502,0.0352231265787258,14,0.000982318271119843,4,0.000280662363177098,0,0,9.686,0.000679623912433343,0,0,2.27,0.000159275891103003,109,0.00764804939657592,80,0.00561324726354196,30,0.00210496772382823,152,0.0106651698007297,405,0.0284170642716812,102,0.007156890261016,1637.956,0.114928150435027,0,0,278,0.0195060342408083,27.956,0.00196154925624474,182,0.012770137524558
"VÄNERSBORG TORPA",202228,14426,1627.44,0.112812976570082,90,0.00623873561624844,102,0.00707056703174823,160,0.0110910855399972,362,0.0250935810342437,0,0,9.44,0.000654374046859837,55,0.00381256065437405,113,0.00783307916262304,16,0.00110910855399972,144,0.0099819769859975,576,0.03992790794399,1537.44,0.106574240953833,1028,0.0712602245944822,90,0.00623873561624844,0,0,0,0,12,0.000831831415499792,160,0.0110910855399972,362,0.0250935810342437,0,0,0,0,0,0,8.108,0.00056204075973936,0,0,1.332,9.23332871204769e-05,107,0.00741716345487315,61,0.00422847636212394,20,0.00138638569249965,140,0.00970469984749757,415,0.0287675031193678,161,0.0111604048246222,1537.44,0.106574240953833,0,0,318,0.0220435325107445,31.44,0.00217939830860946,160,0.0110910855399972
"VÄNERSBORG TORPA",202227,14516,2763.988,0.190409754753376,73,0.0050289335905208,91,0.006268944612841,87,0.00599338660788096,1472,0.101405345825296,0,0,5.988,0.000412510333425186,29,0.00199779553596032,124,0.00854229815376137,112,0.00771562413888123,152,0.0104712041884817,618,0.0425737117663268,2690.988,0.185380821162855,2163,0.149007991182144,73,0.0050289335905208,0,0,0,0,18,0.0012400110223202,87,0.00599338660788096,1472,0.101405345825296,0,0,0,0,0,0,4.41,0.000303802700468449,0,0,1.578,0.000108707632956737,93,0.00640672361532103,60,0.00413337007440066,114,0.00785340314136126,150,0.0103334251860017,445,0.0306558280518049,173,0.0119178837145219,2690.988,0.185380821162855,0,0,239,0.0164645907963626,24.988,0.0017214108569854,264,0.0181868283273629
"VÄNERSBORG TORPA",202226,15470,1681.493,0.108693794440853,60,0.00387847446670976,64,0.00413703943115708,87,0.00562378797672915,404,0.0261150614091791,4,0.000258564964447317,11.493,0.000742921784098255,41,0.002650290885585,141,0.00911441499676794,29,0.00187459599224305,190,0.0122818358112476,650,0.0420168067226891,1621.493,0.104815319974144,1118,0.0722689075630252,60,0.00387847446670976,0,0,0,0,4,0.000258564964447317,87,0.00562378797672915,404,0.0261150614091791,0,0,4,0.000258564964447317,0,0,6.552,0.000423529411764706,0,0,4.941,0.000319392372333549,116,0.0074983839689722,66,0.00426632191338074,28,0.00180995475113122,191,0.0123464770523594,450,0.0290885585003232,200,0.0129282482223659,1621.493,0.104815319974144,0,0,260,0.0168067226890756,24.493,0.00158325791855204,219,0.0141564318034906
"VÄNERSBORG TORPA",202225,14796,2545.368,0.172030819140308,799,0.0540010813733441,349,0.0235874560692079,71,0.00479859421465261,309,0.0208840227088402,12,0.0008110300081103,5.368,0.000362800756961341,46,0.00310894836442282,138,0.00932684509326845,10,0.000675858340091917,125,0.00844822925114896,681,0.0460259529602595,2200.368,0.148713706407137,1347,0.0910381184103812,345,0.0233171127331711,0,0,454,0.030683968640173,4,0.000270343336036767,71,0.00479859421465261,309,0.0208840227088402,0,0,12,0.0008110300081103,0,0,3.95,0.000266964044336307,0,0,1.418,9.58367126250338e-05,129,0.00871857258718573,55,0.00371722087050554,20,0.00135171668018383,115,0.00777237091105704,531,0.0358880778588808,150,0.0101378751013788,2200.368,0.148713706407137,454,0.030683968640173,239,0.0161530143281968,25.368,0.00171451743714517,135,0.00912408759124088
"VÄNERSBORG TORPA",202224,15620,2073.358,0.132737387964149,113.192,0.00724660691421255,138,0.0088348271446863,84,0.00537772087067862,354,0.022663252240717,0,0,12.166,0.00077887323943662,35,0.00224071702944942,134,0.00857874519846351,224,0.0143405889884763,157,0.0100512163892446,822,0.0526248399487836,1972.358,0.126271318822023,1289.192,0.0825346991037132,101,0.00646606914212548,12.192,0.000780537772087068,0,0,37,0.00236875800256082,84,0.00537772087067862,354,0.022663252240717,0,0,0,0,0,0,10.962,0.000701792573623559,0,0,1.204,7.70806658130602e-05,97,0.00620998719590269,72,0.00460947503201024,218,0.0139564660691421,163,0.0104353393085787,645,0.0412932138284251,177,0.0113316261203585,1972.358,0.126271318822023,0,0,275,0.0176056338028169,27.166,0.00173918053777209,381,0.0243918053777209
"VÄNERSBORG TORPA",202223,16117,3504.341,0.217431345783955,168.373,0.0104469194018738,121,0.00750760067009989,84,0.0052118880684991,2047,0.127008748526401,0,0,16.968,0.00105280138983682,31,0.00192343488242229,119,0.00738350809704039,49,0.00304026803995781,118,0.00732146181051064,750,0.0465347148973134,3401.341,0.21104057827139,2965.373,0.183990382825588,103,0.00639076751256437,65.373,0.00405615188930942,0,0,18,0.00111683315753552,84,0.0052118880684991,2047,0.127008748526401,0,0,0,0,0,0,15.372,0.000953775516535335,0,0,1.596,9.90258733014829e-05,84,0.0052118880684991,66,0.00409505491096358,53,0.00328845318607681,114,0.00707327666439164,477,0.0295960786746913,273,0.0169386362226221,3401.341,0.21104057827139,0,0,241,0.01495315505367,27.968,0.00173531054166408,167,0.0103617298504684
"VÄNERSBORG TORPA",202222,15832,2060.136,0.130124810510359,128,0.00808489135927236,152,0.00960080848913593,67,0.00423193532086913,463,0.029244567963618,1,6.31632137443153e-05,13.136,0.000829711975745326,39,0.0024633653360283,390,0.024633653360283,16,0.00101061141990905,150,0.0094744820616473,641,0.0404876200101061,1932.136,0.122039919151086,1233,0.0778802425467408,128,0.00808489135927236,0,0,0,0,24,0.00151591712986357,67,0.00423193532086913,463,0.029244567963618,0,0,1,6.31632137443153e-05,0,0,10.796,0.000681910055583628,0,0,2.34,0.000147801920161698,116,0.00732693279434058,313,0.0197700859019707,30,0.00189489641232946,136,0.00859019706922688,360,0.0227387569479535,281,0.0177488630621526,1932.136,0.122039919151086,0,0,499,0.0315184436584133,34.136,0.00215613946437595,166,0.0104850934815563
"VÄNERSBORG TORPA",202221,15715,1940.831,0.123501813553929,165.249,0.0105153674832962,108,0.00687241489023226,73,0.00464524339802736,457,0.0290804963410754,11,0.000699968183264397,12.582,0.000800636334712059,152,0.00967228762328985,206,0.013108495068406,25,0.00159083678014636,132,0.00839961819917276,599,0.0381164492523067,1856.831,0.118156601972638,1232.249,0.0784122812599427,84,0.00534521158129176,81.249,0.00517015590200445,0,0,24,0.0015272033089405,73,0.00464524339802736,457,0.0290804963410754,0,0,11,0.000699968183264397,0,0,10.508,0.000668660515431117,0,0,2.074,0.000131975819280942,308,0.0195991091314031,50,0.00318167356029271,30,0.00190900413617563,127,0.00808145084314349,406,0.0258351893095768,193,0.0122812599427299,1856.831,0.118156601972638,0,0,345,0.0219535475660197,122.582,0.00780031816735603,157,0.00999045497931912
"UPPSALA VÄSTERTORG",202244,7810,3565.233,0.45649590268886,737.233,0.0943960307298335,796,0.101920614596671,118,0.0151088348271447,1076,0.137772087067862,8,0.00102432778489117,0,0,55,0.00704225352112676,127,0.0162612035851472,118,0.0151088348271447,197,0.0252240717029449,333,0.0426376440460947,3046.233,0.390042637644046,1970.233,0.252270550576184,519,0.0664532650448143,34.233,0.00438322663252241,184,0.0235595390524968,277,0.0354673495518566,118,0.0151088348271447,1049,0.134314980793854,27,0.00345710627400768,8,0.00102432778489117,0,0,0,0,0,0,0,0,119,0.0152368758002561,63,0.00806658130601793,188,0.0240717029449424,127,0.0162612035851472,195,0.0249679897567221,138,0.0176696542893726,3046.233,0.390042637644046,184,0.0235595390524968,570,0.0729833546734955,7,0.00089628681177977,315,0.0403329065300896
"UPPSALA VÄSTERTORG",202233,8577,1194.827,0.139305934475924,109.827,0.0128048268625393,101,0.0117756791418911,34,0.00396409000816136,203,0.0236679491663752,0,0,0,0,144,0.0167890870933893,132,0.0153899965022735,102,0.0118922700244841,198,0.0230849947534103,171,0.0199370409233998,1093.827,0.127530255334033,483.827,0.0564098169523143,101,0.0117756791418911,8.827,0.00102914772064825,0,0,0,0,34,0.00396409000816136,203,0.0236679491663752,0,0,0,0,0,0,0,0,0,0,0,0,178,0.0207531771015507,98,0.0114259064941122,188,0.0219190859274805,112,0.0130581788504139,129,0.0150402238544946,42,0.00489681706890521,1093.827,0.127530255334033,0,0,300,0.0349772647778944,10,0.00116590882592981,300,0.0349772647778944
"UPPSALA VÄSTERTORG",202232,7464,1044.541,0.139943863879957,128.541,0.017221463022508,119,0.0159431939978564,111,0.0148713826366559,151,0.0202304394426581,8,0.00107181136120043,0,0,20,0.00267952840300107,73,0.00978027867095391,103,0.0137995712754555,170,0.0227759914255091,161,0.0215702036441586,925.541,0.124000669882101,448.541,0.0600939174705252,119,0.0159431939978564,9.541,0.00127826902465166,0,0,0,0,111,0.0148713826366559,151,0.0202304394426581,0,0,8,0.00107181136120043,0,0,0,0,0,0,0,0,52,0.00696677384780279,41,0.0054930332261522,165,0.0221061093247588,108,0.0144694533762058,107,0.0143354769560557,54,0.00723472668810289,925.541,0.124000669882101,0,0,200,0.0267952840300107,4,0.000535905680600214,273,0.0365755627009646
"UPPSALA VÄSTERTORG",202231,6750,2151.471,0.318736444444444,109.471,0.0162179259259259,102,0.0151111111111111,29,0.0042962962962963,1294,0.191703703703704,0,0,0,0,118,0.0174814814814815,66,0.00977777777777778,60,0.00888888888888889,131,0.0194074074074074,242,0.0358518518518519,2049.471,0.303625333333333,1645.471,0.243773481481481,102,0.0151111111111111,7.471,0.00110681481481481,0,0,0,0,29,0.0042962962962963,1294,0.191703703703704,0,0,0,0,0,0,0,0,0,0,0,0,143,0.0211851851851852,41,0.00607407407407407,124,0.0183703703703704,67,0.00992592592592593,140,0.0207407407407407,102,0.0151111111111111,2049.471,0.303625333333333,0,0,207,0.0306666666666667,6,0.000888888888888889,191,0.0282962962962963
