"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"TROLLHÄTTAN HJORTMOSSEN",202223,10597,692.582,0.0653564216287629,97.182,0.009170708691139,45,0.00424648485420402,68,0.00641691044635274,138,0.0130225535528923,0,0,1.442,0.000136076247994715,99,0.00934226667924884,39,0.00368028687364348,29,0.00273662357270926,137,0.0129281872227989,38.958,0.00367632348777956,671.024,0.0633220722846089,228,0.0215155232613004,23,0.00217042559214872,34.182,0.00322562989525337,40,0.00377465320373691,22,0.0020760592620553,68,0.00641691044635274,138,0.0130225535528923,0,0,0,0,1.442,0.000136076247994715,0,0,1.442,0.000136076247994715,0,0,127,0.0119845239218647,11,0.00103802963102765,51,0.00481268283476456,115,0.0108521279607436,21.958,0.00207209587619137,17,0.00160422761158819,669.582,0.0631859960366141,137.14,0.012941398509012,40,0.00377465320373691,166,0.0156648107955082,98.442,0.00928961026705671
"TROLLHÄTTAN HJORTMOSSEN",202222,11288,529.566,0.0469140680368533,43.37,0.0038421332388377,36,0.00318922749822821,95,0.00841601700921332,62,0.0054925584691708,0,0,0.754,6.67965981573352e-05,101,0.00894755492558469,14,0.00124025513819986,15,0.00132884479092842,116,0.0102763997165131,46.442,0.00411428065201984,510.32,0.0452090715804394,173,0.0153260099220411,20,0.00177179305457123,11.37,0.00100726435152374,12,0.00106307583274274,16,0.00141743444365698,95,0.00841601700921332,62,0.0054925584691708,0,0,0,0,0.754,6.67965981573352e-05,0,0,0.754,6.67965981573352e-05,0,0,101,0.00894755492558469,14,0.00124025513819986,44,0.0038979447200567,87,0.00770729978738483,27.442,0.00243107725017718,19,0.00168320340184266,509.566,0.0451422749822821,99.812,0.00884231041814316,12,0.00106307583274274,131,0.0116052445074415,93.754,0.00830563430191354
"TROLLHÄTTAN HJORTMOSSEN",202221,10437,834.761,0.0799809332183578,77.64,0.0074389192296637,307,0.0294145827345023,57,0.00546133946536361,47,0.00450320973459806,0,0,0.64,6.13203027689949e-05,79,0.00756922487304781,79,0.00756922487304781,36,0.00344926703075596,104,0.00996454919996168,47.481,0.00454929577464789,817.401,0.0783176200057488,393,0.0376544984190859,18,0.00172463351537798,31.64,0.00303152246814219,28,0.00268276324614353,289,0.0276899492191243,57,0.00546133946536361,47,0.00450320973459806,0,0,0,0,0.64,6.13203027689949e-05,0,0,0.64,6.13203027689949e-05,0,0,79,0.00756922487304781,79,0.00756922487304781,60,0.00574877838459327,80,0.00766503784612437,30.481,0.00292047523234646,17,0.00162882054230143,816.761,0.0782562997029798,177.121,0.0169704896042924,28,0.00268276324614353,140,0.0134138162307176,78.64,0.00753473220274025
"STOCKHOLM VÄSTERTORP",202242,6766,2157.163,0.318823972805202,576.246,0.0851678983151049,468,0.0691693762932309,110,0.0162577593851611,228,0.0336979012710612,8,0.00118238250073899,0,0,55,0.00812887969258055,310,0.0458173219036358,24,0.00354714750221697,124,0.0183269287614543,253.917,0.0375283771800177,1939.163,0.286604049660065,535,0.0790718297369199,218,0.0322199231451375,99.246,0.0146683417085427,259,0.0382796334614248,250,0.0369494531480934,110,0.0162577593851611,167,0.0246822347029264,61,0.00901566656813479,8,0.00118238250073899,0,0,0,0,0,0,0,0,122,0.0180313331362696,243,0.0359148684599468,70,0.0103458468814662,78,0.0115282293822051,49.917,0.00737762341117352,204,0.0301507537688442,1939.163,0.286604049660065,909.163,0.13437230268992,259,0.0382796334614248,209,0.0308897428318061,27,0.00399054093999409
"STOCKHOLM VÄSTERTORP",202233,7194,529.853,0.0736520711704198,34.523,0.00479886016124548,0,0,20,0.00278009452321379,103,0.014317486794551,0,0,0,0,62,0.00861829302196275,94,0.0130664442591048,37,0.00514317486794551,131,0.0182096191270503,48.33,0.00671809841534612,529.853,0.0736520711704198,109,0.0151515151515152,0,0,7.523,0.00104573255490687,27,0.00375312760633862,0,0,20,0.00278009452321379,89,0.0123714206283014,14,0.00194606616624965,0,0,0,0,0,0,0,0,0,0,135,0.0187656380316931,21,0.00291909924937448,65,0.00903530720044481,103,0.014317486794551,30.33,0.00421601334445371,18,0.00250208507089241,529.853,0.0736520711704198,177.853,0.0247224075618571,27,0.00375312760633862,182,0.0252988601612455,34,0.00472616068946344
"STOCKHOLM VÄSTERTORP",202232,6383,465.209,0.0728825003916654,59.969,0.00939511201629328,0,0,25,0.00391665361115463,109,0.0170766097446342,0,0,0,0,32,0.00501331662227793,8,0.00125332915556948,44,0.00689331035563215,160,0.0250665831113896,27.24,0.00426758577471408,465.209,0.0728825003916654,127,0.0198966003446655,0,0,40.969,0.00641845527181576,19,0.00297665674447752,0,0,25,0.00391665361115463,102,0.0159799467335109,7,0.0010966630111233,0,0,0,0,0,0,0,0,0,0,32,0.00501331662227793,8,0.00125332915556948,59,0.00924330252232492,145,0.0227165909446969,7.24,0.00113426288579038,20,0.0031333228889237,465.209,0.0728825003916654,79.209,0.0124093686354379,19,0.00297665674447752,211,0.0330565564781451,29,0.00454331818893937
"STOCKHOLM VÄSTERTORP",202231,5843,645.781,0.110522163272292,293.282,0.050193736094472,0,0,17,0.00290946431627589,123,0.0210508300530549,4,0.000684579839123738,0,0,35,0.00599007359233271,12,0.00205373951737121,21,0.00359404415539962,105,0.0179702207769981,35.499,0.00607547492726339,645.781,0.110522163272292,140,0.0239602943693308,0,0,9.282,0.00158856751668663,284,0.0486051685777854,0,0,17,0.00290946431627589,119,0.0203662502139312,4,0.000684579839123738,4,0.000684579839123738,0,0,0,0,0,0,0,0,35,0.00599007359233271,12,0.00205373951737121,50,0.00855724798904672,76,0.013007016943351,11.499,0.00196799589252097,24,0.00410747903474243,645.781,0.110522163272292,58.781,0.0100600718808831,284,0.0486051685777854,130,0.0222488447715215,33,0.00564778367277084
"STOCKHOLM VÄSTERTORP",202230,5558,521.65,0.0938557034904642,30.523,0.0054917236415977,0,0,27,0.00485786254048219,230,0.0413817920115149,6,0.00107952500899604,0,0,35,0.00629722921914358,11,0.00197912918315941,34,0.0061173083843109,118,0.0212306585102555,30.127,0.00542047499100396,521.65,0.0938557034904642,209,0.0376034544800288,0,0,4.523,0.000813781935948183,26,0.00467794170564951,0,0,27,0.00485786254048219,176,0.0316660669305506,54,0.00971572508096438,6,0.00107952500899604,0,0,0,0,0,0,0,0,35,0.00629722921914358,11,0.00197912918315941,70,0.0125944584382872,82,0.0147535084562792,13.127,0.00236182079884851,17,0.00305865419215545,521.65,0.0938557034904642,47.65,0.0085732277797769,26,0.00467794170564951,206,0.0370636919755308,33,0.00593738754947823
"STOCKHOLM VÄSTERTORP",202229,5304,401.639,0.0757237933634992,25.699,0.00484521116138763,0,0,12,0.00226244343891403,187,0.0352564102564103,0,0,0,0,37,0.00697586726998492,12,0.00226244343891403,24,0.00452488687782805,86,0.0162141779788839,17.94,0.00338235294117647,401.639,0.0757237933634992,139,0.0262066365007541,0,0,6.699,0.00126300904977376,19,0.00358220211161388,0,0,12,0.00226244343891403,127,0.0239441930618401,60,0.0113122171945701,0,0,0,0,0,0,0,0,0,0,37,0.00697586726998492,12,0.00226244343891403,58,0.0109351432880845,52,0.00980392156862745,5.94,0.00111990950226244,12,0.00226244343891403,401.639,0.0757237933634992,37.639,0.00709634238310709,19,0.00358220211161388,170,0.032051282051282,36,0.00678733031674208
"STOCKHOLM VÄSTERTORP",202228,5431,389.243,0.0716705947339348,36.11,0.00664886761185785,5,0.000920640765973117,16,0.00294605045111398,161,0.0296446326643344,0,0,0,0,38,0.00699686982139569,13,0.00239366599153011,19,0.00349843491069785,71,0.0130730988768183,30.133,0.00554833364021359,389.243,0.0716705947339348,123,0.0226477628429387,0,0,10.11,0.00186153562879764,26,0.00478733198306021,5,0.000920640765973117,16,0.00294605045111398,102,0.0187810716258516,59,0.0108635610384828,0,0,0,0,0,0,0,0,0,0,38,0.00699686982139569,13,0.00239366599153011,46,0.00846989504695268,44,0.00810163874056343,13.133,0.00241815503590499,17,0.0031301786043086,389.243,0.0716705947339348,57.243,0.0105400478733198,26,0.00478733198306021,149,0.0274350948259989,34,0.0062603572086172
"STOCKHOLM VÄSTERTORP",202227,5843,426.206,0.0729430087283929,41.085,0.00703149067259969,37,0.00633236351189458,5,0.000855724798904672,109,0.0186548006161219,0,0,0,0,56,0.00958411774773233,22,0.00376518911518056,58,0.0099264076672942,62,0.0106109875064179,36.121,0.00618192709224713,426.206,0.0729430087283929,120,0.0205373951737121,0,0,15.085,0.0025817217182954,26,0.0044497689543043,37,0.00633236351189458,5,0.000855724798904672,78,0.0133493068629129,31,0.00530549375320897,0,0,0,0,0,0,0,0,0,0,56,0.00958411774773233,22,0.00376518911518056,64,0.0109532774259798,56,0.00958411774773233,14.121,0.00241673797706658,22,0.00376518911518056,426.206,0.0729430087283929,77.206,0.0132134177648468,26,0.0044497689543043,151,0.0258428889269211,52,0.00889953790860859
"STOCKHOLM VÄSTERTORP",202226,6303,411.294,0.0652536887196573,36.689,0.0058208789465334,23,0.00364905600507695,5,0.000793273044581945,150,0.0237981913374584,0,0,0,0,50,0.00793273044581945,6,0.000951927653498334,11,0.00174520069808028,111,0.0176106615897192,18.605,0.00295176899888942,411.294,0.0652536887196573,114,0.0180866254164683,0,0,7.689,0.00121989528795812,29,0.00460098365857528,23,0.00364905600507695,5,0.000793273044581945,86,0.0136442963668095,64,0.0101538949706489,0,0,0,0,0,0,0,0,0,0,50,0.00793273044581945,6,0.000951927653498334,42,0.00666349357448834,80,0.0126923687133111,9.605,0.00152387751864192,9,0.0014278914802475,411.294,0.0652536887196573,38.294,0.0060755195938442,29,0.00460098365857528,186,0.0295097572584484,44,0.00698080279232112
"STOCKHOLM VÄSTERTORP",202225,6330,429.663,0.0678772511848341,34.979,0.0055259083728278,0,0,9,0.0014218009478673,174,0.0274881516587678,0,0,0,0,47,0.00742496050552923,15,0.0023696682464455,20,0.00315955766192733,90,0.014218009478673,39.684,0.00626919431279621,429.663,0.0678772511848341,116,0.0183254344391785,0,0,11.979,0.00189241706161137,23,0.00363349131121643,0,0,9,0.0014218009478673,107,0.0169036334913112,67,0.0105845181674566,0,0,0,0,0,0,0,0,0,0,47,0.00742496050552923,15,0.0023696682464455,31,0.00489731437598736,79,0.012480252764613,24.684,0.00389952606635071,15,0.0023696682464455,429.663,0.0678772511848341,67.663,0.0106892575039494,23,0.00363349131121643,177,0.0279620853080569,46,0.00726698262243286
"STOCKHOLM VÄSTERTORP",202224,7050,575.106,0.0815753191489362,66.885,0.00948723404255319,13,0.00184397163120567,13,0.00184397163120567,140,0.0198581560283688,0,0,0,0,96,0.0136170212765957,71,0.0100709219858156,23,0.00326241134751773,122,0.0173049645390071,30.221,0.00428666666666667,575.106,0.0815753191489362,127,0.0180141843971631,0,0,29.885,0.00423900709219858,37,0.00524822695035461,13,0.00184397163120567,13,0.00184397163120567,101,0.0143262411347518,39,0.00553191489361702,0,0,0,0,0,0,0,0,0,0,160,0.0226950354609929,7,0.00099290780141844,43,0.00609929078014184,102,0.014468085106383,15.221,0.00215900709219858,15,0.00212765957446809,575.106,0.0815753191489362,131.106,0.0185965957446808,37,0.00524822695035461,184,0.0260992907801418,96,0.0136170212765957
"STOCKHOLM VÄSTERTORP",202223,7354,529.55,0.0720084307859668,55.887,0.00759953766657601,0,0,18,0.00244764753875442,208,0.0282839271144955,0,0,0,0,57,0.00775088387272233,28,0.00380745172695132,17,0.00231166711993473,109,0.0148218656513462,36.663,0.00498545009518629,529.55,0.0720084307859668,196,0.0266521620886592,0,0,24.887,0.00338414468316562,31,0.00421539298341039,0,0,18,0.00244764753875442,178,0.0242045145499048,30,0.0040794125645907,0,0,0,0,0,0,0,0,0,0,57,0.00775088387272233,28,0.00380745172695132,65,0.00883872722327985,61,0.00829480554800109,23.663,0.00321770465053032,13,0.00176774544465597,529.55,0.0720084307859668,96.55,0.0131289094370411,31,0.00421539298341039,156,0.0212129453358716,50,0.0067990209409845
"STOCKHOLM VÄSTERTORP",202222,6969,551.534,0.0791410532357584,77.999,0.011192280097575,-1,-0.000143492610130578,22,0.00315683742287272,147,0.021093413689195,0,0,0,0,73,0.0104749605395322,23,0.0033003300330033,18,0.00258286698235041,162,0.0232458028411537,29.535,0.00423805424020663,551.534,0.0791410532357584,115,0.0165016501650165,0,0,38.999,0.00559606830248242,39,0.00559621179509255,-1,-0.000143492610130578,22,0.00315683742287272,94,0.0134883053522744,53,0.00760510833692065,0,0,0,0,0,0,0,0,0,0,73,0.0104749605395322,23,0.0033003300330033,95,0.0136317979624049,85,0.0121968718610992,17.535,0.00251614291863969,12,0.00172191132156694,551.534,0.0791410532357584,112.534,0.0161477973884345,39,0.00559621179509255,233,0.0334337781604247,52,0.00746161572679007
"STOCKHOLM VÄSTERTORP",202221,6826,713.091,0.104466891297978,53.392,0.00782185760328157,187,0.027395253442719,28,0.00410196308233226,155,0.0227072956343393,4,0.000585994726047466,0,0,58,0.00849692352768825,63,0.00922941693524758,23,0.00336946967477293,109,0.0159683562847934,32.699,0.00479036038675652,713.091,0.104466891297978,325,0.0476120714913566,0,0,28.392,0.00415939056548491,25,0.00366246703779666,187,0.027395253442719,28,0.00410196308233226,106,0.0155288602402578,49,0.00717843539408145,4,0.000585994726047466,0,0,0,0,0,0,0,0,58,0.00849692352768825,63,0.00922941693524758,84,0.0123058892469968,48,0.00703193671256959,17.699,0.00259288016407852,15,0.002197480222678,713.091,0.104466891297978,129.091,0.0189116612950483,25,0.00366246703779666,181,0.0265162613536478,53,0.00776443012012892
"STOCKHOLM SKARPNÄCK",202242,8781,4544.059,0.517487643776335,1890.688,0.215315795467487,949,0.108074251224234,175,0.0199293930076301,578,0.0658239380480583,10,0.00113882245757886,7.97,0.000907641498690354,140,0.0159435144061041,313,0.0356451429222184,12,0.00136658694909464,249,0.0283566791937137,219.401,0.024985878601526,4110.059,0.468062749117413,1238,0.140986220248263,434,0.0494248946589227,241.688,0.027523972212732,1215,0.138366928595832,515,0.0586493565653115,175,0.0199293930076301,538,0.0612686482177429,40,0.00455528983031545,10,0.00113882245757886,6.502,0.000740462361917777,0,0,0,0,1.468,0.000167179136772577,233,0.0265345632615875,220,0.025054094066735,71,0.00808563944880993,190,0.0216376266939984,84.401,0.00961177542421137,135,0.0153741031773147,4110.059,0.468062749117413,1274.089,0.14509611661542,1215,0.138366928595832,301,0.0342785559731238,81.97,0.00933492768477394
"STOCKHOLM SKARPNÄCK",202233,10644,1189.669,0.111768977827884,187.888,0.01765201052236,57,0.00535512965050733,54,0.00507328072153326,212,0.0199173243141676,0,0,5.332,0.000500939496429914,222,0.0208568207440812,88,0.00826756858323938,72,0.00676437429537768,199,0.01869597895528,92.449,0.00868555054490793,1155.669,0.108574689966178,255,0.0239571589627959,34,0.00319428786170613,7.888,0.000741074783915821,146,0.0137166478767381,23,0.0021608417888012,54,0.00507328072153326,178,0.0167230364524615,34,0.00319428786170613,0,0,4.474,0.00042033070274333,0,0,0,0,0.858,8.0608793686584e-05,286,0.026869597895528,24,0.00225479143179256,120,0.0112739571589628,151,0.0141863960916949,78.449,0.00737025554302894,14,0.00131529500187899,1155.669,0.108574689966178,364.337,0.0342293310785419,146,0.0137166478767381,305,0.0286546411123638,85.332,0.00801691093573844
"STOCKHOLM SKARPNÄCK",202232,9955,1177.275,0.118259668508287,276.843,0.0278094424912104,110,0.0110497237569061,44,0.00441988950276243,289,0.0290306378704169,0,0,5,0.000502260170768458,128,0.0128578603716725,4,0.000401808136614766,87,0.00873932697137117,193,0.0193872425916625,40.432,0.00406147664490206,1149.275,0.115447011551984,378,0.0379708689100954,28,0.00281265695630337,123.843,0.0124402812656956,125,0.0125565042692115,82,0.00823706680060271,44,0.00441988950276243,252,0.0253139126067303,37,0.00371672526368659,0,0,4.308,0.000432747363134103,0,0,0,0,0.692,6.95128076343546e-05,128,0.0128578603716725,4,0.000401808136614766,113,0.0113510798593672,167,0.0167754897036665,25.432,0.00255469613259668,15,0.00150678051230537,1149.275,0.115447011551984,219.275,0.0220266197890507,125,0.0125565042692115,317,0.0318432948267202,110,0.0110497237569061
"STOCKHOLM SKARPNÄCK",202231,8567,1598.966,0.186642465273725,821.954,0.0959442045056613,90,0.0105054278043656,53,0.00618652970701529,265,0.0309326485350765,2,0.000233453951208124,5.004,0.000584101785922727,75,0.00875452317030466,15,0.00175090463406093,71,0.00828761526788841,165,0.0192599509746702,36.008,0.00420310493755107,1578.54,0.184258200070036,377,0.0440060698027314,22,0.00256799346328937,15.954,0.00186226216878721,784,0.0915139488735847,68,0.00793743434107622,53,0.00618652970701529,254,0.0296486518034318,11,0.00128399673164468,2,0.000233453951208124,4.344,0.000507061982024046,0,0,1.574,0.000183728259600794,0.66,7.7039803898681e-05,75,0.00875452317030466,15,0.00175090463406093,91,0.0106221547799697,145,0.016925411462589,26.008,0.00303583518151045,10,0.00116726975604062,1576.966,0.184074471810435,102.962,0.0120184428621454,784,0.0915139488735847,247,0.0288315629742033,66.004,0.00770444729777052
"STOCKHOLM SKARPNÄCK",202230,7762,796.136,0.102568410203556,97.061,0.0125046379799021,88,0.0113372842051018,46,0.00592630765266684,192,0.0247358928111312,12,0.0015459933006957,4.244,0.000546766297346045,77,0.00992012367946406,34,0.00438031435197114,66,0.00850296315382633,136,0.0175212574078846,43.831,0.00564686936356609,780.382,0.100538778665292,306,0.0394228291677403,18,0.00231898995104355,6.061,0.000780855449626385,73,0.00940479257923216,70,0.00901829425405823,46,0.00592630765266684,178,0.0229322339603195,14,0.00180365885081165,12,0.0015459933006957,3.542,0.000456325689255347,0,0,2.246,0.000289358412780211,0.702,9.04406080906983e-05,77,0.00992012367946406,34,0.00438031435197114,89,0.0114661169801598,113,0.0145581035815511,25.831,0.00332787941252255,18,0.00231898995104355,778.136,0.100249420252512,104.892,0.0135135274413811,73,0.00940479257923216,216,0.0278278794125225,78.244,0.0100803916516362
"STOCKHOLM SKARPNÄCK",202229,7785,788.293,0.10125793192036,85.026,0.0109217726396917,75,0.00963391136801541,45,0.00578034682080925,202,0.0259473346178548,0,0,2.662,0.00034193962748876,75,0.00963391136801541,19,0.00244059087989724,67,0.0086062941554271,184,0.0236351958895312,33.605,0.00431663455362877,774.293,0.0994596017983301,276,0.0354527938342967,14,0.00179833012202954,17.026,0.00218702633269107,54,0.0069364161849711,61,0.00783558124598587,45,0.00578034682080925,170,0.0218368657675016,32,0.00411046885035324,0,0,2.31,0.000296724470134875,0,0,0,0,0.352,4.52151573538857e-05,75,0.00963391136801541,19,0.00244059087989724,115,0.014771997430957,136,0.0174694926140013,25.605,0.00328901734104046,8,0.00102761721258831,774.293,0.0994596017983301,95.631,0.0122840077071291,54,0.0069364161849711,283,0.0363519588953115,65.662,0.00843442517662171
"STOCKHOLM SKARPNÄCK",202228,7701,639.961,0.0831010258407999,98.724,0.0128196338137904,52,0.00675236982210103,35,0.00454486430333723,150,0.0194779898714453,0,0,3.398,0.00044124139722114,88,0.0114270873912479,4,0.00051941306323854,49,0.00636281002467212,130,0.0168809245552526,29.839,0.0038746915984937,624.293,0.0810664848720945,186,0.0241527074405921,16,0.00207765225295416,11.724,0.00152239968835216,71,0.00921958187248409,36,0.00467471756914686,35,0.00454486430333723,115,0.014933125568108,35,0.00454486430333723,0,0,3.398,0.00044124139722114,0,0,0.332,4.31112842487989e-05,0,0,88,0.0114270873912479,4,0.00051941306323854,46,0.00597325022724321,133,0.0172704843526815,18.839,0.00244630567458772,11,0.00142838592390599,623.961,0.0810233735878457,73.563,0.00955239579275419,71,0.00921958187248409,214,0.0277885988832619,79.398,0.0103100895987534
"STOCKHOLM SKARPNÄCK",202227,8081,932.523,0.115396980571711,85.431,0.0105718351689147,94,0.0116322237346863,41,0.00507362950129934,220,0.0272243534216062,0,0,4.48,0.000554386833312709,80,0.00989976488058409,2,0.000247494122014602,212,0.0262343769335478,157,0.0194282885781463,36.612,0.00453062739759931,915.407,0.11327892587551,288,0.0356391535701027,18,0.00222744709813142,12.431,0.00153829971538176,55,0.00680608835540156,76,0.00940477663655488,41,0.00507362950129934,171,0.0211607474322485,49,0.00606360598935775,0,0,3.934,0.000486820938002722,0,0,0.884,0.000109392401930454,0.546,6.75658953099864e-05,80,0.00989976488058409,2,0.000247494122014602,230,0.0284618240316792,139,0.0172008414800148,22.612,0.00279816854349709,14,0.00173245885410222,914.523,0.11316953347358,80.043,0.0099050860042074,55,0.00680608835540156,418,0.0517262715010519,73.48,0.00909293404281648
"STOCKHOLM SKARPNÄCK",202226,9224,1052.862,0.114143755420642,127.792,0.0138542931483088,102,0.0110581092801388,45,0.00487857762359063,293,0.031764960971379,0,0,2.632,0.000285342584562012,94,0.0101908065915004,6,0.000650477016478751,71,0.00769731136166522,277,0.0300303555941023,34.438,0.00373352124891587,1032.364,0.111921509106678,339,0.0367519514310494,21,0.00227666955767563,22.792,0.00247094535993062,84,0.00910667823070251,81,0.00878143972246314,45,0.00487857762359063,213,0.0230919340849957,80,0.00867302688638335,0,0,2.474,0.000268213356461405,0,0,0.502,5.44232437120555e-05,0.158,1.71292281006071e-05,94,0.0101908065915004,6,0.000650477016478751,80,0.00867302688638335,268,0.0290546400693842,20.438,0.00221574154379879,14,0.00151777970511709,1031.862,0.111867085862966,98.23,0.010649392888118,84,0.00910667823070251,428,0.0464006938421509,82.632,0.00895836947094536
"STOCKHOLM SKARPNÄCK",202225,9639,1284.848,0.133296815022305,86.611,0.00898547567175018,127,0.013175640626621,47,0.00487602448386762,524,0.0543624857350348,0,0,7.836,0.000812947401182695,94,0.00975204896773524,28,0.00290486564996369,56,0.00580973129992738,211,0.0218902375765121,103.401,0.0107273576097106,1260.406,0.13076107480029,568,0.0589272746135491,25,0.00259363004461044,18.611,0.00193080195040979,43,0.00446104367672995,102,0.0105820105820106,47,0.00487602448386762,419,0.0434692395476709,105,0.0108932461873638,0,0,3.834,0.000397759103641457,0,0,0.558,5.78898225957049e-05,4.002,0.000415188297541239,107,0.0111007365909327,15,0.00155617802676626,68,0.00705467372134039,199,0.0206452951550991,80.401,0.00834121796866895,23,0.0023861396410416,1259.848,0.130703184977695,184.012,0.0190903620707542,43,0.00446104367672995,372,0.0385932150638033,92.836,0.00963128955285818
"STOCKHOLM SKARPNÄCK",202224,9768,1464.149,0.149892403767404,119.541,0.0122380221130221,328,0.0335790335790336,60,0.00614250614250614,244,0.024979524979525,0,0,14.958,0.00153132678132678,166,0.016994266994267,105,0.0107493857493857,67,0.00685913185913186,304,0.0311220311220311,55.65,0.00569717444717445,1435.013,0.146909602784603,571,0.0584561834561835,31,0.00317362817362817,19.541,0.00200051187551188,69,0.00706388206388206,297,0.0304054054054054,60,0.00614250614250614,214,0.0219082719082719,30,0.00307125307125307,0,0,12.878,0.00131838656838657,0,0,1.864,0.000190827190827191,2.08,0.000212940212940213,257,0.0263104013104013,14,0.00143325143325143,90,0.00921375921375921,281,0.0287674037674038,27.65,0.00283067158067158,28,0.00286650286650287,1433.149,0.146718775593776,221.191,0.0226444512694513,69,0.00706388206388206,401,0.0410524160524161,170.958,0.0175018427518428
"STOCKHOLM SKARPNÄCK",202223,10224,1564.295,0.153002249608764,239.969,0.0234711463223787,163,0.0159428794992175,59,0.00577073552425665,534,0.0522300469483568,0,0,7.191,0.000703345070422535,115,0.0112480438184664,24,0.00234741784037559,94,0.00919405320813772,272,0.02660406885759,56.135,0.00549051251956182,1536.295,0.150263595461659,682,0.0667057902973396,28,0.00273865414710485,137.969,0.0134946205007825,74,0.00723787167449139,135,0.0132042253521127,59,0.00577073552425665,488,0.0477308294209703,46,0.00449921752738654,0,0,3.682,0.000360133020344288,0,0,0,0,3.509,0.000343212050078247,115,0.0112480438184664,24,0.00234741784037559,111,0.0108568075117371,255,0.0249413145539906,26.135,0.00255624021909233,30,0.00293427230046948,1536.295,0.150263595461659,261.104,0.0255383411580595,74,0.00723787167449139,412,0.0402973395931142,107.191,0.0104842527386541
"STOCKHOLM SKARPNÄCK",202222,9630,1197.441,0.124344859813084,160.244,0.0166400830737279,185,0.0192107995846314,56,0.00581516095534787,206,0.0213914849428868,0,0,3.61,0.000374870197300104,137,0.0142263759086189,45,0.00467289719626168,88,0.00913811007268951,264,0.0274143302180685,52.587,0.0054607476635514,1164.441,0.120918068535826,358,0.0371754932502596,33,0.00342679127725857,22.244,0.00230986500519211,105,0.0109034267912773,152,0.0157840083073728,56,0.00581516095534787,150,0.0155763239875389,56,0.00581516095534787,0,0,2.462,0.000255659397715472,0,0,0,0,1.148,0.000119210799584631,137,0.0142263759086189,45,0.00467289719626168,99,0.0102803738317757,253,0.0262720664589823,29.587,0.0030723779854621,23,0.0023883696780893,1164.441,0.120918068535826,206.831,0.0214777777777778,105,0.0109034267912773,408,0.0423676012461059,86.61,0.00899376947040498
