"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA SVAVA C",202219,23042,2065.012,0.0896194774759136,257,0.0111535456991581,165,0.00716083673292249,379,0.0164482249804704,769,0.0333738390764691,0,0,1.012,4.39197986285913e-05,3,0.000130197031507682,145,0.00629285652287128,142,0.0061626594913636,46,0.00199635448311779,158,0.00685704365940457,2007.012,0.087102334866765,650,0.0282093568266644,58,0.00251714260914851,100,0.00433990105025605,99,0.00429650203975349,107,0.00464369412377398,352,0.0152764516969013,27,0.00117177328356913,366,0.0158840378439372,403,0.0174898012325319,0,0,0,0,1.012,4.39197986285913e-05,0,0,0,0,42,0.00182275844110754,106,0.00460029511327142,142,0.0061626594913636,46,0.00199635448311779,52,0.00225674854613315,106,0.00460029511327142,2007.012,0.087102334866765,248,0.010762954604635,99,0.00429650203975349,1009,0.0437896015970836,1.012,4.39197986285913e-05
"UPPSALA SVAVA C",202218,23190,3450.63,0.148798188874515,519,0.0223803363518758,1290,0.055627425614489,85,0.00366537300560586,1145,0.049374730487279,0,0,2.63,0.000113410952996981,2,8.6244070720138e-05,105,0.00452781371280724,104,0.00448469167744718,64,0.00275981026304442,134,0.00577835273824925,3242.63,0.139828805519621,1473,0.0635187580853816,208,0.00896938335489435,177,0.00763260025873221,134,0.00577835273824925,1082,0.0466580422595947,55,0.00237171194480379,30,0.00129366106080207,492,0.0212160413971539,653,0.0281586890901251,0,0,0,0,2.63,0.000113410952996981,0,0,0,0,14,0.000603708495040966,93,0.00401034928848642,104,0.00448469167744718,64,0.00275981026304442,36,0.00155239327296248,98,0.00422595946528676,3242.63,0.139828805519621,284,0.0122466580422596,134,0.00577835273824925,1349,0.0581716257007331,2.63,0.000113410952996981
"UPPSALA SVAVA C",202217,24641,5030.808,0.204164116716042,1495,0.060671238991924,1680,0.0681790511748711,87,0.00353070086441297,1246,0.0505661296213628,0,0,4.808,0.000195121951219512,2,8.11655371129419e-05,153,0.00620916358914005,117,0.0047481839211071,57,0.00231321780771884,189,0.007670143257173,3710.808,0.150594862221501,1887,0.0765796842660606,1320,0.0535692544945416,21,0.000852238139685889,154,0.00624974635769652,360,0.0146097966803295,51,0.00206972119638002,36,0.00146097966803295,452,0.0183434113875249,794,0.0322227182338379,0,0,0,0,3.808,0.000154539182663041,1,4.05827685564709e-05,0,0,21,0.000852238139685889,134,0.0054380909865671,117,0.0047481839211071,57,0.00231321780771884,69,0.00280021103039649,120,0.00486993222677651,3710.808,0.150594862221501,176,0.00714256726593888,154,0.00624974635769652,1489,0.0604277423805852,4.808,0.000195121951219512
"TROLLHÄTTAN HJORTMOSSEN",202236,12218,3551,0.290636765428057,1015,0.0830741528891799,661,0.0541005074480275,420,0.0343755115403503,609,0.0498444917335079,10,0.000818464560484531,0,0,100,0.00818464560484531,315,0.0257816336552627,213,0.0174332951383205,2,0.000163692912096906,206,0.0168603699459813,3153,0.258061875920773,1248,0.102144377148469,398,0.0325748895072843,168,0.0137502046161401,449,0.0367490587657554,263,0.0215256179407432,310,0.0253724013750205,110,0.00900311016532984,606,0.0495989523653626,3,0.000245539368145359,10,0.000818464560484531,0,0,0,0,0,0,0,0,189,0.0154689801931576,226,0.0184972990669504,213,0.0174332951383205,2,0.000163692912096906,49,0.0040104763463742,157,0.0128498935996071,3153,0.258061875920773,583,0.0477164838762482,449,0.0367490587657554,873,0.0714519561302996,0,0
"TROLLHÄTTAN HJORTMOSSEN",202233,11649,1733.108,0.148777405785904,399,0.0342518671130569,388,0.0333075800497897,63,0.00540818954416688,475,0.0407760322774487,0,0,0.108,9.27118207571465e-06,6,0.000515065670873036,149,0.0127907974933471,103,0.00884196068332046,6,0.000515065670873036,144,0.0123615761009529,1364.108,0.117100867027213,577,0.0495321486822903,369,0.0316765387586917,4,0.000343377113915358,26,0.00223195124044982,19,0.00163104129109795,40,0.00343377113915358,23,0.00197441840501331,475,0.0407760322774487,0,0,0,0,0,0,0,0,0,0,0.108,9.27118207571465e-06,34,0.00291870546828054,121,0.0103871576959396,103,0.00884196068332046,6,0.000515065670873036,18,0.00154519701261911,126,0.0108163790883338,1364.108,0.117100867027213,159,0.0136492402781355,26,0.00223195124044982,602,0.0516782556442613,0.108,9.27118207571465e-06
"TROLLHÄTTAN HJORTMOSSEN",202232,9996,942,0.0942376950780312,73,0.00730292116846739,70,0.00700280112044818,62,0.00620248099239696,362,0.0362144857943177,0,0,0,0,8,0.000800320128051221,131,0.0131052420968387,96,0.00960384153661465,9,0.000900360144057623,131,0.0131052420968387,897,0.0897358943577431,235,0.0235094037615046,45,0.00450180072028811,3,0.000300120048019208,25,0.00250100040016006,25,0.00250100040016006,31,0.00310124049619848,31,0.00310124049619848,362,0.0362144857943177,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00140056022408964,125,0.0125050020008003,96,0.00960384153661465,9,0.000900360144057623,28,0.00280112044817927,103,0.0103041216486595,897,0.0897358943577431,142,0.0142056822729092,25,0.00250100040016006,495,0.0495198079231693,0,0
"TROLLHÄTTAN HJORTMOSSEN",202231,8863,1449,0.16348866072436,270,0.0304637256008124,294,0.0331716123208846,65,0.00733385986686224,424,0.0478393320546091,0,0,0,0,3,0.000338485840009026,146,0.0164729775471059,108,0.0121854902403249,2,0.000225657226672684,137,0.0154575200270789,1202,0.135619993230283,465,0.0524653052013991,247,0.0278686674940765,4,0.000451314453345368,19,0.0021437436533905,47,0.00530294482680808,34,0.00383617285343563,31,0.00349768701342661,415,0.046823874534582,9,0.00101545752002708,0,0,0,0,0,0,0,0,0,0,24,0.00270788672007221,125,0.0141035766670428,108,0.0121854902403249,2,0.000225657226672684,31,0.00349768701342661,106,0.0119598330136523,1202,0.135619993230283,153,0.0172627778404603,19,0.0021437436533905,565,0.0637481665350333,0,0
"TROLLHÄTTAN HJORTMOSSEN",202230,8678,892,0.102788660981793,46,0.00530076054390413,89,0.0102558193132058,41,0.00472459091956672,304,0.0350311131597142,0,0,0,0,4,0.000460935699469924,205,0.0236229545978336,84,0.0096796496888684,2,0.000230467849734962,117,0.0134823692094953,864,0.0995621110855036,216,0.0248905277713759,28,0.00322654989628947,8,0.000921871398939848,10,0.00115233924867481,61,0.00702926941691634,27,0.00311131597142199,14,0.00161327494814473,304,0.0350311131597142,0,0,0,0,0,0,0,0,0,0,0,0,23,0.00265038027195206,186,0.0214335100253515,84,0.0096796496888684,2,0.000230467849734962,31,0.00357225167089191,86,0.00991011753860336,864,0.0995621110855036,217,0.0250057616962434,10,0.00115233924867481,421,0.0485134823692095,0,0
"TROLLHÄTTAN HJORTMOSSEN",202229,8925,1062.56,0.119054341736695,62,0.00694677871148459,160,0.0179271708683473,51,0.00571428571428571,408,0.0457142857142857,0,0,0.56,6.27450980392157e-05,4,0.000448179271708683,136,0.0152380952380952,108,0.0121008403361345,1,0.000112044817927171,132,0.0147899159663866,1018.56,0.114124369747899,306,0.0342857142857143,44,0.00492997198879552,3,0.000336134453781513,15,0.00168067226890756,116,0.0129971988795518,30,0.00336134453781513,21,0.00235294117647059,405,0.0453781512605042,3,0.000336134453781513,0,0,0,0,0,0,0,0,0.56,6.27450980392157e-05,22,0.00246498599439776,118,0.0132212885154062,108,0.0121008403361345,1,0.000112044817927171,37,0.00414565826330532,95,0.0106442577030812,1018.56,0.114124369747899,143,0.0160224089635854,15,0.00168067226890756,554,0.0620728291316527,0.56,6.27450980392157e-05
"TROLLHÄTTAN HJORTMOSSEN",202228,9038,1145.13,0.126701703916796,169,0.0186988271741536,148,0.0163753042708564,162,0.0179243195397212,298,0.0329718964372649,0,0,0.13,1.43837132108874e-05,1,0.000110643947776057,140,0.0154901526886479,99,0.0109537508298296,6,0.00066386368665634,122,0.0134985616286789,1029.13,0.113867005974773,394,0.0435937154237663,116,0.0128346979420226,0,0,53,0.005864129232131,32,0.00354060632883381,41,0.00453640185881832,121,0.0133879176809029,298,0.0329718964372649,0,0,0,0,0,0,0,0,0,0,0.13,1.43837132108874e-05,5,0.000553219738880283,136,0.0150475768975437,99,0.0109537508298296,6,0.00066386368665634,38,0.00420447001549015,84,0.00929409161318876,1029.13,0.113867005974773,141,0.015600796636424,53,0.005864129232131,441,0.048793980969241,0.13,1.43837132108874e-05
"TROLLHÄTTAN HJORTMOSSEN",202227,9034,881.13,0.097534868275404,87,0.0096302855877795,64,0.00708434801859641,56,0.00619880451627186,325,0.0359752047819349,0,0,0.13,1.4390081912774e-05,6,0.000664157626743414,109,0.012065530219172,105,0.0116227584680097,6,0.000664157626743414,123,0.01361523134824,853.13,0.0944354660172681,214,0.0236882886871818,28,0.00309940225813593,6,0.000664157626743414,53,0.00586672570290016,36,0.00398494576046048,38,0.00420633163604162,18,0.00199247288023024,325,0.0359752047819349,0,0,0,0,0,0,0,0,0,0,0.13,1.4390081912774e-05,9,0.000996236440115121,106,0.0117334514058003,105,0.0116227584680097,6,0.000664157626743414,29,0.0032100951959265,94,0.0104051361523135,853.13,0.0944354660172681,121,0.0133938454726588,53,0.00586672570290016,465,0.0514722160726146,0.13,1.4390081912774e-05
"TROLLHÄTTAN HJORTMOSSEN",202226,9608,1417,0.14748126561199,312,0.0324729392173189,352,0.0366361365528726,182,0.0189425478767694,290,0.0301831806827644,0,0,0,0,7,0.000728559533721898,64,0.00666111573688593,81,0.00843047460449625,6,0.000624479600333056,123,0.0128018318068276,1335,0.138946711074105,627,0.0652581182348043,82,0.0085345545378851,2,0.000208159866777685,228,0.0237302248126561,270,0.0281015820149875,134,0.0139467110741049,48,0.00499583680266445,290,0.0301831806827644,0,0,0,0,0,0,0,0,0,0,0,0,9,0.000936719400499584,62,0.00645295587010824,81,0.00843047460449625,6,0.000624479600333056,30,0.00312239800166528,93,0.00967943380516237,1335,0.138946711074105,73,0.00759783513738551,228,0.0237302248126561,407,0.042360532889259,0,0
"TROLLHÄTTAN HJORTMOSSEN",202225,9226,1199.146,0.129974636895729,188,0.0203771948840234,234,0.0253631042705398,74,0.00802081075222198,281,0.0304574029915456,3,0.000325168003468459,0.146,1.5824842835465e-05,4,0.000433557337957945,202,0.0218946455668762,80,0.0086711467591589,8,0.00086711467591589,125,0.0135486668111858,1030.146,0.111656839367006,419,0.0454151311510947,169,0.0183177975287232,4,0.000433557337957945,15,0.00162584001734229,65,0.0070453067418166,50,0.00541946672447431,24,0.00260134402774767,281,0.0304574029915456,0,0,3,0.000325168003468459,0,0,0,0,0,0,0.146,1.5824842835465e-05,15,0.00162584001734229,191,0.0207023628874919,80,0.0086711467591589,8,0.00086711467591589,17,0.00184261868632127,108,0.0117060481248645,1030.146,0.111656839367006,210,0.0227617602427921,15,0.00162584001734229,386,0.0418382831129417,0.146,1.5824842835465e-05
"TROLLHÄTTAN HJORTMOSSEN",202224,10362,935.512,0.0902829569581162,48,0.00463231036479444,115,0.01109824358232,57,0.0055008685581934,293,0.0282763945184327,2,0.000193012931866435,0.512,4.94113105578074e-05,85,0.00820304960432349,57,0.0055008685581934,110,0.0106157112526539,9,0.000868558193398958,159,0.0153445280833816,923.512,0.0891248793669176,305,0.0294344721096313,12,0.00115807759119861,7,0.000675545261532523,29,0.00279868751206331,103,0.0099401659911214,29,0.00279868751206331,28,0.00270218104613009,293,0.0282763945184327,0,0,2,0.000193012931866435,0,0,0,0,0,0,0.512,4.94113105578074e-05,92,0.00887859486585601,50,0.00482532329666088,110,0.0106157112526539,9,0.000868558193398958,28,0.00270218104613009,131,0.0126423470372515,923.512,0.0891248793669176,149,0.0143794634240494,29,0.00279868751206331,440,0.0424628450106157,0.512,4.94113105578074e-05
"TROLLHÄTTAN HJORTMOSSEN",202223,10597,1161.868,0.109641219212985,92,0.00868170236859488,113,0.0106633953005568,72,0.00679437576672643,498,0.0469944323865245,0,0,8.868,0.000836840615268472,0,0,77,0.00726620741719355,96,0.00905916768896858,8,0.000754930640747381,197,0.0185901670284043,1095.868,0.103413041426819,374,0.0352930074549401,66,0.0062281777861659,2,0.000188732660186845,24,0.00226479192224214,47,0.00443521751439086,45,0.00424648485420402,27,0.00254789091252241,498,0.0469944323865245,0,0,0,0,0,0,0,0,0,0,8.868,0.000836840615268472,22,0.0020760592620553,55,0.00519014815513825,96,0.00905916768896858,8,0.000754930640747381,8,0.000754930640747381,189,0.0178352363876569,1095.868,0.103413041426819,79,0.00745494007738039,24,0.00226479192224214,610,0.0575634613569878,8.868,0.000836840615268472
"TROLLHÄTTAN HJORTMOSSEN",202222,11288,1561.104,0.138297661233168,260,0.0230333097094259,267,0.0236534372785259,71,0.00628986534372785,618,0.0547484053862509,0,0,0.104,9.21332388377038e-06,0,0,70,0.00620127569099929,159,0.0140857547838412,6,0.000531537916371368,110,0.00974486180014174,1323.104,0.11721332388377,429,0.0380049610205528,238,0.0210843373493976,3,0.000265768958185684,19,0.00168320340184266,29,0.00256909992912828,46,0.00407512402551382,25,0.00221474131821403,618,0.0547484053862509,0,0,0,0,0,0,0,0,0,0,0.104,9.21332388377038e-06,8,0.00070871722182849,62,0.0054925584691708,159,0.0140857547838412,6,0.000531537916371368,19,0.00168320340184266,91,0.00806165839829908,1323.104,0.11721332388377,73,0.00646704464918497,19,0.00168320340184266,802,0.0710489014883062,0.104,9.21332388377038e-06
"TROLLHÄTTAN HJORTMOSSEN",202221,10437,992.402,0.0950849861071189,34,0.00325764108460286,94,0.00900641946919613,56,0.00536552649228706,487,0.0466609178882821,0,0,0.402,3.85168151767749e-05,1,9.58129730765546e-05,61,0.00584459135766983,142,0.0136054421768707,8,0.000766503784612437,109,0.0104436140653444,985.402,0.094414295295583,242,0.0231867394845262,7,0.000670690811535882,5,0.000479064865382773,22,0.0021078854076842,87,0.00833572865766025,31,0.00297020216537319,25,0.00239532432691386,487,0.0466609178882821,0,0,0,0,0,0,0,0,0,0,0.402,3.85168151767749e-05,8,0.000766503784612437,54,0.00517390054613395,142,0.0136054421768707,8,0.000766503784612437,17,0.00162882054230143,92,0.00881479352304302,985.402,0.094414295295583,67,0.00641946919612916,22,0.0021078854076842,654,0.0626616843920667,0.402,3.85168151767749e-05
"TROLLHÄTTAN HJORTMOSSEN",202220,11422,1423.782,0.124652600245141,99,0.00866748380318683,403,0.0352827876028717,56,0.00490281912099457,407,0.035632988968657,0,0,0.782,6.84643670110313e-05,6,0.00052530204867799,70,0.00612852390124321,261,0.0228506391174926,11,0.000963053755909648,110,0.00963053755909648,1357.782,0.118874277709683,545,0.0477149360882507,66,0.00577832253545789,8,0.000700402731570653,25,0.00218875853615829,337,0.0295044650674138,31,0.00271406058483628,25,0.00218875853615829,407,0.035632988968657,0,0,0,0,0,0,0,0,0,0,0.782,6.84643670110313e-05,25,0.00218875853615829,51,0.00446506741376291,261,0.0228506391174926,11,0.000963053755909648,24,0.00210120819471196,86,0.00752932936438452,1357.782,0.118874277709683,84,0.00735422868149186,25,0.00218875853615829,703,0.0615478900367711,0.782,6.84643670110313e-05
