"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_OBS_endast_trianglen","kampanj_convrate_OBS_endast_trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"TROLLHÄTTAN HJORTMOSSEN",202233,11649,1570.898,0.134852605373852,417,0.035797064125676,188,0.0161387243540218,76,0.00652416516439179,308,0.0264400377714825,2.898,0.000248776719031677,43,0.00369130397459009,171,0.0146793716198815,28,0.0024036397974075,293,0.0251523735942999,44,0.00377714825306893,1480.796,0.127117864194351,317,0.0272126362777921,93,0.00798351789853206,16,0.00137350845566143,308,0.0264400377714825,95,0.00815520645548974,34,0.00291870546828054,42,0.00360545969611125,308,0.0264400377714825,2.898,0.000248776719031677,0,0,2.898,0.000248776719031677,0,0,51,0.00437805820242081,163,0.0139926173920508,28,0.0024036397974075,287,0.0246373079234269,6,0.000515065670873036,38,0.0032620825821959,6,0.000515065670873036,1169.898,0.100429049703837,221,0.0189715855438235,308,0.0264400377714825,2.898,0.000248776719031677,321,0.0275560133917074
"TROLLHÄTTAN HJORTMOSSEN",202232,9996,1842.878,0.184361544617847,387,0.0387154861944778,597,0.0597238895558223,139,0.01390556222489,275,0.0275110044017607,1.878,0.000187875150060024,23,0.00230092036814726,88,0.00880352140856343,36,0.00360144057623049,242,0.0242096838735494,54,0.00540216086434574,1752.756,0.175345738295318,778,0.0778311324529812,92,0.00920368147258904,20,0.00200080032012805,275,0.0275110044017607,505,0.0505202080832333,38,0.0038015206082433,101,0.0101040416166467,275,0.0275110044017607,1.878,0.000187875150060024,0,0,1.878,0.000187875150060024,0,0,89,0.00890356142456983,22,0.00220088035214086,36,0.00360144057623049,233,0.0233093237294918,9,0.000900360144057623,47,0.00470188075230092,7,0.000700280112044818,1475.878,0.147646858743497,143,0.0143057222889156,275,0.0275110044017607,1.878,0.000187875150060024,278,0.0278111244497799
"TROLLHÄTTAN HJORTMOSSEN",202231,8863,4627.662,0.522132686449284,2107,0.237729888299673,178,0.0200834931738689,133,0.0150062055737335,1852,0.208958591898906,3.662,0.000413178382037685,12,0.00135394336003611,31,0.00349768701342661,34,0.00383617285343563,265,0.0298995825341307,12,0.00135394336003611,4535.324,0.511714317951032,246,0.0277558388807402,96,0.0108315468802888,159,0.0179397495204784,1852,0.208958591898906,82,0.00925194629358005,32,0.00361051562676295,101,0.0113956899469706,1852,0.208958591898906,3.662,0.000413178382037685,0,0,3.662,0.000413178382037685,0,0,24,0.00270788672007221,19,0.0021437436533905,34,0.00383617285343563,263,0.029673925307458,2,0.000225657226672684,5,0.000564143066681711,7,0.000789800293354395,2679.662,0.302342547670089,279,0.0314791831208394,1852,0.208958591898906,3.662,0.000413178382037685,299,0.0337357553875663
"TROLLHÄTTAN HJORTMOSSEN",202230,8678,1191.116,0.137256971652454,297,0.0342244756856419,231,0.0266190366443881,114,0.0131366674348928,206,0.0237381885227011,4.116,0.000474302834754552,20,0.00230467849734962,25,0.00288084812168702,29,0.00334178382115695,245,0.0282323115925328,20,0.00230467849734962,1123.232,0.12943443189675,305,0.0351463470845817,72,0.00829684259045863,19,0.00218944457248214,206,0.0237381885227011,159,0.0183221940539295,27,0.00311131597142199,87,0.0100253514634708,206,0.0237381885227011,4.116,0.000474302834754552,0,0,4.116,0.000474302834754552,0,0,27,0.00311131597142199,18,0.00207421064761466,29,0.00334178382115695,243,0.0280018437427979,2,0.000230467849734962,17,0.00195897672274718,3,0.000345701774602443,913.116,0.105221940539295,124,0.0142890066835676,206,0.0237381885227011,4.116,0.000474302834754552,274,0.0315740954136898
"TROLLHÄTTAN HJORTMOSSEN",202229,8925,2179.29,0.244178151260504,437,0.0489635854341737,414,0.0463865546218487,143,0.0160224089635854,361,0.0404481792717087,2.29,0.000256582633053221,18,0.00201680672268908,37,0.00414565826330532,530,0.0593837535014006,210,0.0235294117647059,27,0.00302521008403361,2125.58,0.238160224089636,490,0.0549019607843137,56,0.00627450980392157,20,0.00224089635854342,361,0.0404481792717087,358,0.0401120448179272,27,0.00302521008403361,116,0.0129971988795518,361,0.0404481792717087,2.29,0.000256582633053221,0,0,2.29,0.000256582633053221,0,0,22,0.00246498599439776,33,0.00369747899159664,530,0.0593837535014006,209,0.0234173669467787,1,0.000112044817927171,18,0.00201680672268908,9,0.00100840336134454,1762.29,0.197455462184874,169,0.0189355742296919,361,0.0404481792717087,2.29,0.000256582633053221,740,0.0829131652661064
"TROLLHÄTTAN HJORTMOSSEN",202228,9038,1556.158,0.172179464483293,471,0.0521132994025227,365,0.0403850409382607,148,0.0163753042708564,254,0.0281035627351184,4.158,0.000460057534852844,31,0.00342996238105776,59,0.00652799291878734,26,0.00287674264217747,178,0.0196946227041381,20,0.00221287895552113,1482.316,0.164009294091613,475,0.0525558751936269,78,0.00863022792653242,139,0.0153795087408719,254,0.0281035627351184,287,0.0317548130117283,30,0.0033193184332817,118,0.0130559858375747,254,0.0281035627351184,4.158,0.000460057534852844,0,0,4.158,0.000460057534852844,0,0,60,0.0066386368665634,30,0.0033193184332817,26,0.00287674264217747,172,0.0190307590174817,6,0.00066386368665634,16,0.00177030316441691,4,0.000442575791104227,1224.158,0.135445673821642,287,0.0317548130117283,254,0.0281035627351184,4.158,0.000460057534852844,204,0.0225713653463156
"TROLLHÄTTAN HJORTMOSSEN",202227,9034,5589.506,0.618718839938012,2455,0.271751162275847,184,0.0203675005534647,147,0.0162718618552136,2386,0.264113349568298,2.506,0.000277396502103166,24,0.00265663050697365,65,0.00719504095638698,27,0.00298870932034536,253,0.0280053132610139,46,0.00509187513836617,5546.012,0.613904361301749,322,0.0356431259685632,46,0.00509187513836617,23,0.00254593756918309,2386,0.264113349568298,138,0.0152756254150985,26,0.00287801638255479,121,0.0133938454726588,2386,0.264113349568298,2.506,0.000277396502103166,0,0,2.506,0.000277396502103166,0,0,66,0.00730573389417755,23,0.00254593756918309,27,0.00298870932034536,247,0.0273411556342705,6,0.000664157626743414,42,0.0046491033872039,4,0.000442771751162276,3157.506,0.349513615231348,167,0.018485720611025,2386,0.264113349568298,2.506,0.000277396502103166,280,0.0309940225813593
"TROLLHÄTTAN HJORTMOSSEN",202226,9608,1503.77,0.15651228143214,508,0.0528726061615321,164,0.0170691090757702,163,0.0169650291423813,307,0.0319525395503747,2.77,0.000288301415487094,22,0.00228975853455454,80,0.00832639467110741,12,0.00124895920066611,227,0.0236261448792673,18,0.00187343880099917,1410.54,0.146808909242298,284,0.0295587010824313,96,0.00999167360532889,105,0.0109283930058285,307,0.0319525395503747,68,0.0070774354704413,34,0.00353871773522065,129,0.0134263114071607,307,0.0319525395503747,2.77,0.000288301415487094,0,0,2.77,0.000288301415487094,0,0,68,0.0070774354704413,34,0.00353871773522065,12,0.00124895920066611,221,0.0230016652789342,6,0.000624479600333056,11,0.00114487926727727,7,0.000728559533721898,1100.77,0.114568068276436,268,0.0278934221482098,307,0.0319525395503747,2.77,0.000288301415487094,239,0.0248751040799334
"TROLLHÄTTAN HJORTMOSSEN",202225,9226,2088.826,0.226406460004336,758,0.0821591155430306,395,0.0428137871233471,151,0.0163667895079124,287,0.0311077389984825,3.826,0.000414697593756774,24,0.00260134402774767,23,0.00249295469325818,18,0.00195100802081075,373,0.0404292217645784,56,0.00606980273141123,1780.652,0.193003685237373,509,0.0551701712551485,312,0.0338174723607197,159,0.0172339041838283,287,0.0311077389984825,83,0.00899631476262736,26,0.00281812269672664,125,0.0135486668111858,287,0.0311077389984825,3.826,0.000414697593756774,0,0,3.826,0.000414697593756774,0,0,32,0.00346845870366356,15,0.00162584001734229,18,0.00195100802081075,365,0.0395621070886625,8,0.00086711467591589,13,0.00140906134836332,43,0.00466074138304791,1489.826,0.161481248645133,299,0.0324084110123564,287,0.0311077389984825,3.826,0.000414697593756774,391,0.0423802297853891
"TROLLHÄTTAN HJORTMOSSEN",202224,10362,1655.724,0.159788071800811,485,0.0468056359776105,144,0.0138969310943833,98,0.00945763366145532,387,0.0373480023161552,5.724,0.000552403011001737,24,0.00231615518239722,73,0.00704497201312488,21,0.00202663578459757,392,0.0378305346458213,26,0.00250916811426366,1586.448,0.153102489866821,263,0.0253812005404362,75,0.00723798494499131,23,0.002219648716464,387,0.0373480023161552,69,0.00665894614939201,21,0.00202663578459757,77,0.00743099787685775,387,0.0373480023161552,5.724,0.000552403011001737,0,0,5.724,0.000552403011001737,0,0,72,0.00694846554719166,25,0.00241266164833044,21,0.00202663578459757,383,0.0369619764524223,9,0.000868558193398958,17,0.0016406099208647,9,0.000868558193398958,1193.724,0.115202084539664,125,0.0120633082416522,387,0.0373480023161552,5.724,0.000552403011001737,413,0.0398571704304188
"TROLLHÄTTAN HJORTMOSSEN",202223,10597,5188.442,0.489614230442578,2235,0.2109087477588,232,0.0218929885816741,135,0.0127394545626121,2119,0.199962253467963,1.442,0.000136076247994715,29,0.00273662357270926,53,0.0050014154949514,20,0.00188732660186845,342,0.0322732848919506,22,0.0020760592620553,5086.884,0.48003057469095,324,0.0305746909502689,103,0.00971973199962253,13,0.00122676229121449,2119,0.199962253467963,129,0.0121732565820515,30,0.00283098990280268,105,0.00990846465980938,2119,0.199962253467963,1.442,0.000136076247994715,0,0,1.442,0.000136076247994715,0,0,40,0.00377465320373691,42,0.00396338586392375,20,0.00188732660186845,334,0.0315183542512032,8,0.000754930640747381,21,0.00198169293196188,1,9.43663300934227e-05,2966.442,0.279932244974993,160,0.0150986128149476,2119,0.199962253467963,1.442,0.000136076247994715,362,0.034160611493819
"TROLLHÄTTAN HJORTMOSSEN",202222,11288,2459.754,0.21790875265769,749,0.0663536498936924,442,0.0391566265060241,203,0.0179836995038979,434,0.0384479092841956,0.754,6.67965981573352e-05,52,0.00460666194188519,177,0.0156803685329554,35,0.00310063784549965,341,0.0302090715804394,26,0.00230333097094259,2381.508,0.210976966690291,563,0.04987597448618,79,0.00699858256555634,236,0.0209071580439405,434,0.0384479092841956,363,0.0321580439404678,30,0.00265768958185684,173,0.0153260099220411,434,0.0384479092841956,0.754,6.67965981573352e-05,0,0,0.754,6.67965981573352e-05,0,0,65,0.00575832742735648,164,0.0145287030474841,35,0.00310063784549965,335,0.029677533664068,6,0.000531537916371368,12,0.00106307583274274,14,0.00124025513819986,1946.754,0.172462260807938,573,0.0507618710134656,434,0.0384479092841956,0.754,6.67965981573352e-05,376,0.033309709425939
"TROLLHÄTTAN HJORTMOSSEN",202221,10437,1855.64,0.177794385359778,444,0.0425409600459902,533,0.0510683146498036,138,0.0132221902845645,329,0.0315224681421865,0.64,6.13203027689949e-05,31,0.00297020216537319,42,0.00402414486921529,15,0.00143719459614832,299,0.0286480789498898,24,0.00229951135383731,1760.28,0.168657660247197,634,0.0607454249305356,96,0.00919804541534924,19,0.00182044648845454,329,0.0315224681421865,437,0.0418702692344543,33,0.0031618281115263,105,0.0100603621730382,329,0.0315224681421865,0.64,6.13203027689949e-05,0,0,0.64,6.13203027689949e-05,0,0,44,0.0042157708153684,29,0.00277857621922008,15,0.00143719459614832,291,0.0278815751652774,8,0.000766503784612437,13,0.00124556864999521,11,0.0010539427038421,1430.64,0.137073871802242,153,0.0146593848807128,329,0.0315224681421865,0.64,6.13203027689949e-05,314,0.0300852735460381
"STOCKHOLM VÄSTERTORP",202240,6933,3960,0.571181306793596,1712,0.246934948795615,380,0.0548103274195875,196,0.0282705899322083,1300,0.187509014856483,0,0,45,0.00649069666810904,203,0.0292802538583586,19,0.00274051637097937,9,0.00129813933362181,96,0.0138468195586326,3666,0.528775421895283,624,0.0900043271311121,294,0.0424058848983124,118,0.0170200490408193,1300,0.187509014856483,86,0.0124044425212751,32,0.00461560651954421,164,0.0236549834126641,1300,0.187509014856483,0,0,0,0,0,0,0,0,116,0.0167315736333478,132,0.0190393768931199,19,0.00274051637097937,0,0,9,0.00129813933362181,58,0.00836578681667388,38,0.00548103274195875,2366,0.3412664070388,414,0.0597144093466032,1300,0.187509014856483,0,0,28,0.00403865570460118
"STOCKHOLM VÄSTERTORP",202233,7194,920,0.127884348067834,307,0.0426744509313317,146,0.0202946900194607,76,0.0105643591882124,156,0.0216847372810676,0,0,34,0.00472616068946344,133,0.0184876285793717,15,0.00208507089241034,24,0.00333611342785655,29,0.00403113705865999,786,0.109257714762302,257,0.0357242146232972,134,0.0186266333055324,17,0.00236308034473172,156,0.0216847372810676,12,0.00166805671392827,28,0.0038921323324993,48,0.00667222685571309,156,0.0216847372810676,0,0,0,0,0,0,0,0,54,0.00750625521267723,113,0.0157075340561579,15,0.00208507089241034,0,0,24,0.00333611342785655,11,0.00152905198776758,18,0.00250208507089241,630,0.0875729774812344,178,0.0247428412566027,156,0.0216847372810676,0,0,39,0.00542118432026689
"STOCKHOLM VÄSTERTORP",202232,6383,721,0.1129562901457,244,0.0382265392448692,85,0.0133166222779257,80,0.0125332915556948,125,0.0195832680557731,0,0,12,0.00187999373335422,110,0.0172332758890804,12,0.00187999373335422,27,0.004229985900047,26,0.00407331975560081,642,0.100579664734451,205,0.032116559611468,79,0.0123766254112486,40,0.00626664577784741,125,0.0195832680557731,6,0.000939996866677111,22,0.00344665517781607,58,0.00908663637787874,125,0.0195832680557731,0,0,0,0,0,0,0,0,72,0.0112799624001253,50,0.00783330722230926,12,0.00187999373335422,0,0,27,0.004229985900047,10,0.00156666144446185,16,0.00250665831113896,517,0.0809963966786777,148,0.0231865893780354,125,0.0195832680557731,0,0,39,0.00610997963340122
"STOCKHOLM VÄSTERTORP",202231,5843,1316,0.22522676707171,600,0.102686975868561,79,0.0135204518226938,70,0.0119801471846654,442,0.075646072223173,0,0,8,0.00136915967824748,68,0.0116378572651035,20,0.00342289919561869,4,0.000684579839123738,25,0.00427862399452336,1239,0.212048605168578,156,0.0266986137258258,77,0.013178161903132,81,0.0138627417422557,442,0.075646072223173,2,0.000342289919561869,22,0.00376518911518056,48,0.00821495806948485,442,0.075646072223173,0,0,0,0,0,0,0,0,30,0.00513434879342803,46,0.00787266814992298,20,0.00342289919561869,0,0,4,0.000684579839123738,13,0.00222488447715215,12,0.00205373951737121,797,0.136402532945405,175,0.0299503679616635,442,0.075646072223173,0,0,24,0.00410747903474243
"STOCKHOLM VÄSTERTORP",202230,5558,583,0.104893846707449,223,0.0401223461676862,78,0.0140338251169485,62,0.0111550917596258,136,0.0244692335372436,0,0,9,0.00161928751349406,45,0.00809643756747031,2,0.000359841669665347,8,0.00143936667866139,20,0.00359841669665347,512,0.0921194674343289,143,0.0257286793810723,71,0.0127743792731198,16,0.00287873335732278,136,0.0244692335372436,7,0.00125944584382872,23,0.00413817920115149,39,0.00701691255847427,136,0.0244692335372436,0,0,0,0,0,0,0,0,22,0.00395825836631882,32,0.00575746671464556,2,0.000359841669665347,0,0,8,0.00143936667866139,8,0.00143936667866139,12,0.00215905001799208,376,0.0676502338970853,87,0.0156531126304426,136,0.0244692335372436,0,0,10,0.00179920834832674
"STOCKHOLM VÄSTERTORP",202229,5304,576,0.108597285067873,165,0.0311085972850679,82,0.0154600301659125,56,0.0105580693815988,68,0.0128205128205128,0,0,18,0.00339366515837104,54,0.0101809954751131,104,0.0196078431372549,7,0.00131975867269985,22,0.00414781297134238,501,0.0944570135746606,158,0.029788838612368,75,0.0141402714932127,22,0.00414781297134238,68,0.0128205128205128,7,0.00131975867269985,18,0.00339366515837104,38,0.00716440422322775,68,0.0128205128205128,0,0,0,0,0,0,0,0,36,0.00678733031674208,36,0.00678733031674208,104,0.0196078431372549,0,0,7,0.00131975867269985,11,0.00207390648567119,11,0.00207390648567119,433,0.0816365007541478,96,0.0180995475113122,68,0.0128205128205128,0,0,111,0.0209276018099547
"STOCKHOLM VÄSTERTORP",202228,5431,667,0.122813478180814,273,0.0502669858221322,79,0.0145461241023753,104,0.0191493279322408,111,0.0204382250046032,0,0,23,0.00423494752347634,46,0.00846989504695268,6,0.00110476891916774,6,0.00110476891916774,19,0.00349843491069785,601,0.110661020069969,153,0.0281716074387774,66,0.0121524581108451,96,0.0176763027066839,111,0.0204382250046032,13,0.00239366599153011,22,0.00405081937028172,82,0.0150985085619591,111,0.0204382250046032,0,0,0,0,0,0,0,0,33,0.00607622905542257,36,0.00662861351500644,6,0.00110476891916774,0,0,6,0.00110476891916774,10,0.00184128153194623,9,0.00165715337875161,490,0.0902227950653655,214,0.0394034247836494,111,0.0204382250046032,0,0,12,0.00220953783833548
"STOCKHOLM VÄSTERTORP",202227,5843,1397,0.239089508813965,608,0.104056135546808,82,0.0140338867020366,70,0.0119801471846654,511,0.0874550744480575,0,0,13,0.00222488447715215,53,0.00907068286838953,5,0.000855724798904672,12,0.00205373951737121,43,0.00735923327058018,1319,0.225740201951053,175,0.0299503679616635,78,0.0133493068629129,19,0.00325175423583775,511,0.0874550744480575,4,0.000684579839123738,21,0.00359404415539962,49,0.00838610302926579,511,0.0874550744480575,0,0,0,0,0,0,0,0,29,0.0049632038336471,37,0.00633236351189458,5,0.000855724798904672,0,0,12,0.00205373951737121,38,0.00650350847167551,5,0.000855724798904672,808,0.138285127502995,105,0.0179702207769981,511,0.0874550744480575,0,0,17,0.00290946431627589
"STOCKHOLM VÄSTERTORP",202226,6303,761,0.120736157385372,303,0.0480723465016659,130,0.0206250991591306,94,0.0149135332381406,137,0.0217356814215453,0,0,18,0.002855782960495,50,0.00793273044581945,7,0.00111058226241472,6,0.000951927653498334,16,0.00253847374266222,652,0.103442805013486,193,0.0306203395208631,109,0.0172933523718864,57,0.00904331270823417,137,0.0217356814215453,21,0.00333174678724417,13,0.00206250991591306,81,0.0128510233222275,137,0.0217356814215453,0,0,0,0,0,0,0,0,34,0.00539425670315723,34,0.00539425670315723,7,0.00111058226241472,2,0.000317309217832778,4,0.000634618435665556,10,0.00158654608916389,6,0.000951927653498334,515,0.0817071235919404,172,0.0272885927336189,137,0.0217356814215453,0,0,13,0.00206250991591306
"STOCKHOLM VÄSTERTORP",202225,6330,1071,0.169194312796209,469,0.0740916271721959,283,0.0447077409162717,75,0.0118483412322275,102,0.0161137440758294,0,0,7,0.00110584518167457,57,0.00900473933649289,8,0.00126382306477093,24,0.0037914691943128,46,0.00726698262243286,806,0.127330173775671,364,0.0575039494470774,265,0.0418641390205371,102,0.0161137440758294,102,0.0161137440758294,18,0.0028436018957346,10,0.00157977883096367,65,0.0102685624012638,102,0.0161137440758294,0,0,0,0,0,0,0,0,25,0.00394944707740916,39,0.00616113744075829,8,0.00126382306477093,15,0.0023696682464455,9,0.0014218009478673,18,0.0028436018957346,28,0.00442338072669826,704,0.111216429699842,206,0.0325434439178515,102,0.0161137440758294,0,0,32,0.00505529225908373
"STOCKHOLM VÄSTERTORP",202224,7050,830,0.117730496453901,233,0.0330496453900709,101,0.0143262411347518,79,0.0112056737588652,128,0.0181560283687943,0,0,14,0.00198581560283688,104,0.0147517730496454,12,0.00170212765957447,126,0.0178723404255319,33,0.00468085106382979,749,0.106241134751773,225,0.0319148936170213,81,0.0114893617021277,24,0.00340425531914894,128,0.0181560283687943,20,0.00283687943262411,27,0.00382978723404255,52,0.00737588652482269,128,0.0181560283687943,0,0,0,0,0,0,0,0,64,0.00907801418439716,54,0.00765957446808511,12,0.00170212765957447,116,0.0164539007092199,10,0.00141843971631206,19,0.00269503546099291,14,0.00198581560283688,621,0.0880851063829787,130,0.0184397163120567,128,0.0181560283687943,0,0,138,0.0195744680851064
"STOCKHOLM VÄSTERTORP",202223,7354,2057,0.279711721512102,824,0.112047865107425,110,0.0149578460701659,108,0.0146858852325265,701,0.0953222735926027,0,0,19,0.00258362795757411,90,0.0122382376937721,11,0.00149578460701659,167,0.0227087299428882,27,0.00367147130813163,1958,0.266249660048953,210,0.0285558879521349,99,0.0134620614631493,24,0.00326353005167256,701,0.0953222735926027,11,0.00149578460701659,25,0.00339951047049225,83,0.0112863747620343,701,0.0953222735926027,0,0,0,0,0,0,0,0,48,0.00652706010334512,61,0.00829480554800109,11,0.00149578460701659,163,0.0221648082676095,4,0.00054392167527876,11,0.00149578460701659,16,0.00217568670111504,1257,0.17092738645635,168,0.0228447103617079,701,0.0953222735926027,0,0,178,0.0242045145499048
"STOCKHOLM VÄSTERTORP",202222,6969,1246,0.178791792222701,373,0.0535227435787057,134,0.0192280097574975,131,0.0187975319271058,169,0.0242502511120677,0,0,56,0.00803558616731238,149,0.0213803989094562,20,0.00286985220261157,187,0.0268331180944181,27,0.00387430047352561,1126,0.161572679007031,268,0.038456019514995,120,0.0172191132156694,84,0.0120533792509686,169,0.0242502511120677,14,0.0020088965418281,27,0.00387430047352561,104,0.0149232314535801,169,0.0242502511120677,0,0,0,0,0,0,0,0,80,0.0114794088104463,125,0.0179365762663223,20,0.00286985220261157,183,0.0262591476538958,4,0.000573970440522313,11,0.00157841871143636,16,0.00229588176208925,957,0.137322427894963,313,0.044913186970871,169,0.0242502511120677,0,0,207,0.0297029702970297
"STOCKHOLM VÄSTERTORP",202221,6826,982,0.143861705244653,286,0.0418986229123938,200,0.0292997363023733,87,0.0127453852915324,162,0.0237327864049224,0,0,16,0.00234397890418986,79,0.0115733958394374,17,0.00249047758570173,116,0.0169938470553765,19,0.00278347494872546,881,0.129065338411954,279,0.0408731321418107,101,0.0147963668326985,23,0.00336946967477293,162,0.0237327864049224,99,0.0145033694696748,29,0.00424846176384413,58,0.00849692352768825,162,0.0237327864049224,0,0,0,0,0,0,0,0,31,0.00454145912686786,64,0.00937591561675945,17,0.00249047758570173,110,0.0161148549663053,6,0.000878992089071198,12,0.0017579841781424,7,0.00102549077058306,719,0.105332552007032,145,0.0212423088192206,162,0.0237327864049224,0,0,133,0.0194843246410782
"STOCKHOLM SKARPNÄCK",202240,9063,8961.551,0.98880624517268,3739,0.412556548604215,1230,0.135716650115856,470,0.0518592077678473,2801,0.309058810548384,7.551,0.000833167825223436,57,0.00628930817610063,272,0.0300121372613925,25,0.00275846849828975,129,0.0142336974511751,231,0.0254882489241973,8340.657,0.920297583581595,1694,0.186913825444113,624,0.0688513737173121,314,0.0346463643385193,2801,0.309058810548384,606,0.0668652763985435,23,0.00253779101842657,447,0.0493214167494207,2801,0.309058810548384,7.102,0.000783625730994152,0,0,3.106,0.000342712126227518,0.449,4.95420942292839e-05,210,0.0231711353856339,119,0.0131303100518592,25,0.00275846849828975,116,0.0127992938320644,13,0.00143440361911067,111,0.0122476001324065,120,0.0132406487917908,5536.551,0.610896060906984,880,0.0970980911397992,2801,0.309058810548384,7.551,0.000833167825223436,154,0.0169921659494649
"STOCKHOLM SKARPNÄCK",202233,10644,1662.332,0.156175497933108,413,0.0388012025554303,342,0.032130777903044,198,0.0186020293122886,145,0.0136226982337467,5.332,0.000500939496429914,53,0.0049793310785419,179,0.0168169860954528,34,0.00319428786170613,161,0.0151258925216084,132,0.0124013528748591,1426.332,0.134003382187148,582,0.0546786922209696,236,0.0221721157459602,32,0.00300638857572341,145,0.0136226982337467,106,0.0099586621570838,26,0.00244269071777527,172,0.0161593385945133,145,0.0136226982337467,4.474,0.00042033070274333,0,0,0,0,0.858,8.0608793686584e-05,82,0.00770387072529124,150,0.0140924464487035,34,0.00319428786170613,150,0.0140924464487035,11,0.00103344607290492,71,0.00667042465238632,61,0.00573092822247275,1281.332,0.120380683953401,354,0.0332581736189402,145,0.0136226982337467,5.332,0.000500939496429914,195,0.0183201803833145
"STOCKHOLM SKARPNÄCK",202232,9955,2069,0.207835258663988,478,0.0480160723254646,630,0.0632847815168257,192,0.0192867905575088,230,0.0231039678553491,5,0.000502260170768458,30,0.00301356102461075,259,0.0260170768458061,33,0.00331491712707182,115,0.0115519839276745,97,0.00974384731290809,1858,0.186639879457559,990,0.0994475138121547,211,0.0211953792064289,37,0.00371672526368659,230,0.0231039678553491,419,0.0420894023103968,22,0.00220994475138122,170,0.0170768458061276,230,0.0231039678553491,4.308,0.000432747363134103,0,0,0,0,0.692,6.95128076343546e-05,241,0.0242089402310397,48,0.0048216976393772,33,0.00331491712707182,100,0.0100452034153692,15,0.00150678051230537,51,0.00512305374183827,46,0.00462079357106981,1628,0.16353591160221,255,0.0256152687091914,230,0.0231039678553491,5,0.000502260170768458,148,0.0148669010547464
"STOCKHOLM SKARPNÄCK",202231,8567,3090.004,0.360686821524454,1323,0.154429788724174,263,0.0306991945838683,276,0.0322166452667211,918,0.107155363604529,5.004,0.000584101785922727,37,0.0043188980973503,74,0.0086377961947006,28,0.00326835531691374,106,0.0123730594140306,60,0.00700361853624373,2926.578,0.341610598809385,407,0.0475078790708533,165,0.0192599509746702,240,0.0280144741449749,918,0.107155363604529,98,0.0114392436091981,23,0.00268472043889343,253,0.0295319248278277,918,0.107155363604529,4.344,0.000507061982024046,0,0,1.574,0.000183728259600794,0.66,7.7039803898681e-05,61,0.00712034551184779,50,0.00583634878020311,28,0.00326835531691374,93,0.0108556087311778,13,0.00151745068285281,17,0.00198435858526906,43,0.00501925995097467,2007.004,0.234271506945255,543,0.0633827477530057,918,0.107155363604529,5.004,0.000584101785922727,134,0.0156414147309443
