"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM VÄSTERTORP",202222,6969,1057,0.151671688908021,142,0.0203759506385421,142,0.0203759506385421,50,0.00717463050652891,47,0.00674415267613718,5,0.000717463050652891,0,0,0,0,307,0.0440522313100875,20,0.00286985220261157,187,0.0268331180944181,157,0.0225283397905008,965,0.138470368776008,509,0.0730377385564643,92,0.0132013201320132,0,0,50,0.00717463050652891,50,0.00717463050652891,48,0.00688764528626776,2,0.000286985220261157,47,0.00674415267613718,0,0,5,0.000717463050652891,0,0,0,0,0,0,0,0,266,0.0381690342947338,41,0.00588319701535371,207,0.0297029702970297,148,0.0212369062993256,9,0.0012914334911752,915,0.131295738269479,140,0.020088965418281,50,0.00717463050652891,0,0,216,0.0309944037882049
"STOCKHOLM VÄSTERTORP",202221,6826,833,0.122033401699385,143,0.0209493114561969,143,0.0209493114561969,46,0.00673893934954585,79,0.0115733958394374,4,0.000585994726047466,0,0,0,0,79,0.0115733958394374,17,0.00249047758570173,116,0.0169938470553765,206,0.0301787283914445,749,0.109727512452388,336,0.0492235569879871,84,0.0123058892469968,0,0,59,0.00864342220920012,59,0.00864342220920012,46,0.00673893934954585,0,0,79,0.0115733958394374,0,0,4,0.000585994726047466,0,0,0,0,0,0,0,0,19,0.00278347494872546,60,0.00878992089071198,133,0.0194843246410782,192,0.0281277468502783,14,0.00205098154116613,690,0.101084090243188,148,0.0216818048637562,59,0.00864342220920012,0,0,147,0.0215353061822444
"STOCKHOLM SKARPNÄCK",202241,8659,7648.457,0.883295646148516,2456.957,0.283746044577896,2266,0.261693036147361,235,0.0271393925395542,884,0.10209031065943,12,0.00138584132116873,16.5,0.001905531816607,125,0.0144358470955076,1012,0.116872618085229,50,0.00577433883820303,154,0.0177849636216653,437,0.0504677214458944,6370.375,0.735694075528352,2343.957,0.270696038803557,1279,0.147707587481233,190.957,0.0220530084305347,987,0.113985448666128,987,0.113985448666128,86,0.0099318628017092,149,0.017207529737845,722,0.0833814528236517,162,0.0187088578357778,12,0.00138584132116873,14.644,0.0016911883589329,0,0,0.918,0.000106016861069408,1.856,0.000214343457674096,821,0.0948146437232937,316,0.0364938214574431,204,0.0235593024598683,362,0.0418062131885899,75,0.00866150825730454,5382.457,0.621602610001155,1756,0.20279477999769,987,0.113985448666128,16.5,0.001905531816607,279,0.0322208107171729
"STOCKHOLM SKARPNÄCK",202233,10644,1297.332,0.121883878241263,156,0.0146561443066516,156,0.0146561443066516,90,0.0084554678692221,88,0.00826756858323938,0,0,5.332,0.000500939496429914,38,0.00357008643367155,281,0.0263998496805712,34,0.00319428786170613,161,0.0151258925216084,288,0.0270574971815107,1208.332,0.113522360015032,505,0.0474445697106351,89,0.00836151822623074,0,0,67,0.00629462608042089,67,0.00629462608042089,57,0.00535512965050733,33,0.00310033821871477,56,0.00526118000751597,32,0.00300638857572341,0,0,4.474,0.00042033070274333,0,0,0,0,0.858,8.0608793686584e-05,111,0.0104284103720406,208,0.0195415257422022,195,0.0183201803833145,249,0.0233934611048478,39,0.00366403607666291,1141.332,0.107227733934611,330,0.0310033821871477,67,0.00629462608042089,5.332,0.000500939496429914,234,0.0219842164599775
"STOCKHOLM SKARPNÄCK",202232,9955,1393,0.139929683576092,222,0.0223003515821195,222,0.0223003515821195,83,0.0083375188347564,117,0.0117528879959819,5,0.000502260170768458,5,0.000502260170768458,38,0.00381717729784028,259,0.0260170768458061,33,0.00331491712707182,115,0.0115519839276745,294,0.0295328980411853,1256,0.126167754897037,525,0.0527373179306881,137,0.0137619286790558,0,0,85,0.00853842290306379,85,0.00853842290306379,48,0.0048216976393772,35,0.00351582119537921,78,0.00783525866398795,39,0.00391762933199397,5,0.000502260170768458,4.308,0.000432747363134103,0,0,0,0,0.692,6.95128076343546e-05,111,0.0111501757910598,186,0.0186840783525866,148,0.0148669010547464,249,0.0250125565042692,45,0.00452034153691612,1171,0.117629331993973,363,0.0364640883977901,85,0.00853842290306379,5,0.000502260170768458,193,0.0193872425916625
"STOCKHOLM SKARPNÄCK",202231,8567,2414.004,0.281779386016108,719,0.0839266954593206,719,0.0839266954593206,152,0.0177425002918174,95,0.0110890626823859,6,0.000700361853624373,5.004,0.000584101785922727,24,0.00280144741449749,304,0.0354850005836349,28,0.00326835531691374,106,0.0123730594140306,256,0.0298821057546399,2326.578,0.271574413446948,560,0.0653671063382748,89,0.0103887008287615,0,0,630,0.0735379946305591,630,0.0735379946305591,136,0.0158748686821524,16,0.00186763160966499,68,0.00793743434107622,27,0.00315162834130968,6,0.000700361853624373,4.344,0.000507061982024046,0,0,1.574,0.000183728259600794,0.66,7.7039803898681e-05,117,0.0136570561456753,211,0.0246293918524571,134,0.0156414147309443,212,0.0247461188280612,44,0.00513598692657873,1695.004,0.197852690556788,322,0.037586086144508,630,0.0735379946305591,5.004,0.000584101785922727,178,0.0207774016575231
"STOCKHOLM SKARPNÄCK",202230,7762,1248.244,0.160814738469467,181,0.0233187322854934,181,0.0233187322854934,54,0.00695696985313064,57,0.00734346817830456,0,0,4.244,0.000546766297346045,32,0.00412264880185519,285,0.0367173408915228,29,0.00373615047668127,119,0.015331100231899,306,0.0394228291677403,1132.49,0.145901829425406,471,0.0606802370523061,118,0.015202267456841,0,0,63,0.00811646482865241,63,0.00811646482865241,47,0.00605514042772481,7,0.000901829425405823,42,0.00541097655243494,15,0.00193249162586962,0,0,3.542,0.000456325689255347,0,0,2.246,0.000289358412780211,0.702,9.04406080906983e-05,90,0.0115949497552177,227,0.0292450399381603,148,0.0190672507085803,277,0.035686678691059,29,0.00373615047668127,1067.244,0.137496006183973,352,0.0453491368204071,63,0.00811646482865241,4.244,0.000546766297346045,177,0.0228034011852615
"STOCKHOLM SKARPNÄCK",202229,7785,1751.662,0.225004752729608,308,0.03956326268465,308,0.03956326268465,57,0.00732177263969172,121,0.0155427103403982,3,0.000385356454720617,2.662,0.00034193962748876,34,0.00436737315350032,218,0.0280025690430315,376,0.0482980089916506,113,0.0145150931278099,211,0.0271034039820167,1498.662,0.192506358381503,432,0.0554913294797688,253,0.0324983943481053,0,0,55,0.00706486833654464,55,0.00706486833654464,48,0.00616570327552987,9,0.00115606936416185,89,0.011432241490045,32,0.00411046885035324,3,0.000385356454720617,2.31,0.000296724470134875,0,0,0,0,0.352,4.52151573538857e-05,93,0.0119460500963391,159,0.0204238921001927,489,0.0628131021194605,170,0.0218368657675016,41,0.00526653821451509,1443.662,0.185441490044958,424,0.0544637122671805,55,0.00706486833654464,2.662,0.00034193962748876,530,0.0680796403339756
"STOCKHOLM SKARPNÄCK",202228,7701,1098.398,0.142630567458772,128,0.0166212180236333,128,0.0166212180236333,48,0.00623295675886249,223,0.0289572782755486,2,0.00025970653161927,3.398,0.00044124139722114,31,0.00402545124009869,208,0.0270094792884041,28,0.00363589144266978,85,0.011037527593819,214,0.0277885988832619,1019.73,0.132415270744059,520,0.0675236982210103,79,0.0102584079989612,0,0,49,0.00636281002467212,49,0.00636281002467212,29,0.00376574470847942,19,0.00246721205038307,196,0.0254512400986885,27,0.00350603817686015,2,0.00025970653161927,3.398,0.00044124139722114,0,0,0.332,4.31112842487989e-05,0,0,99,0.0128554733151539,140,0.0181794572133489,113,0.0146734190364888,169,0.0219452019218283,45,0.00584339696143358,970.398,0.126009349435138,240,0.0311647837943124,49,0.00636281002467212,3.398,0.00044124139722114,158,0.0205168159979223
"STOCKHOLM SKARPNÄCK",202227,8081,1129.48,0.139769830466526,198,0.0245019180794456,198,0.0245019180794456,41,0.00507362950129934,77,0.00952852369756218,0,0,4.48,0.000554386833312709,117,0.0144784061378542,212,0.0262343769335478,18,0.00222744709813142,80,0.00989976488058409,184,0.0227694592253434,991.364,0.122678381388442,441,0.0545724539042198,139,0.0172008414800148,0,0,59,0.00730107659943076,59,0.00730107659943076,31,0.00383615889122633,10,0.00123747061007301,59,0.00730107659943076,18,0.00222744709813142,0,0,3.934,0.000486820938002722,0,0,0.884,0.000109392401930454,0.546,6.75658953099864e-05,180,0.0222744709813142,149,0.0184383120900879,98,0.0121272119787155,153,0.0189333003341171,31,0.00383615889122633,931.48,0.115267912387081,298,0.0368766241801757,59,0.00730107659943076,4.48,0.000554386833312709,129,0.0159633708699418
"STOCKHOLM SKARPNÄCK",202226,9224,1959.632,0.212449262792715,557,0.0603859496964441,557,0.0603859496964441,63,0.00683000867302689,106,0.0114917606244579,0,0,2.632,0.000285342584562012,6,0.000650477016478751,243,0.0263443191673894,31,0.00336079791847355,142,0.0153946227233304,252,0.0273200346921075,1451.134,0.157321552471813,425,0.0460754553339115,509,0.0551821335646141,0,0,48,0.00520381613183001,48,0.00520381613183001,39,0.00422810060711188,24,0.002601908065915,67,0.00726366001734605,39,0.00422810060711188,0,0,2.474,0.000268213356461405,0,0,0.502,5.44232437120555e-05,0.158,1.71292281006071e-05,59,0.00639635732870772,190,0.0205984388551604,173,0.018755420641804,221,0.023959236773634,31,0.00336079791847355,1402.632,0.152063313096271,723,0.0783824804856895,48,0.00520381613183001,2.632,0.000285342584562012,204,0.0221162185602775
"STOCKHOLM SKARPNÄCK",202225,9639,1520.836,0.157779437701006,171,0.0177404295051354,171,0.0177404295051354,56,0.00580973129992738,138,0.0143168378462496,0,0,7.836,0.000812947401182695,8,0.00082996161427534,437,0.0453366531797904,24,0.00248988484282602,233,0.0241726320157693,275,0.0285299304907148,1405.394,0.14580288411661,485,0.0503164228654425,116,0.0120344434069924,0,0,55,0.00570598609814296,55,0.00570598609814296,36,0.00373482726423903,20,0.00207490403568835,101,0.0104782653802262,37,0.00383857246602345,0,0,3.834,0.000397759103641457,0,0,0.558,5.78898225957049e-05,4.002,0.000415188297541239,75,0.00778089013383131,370,0.0383857246602345,257,0.0266625168585953,236,0.0244838676211225,39,0.00404606286959228,1349.836,0.140039008195871,506,0.0524950721029152,55,0.00570598609814296,7.836,0.000812947401182695,296,0.0307085797281876
"STOCKHOLM SKARPNÄCK",202224,9768,1406.958,0.144037469287469,146,0.0149467649467649,146,0.0149467649467649,69,0.00706388206388206,101,0.0103398853398853,0,0,14.958,0.00153132678132678,9,0.000921375921375921,249,0.0254914004914005,41,0.0041973791973792,233,0.0238533988533989,398,0.0407452907452907,1317.822,0.134912162162162,594,0.0608108108108108,91,0.00931613431613432,0,0,55,0.00563063063063063,55,0.00563063063063063,55,0.00563063063063063,14,0.00143325143325143,71,0.00726863226863227,30,0.00307125307125307,0,0,12.878,0.00131838656838657,0,0,1.864,0.000190827190827191,2.08,0.000212940212940213,68,0.00696150696150696,190,0.0194512694512695,274,0.0280507780507781,370,0.0378787878787879,28,0.00286650286650287,1260.958,0.129090704340704,295,0.0302006552006552,55,0.00563063063063063,14.958,0.00153132678132678,302,0.0309172809172809
"STOCKHOLM SKARPNÄCK",202223,10224,1574.191,0.153970168231612,210,0.0205399061032864,210,0.0205399061032864,176,0.0172143974960876,142,0.0138888888888889,1,9.78090766823161e-05,7.191,0.000703345070422535,12,0.00117370892018779,201,0.0196596244131455,14,0.00136932707355243,217,0.0212245696400626,384,0.0375586854460094,1439.191,0.140765942879499,565,0.0552621283255086,135,0.0132042253521127,0,0,75,0.00733568075117371,75,0.00733568075117371,50,0.00489045383411581,126,0.0123239436619718,104,0.0101721439749609,38,0.00371674491392801,1,9.78090766823161e-05,3.682,0.000360133020344288,0,0,0,0,3.509,0.000343212050078247,42,0.00410798122065728,171,0.0167253521126761,231,0.022593896713615,331,0.0323748043818466,53,0.00518388106416275,1364.191,0.133430262128326,433,0.0423513302034429,75,0.00733568075117371,7.191,0.000703345070422535,284,0.0277777777777778
"STOCKHOLM SKARPNÄCK",202222,9630,1942.61,0.20172481827622,214,0.0222222222222222,214,0.0222222222222222,70,0.00726895119418484,106,0.0110072689511942,19,0.0019730010384216,3.61,0.000374870197300104,2,0.000207684319833853,846,0.0878504672897196,34,0.00353063343717549,141,0.0146417445482866,293,0.0304257528556594,1824.61,0.189471443406023,1110,0.115264797507788,118,0.0122533748701973,0,0,96,0.00996884735202492,96,0.00996884735202492,51,0.00529595015576324,19,0.0019730010384216,72,0.00747663551401869,34,0.00353063343717549,19,0.0019730010384216,2.462,0.000255659397715472,0,0,0,0,1.148,0.000119210799584631,695,0.0721703011422638,153,0.0158878504672897,175,0.0181723779854621,258,0.026791277258567,35,0.00363447559709242,1728.61,0.179502596053998,309,0.0320872274143302,96,0.00996884735202492,3.61,0.000374870197300104,210,0.0218068535825545
"STOCKHOLM SKARPNÄCK",202221,9253,1495.216,0.161592564573652,276,0.029828163838755,276,0.029828163838755,82,0.00886199070571706,111,0.0119961093699341,0,0,4.216,0.000455636009942721,3,0.00032421917216038,250,0.0270182643466984,34,0.00367448395115098,139,0.0150221549767643,320,0.0345833783637739,1310.216,0.141599048957095,515,0.0556576245541986,185,0.0199935156165568,0,0,91,0.00983464822219821,91,0.00983464822219821,60,0.00648438344320761,22,0.00237760726250946,92,0.009942721279585,19,0.00205338809034908,0,0,4.078,0.000440721928023344,0,0,0,0,0.138,1.49140819193775e-05,83,0.00897006376310386,170,0.0183724197557549,173,0.0186966389279153,261,0.0282070679779531,59,0.00637631038582082,1219.216,0.131764400734897,377,0.0407435426348211,91,0.00983464822219821,4.216,0.000455636009942721,232,0.0250729493137361
"STOCKHOLM HÄSSELBY STRAND",202241,13431,7588.231,0.564978854887946,1898.231,0.141332067604795,1768,0.131635767999404,155,0.0115404660859206,2084,0.155163427890701,6,0.000446727719454992,0,0,98,0.00729655275109821,1049,0.0781028962847145,14,0.00104236467872832,41,0.00305263941627578,475,0.0353659444568535,6569.231,0.489109597200506,3707.231,0.276020475020475,1019,0.0758692576874395,130.231,0.00969629960539051,749,0.0557665103119649,749,0.0557665103119649,105,0.00781773509046236,50,0.00372273099545827,2012,0.149802695257241,72,0.00536073263345991,6,0.000446727719454992,0,0,0,0,0,0,0,0,945,0.0703596158141613,202,0.0150398332216514,55,0.0040950040950041,443,0.0329833966197603,32,0.00238254783709329,5820.231,0.433343086888541,1277,0.0950785496240042,749,0.0557665103119649,0,0,87,0.00647755193209739
"STOCKHOLM HÄSSELBY STRAND",202233,14300,913,0.0638461538461538,92,0.00643356643356643,92,0.00643356643356643,40,0.0027972027972028,168,0.0117482517482517,0,0,0,0,1,6.99300699300699e-05,145,0.0101398601398601,15,0.00104895104895105,8,0.000559440559440559,352,0.0246153846153846,826,0.0577622377622378,644,0.045034965034965,87,0.00608391608391608,0,0,5,0.00034965034965035,5,0.00034965034965035,40,0.0027972027972028,0,0,168,0.0117482517482517,0,0,0,0,0,0,0,0,0,0,0,0,114,0.00797202797202797,32,0.00223776223776224,23,0.00160839160839161,322,0.0225174825174825,30,0.0020979020979021,821,0.0574125874125874,119,0.00832167832167832,5,0.00034965034965035,0,0,53,0.00370629370629371
"STOCKHOLM HÄSSELBY STRAND",202232,14041,838,0.0596823588063528,125,0.00890249982195,125,0.00890249982195,30,0.002136599957268,81,0.0057688198846236,0,0,0,0,0,0,134,0.0095434798091304,8,0.0005697599886048,1,7.12199985756e-05,334,0.0237874795242504,766,0.0545545189089096,492,0.0350402392991952,72,0.0051278398974432,0,0,53,0.0037746599245068,53,0.0037746599245068,30,0.002136599957268,0,0,81,0.0057688198846236,0,0,0,0,0,0,0,0,0,0,0,0,97,0.0069083398618332,37,0.0026351399472972,9,0.0006409799871804,284,0.0202264795954704,50,0.00356099992878,713,0.0507798589844028,109,0.0077629798447404,53,0.0037746599245068,0,0,59,0.0042019799159604
"STOCKHOLM HÄSSELBY STRAND",202231,12391,1498,0.12089419740134,400,0.0322814946332015,400,0.0322814946332015,69,0.00556855782422726,98,0.00790896618513437,14,0.00112985231216205,0,0,1,8.07037365830038e-05,184,0.0148494875312727,8,0.00064562989266403,5,0.000403518682915019,319,0.0257444919699782,1429,0.115325639577112,572,0.0461625373254782,69,0.00556855782422726,0,0,331,0.0267129368089743,331,0.0267129368089743,69,0.00556855782422726,0,0,89,0.00718263255588734,9,0.000726333629247034,14,0.00112985231216205,0,0,0,0,0,0,0,0,127,0.0102493745460415,58,0.00468081672181422,13,0.00104914857557905,278,0.0224356387700751,41,0.00330885319990316,1098,0.0886127027681382,141,0.0113792268582035,331,0.0267129368089743,0,0,54,0.0043580017754822
"STOCKHOLM HÄSSELBY STRAND",202230,12251,1223,0.0998285854215982,169,0.0137947922618562,169,0.0137947922618562,29,0.00236715370173863,148,0.0120806464778385,1,8.16259897151253e-05,0,0,5,0.000408129948575626,268,0.0218757652436536,7,0.000571381928005877,12,0.000979511876581504,415,0.033874785731777,1112,0.0907681005632193,672,0.0548526650885642,111,0.00906048485837891,0,0,58,0.00473430740347727,58,0.00473430740347727,29,0.00236715370173863,0,0,148,0.0120806464778385,0,0,1,8.16259897151253e-05,0,0,0,0,0,0,0,0,111,0.00906048485837891,162,0.0132234103338503,19,0.00155089380458738,384,0.0313443800506081,31,0.00253040568116888,1054,0.0860337931597421,274,0.0223655211819443,58,0.00473430740347727,0,0,50,0.00408129948575627
"STOCKHOLM HÄSSELBY STRAND",202229,12522,1293,0.103258265452803,249,0.0198850023957834,249,0.0198850023957834,30,0.00239578342117873,243,0.0194058457115477,0,0,0,0,4,0.000319437789490497,142,0.0113400415269126,19,0.00151732950007986,30,0.00239578342117873,327,0.0261140392908481,1087,0.0868072192940425,657,0.0524676569238141,206,0.0164510461587606,0,0,43,0.00343395623702284,43,0.00343395623702284,30,0.00239578342117873,0,0,242,0.0193259862641751,1,7.98594473726242e-05,0,0,0,0,0,0,0,0,0,0,100,0.00798594473726242,46,0.00367353457914071,49,0.00391311292125858,284,0.0226800830538253,43,0.00343395623702284,1044,0.0833732630570196,252,0.0201245807379013,43,0.00343395623702284,0,0,92,0.00734706915828142
"STOCKHOLM HÄSSELBY STRAND",202228,12568,3042,0.242043284532145,283,0.0225175047740293,283,0.0225175047740293,27,0.00214831317632081,1919,0.152689369828135,16,0.00127307447485678,0,0,7,0.000556970082749841,148,0.0117759388924252,14,0.00111394016549968,45,0.00358052196053469,300,0.0238701464035646,2805,0.223185868873329,2322,0.18475493316359,237,0.018857415658816,0,0,46,0.00366008911521324,46,0.00366008911521324,27,0.00214831317632081,0,0,1919,0.152689369828135,0,0,16,0.00127307447485678,0,0,0,0,0,0,0,0,107,0.00851368555060471,48,0.00381922342457034,59,0.00469446212603437,269,0.0214035646085296,31,0.00246658179503501,2759,0.219525779758116,301,0.0239497135582432,46,0.00366008911521324,0,0,90,0.00716104392106938
"STOCKHOLM HÄSSELBY STRAND",202227,12536,1171,0.0934109763880026,123,0.00981174218251436,123,0.00981174218251436,32,0.00255264837268666,139,0.0110880663688577,0,0,0,0,150,0.0119655392469687,186,0.0148372686662412,14,0.00111678366305041,84,0.00670070197830249,320,0.0255264837268666,1072,0.0855137204850032,754,0.0601467772814295,99,0.00789725590299936,0,0,24,0.001914486279515,24,0.001914486279515,32,0.00255264837268666,0,0,139,0.0110880663688577,0,0,0,0,0,0,0,0,0,0,0,0,296,0.0236119974473516,40,0.00319081046585833,98,0.0078174856413529,287,0.0228940650925335,33,0.00263241863433312,1048,0.0835992342054882,139,0.0110880663688577,24,0.001914486279515,0,0,131,0.010449904275686
"STOCKHOLM HÄSSELBY STRAND",202226,13913,1745,0.125422266944584,408,0.0293250916409114,408,0.0293250916409114,39,0.002803133759793,183,0.0131531661036441,0,0,0,0,1,7.18752246100769e-05,232,0.0166750521095378,11,0.000790627470710846,118,0.00848127650398908,345,0.0247969524904765,1349,0.0969596779989937,686,0.0493064040825128,396,0.0284625889455905,0,0,12,0.000862502695320923,12,0.000862502695320923,39,0.002803133759793,0,0,183,0.0131531661036441,0,0,0,0,0,0,0,0,0,0,0,0,160,0.0115000359376123,73,0.00524689139653561,129,0.00927190397469992,304,0.0218500682814634,41,0.00294688420901315,1337,0.0960971753036728,469,0.0337094803421261,12,0.000862502695320923,0,0,170,0.0122187881837131
"STOCKHOLM HÄSSELBY STRAND",202225,14318,1345,0.0939377007962006,93,0.00649532057549937,93,0.00649532057549937,43,0.00300321273920939,180,0.0125715882106439,0,0,0,0,0,0,311,0.0217209107417237,12,0.000838105880709596,188,0.0131303254644503,425,0.0296829166084649,1252,0.0874423802207012,723,0.0504958793127532,93,0.00649532057549937,0,0,0,0,0,0,43,0.00300321273920939,0,0,180,0.0125715882106439,0,0,0,0,0,0,0,0,0,0,0,0,107,0.00747311076966057,204,0.0142477999720631,200,0.0139684313451599,393,0.0274479675932393,32,0.00223494901522559,1252,0.0874423802207012,297,0.0207431205475625,0,0,0,0,232,0.0162033803603855
"STOCKHOLM HÄSSELBY STRAND",202224,14016,1193,0.0851170091324201,65,0.00463755707762557,65,0.00463755707762557,83,0.00592180365296804,237,0.0169092465753425,0,0,0,0,0,0,138,0.0098458904109589,16,0.00114155251141553,153,0.010916095890411,436,0.0311073059360731,1128,0.0804794520547945,747,0.0532962328767123,65,0.00463755707762557,0,0,0,0,0,0,36,0.00256849315068493,47,0.0033533105022831,236,0.016837899543379,1,7.13470319634703e-05,0,0,0,0,0,0,0,0,0,0,90,0.00642123287671233,48,0.00342465753424658,169,0.0120576484018265,384,0.0273972602739726,52,0.00371004566210046,1128,0.0804794520547945,160,0.0114155251141553,0,0,0,0,221,0.0157676940639269
"STOCKHOLM HÄSSELBY STRAND",202223,14158,1210,0.0854640485944342,110,0.00776945896313039,110,0.00776945896313039,104,0.00734567029241418,196,0.013843763243396,2,0.000141262890238734,0,0,0,0,153,0.0108066111032632,14,0.00098884023167114,132,0.00932335075575646,389,0.0274756321514338,1100,0.0776945896313039,666,0.0470405424494985,110,0.00776945896313039,0,0,0,0,0,0,38,0.00268399491453595,66,0.00466167537787823,196,0.013843763243396,0,0,2,0.000141262890238734,0,0,0,0,0,0,0,0,87,0.00614493572538494,66,0.00466167537787823,146,0.0103121909874276,345,0.0243678485661817,44,0.00310778358525215,1100,0.0776945896313039,244,0.0172340726091256,0,0,0,0,190,0.0134199745726798
"STOCKHOLM HÄSSELBY STRAND",202222,13952,1804,0.129300458715596,108,0.00774082568807339,108,0.00774082568807339,33,0.00236525229357798,215,0.0154099770642202,13,0.000931766055045872,0,0,1,7.16743119266055e-05,816,0.0584862385321101,11,0.000788417431192661,75,0.00537557339449541,424,0.0303899082568807,1696,0.121559633027523,1382,0.0990538990825688,108,0.00774082568807339,0,0,0,0,0,0,33,0.00236525229357798,0,0,215,0.0154099770642202,0,0,13,0.000931766055045872,0,0,0,0,0,0,0,0,752,0.0538990825688073,65,0.00465883027522936,86,0.00616399082568807,382,0.0273795871559633,42,0.00301032110091743,1696,0.121559633027523,186,0.0133314220183486,0,0,0,0,128,0.00917431192660551
"STOCKHOLM HÄSSELBY STRAND",202221,13397,1359,0.10144062103456,225,0.0167948048070464,225,0.0167948048070464,42,0.00313503023064865,148,0.0110472493841905,0,0,0,0,0,0,162,0.0120922594610734,18,0.00134358438456371,162,0.0120922594610734,377,0.0281406284989177,1134,0.0846458162275136,631,0.04710009703665,225,0.0167948048070464,0,0,0,0,0,0,42,0.00313503023064865,0,0,148,0.0110472493841905,0,0,0,0,0,0,0,0,0,0,0,0,108,0.00806150630738225,54,0.00403075315369112,180,0.0134358438456371,333,0.0248563111144286,44,0.00328431738448906,1134,0.0846458162275136,279,0.0208255579607375,0,0,0,0,224,0.0167201612301261
"ÖSTERVÅLA TORGET",202241,5420,4178.236,0.770892250922509,1253.236,0.231224354243542,1102,0.203321033210332,274,0.0505535055350554,457,0.0843173431734317,0,0,0,0,85,0.0156826568265683,678,0.125092250922509,30,0.00553505535055351,50,0.00922509225092251,249,0.0459409594095941,3654.236,0.674213284132841,1541.236,0.284360885608856,524,0.0966789667896679,151.236,0.0279033210332103,578,0.106642066420664,578,0.106642066420664,76,0.0140221402214022,198,0.0365313653136531,447,0.0824723247232472,10,0.0018450184501845,0,0,0,0,0,0,0,0,0,0,624,0.115129151291513,139,0.0256457564575646,80,0.014760147601476,233,0.0429889298892989,16,0.0029520295202952,3076.236,0.567571217712177,861,0.158856088560886,578,0.106642066420664,0,0,96,0.0177121771217712
"ÖSTERVÅLA TORGET",202233,5945,642,0.107989907485282,112,0.0188393608074012,112,0.0188393608074012,24,0.00403700588730025,0,0,0,0,0,0,14,0.00235492010092515,53,0.00891505466778806,16,0.00269133725820017,85,0.0142977291841884,226,0.0380151387720774,595,0.100084104289319,281,0.0472666105971405,47,0.00790580319596299,0,0,65,0.0109335576114382,65,0.0109335576114382,24,0.00403700588730025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0080740117746005,19,0.0031959629941127,101,0.0169890664423886,209,0.0351555929352397,17,0.00285954583683768,530,0.0891505466778806,66,0.0111017661900757,65,0.0109335576114382,0,0,118,0.0198486122792262
