"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"UPPSALA VÄSTERTORG",202237,8152,2881.363,0.353454735034347,1049.868,0.128786555446516,370.495,0.0454483562315996,161,0.0197497546614328,373,0.0457556427870461,4,0.000490677134445535,63,0.00772816486751717,41,0.00502944062806673,595,0.0729882237487733,73,0.00895485770363101,21,0.00257605495583906,130,0.0159470068694799,2689.363,0.329902232580962,798.363,0.0979346172718351,192,0.0235525024533857,20.868,0.00255986261040236,837,0.102674190382728,178.495,0.0218958537782139,119,0.0145976447497547,42,0.00515210991167812,291,0.0356967615309127,82,0.0100588812561335,4,0.000490677134445535,0,0,0,0,63,0.00772816486751717,41,0.00502944062806673,265,0.0325073601570167,330,0.0404808635917566,42,0.00515210991167812,31,0.0038027477919529,21,0.00257605495583906,130,0.0159470068694799,2689.363,0.329902232580962,878,0.107703631010795,837,0.102674190382728,145,0.0177870461236506,31,0.0038027477919529
"UPPSALA VÄSTERTORG",202233,8577,375.48,0.0437775445960126,8,0.00093272706074385,104.48,0.0121814154133147,51,0.00594613501224204,41,0.00478022618631223,0,0,0,0,9,0.00104931794333683,79,0.00921067972484552,44,0.00512999883409117,29,0.00338113559519646,10,0.00116590882592981,367.48,0.0428448175352687,198.48,0.0231409583770549,8,0.00093272706074385,0,0,0,0,96.48,0.0112486883525708,34,0.00396409000816136,17,0.00198204500408068,5,0.000582954412964906,36,0.00419727177334732,0,0,0,0,0,0,0,0,9,0.00104931794333683,37,0.00431386265594031,42,0.00489681706890521,28,0.00326454471260347,16,0.0018654541214877,29,0.00338113559519646,10,0.00116590882592981,367.48,0.0428448175352687,60,0.00699545295557887,0,0,93,0.0108429520811473,16,0.0018654541214877
"UPPSALA VÄSTERTORG",202232,7464,557.775,0.0747286977491961,17,0.00227759914255091,212.775,0.0285068327974277,123,0.0164790996784566,49,0.00656484458735263,0,0,0,0,12,0.00160771704180064,73,0.00978027867095391,52,0.00696677384780279,12,0.00160771704180064,7,0.000937834941050375,540.775,0.0724510986066452,373.775,0.0500770364415863,17,0.00227759914255091,0,0,0,0,195.775,0.0262292336548767,111,0.0148713826366559,12,0.00160771704180064,2,0.000267952840300107,47,0.00629689174705252,0,0,0,0,0,0,0,0,12,0.00160771704180064,30,0.00401929260450161,43,0.0057609860664523,42,0.00562700964630225,10,0.00133976420150054,12,0.00160771704180064,7,0.000937834941050375,540.775,0.0724510986066452,56,0.007502679528403,0,0,101,0.0135316184351554,10,0.00133976420150054
"UPPSALA VÄSTERTORG",202231,6750,348.19,0.0515837037037037,12,0.00177777777777778,100.19,0.014842962962963,46,0.00681481481481482,61,0.00903703703703704,0,0,0,0,8,0.00118518518518519,63,0.00933333333333333,41,0.00607407407407407,10,0.00148148148148148,7,0.00103703703703704,341.19,0.0505466666666667,181.19,0.026842962962963,7,0.00103703703703704,0,0,5,0.000740740740740741,93.19,0.0138059259259259,29,0.0042962962962963,17,0.00251851851851852,0,0,61,0.00903703703703704,0,0,0,0,0,0,0,0,8,0.00118518518518519,29,0.0042962962962963,34,0.00503703703703704,31,0.00459259259259259,10,0.00148148148148148,10,0.00148148148148148,7,0.00103703703703704,341.19,0.0505466666666667,43,0.00637037037037037,5,0.000740740740740741,102,0.0151111111111111,10,0.00148148148148148
"UPPSALA VÄSTERTORG",202230,6874,419.965,0.0610947046843177,14,0.00203665987780041,169.965,0.0247257782950247,40,0.00581902822228688,41,0.00596450392784405,0,0,0,0,9,0.00130928135001455,76,0.0110561536223451,45,0.00654640675007274,8,0.00116380564445738,17,0.00247308699447192,412.965,0.0600763747454175,249.965,0.0363638347395985,7,0.0010183299389002,0,0,7,0.0010183299389002,162.965,0.0237074483561245,24,0.00349141693337213,16,0.00232761128891475,0,0,41,0.00596450392784405,0,0,0,0,0,0,0,0,9,0.00130928135001455,38,0.00552807681117253,38,0.00552807681117253,34,0.00494617398894385,11,0.00160023276112889,8,0.00116380564445738,17,0.00247308699447192,412.965,0.0600763747454175,62,0.00901949374454466,7,0.0010183299389002,83,0.0120744835612453,11,0.00160023276112889
"UPPSALA VÄSTERTORG",202229,6775,538.535,0.0794885608856088,125,0.018450184501845,170.535,0.0251712177121771,38,0.00560885608856089,14,0.00206642066420664,0,0,0,0,6,0.000885608856088561,66,0.00974169741697417,90,0.0132841328413284,17,0.00250922509225092,12,0.00177121771217712,419.535,0.0619239852398524,132.535,0.0195623616236162,119,0.0175645756457565,0,0,6,0.000885608856088561,51.535,0.00760664206642066,27,0.00398523985239852,11,0.00162361623616236,0,0,14,0.00206642066420664,0,0,0,0,0,0,0,0,6,0.000885608856088561,29,0.00428044280442804,37,0.00546125461254613,82,0.0121033210332103,8,0.00118081180811808,17,0.00250922509225092,12,0.00177121771217712,419.535,0.0619239852398524,160,0.0236162361623616,6,0.000885608856088561,113,0.0166789667896679,8,0.00118081180811808
"UPPSALA VÄSTERTORG",202228,6838,312.44,0.0456917227259433,3,0.000438724773325534,71.44,0.010447499268792,68,0.00994442819537877,47,0.00687335478210003,0,0,0,0,7,0.00102369113775958,46,0.00672711319099152,39,0.00570342205323194,23,0.00336355659549576,8,0.00116993272886809,311.44,0.0455454811348347,170.44,0.0249254167885347,1,0.000146241591108511,0,0,2,0.000292483182217023,70.44,0.0103012576776835,63,0.00921322023983621,5,0.000731207955542556,0,0,47,0.00687335478210003,0,0,0,0,0,0,0,0,7,0.00102369113775958,21,0.00307107341327874,25,0.00365603977771278,31,0.00453348932436385,8,0.00116993272886809,23,0.00336355659549576,8,0.00116993272886809,311.44,0.0455454811348347,30,0.00438724773325534,2,0.000292483182217023,101,0.0147704007019596,8,0.00116993272886809
"UPPSALA VÄSTERTORG",202227,6995,321.23,0.0459228020014296,10,0.00142959256611866,97.23,0.0138999285203717,31,0.00443173695496783,21,0.00300214438884918,0,0,2,0.000285918513223731,33,0.00471765546819157,67,0.009578270192995,34,0.00486061472480343,18,0.00257326661901358,8,0.00114367405289492,311.23,0.0444932094353109,189.23,0.0270521801286633,10,0.00142959256611866,0,0,0,0,87.23,0.012470335954253,25,0.00357398141529664,6,0.000857755539671194,0,0,21,0.00300214438884918,0,0,0,0,0,0,2,0.000285918513223731,33,0.00471765546819157,31,0.00443173695496783,36,0.00514653323802716,27,0.00385989992852037,7,0.00100071479628306,18,0.00257326661901358,8,0.00114367405289492,311.23,0.0444932094353109,49,0.00700500357398142,0,0,66,0.00943531093638313,7,0.00100071479628306
"UPPSALA VÄSTERTORG",202226,7297,351.605,0.0481848704947239,10,0.00137042620254899,71.605,0.00981293682335206,49,0.00671508839249006,14,0.00191859668356859,4,0.000548170481019597,64,0.00877072769631355,11,0.00150746882280389,54,0.00740030149376456,44,0.00602987529121557,17,0.00232972454433329,13,0.00178155406331369,341.605,0.0468144442921749,219.605,0.0300952446210772,10,0.00137042620254899,0,0,0,0,61.605,0.00844251062080307,28,0.00383719336713718,21,0.00287789502535288,0,0,14,0.00191859668356859,4,0.000548170481019597,0,0,0,0,64,0.00877072769631355,11,0.00150746882280389,24,0.00328902288611758,30,0.00411127860764698,34,0.00465944908866658,10,0.00137042620254899,17,0.00232972454433329,13,0.00178155406331369,341.605,0.0468144442921749,47,0.00644100315198027,0,0,65,0.00890777031656845,10,0.00137042620254899
"UPPSALA VÄSTERTORG",202225,7309,296.215,0.040527431933233,9,0.00123135859898755,67.215,0.00919619647010535,42,0.00574634012860856,46,0.00629361061704748,0,0,0,0,6,0.000820905732658366,60,0.00820905732658366,34,0.00465179915173074,18,0.0024627171979751,14,0.00191544670953619,287.215,0.0392960733342454,136.215,0.0186366123956766,9,0.00123135859898755,0,0,0,0,58.215,0.0079648378711178,37,0.00506225201805993,5,0.000684088110548639,0,0,46,0.00629361061704748,0,0,0,0,0,0,0,0,6,0.000820905732658366,30,0.00410452866329183,30,0.00410452866329183,23,0.00314680530852374,11,0.00150499384320701,18,0.0024627171979751,14,0.00191544670953619,287.215,0.0392960733342455,53,0.00725133397181557,0,0,87,0.0119031331235463,11,0.00150499384320701
"UPPSALA VÄSTERTORG",202224,8162,318.705,0.0390474148493016,12,0.00147022788532222,73.705,0.00903026219063955,46,0.00563587356040186,52,0.00637098750306297,0,0,0,0,2,0.000245037980887037,67,0.00820877235971576,37,0.00453320264641019,16,0.0019603038470963,13,0.00159274687576574,306.705,0.0375771869639794,158.705,0.0194443763783386,12,0.00147022788532222,0,0,0,0,61.705,0.00756003430531732,37,0.00453320264641019,9,0.00110267091399167,0,0,52,0.00637098750306297,0,0,0,0,0,0,0,0,2,0.000245037980887037,18,0.00220534182798334,49,0.00600343053173242,30,0.00367556971330556,7,0.000857632933104631,16,0.0019603038470963,13,0.00159274687576574,306.705,0.0375771869639794,43,0.00526831658907131,0,0,98,0.0120068610634648,7,0.000857632933104631
"UPPSALA VÄSTERTORG",202223,8481,652.165,0.0768971819360924,21,0.00247612309869119,76.165,0.00898066265770546,44,0.00518806744487678,49,0.00577762056361278,0,0,0,0,8,0.000943284989977597,285,0.0336045277679519,34,0.00400896120740479,22,0.00259403372243839,113,0.0133239004834336,631.165,0.0744210588374012,372.165,0.0438822072868765,21,0.00247612309869119,0,0,0,0,55.165,0.00650453955901427,33,0.00389105058365759,11,0.0012970168612192,0,0,49,0.00577762056361278,0,0,0,0,0,0,0,0,8,0.000943284989977597,20,0.00235821247494399,265,0.0312463152930079,21,0.00247612309869119,13,0.0015328381087136,22,0.00259403372243839,113,0.0133239004834336,631.165,0.0744210588374012,154,0.0181582360570687,0,0,92,0.0108477773847424,13,0.0015328381087136
"UPPSALA VÄSTERTORG",202222,8677,567.04,0.0653497752679497,22,0.002535438515616,81.04,0.00933963351388729,43,0.00495562982597672,50,0.00576236026276363,0,0,22,0.002535438515616,6,0.000691483231531635,256,0.0295032845453498,41,0.00472513541546617,29,0.0033421689524029,17,0.00195920248933963,545.04,0.0628143367523337,170.04,0.0195966347816065,22,0.002535438515616,0,0,0,0,59.04,0.00680419499827129,33,0.00380315777342399,10,0.00115247205255273,0,0,50,0.00576236026276363,0,0,0,0,0,0,22,0.002535438515616,6,0.000691483231531635,216,0.0248933963351389,40,0.0046098882102109,31,0.00357266336291345,10,0.00115247205255273,29,0.0033421689524029,17,0.00195920248933963,545.04,0.0628143367523337,255,0.0293880373400945,0,0,110,0.01267719257808,10,0.00115247205255273
"UPPSALA VÄSTERTORG",202221,8337,455.875,0.0546809403862301,28,0.00335852225020991,95.875,0.0114999400263884,48,0.00575746671464556,52,0.00623725560753269,0,0,70,0.00839630562552477,9,0.00107952500899604,67,0.00803646395585942,34,0.0040782055895406,32,0.00383831114309704,20,0.00239894446443565,427.875,0.0513224181360201,229.875,0.0275728679381072,28,0.00335852225020991,0,0,0,0,67.875,0.00814141777617848,32,0.00383831114309704,16,0.00191915557154852,0,0,52,0.00623725560753269,0,0,0,0,0,0,70,0.00839630562552477,9,0.00107952500899604,32,0.00383831114309704,35,0.00419815281276238,25,0.00299868058054456,9,0.00107952500899604,32,0.00383831114309704,20,0.00239894446443565,427.875,0.0513224181360201,80,0.00959577785774259,0,0,109,0.0130742473311743,9,0.00107952500899604
"UPPSALA VÄSTERTORG",202220,8764,635.14,0.0724714742126883,155,0.0176859881332725,213.14,0.0243199452304884,42,0.00479233226837061,25,0.00285257873117298,0,0,14,0.00159744408945687,9,0.00102692834322227,64,0.00730260155180283,72,0.00821542674577818,25,0.00285257873117298,16,0.00182565038795071,480.14,0.0547854860794158,164.14,0.0187288909173893,155,0.0176859881332725,0,0,0,0,58.14,0.00663395709721588,26,0.0029666818804199,16,0.00182565038795071,0,0,25,0.00285257873117298,0,0,0,0,0,0,14,0.00159744408945687,9,0.00102692834322227,23,0.00262437243267914,41,0.00467822911912369,54,0.00616157005933364,18,0.00205385668644455,25,0.00285257873117298,16,0.00182565038795071,480.14,0.0547854860794158,194,0.0221360109539023,0,0,104,0.0118667275216796,18,0.00205385668644455
"UPPSALA VÄSTERTORG",202219,8617,536.76,0.0622908204711617,20,0.00232099338516885,196.76,0.0228339329232912,55,0.00638273180921434,47,0.0054543344551468,0,0,35,0.00406173842404549,7,0.000812347684809098,79,0.00916792387141697,51,0.00591853313218057,32,0.00371358941627016,14,0.0016246953696182,516.76,0.0599698270859928,320.76,0.0372240919113381,20,0.00232099338516885,0,0,0,0,176.76,0.0205129395381223,27,0.00313334106997795,28,0.00324939073923639,0,0,47,0.0054543344551468,0,0,0,0,0,0,35,0.00406173842404549,7,0.000812347684809098,32,0.00371358941627016,47,0.0054543344551468,42,0.00487408610885459,9,0.00104444702332598,32,0.00371358941627016,14,0.0016246953696182,516.76,0.0599698270859928,66,0.00765927817105721,0,0,121,0.0140420099802716,9,0.00104444702332598
"UPPSALA VÄSTERTORG",202218,8613,424.76,0.0493161500058052,17,0.00197376059445025,56.76,0.00659003831417625,54,0.00626959247648903,45,0.00522466039707419,0,0,59,0.00685011029838616,4,0.000464414257517706,92,0.0106815279229072,59,0.00685011029838616,29,0.00336700336700337,9,0.00104493207941484,407.76,0.0473423894113549,204.76,0.0237733658423314,17,0.00197376059445025,0,0,0,0,39.76,0.004616277719726,42,0.00487634970393591,12,0.00139324277255312,0,0,45,0.00522466039707419,0,0,0,0,0,0,59,0.00685011029838616,4,0.000464414257517706,44,0.00510855683269476,48,0.00557297109021247,51,0.00592128178335075,8,0.000928828515035412,29,0.00336700336700337,9,0.00104493207941484,407.76,0.0473423894113549,70,0.00812724950655985,0,0,125,0.0145129455474283,8,0.000928828515035412
"UPPSALA VÄSTERTORG",202217,8670,712,0.0821222606689735,17,0.00196078431372549,69,0.00795847750865052,48,0.0055363321799308,49,0.00565167243367935,0,0,0,0,6,0.000692041522491349,429,0.0494809688581315,53,0.00611303344867359,27,0.00311418685121107,14,0.00161476355247982,695,0.080161476355248,512,0.0590542099192618,17,0.00196078431372549,0,0,0,0,52,0.00599769319492503,39,0.00449826989619377,9,0.00103806228373702,0,0,49,0.00565167243367935,0,0,0,0,0,0,0,0,6,0.000692041522491349,23,0.00265282583621684,406,0.0468281430219146,39,0.00449826989619377,14,0.00161476355247982,27,0.00311418685121107,14,0.00161476355247982,695,0.080161476355248,54,0.00622837370242215,0,0,115,0.0132641291810842,14,0.00161476355247982
"UPPSALA VÄSTERTORG",202216,8624,365.44,0.0423747680890538,24,0.00278293135435993,60.44,0.00700834879406308,42,0.00487012987012987,43,0.0049860853432282,0,0,0,0,3,0.000347866419294991,94,0.010899814471243,58,0.00672541743970315,23,0.0026669758812616,18,0.00208719851576994,348.44,0.0404035250463822,133.44,0.0154730983302412,17,0.00197124304267161,0,0,7,0.000811688311688312,43.44,0.00503710575139147,32,0.00371057513914657,10,0.0011595547309833,0,0,43,0.0049860853432282,0,0,0,0,0,0,0,0,3,0.000347866419294991,49,0.00568181818181818,45,0.00521799628942486,40,0.00463821892393321,18,0.00208719851576994,23,0.0026669758812616,18,0.00208719851576994,348.44,0.0404035250463822,84,0.00974025974025974,7,0.000811688311688312,106,0.012291280148423,18,0.00208719851576994
"UPPSALA VÄSTERTORG",202215,7268,267.015,0.0367384424876169,14,0.0019262520638415,36.015,0.00495528343423225,31,0.0042652724270776,42,0.00577875619152449,0,0,0,0,3,0.000412768299394606,81,0.0111447440836544,37,0.00509080902586681,15,0.00206384149697303,8,0.00110071546505228,264.015,0.0363256741882223,115.015,0.0158248486516236,3,0.000412768299394606,0,0,11,0.00151348376444689,33.015,0.00454251513483764,26,0.00357732526141992,5,0.000687947165657678,0,0,42,0.00577875619152449,0,0,0,0,0,0,0,0,3,0.000412768299394606,33,0.00454045129334067,48,0.0066042927903137,22,0.00302696752889378,15,0.00206384149697303,15,0.00206384149697303,8,0.00110071546505228,264.015,0.0363256741882223,44,0.00605393505778756,11,0.00151348376444689,79,0.0108695652173913,15,0.00206384149697303
"UPPSALA VÄSTERTORG",202214,7915,868.1,0.109677826910929,464,0.0586228679722047,42.1,0.00531901452937461,104,0.0131396083385976,30,0.00379027163613392,0,0,0,0,43,0.00543272267845862,69,0.00871762476310802,61,0.00770688566013898,39,0.0049273531269741,16,0.00202147820593809,851.1,0.107530006317119,216.1,0.0273025900189514,17,0.00214782059380922,0,0,447,0.0564750473783955,25.1,0.00317119393556538,90,0.0113708149084018,14,0.00176879343019583,0,0,30,0.00379027163613392,0,0,0,0,0,0,0,0,43,0.00543272267845862,25,0.00315855969677827,44,0.00555906506632975,47,0.00593809222994315,14,0.00176879343019583,39,0.0049273531269741,16,0.00202147820593809,851.1,0.107530006317119,58,0.00732785849652558,447,0.0564750473783955,116,0.0146557169930512,14,0.00176879343019583
"UPPSALA VÄSTERTORG",202213,8286,923,0.111392710596186,483,0.0582910934105721,19,0.00229302437846971,35,0.00422399227612841,63,0.00760318609703114,0,0,0,0,10,0.00120685493603669,77,0.0092927830074825,42,0.00506879073135409,33,0.00398262128892107,161,0.0194303644701907,904,0.109099686217717,84,0.0101375814627082,19,0.00229302437846971,0,0,464,0.0559980690321023,0,0,25,0.00301713734009172,10,0.00120685493603669,0,0,63,0.00760318609703114,0,0,0,0,0,0,0,0,10,0.00120685493603669,38,0.00458604875693942,39,0.00470673425054309,29,0.0034998793145064,13,0.00156891141684769,33,0.00398262128892107,161,0.0194303644701907,904,0.109099686217717,218,0.0263094376055998,464,0.0559980690321023,125,0.0150856867004586,13,0.00156891141684769
"UPPSALA VÄSTERTORG",202212,8440,360,0.042654028436019,11,0.00130331753554502,11,0.00130331753554502,55,0.00651658767772512,83,0.00983412322274881,0,0,0,0,6,0.000710900473933649,89,0.0105450236966825,57,0.00675355450236967,37,0.00438388625592417,11,0.00130331753554502,349,0.0413507109004739,113,0.0133886255924171,11,0.00130331753554502,0,0,0,0,0,0,32,0.0037914691943128,23,0.00272511848341232,0,0,83,0.00983412322274881,0,0,0,0,0,0,0,0,6,0.000710900473933649,37,0.00438388625592417,52,0.00616113744075829,52,0.00616113744075829,5,0.000592417061611374,37,0.00438388625592417,11,0.00130331753554502,349,0.0413507109004739,59,0.00699052132701422,0,0,172,0.0203791469194313,5,0.000592417061611374
"UPPSALA VÄSTERTORG",202211,8251,340,0.0412071264089201,18,0.00218155375106048,18,0.00218155375106048,50,0.00605987153072355,53,0.00642346382256696,0,0,3,0.000363592291843413,9,0.00109077687553024,86,0.0104229790328445,59,0.00715064840625379,28,0.00339352805720519,16,0.00193915888983154,322,0.0390255726578597,112,0.0135741122288207,18,0.00218155375106048,0,0,0,0,0,0,31,0.0037571203490486,19,0.00230275118167495,0,0,53,0.00642346382256696,0,0,0,0,0,0,3,0.000363592291843413,9,0.00109077687553024,36,0.00436310750212095,50,0.00605987153072355,47,0.00569627923888014,12,0.00145436916737365,28,0.00339352805720519,16,0.00193915888983154,322,0.0390255726578597,70,0.00848382014301297,0,0,128,0.0155132711186523,12,0.00145436916737365
"UPPSALA VÄSTERTORG",202210,8070,428,0.0530359355638166,34,0.00421313506815366,34,0.00421313506815366,41,0.00508054522924411,42,0.00520446096654275,0,0,72,0.00892193308550186,9,0.00111524163568773,112,0.0138785625774473,47,0.00582403965303594,25,0.00309789343246592,12,0.00148698884758364,394,0.0488228004956629,202,0.0250309789343247,34,0.00421313506815366,0,0,0,0,0,0,26,0.00322180916976456,15,0.00185873605947955,0,0,42,0.00520446096654275,0,0,0,0,0,0,72,0.00892193308550186,9,0.00111524163568773,32,0.00396530359355638,80,0.00991325898389095,33,0.00408921933085502,14,0.00173482032218092,25,0.00309789343246592,12,0.00148698884758364,394,0.0488228004956629,78,0.00966542750929368,0,0,100,0.0123915737298637,14,0.00173482032218092
"UPPSALA VÄSTERTORG",202209,8308,1085,0.130597014925373,210,0.0252768415984593,210,0.0252768415984593,49,0.00589792970630717,30,0.00361097737120847,0,0,0,0,6,0.000722195474241695,481,0.0578960038517092,44,0.00529610014443909,44,0.00529610014443909,11,0.00132402503610977,875,0.105320173326914,498,0.0599422243620607,210,0.0252768415984593,0,0,0,0,0,0,28,0.00337024554646124,21,0.00252768415984593,0,0,30,0.00361097737120847,0,0,0,0,0,0,0,0,6,0.000722195474241695,38,0.0045739046701974,443,0.0533220991815118,34,0.00409244102070294,10,0.00120365912373616,44,0.00529610014443909,11,0.00132402503610977,875,0.105320173326914,259,0.0311747713047665,0,0,108,0.0129995185363505,10,0.00120365912373616
"UPPSALA VÄSTERTORG",202208,7292,307,0.0421009325287987,13,0.00178277564454196,13,0.00178277564454196,75,0.0102852441031267,27,0.00370268787712562,0,0,0,0,3,0.000411409764125069,83,0.0113823368074602,59,0.00809105869445968,22,0.00301700493691717,12,0.00164563905650027,294,0.0403181568842567,135,0.0185134393856281,13,0.00178277564454196,0,0,0,0,0,0,34,0.00466264399341744,41,0.00562260010970927,0,0,27,0.00370268787712562,0,0,0,0,0,0,0,0,3,0.000411409764125069,26,0.00356555128908393,57,0.0078167855183763,39,0.00534832693362589,20,0.00274273176083379,22,0.00301700493691717,12,0.00164563905650027,294,0.0403181568842567,51,0.00699396599012617,0,0,88,0.0120680197476687,20,0.00274273176083379
"UPPSALA VÄSTERTORG",202207,8153,268,0.0328713357046486,12,0.00147185085244695,12,0.00147185085244695,50,0.00613271188519563,0,0,0,0,0,0,5,0.000613271188519563,100,0.0122654237703913,54,0.00662332883601128,25,0.00306635594259782,10,0.00122654237703913,256,0.0313994848522016,121,0.0148411627621734,12,0.00147185085244695,0,0,0,0,0,0,28,0.00343431865570955,22,0.00269839322948608,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000613271188519563,34,0.00417024408193303,66,0.00809517968845824,44,0.00539678645897216,10,0.00122654237703913,25,0.00306635594259782,10,0.00122654237703913,256,0.0313994848522016,56,0.00686863731141911,0,0,69,0.00846314240156998,10,0.00122654237703913
"UPPSALA VÄSTERTORG",202206,7882,416,0.0527784826186247,25,0.00317178381121543,25,0.00317178381121543,50,0.00634356762243085,40,0.00507485409794468,0,0,0,0,8,0.00101497081958894,63,0.00799289520426288,49,0.00621669626998224,37,0.00469424004059883,119,0.0150976909413854,391,0.0496066988074093,93,0.0117990357777214,25,0.00317178381121543,0,0,0,0,0,0,36,0.00456736868815022,14,0.00177619893428064,0,0,40,0.00507485409794468,0,0,0,0,0,0,0,0,8,0.00101497081958894,28,0.00355239786856128,35,0.0044404973357016,30,0.00380614057345851,19,0.00241055569652372,37,0.00469424004059883,119,0.0150976909413854,391,0.0496066988074093,172,0.0218218726211621,0,0,107,0.013575234712002,19,0.00241055569652372
"UPPSALA VÄSTERTORG",202205,7954,377,0.0473975358310284,30,0.0037716872014081,30,0.0037716872014081,53,0.00666331405582097,32,0.0040231330148353,0,0,0,0,3,0.00037716872014081,140,0.0176012069399045,48,0.00603469952225295,29,0.00364596429469449,12,0.00150867488056324,347,0.0436258486296203,173,0.0217500628614534,30,0.0037716872014081,0,0,0,0,0,0,30,0.0037716872014081,23,0.00289162685441287,0,0,32,0.0040231330148353,0,0,0,0,0,0,0,0,3,0.00037716872014081,23,0.00289162685441287,117,0.0147095800854916,34,0.00427457882826251,14,0.00176012069399044,29,0.00364596429469449,12,0.00150867488056324,347,0.0436258486296203,65,0.00817198893638421,0,0,95,0.0119436761377923,14,0.00176012069399044
"UPPSALA VÄSTERTORG",202204,7721,596,0.0771920735656003,22,0.00284937184302551,22,0.00284937184302551,46,0.00595777748996244,54,0.00699391270560808,0,0,24,0.00310840564693693,9,0.00116565211760135,339,0.0439062297629841,43,0.00556922678409532,20,0.0025903380391141,17,0.00220178733324699,574,0.0743427017225748,387,0.0501230410568579,22,0.00284937184302551,0,0,0,0,0,0,28,0.00362647325475975,18,0.00233130423520269,0,0,54,0.00699391270560808,0,0,0,0,0,0,24,0.00310840564693693,9,0.00116565211760135,31,0.00401502396062686,308,0.0398912058023572,38,0.0049216422743168,5,0.000647584509778526,20,0.0025903380391141,17,0.00220178733324699,574,0.0743427017225748,70,0.00906618313689937,0,0,112,0.014505893019039,5,0.000647584509778526
"UPPSALA VÄSTERTORG",202203,8031,798,0.0993649607769892,368,0.0458224380525464,18,0.00224131490474412,52,0.00647490972481634,64,0.00796911966131241,0,0,79,0.00983688208193251,5,0.000622587473540032,98,0.0122027144813846,50,0.00622587473540032,45,0.00560328726186029,19,0.00236583239945212,780,0.097123645872245,202,0.0251525339310173,18,0.00224131490474412,0,0,350,0.0435811231478023,0,0,36,0.00448262980948823,16,0.0019922799153281,0,0,64,0.00796911966131241,0,0,0,0,0,0,79,0.00983688208193251,5,0.000622587473540032,32,0.00398455983065621,66,0.00821815465072843,38,0.00473166479890425,12,0.00149420993649608,45,0.00560328726186029,19,0.00236583239945212,780,0.097123645872245,69,0.00859170713485245,350,0.0435811231478023,147,0.018304071722077,12,0.00149420993649608
