"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM SKARPNÄCK",202229,2022-07-21,1139,172.314,0.151285338015803,46.718,0.0410166812993854,31,0.0272168568920105,7,0.00614574187884109,12,0.0105355575065847,5,0.00438981562774363,0.596,0.000523266022827041,6,0.00526777875329236,17,0.0149253731343284,7,0.00614574187884109,14,0.0122914837576822,26,0.0228270412642669,147.314,0.129336259877085,70.718,0.0620877963125549,25,0.0219490781387182,2.718,0.00238630377524144,19,0.0166812993854258,6,0.00526777875329236,7,0.00614574187884109,11,0.009657594381036,1,0.000877963125548727,5,0.00438981562774363,0,0,0,0,0,0,0.596,0.000523266022827041,15,0.0131694468832309,8,0.00702370500438982,13,0.0114135206321334,8,0.00702370500438982,20,0.0175592625109745,6,0.00526777875329236,147.314,0.129336259877085,19,0.0166812993854258,36,0.0316066725197542,0.596,0.000523266022827041,21,0.0184372256365233
"STOCKHOLM SKARPNÄCK",202229,2022-07-20,1214,196.324,0.161716639209226,51.896,0.0427479406919275,27,0.0222405271828666,13,0.0107084019769358,26,0.0214168039538715,2,0.00164744645799012,0.428,0.000352553542009885,3,0.00247116968698517,8,0.00658978583196046,7,0.0057660626029654,32,0.0263591433278418,26,0.0214168039538715,173.324,0.142771004942339,77.896,0.064164744645799,23,0.0189456342668863,0.896,0.000738056013179572,28,0.0230642504118616,4,0.00329489291598023,13,0.0107084019769358,26,0.0214168039538715,0,0,2,0.00164744645799012,0.072,5.93080724876441e-05,0.156,0.000128500823723229,0,0,0.2,0.000164744645799012,8,0.00658978583196046,3,0.00247116968698517,17,0.014003294892916,22,0.0181219110378913,19,0.0156507413509061,7,0.0057660626029654,173.324,0.142771004942339,28,0.0230642504118616,26,0.0214168039538715,2.428,0.002,39,0.0321252059308072
"STOCKHOLM SKARPNÄCK",202229,2022-07-19,1119,232.486,0.207762287756926,47.918,0.0428221626452189,42,0.0375335120643432,11,0.00983020554066131,38,0.0339588918677391,8,0.00714924039320822,0.568,0.000507596067917784,2,0.00178731009830206,12,0.0107238605898123,6,0.00536193029490617,37,0.033065236818588,28,0.0250223413762288,201.486,0.180058981233244,106.918,0.0955478105451296,31,0.0277033065236819,1.918,0.00171403038427167,15,0.0134048257372654,11,0.00983020554066131,11,0.00983020554066131,32,0.0285969615728329,6,0.00536193029490617,8,0.00714924039320822,0.1,8.93655049151028e-05,0.396,0.000353887399463807,0,0,0.072,6.4343163538874e-05,9,0.00804289544235925,5,0.00446827524575514,21,0.0187667560321716,22,0.0196604110813226,18,0.0160857908847185,10,0.00893655049151028,201.486,0.180058981233244,15,0.0134048257372654,36,0.032171581769437,0.568,0.000507596067917784,43,0.0384271671134942
"STOCKHOLM SKARPNÄCK",202229,2022-07-18,1068,210.356,0.196962546816479,52.508,0.0491647940074906,34,0.0318352059925094,8,0.00749063670411985,18,0.0168539325842697,2,0.00187265917602996,0.848,0.000794007490636704,7,0.00655430711610487,12,0.0112359550561798,9,0.00842696629213483,41,0.0383895131086142,26,0.0243445692883895,178.356,0.167,81.508,0.0763183520599251,32,0.0299625468164794,3.508,0.00328464419475655,17,0.0159176029962547,2,0.00187265917602996,8,0.00749063670411985,13,0.0121722846441948,5,0.00468164794007491,2,0.00187265917602996,0.252,0.000235955056179775,0.496,0.000464419475655431,0,0,0.1,9.36329588014981e-05,13,0.0121722846441948,6,0.00561797752808989,17,0.0159176029962547,33,0.0308988764044944,18,0.0168539325842697,8,0.00749063670411985,178.356,0.167,17,0.0159176029962547,29,0.0271535580524345,0.848,0.000794007490636704,50,0.0468164794007491
"STOCKHOLM SKARPNÄCK",202228,2022-07-17,1096,173.916,0.158682481751825,42.58,0.0388503649635037,33,0.0301094890510949,14,0.0127737226277372,9,0.00821167883211679,0,0,1.336,0.00121897810218978,5,0.00456204379562044,11,0.010036496350365,10,0.00912408759124088,17,0.0155109489051095,31,0.0282846715328467,147.916,0.134959854014599,69.58,0.063485401459854,26,0.0237226277372263,3.58,0.00326642335766423,13,0.0118613138686131,7,0.00638686131386861,14,0.0127737226277372,9,0.00821167883211679,0,0,0,0,0.404,0.000368613138686131,0.626,0.000571167883211679,0,0,0.306,0.000279197080291971,9,0.00821167883211679,7,0.00638686131386861,10,0.00912408759124088,17,0.0155109489051095,19,0.0173357664233577,12,0.0109489051094891,147.916,0.134959854014599,13,0.0118613138686131,36,0.0328467153284672,2.336,0.00213138686131387,27,0.0246350364963504
"STOCKHOLM SKARPNÄCK",202228,2022-07-16,1081,190.185,0.175934320074006,52.191,0.0482802960222017,31,0.028677150786309,7,0.00647548566142461,21,0.0194264569842738,1,0.000925069380203515,1.994,0.00184458834412581,5,0.00462534690101758,5,0.00462534690101758,10,0.00925069380203515,18,0.0166512488436633,38,0.0351526364477336,164.185,0.151882516188714,87.191,0.0806577243293247,26,0.0240518038852914,1.191,0.00110175763182239,25,0.0231267345050879,5,0.00462534690101758,7,0.00647548566142461,21,0.0194264569842738,0,0,1,0.000925069380203515,1.424,0.00131729879740981,0.57,0.000527289546716004,0,0,0,0,8,0.00740055504162812,2,0.00185013876040703,11,0.0101757631822387,17,0.0157261794634598,29,0.0268270120259019,9,0.00832562442183164,164.185,0.151882516188714,25,0.0231267345050879,22,0.0203515263644773,1.994,0.00184458834412581,28,0.0259019426456984
"STOCKHOLM SKARPNÄCK",202228,2022-07-15,1106,206.699,0.186888788426763,35.851,0.0324150090415913,34,0.0307414104882459,13,0.011754068716094,22,0.0198915009041591,0,0,0.848,0.000766726943942134,0,0,15,0.0135623869801085,9,0.0081374321880651,13,0.011754068716094,64,0.0578661844484629,180.699,0.163380650994575,113.851,0.102939421338156,26,0.0235081374321881,1.851,0.00167359855334539,8,0.00723327305605787,8,0.00723327305605787,13,0.011754068716094,22,0.0198915009041591,0,0,0,0,0,0,0.474,0.000428571428571429,0,0,0.374,0.000338155515370705,9,0.0081374321880651,6,0.0054249547920434,9,0.0081374321880651,13,0.011754068716094,47,0.04249547920434,17,0.015370705244123,180.699,0.163380650994575,8,0.00723327305605787,36,0.0325497287522604,0.848,0.000766726943942134,22,0.0198915009041591
"STOCKHOLM SKARPNÄCK",202228,2022-07-14,1044,184.595,0.176815134099617,43.971,0.042117816091954,26,0.024904214559387,11,0.010536398467433,13,0.0124521072796935,0,0,0.624,0.000597701149425287,1,0.000957854406130268,15,0.014367816091954,3,0.0028735632183908,28,0.0268199233716475,43,0.0411877394636015,160.595,0.15382662835249,80.971,0.0775584291187739,24,0.0229885057471264,0.971,0.00093007662835249,19,0.0181992337164751,2,0.00191570881226054,11,0.010536398467433,13,0.0124521072796935,0,0,0,0,0.314,0.000300766283524904,0.112,0.00010727969348659,0,0,0.198,0.000189655172413793,9,0.00862068965517241,7,0.00670498084291188,4,0.00383141762452107,27,0.0258620689655172,27,0.0258620689655172,16,0.0153256704980843,160.595,0.15382662835249,19,0.0181992337164751,28,0.0268199233716475,1.624,0.00155555555555556,31,0.0296934865900383
"STOCKHOLM SKARPNÄCK",202228,2022-07-13,1107,207.325,0.187285456187895,65.073,0.0587831978319783,25,0.022583559168925,8,0.00722673893405601,26,0.023486901535682,1,0.000903342366757001,1.252,0.00113098464317977,0,0,18,0.016260162601626,6,0.00542005420054201,20,0.01806684733514,37,0.033423667570009,187.325,0.169218608852755,85.073,0.0768500451671183,20,0.01806684733514,1.073,0.000969286359530262,44,0.039747064137308,5,0.004516711833785,8,0.00722673893405601,26,0.023486901535682,0,0,1,0.000903342366757001,0.606,0.000547425474254743,0.646,0.000583559168925023,0,0,0,0,11,0.00993676603432701,7,0.00632339656729901,7,0.00632339656729901,19,0.017163504968383,21,0.018970189701897,16,0.014453477868112,187.325,0.169218608852755,44,0.039747064137308,31,0.028003613369467,1.252,0.00113098464317977,26,0.023486901535682
"STOCKHOLM SKARPNÄCK",202228,2022-07-12,1180,229.729,0.194685593220339,80.036,0.0678271186440678,33,0.0279661016949153,18,0.0152542372881356,18,0.0152542372881356,1,0.000847457627118644,1.693,0.00143474576271186,11,0.00932203389830509,16,0.0135593220338983,4,0.00338983050847458,13,0.0110169491525424,34,0.0288135593220339,199.729,0.16926186440678,84.036,0.0712169491525424,30,0.0254237288135593,1.036,0.000877966101694915,49,0.0415254237288136,3,0.00254237288135593,18,0.0152542372881356,18,0.0152542372881356,0,0,1,0.000847457627118644,1.261,0.00106864406779661,0.432,0.000366101694915254,0,0,0,0,20,0.0169491525423729,7,0.00593220338983051,2,0.00169491525423729,15,0.0127118644067797,12,0.0101694915254237,22,0.0186440677966102,199.729,0.16926186440678,49,0.0415254237288136,45,0.038135593220339,4.693,0.0039771186440678,17,0.0144067796610169
"STOCKHOLM SKARPNÄCK",202228,2022-07-11,1087,237.654,0.218632934682613,99.022,0.0910965961361546,33,0.0303587856485741,12,0.0110395584176633,17,0.015639374425023,0,0,0.632,0.000581416743330267,5,0.00459981600735971,10,0.00919963201471941,7,0.00643974241030359,21,0.0193192272309108,33,0.0303587856485741,212.654,0.195633854645814,77.022,0.0708574057037719,25,0.0229990800367985,2.022,0.00186016559337627,72,0.0662373505059798,8,0.00735970561177553,12,0.0110395584176633,17,0.015639374425023,0,0,0,0,0.324,0.000298068077276909,0.206,0.00018951241950322,0,0,0.102,9.3836246550138e-05,10,0.00919963201471941,5,0.00459981600735971,3,0.00275988960441582,25,0.0229990800367985,14,0.0128794848206072,19,0.0174793008279669,212.654,0.195633854645814,72,0.0662373505059798,34,0.031278748850046,1.632,0.00150137994480221,28,0.0257589696412144
"STOCKHOLM SKARPNÄCK",202227,2022-07-10,1154,391.137,0.33894020797227,105.305,0.0912521663778163,26,0.0225303292894281,4,0.00346620450606586,138,0.119584055459272,2,0.00173310225303293,0.832,0.000720970537261698,9,0.00779896013864818,18,0.0155979202772964,27,0.0233968804159445,31,0.0268630849220104,30,0.0259965337954939,369.137,0.319876083188908,196.305,0.170108318890815,22,0.0190641247833622,4.305,0.00373050259965338,79,0.0684575389948007,4,0.00346620450606586,4,0.00346620450606586,138,0.119584055459272,0,0,2,0.00173310225303293,0.438,0.000379549393414211,0.278,0.000240901213171577,0,0,0.116,0.00010051993067591,22,0.0190641247833622,5,0.00433275563258232,27,0.0233968804159445,31,0.0268630849220104,23,0.0199306759098787,7,0.00606585788561525,369.137,0.319876083188908,79,0.0684575389948007,33,0.0285961871750433,2.832,0.00245407279029463,58,0.0502599653379549
"STOCKHOLM SKARPNÄCK",202227,2022-07-09,1148,400.012,0.348442508710801,78.522,0.0683989547038328,36,0.0313588850174216,3,0.00261324041811847,144,0.125435540069686,0,0,5.49,0.00478222996515679,7,0.00609756097560976,17,0.014808362369338,30,0.0261324041811847,22,0.0191637630662021,57,0.0496515679442509,373.012,0.324923344947735,232.522,0.202545296167247,27,0.0235191637630662,4.522,0.0039390243902439,47,0.0409407665505226,9,0.0078397212543554,3,0.00261324041811847,144,0.125435540069686,0,0,0,0,4.004,0.00348780487804878,1.086,0.000945993031358885,0,0,0.4,0.000348432055749129,16,0.0139372822299652,8,0.00696864111498258,34,0.029616724738676,18,0.0156794425087108,38,0.0331010452961672,19,0.0165505226480836,373.012,0.324923344947735,47,0.0409407665505226,36,0.0313588850174216,5.49,0.00478222996515679,52,0.0452961672473868
"STOCKHOLM SKARPNÄCK",202227,2022-07-08,1186,328.658,0.277114671163575,57.782,0.0487200674536256,19,0.0160202360876897,8,0.00674536256323777,133,0.112141652613828,1,0.000843170320404722,1.876,0.00158178752107926,6,0.00505902192242833,14,0.0118043844856661,26,0.0219224283305228,14,0.0118043844856661,48,0.0404721753794266,314.658,0.265310286677909,197.782,0.166763912310287,14,0.0118043844856661,1.782,0.00150252951096121,42,0.0354131534569983,5,0.00421585160202361,8,0.00674536256323777,133,0.112141652613828,0,0,1,0.000843170320404722,1.17,0.000986509274873524,0.266,0.000224283305227656,0,0,0.44,0.000370994940978078,11,0.00927487352445194,9,0.0075885328836425,29,0.0244519392917369,11,0.00927487352445194,35,0.0295109612141653,13,0.0109612141652614,314.658,0.265310286677909,42,0.0354131534569983,31,0.0261382799325464,3.876,0.0032681281618887,40,0.0337268128161889
"STOCKHOLM SKARPNÄCK",202227,2022-07-07,1022,256.104,0.250590998043053,44.822,0.0438571428571429,20,0.0195694716242661,2,0.00195694716242661,106,0.103718199608611,0,0,1.282,0.00125440313111546,8,0.00782778864970646,10,0.00978473581213307,21,0.0205479452054795,25,0.0244618395303327,18,0.0176125244618395,244.104,0.238849315068493,137.822,0.13485518590998,12,0.0117416829745597,1.822,0.00178277886497065,31,0.0303326810176125,8,0.00782778864970646,2,0.00195694716242661,106,0.103718199608611,0,0,0,0,0.614,0.000600782778864971,0.668,0.000653620352250489,0,0,0,0,13,0.012720156555773,5,0.00489236790606654,22,0.0215264187866928,24,0.0234833659491194,10,0.00978473581213307,8,0.00782778864970646,244.104,0.238849315068493,31,0.0303326810176125,26,0.025440313111546,3.282,0.00321135029354207,46,0.0450097847358121
"STOCKHOLM SKARPNÄCK",202227,2022-07-06,1185,360.841,0.304507172995781,72,0.0607594936708861,32,0.0270042194092827,10,0.00843881856540084,137,0.115611814345992,0,0,4.841,0.00408523206751055,2,0.00168776371308017,17,0.0143459915611814,33,0.0278481012658228,19,0.0160337552742616,34,0.0286919831223629,331.841,0.280034599156118,200,0.168776371308017,29,0.0244725738396624,0,0,43,0.0362869198312236,3,0.00253164556962025,10,0.00843881856540084,137,0.115611814345992,0,0,0,0,4.149,0.00350126582278481,0.442,0.000372995780590717,0,0,0.25,0.000210970464135021,9,0.00759493670886076,10,0.00843881856540084,35,0.029535864978903,17,0.0143459915611814,13,0.0109704641350211,21,0.0177215189873418,331.841,0.280034599156118,43,0.0362869198312236,31,0.0261603375527426,5.841,0.00492911392405063,52,0.0438818565400844
"STOCKHOLM SKARPNÄCK",202227,2022-07-05,1210,417.516,0.345054545454545,87,0.071900826446281,34,0.028099173553719,7,0.00578512396694215,179,0.147933884297521,0,0,1.516,0.00125289256198347,2,0.00165289256198347,19,0.015702479338843,29,0.0239669421487603,16,0.0132231404958678,43,0.0355371900826446,391.516,0.32356694214876,248,0.20495867768595,26,0.0214876033057851,0,0,61,0.0504132231404959,8,0.00661157024793388,7,0.00578512396694215,179,0.147933884297521,0,0,0,0,1.082,0.000894214876033058,0.104,8.59504132231405e-05,0,0,0.33,0.000272727272727273,11,0.00909090909090909,10,0.00826446280991736,33,0.0272727272727273,12,0.00991735537190083,17,0.0140495867768595,26,0.0214876033057851,391.516,0.32356694214876,61,0.0504132231404959,36,0.0297520661157025,1.516,0.00125289256198347,45,0.0371900826446281
"STOCKHOLM SKARPNÄCK",202227,2022-07-04,1176,381.904,0.324748299319728,90,0.076530612244898,34,0.0289115646258503,8,0.00680272108843537,118,0.100340136054422,1,0.000850340136054422,0.904,0.000768707482993197,5,0.00425170068027211,18,0.0153061224489796,46,0.0391156462585034,30,0.0255102040816327,31,0.0263605442176871,356.904,0.303489795918367,175,0.148809523809524,25,0.0212585034013605,0,0,65,0.0552721088435374,9,0.0076530612244898,8,0.00680272108843537,118,0.100340136054422,0,0,1,0.000850340136054422,0.586,0.000498299319727891,0.206,0.000175170068027211,0,0,0.112,9.52380952380952e-05,16,0.0136054421768707,7,0.00595238095238095,50,0.0425170068027211,26,0.022108843537415,16,0.0136054421768707,15,0.0127551020408163,356.904,0.303489795918367,65,0.0552721088435374,36,0.0306122448979592,4.904,0.00417006802721088,76,0.0646258503401361
"STOCKHOLM SKARPNÄCK",202226,2022-07-03,1293,286.43,0.221523588553751,103.97,0.0804098994586234,38,0.0293890177880897,3,0.00232018561484919,32,0.0247486465583913,0,0,1.46,0.0011291569992266,5,0.00386697602474865,15,0.0116009280742459,3,0.00232018561484919,47,0.0363495746326373,38,0.0293890177880897,253.43,0.19600154679041,111.97,0.0865970610982212,33,0.0255220417633411,8.97,0.00693735498839907,62,0.0479505027068832,5,0.00386697602474865,3,0.00232018561484919,32,0.0247486465583913,0,0,0,0,0.658,0.000508894044856922,0.324,0.000250580046403712,0,0,0.478,0.000369682907965971,13,0.0100541376643465,7,0.00541376643464811,5,0.00386697602474865,45,0.0348027842227378,21,0.0162412993039443,17,0.0131477184841454,253.43,0.19600154679041,62,0.0479505027068832,27,0.0208816705336427,2.46,0.00190255220417633,50,0.0386697602474865
"STOCKHOLM SKARPNÄCK",202226,2022-07-02,1332,316.707,0.237768018018018,109.833,0.0824572072072072,49,0.0367867867867868,5,0.00375375375375375,22,0.0165165165165165,5,0.00375375375375375,1.874,0.00140690690690691,6,0.0045045045045045,13,0.00975975975975976,15,0.0112612612612613,30,0.0225225225225225,60,0.045045045045045,272.707,0.204734984984985,135.833,0.101976726726727,44,0.033033033033033,4.833,0.00362837837837838,61,0.0457957957957958,5,0.00375375375375375,5,0.00375375375375375,22,0.0165165165165165,0,0,5,0.00375375375375375,1.24,0.000930930930930931,0.414,0.000310810810810811,0,0,0.22,0.000165165165165165,12,0.00900900900900901,7,0.00525525525525526,15,0.0112612612612613,30,0.0225225225225225,43,0.0322822822822823,17,0.0127627627627628,272.707,0.204734984984985,61,0.0457957957957958,28,0.021021021021021,2.874,0.00215765765765766,45,0.0337837837837838
"STOCKHOLM SKARPNÄCK",202226,2022-07-01,1328,321.598,0.242167168674699,78.194,0.0588810240963855,49,0.0368975903614458,7,0.0052710843373494,33,0.0248493975903614,0,0,1.404,0.00105722891566265,15,0.0112951807228916,7,0.0052710843373494,16,0.0120481927710843,35,0.026355421686747,80,0.0602409638554217,278.598,0.20978765060241,158.194,0.119121987951807,43,0.0323795180722892,2.194,0.00165210843373494,33,0.0248493975903614,6,0.00451807228915663,7,0.0052710843373494,33,0.0248493975903614,0,0,0,0,0.908,0.000683734939759036,0.1,7.53012048192771e-05,0,0,0.396,0.000298192771084337,17,0.0128012048192771,5,0.00376506024096386,21,0.0158132530120482,30,0.0225903614457831,72,0.0542168674698795,8,0.00602409638554217,278.598,0.20978765060241,33,0.0248493975903614,32,0.0240963855421687,4.404,0.00331626506024096,51,0.0384036144578313
"STOCKHOLM SKARPNÄCK",202226,2022-06-30,1245,178.435,0.143321285140562,28.143,0.0226048192771084,27,0.0216867469879518,5,0.00401606425702811,14,0.0112449799196787,0,0,0.292,0.000234538152610442,7,0.00562248995983936,14,0.0112449799196787,8,0.00642570281124498,36,0.0289156626506024,39,0.0313253012048193,153.435,0.123240963855422,79.143,0.0635686746987952,25,0.0200803212851406,1.143,0.000918072289156627,2,0.00160642570281125,2,0.00160642570281125,5,0.00401606425702811,14,0.0112449799196787,0,0,0,0,0,0,0.178,0.000142971887550201,0,0,0.114,9.1566265060241e-05,18,0.0144578313253012,3,0.00240963855421687,8,0.00642570281124498,36,0.0289156626506024,20,0.0160642570281124,19,0.0152610441767068,153.435,0.123240963855422,2,0.00160642570281125,27,0.0216867469879518,1.292,0.00103775100401606,44,0.0353413654618474
"STOCKHOLM SKARPNÄCK",202226,2022-06-29,1253,226.294,0.180601755786113,41.984,0.0335067837190742,44,0.0351157222665603,10,0.00798084596967279,12,0.00957701516360734,0,0,0.31,0.000247406225059856,4,0.00319233838786911,11,0.00877893056664006,8,0.00638467677573823,48,0.0383080606544294,47,0.0375099760574621,192.294,0.153466879489226,93.984,0.0750071827613727,34,0.0271348762968875,0.984,0.000785315243415802,7,0.00558659217877095,10,0.00798084596967279,10,0.00798084596967279,12,0.00957701516360734,0,0,0,0,0,0,0.31,0.000247406225059856,0,0,0,0,13,0.0103750997605746,2,0.00159616919393456,8,0.00638467677573823,48,0.0383080606544294,21,0.0167597765363128,26,0.0207501995211492,192.294,0.153466879489226,7,0.00558659217877095,35,0.0279329608938547,0.31,0.000247406225059856,56,0.0446927374301676
"STOCKHOLM SKARPNÄCK",202226,2022-06-28,1369,221.236,0.161604090577064,45.764,0.0334287801314828,45,0.0328707085463842,9,0.00657414170927684,8,0.0058436815193572,1,0.000730460189919649,0.472,0.000344777209642074,9,0.00657414170927684,17,0.012417823228634,12,0.00876552227903579,36,0.0262965668371074,38,0.0277574872169467,181.236,0.132385682980278,88.764,0.0648385682980278,40,0.029218407596786,1.764,0.00128853177501826,4,0.0029218407596786,5,0.00365230094959825,9,0.00657414170927684,8,0.0058436815193572,0,0,1,0.000730460189919649,0,0,0.168,0.000122717311906501,0,0,0.304,0.000222059897735573,18,0.0131482834185537,8,0.0058436815193572,12,0.00876552227903579,36,0.0262965668371074,18,0.0131482834185537,20,0.014609203798393,181.236,0.132385682980278,4,0.0029218407596786,40,0.029218407596786,0.472,0.000344777209642074,48,0.0350620891161432
"STOCKHOLM SKARPNÄCK",202226,2022-06-27,1404,245.67,0.174978632478632,52.904,0.0376809116809117,52,0.037037037037037,13,0.00925925925925926,10,0.00712250712250712,0,0,0.766,0.000545584045584046,7,0.00498575498575499,18,0.0128205128205128,9,0.00641025641025641,45,0.032051282051282,38,0.0270655270655271,201.67,0.143639601139601,94.904,0.0675954415954416,44,0.0313390313390313,2.904,0.00206837606837607,6,0.00427350427350427,8,0.0056980056980057,13,0.00925925925925926,10,0.00712250712250712,0,0,0,0,0.152,0.000108262108262108,0.478,0.00034045584045584,0,0,0.136,9.68660968660969e-05,19,0.0135327635327635,6,0.00427350427350427,11,0.00783475783475784,43,0.0306267806267806,22,0.0156695156695157,16,0.0113960113960114,201.67,0.143639601139601,6,0.00427350427350427,46,0.0327635327635328,0.766,0.000545584045584046,54,0.0384615384615385
"STOCKHOLM SKARPNÄCK",202225,2022-06-26,1421,431.703,0.303802251935257,258.711,0.182062631949331,30,0.0211118930330753,13,0.0091484869809993,32,0.0225193525686137,0,0,0.992,0.000698099929627023,9,0.00633356790992259,11,0.00774102744546094,4,0.00281491907107671,47,0.0330752990851513,26,0.0182969739619986,422.703,0.297468684025334,72.711,0.0511688951442646,9,0.00633356790992259,5.711,0.00401900070372977,244,0.171710063335679,21,0.0147783251231527,13,0.0091484869809993,32,0.0225193525686137,0,0,0,0,0,0,0.448,0.000315270935960591,0,0,0.544,0.000382828993666432,14,0.00985221674876847,6,0.00422237860661506,8,0.00562983814215341,43,0.0302603800140746,17,0.011963406052076,9,0.00633356790992259,422.703,0.297468684025334,244,0.171710063335679,52,0.0365939479239972,2.992,0.00210555946516538,51,0.035890218156228
"STOCKHOLM SKARPNÄCK",202225,2022-06-25,1137,326.511,0.287168865435356,182.039,0.160104661389622,39,0.0343007915567282,3,0.00263852242744063,19,0.0167106420404573,2,0.00175901495162709,1.472,0.00129463500439754,7,0.00615655233069481,5,0.00439753737906772,2,0.00175901495162709,24,0.0211081794195251,42,0.0369393139841689,303.511,0.266940193491645,89.039,0.0783104661389622,23,0.0202286719437115,3.039,0.00267282321899736,156,0.137203166226913,16,0.0140721196130167,3,0.00263852242744063,19,0.0167106420404573,0,0,2,0.00175901495162709,0,0,1.102,0.000969217238346526,0,0,0.37,0.000325417766051011,10,0.00879507475813544,2,0.00175901495162709,3,0.00263852242744063,23,0.0202286719437115,33,0.029023746701847,9,0.0079155672823219,303.511,0.266940193491645,156,0.137203166226913,30,0.0263852242744063,2.472,0.00217414248021108,26,0.0228671943711522
"STOCKHOLM SKARPNÄCK",202225,2022-06-24,1411,469.13,0.3324805102764,235,0.166548547129695,78,0.0552799433026223,4,0.00283486888731396,50,0.0354358610914245,1,0.00070871722182849,1.13,0.000800850460666194,3,0.00212615166548547,18,0.0127569099929128,7,0.00496102055279943,12,0.00850460666194188,60,0.0425230333097094,410.13,0.290666194188519,170,0.120481927710843,59,0.0418143160878809,0,0,176,0.124734231041814,19,0.0134656272147413,4,0.00283486888731396,50,0.0354358610914245,0,0,1,0.00070871722182849,0,0,0.464,0.00032884479092842,0,0,0.666,0.000472005669737775,15,0.0106307583274274,6,0.00425230333097094,7,0.00496102055279943,12,0.00850460666194188,47,0.033309709425939,13,0.00921332388377038,410.13,0.290666194188519,176,0.124734231041814,43,0.0304748405386251,2.13,0.00150956768249468,19,0.0134656272147413
"STOCKHOLM SKARPNÄCK",202225,2022-06-23,1740,765.944,0.440197701149425,394.936,0.226974712643678,148,0.0850574712643678,5,0.0028735632183908,34,0.0195402298850575,3,0.00172413793103448,1.008,0.000579310344827586,8,0.00459770114942529,32,0.0183908045977011,9,0.00517241379310345,33,0.0189655172413793,98,0.0563218390804598,645.944,0.371232183908046,258.936,0.148813793103448,120,0.0689655172413793,3.936,0.00226206896551724,271,0.155747126436782,28,0.0160919540229885,5,0.0028735632183908,34,0.0195402298850575,0,0,3,0.00172413793103448,0,0,0.664,0.000381609195402299,0,0,0.344,0.000197701149425287,29,0.0166666666666667,11,0.00632183908045977,12,0.00689655172413793,30,0.0172413793103448,66,0.0379310344827586,32,0.0183908045977011,645.944,0.371232183908046,271,0.155747126436782,69,0.0396551724137931,5.008,0.00287816091954023,42,0.0241379310344828
