"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"ÖSTERVÅLA TORGET",202233,5945,624,0.104962153069807,24,0.00403700588730025,16,0.00269133725820017,28,0.00470984020185029,127,0.0213624894869638,0,0,0,0,90,0.0151387720773759,54,0.00908326324642557,16,0.00269133725820017,85,0.0142977291841884,184,0.0309503784693019,624,0.104962153069807,188,0.031623212783852,0,0,24,0.00403700588730025,16,0.00269133725820017,28,0.00470984020185029,0,0,54,0.00908326324642557,73,0.0122792262405383,0,0,0,0,0,0,0,0,0,0,0,0,90,0.0151387720773759,3,0.000504625735912532,51,0.00857863751051304,16,0.00269133725820017,77,0.0129520605550883,8,0.00134566862910008,156,0.0262405382674516,28,0.00470984020185029,624,0.104962153069807,24,0.00403700588730025,412,0.0693019343986543,0,0
"ÖSTERVÅLA TORGET",202232,5961,790,0.132528099312196,51,0.0085556114745848,32,0.00536822680758262,18,0.00301962757926522,178,0.0298607616171783,0,0,0,0,195,0.0327126321087066,63,0.0105686965274283,17,0.00285187049152827,9,0.00150981378963261,227,0.0380808589162892,790,0.132528099312196,308,0.0516691830229827,0,0,51,0.0085556114745848,32,0.00536822680758262,18,0.00301962757926522,0,0,85,0.0142593524576413,93,0.015601409159537,0,0,0,0,0,0,0,0,0,0,0,0,195,0.0327126321087066,8,0.00134205670189565,55,0.00922663982553263,17,0.00285187049152827,7,0.0011742996141587,2,0.000335514175473914,195,0.0327126321087066,32,0.00536822680758262,790,0.132528099312196,51,0.0085556114745848,431,0.0723033048146284,0,0
"ÖSTERVÅLA TORGET",202231,5616,734,0.130698005698006,32,0.0056980056980057,34,0.00605413105413105,15,0.00267094017094017,168,0.0299145299145299,0,0,0,0,97,0.0172720797720798,56,0.00997150997150997,21,0.00373931623931624,57,0.0101495726495726,254,0.0452279202279202,734,0.130698005698006,202,0.035968660968661,0,0,32,0.0056980056980057,34,0.00605413105413105,15,0.00267094017094017,0,0,72,0.0128205128205128,96,0.0170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,97,0.0172720797720798,4,0.000712250712250712,52,0.00925925925925926,21,0.00373931623931624,55,0.00979344729344729,2,0.000356125356125356,225,0.0400641025641026,29,0.00516381766381766,734,0.130698005698006,32,0.0056980056980057,500,0.089031339031339,0,0
"ÖSTERVÅLA TORGET",202230,5728,643,0.112255586592179,31,0.00541201117318436,10,0.00174581005586592,15,0.00261871508379888,172,0.0300279329608939,0,0,0,0,72,0.0125698324022346,53,0.00925279329608939,19,0.00331703910614525,69,0.0120460893854749,202,0.0352653631284916,643,0.112255586592179,150,0.0261871508379888,0,0,31,0.00541201117318436,10,0.00174581005586592,15,0.00261871508379888,0,0,76,0.013268156424581,96,0.0167597765363128,0,0,0,0,0,0,0,0,0,0,0,0,72,0.0125698324022346,0,0,53,0.00925279329608939,19,0.00331703910614525,62,0.0108240223463687,7,0.00122206703910615,173,0.0302025139664804,29,0.00506284916201117,643,0.112255586592179,31,0.00541201117318436,462,0.0806564245810056,0,0
"ÖSTERVÅLA TORGET",202229,5662,845,0.149240551042035,55,0.00971388202048746,19,0.00335570469798658,14,0.0024726245143059,148,0.0261391734369481,0,0,0,0,91,0.0160720593429883,56,0.0098904980572236,172,0.0303779583186153,57,0.0100671140939597,233,0.0411515365595196,845,0.149240551042035,180,0.0317908866125044,0,0,55,0.00971388202048746,19,0.00335570469798658,14,0.0024726245143059,0,0,37,0.00653479335923702,111,0.0196043800777111,0,0,0,0,0,0,0,0,0,0,0,0,91,0.0160720593429883,6,0.00105969622041681,50,0.00883080183680678,172,0.0303779583186153,50,0.00883080183680678,7,0.00123631225715295,197,0.0347933592370187,36,0.00635817732250088,845,0.149240551042035,55,0.00971388202048746,610,0.107735782409043,0,0
"ÖSTERVÅLA TORGET",202228,5494,677,0.123225336730979,33,0.00600655260283946,17,0.00309428467419003,13,0.00236621769202767,177,0.0322169639606844,11,0.00200218420094649,0,0,72,0.0131052056789225,52,0.00946487076811067,18,0.00327630141973062,71,0.0129231889333819,213,0.0387695668001456,677,0.123225336730979,165,0.0300327630141973,0,0,33,0.00600655260283946,17,0.00309428467419003,13,0.00236621769202767,0,0,63,0.0114670549690572,114,0.0207499089916272,11,0.00200218420094649,0,0,0,0,0,0,0,0,0,0,72,0.0131052056789225,4,0.000728066982162359,48,0.00873680378594831,18,0.00327630141973062,63,0.0114670549690572,8,0.00145613396432472,194,0.0353112486348744,19,0.0034583181652712,677,0.123225336730979,33,0.00600655260283946,479,0.0871860211139425,0,0
"ÖSTERVÅLA TORGET",202227,5617,717.72,0.127776393092398,48.86,0.00869859355527862,17.86,0.00317963325618658,15,0.00267046466085099,198,0.035250133523233,12,0.00213637172868079,0,0,114,0.0202955314224675,60,0.010681858643404,23,0.00409471247997152,32,0.00569699127648211,197,0.035072102545843,707.86,0.126021007655332,218.86,0.0389638597115898,9.86,0.00175538543706605,39,0.00694320811821257,8,0.00142424781912053,15,0.00267046466085099,0,0,94,0.0167349118746662,104,0.0185152216485669,12,0.00213637172868079,0,0,0,0,0,0,0,0,0,0,114,0.0202955314224675,5,0.000890154886950329,55,0.00979170375645362,23,0.00409471247997152,27,0.00480683638953178,5,0.000890154886950329,165,0.0293751112693609,32,0.00569699127648211,707.86,0.126021007655332,39,0.00694320811821257,450,0.0801139398255296,0,0
"ÖSTERVÅLA TORGET",202226,5745,840.722,0.146339773716275,64.361,0.0112029590948651,44.361,0.00772167101827676,17,0.00295909486510009,203,0.0353350739773716,0,0,0,0,102,0.0177545691906005,59,0.0102697998259356,27,0.00469973890339426,68,0.0118363794604003,256,0.0445604873803307,811.361,0.14122906875544,222.361,0.038705134899913,29.361,0.00511070496083551,35,0.00609225413402959,15,0.00261096605744125,17,0.00295909486510009,0,0,99,0.0172323759791123,104,0.0181026979982594,0,0,0,0,0,0,0,0,0,0,0,0,102,0.0177545691906005,4,0.000696257615317668,55,0.00957354221061793,27,0.00469973890339426,65,0.0113141862489121,3,0.000522193211488251,185,0.0322019147084421,71,0.0123585726718886,811.361,0.14122906875544,35,0.00609225413402959,554,0.096431679721497,0,0
"ÖSTERVÅLA TORGET",202225,5847,1029.972,0.17615392508979,317.986,0.054384470668719,53.986,0.00923311099709253,18,0.00307850179579271,150,0.025654181631606,0,0,0,0,103,0.0176158713870361,69,0.0118009235505387,9,0.00153925089789636,57,0.00974858902001026,252,0.043099025141098,989.986,0.169315204378314,243.986,0.0417284077304601,39.986,0.00683872071147597,278,0.047545749957243,14,0.00239439028561656,18,0.00307850179579271,0,0,65,0.0111168120403626,85,0.0145373695912434,0,0,0,0,0,0,0,0,0,0,0,0,103,0.0176158713870361,4,0.000684111510176159,65,0.0111168120403626,9,0.00153925089789636,53,0.0090644775098341,4,0.000684111510176159,217,0.0371130494270566,35,0.00598597571404139,989.986,0.169315204378314,278,0.047545749957243,468,0.0800410466906106,0,0
"ÖSTERVÅLA TORGET",202224,5714,849.43,0.148657682884144,71.215,0.0124632481624081,60.215,0.0105381519075954,72,0.0126006300315016,175,0.0306265313265663,9,0.0015750787539377,0,0,177,0.0309765488274414,60,0.0105005250262513,19,0.00332516625831292,89,0.0155757787889394,117,0.0204760238011901,803.215,0.140569653482674,378.215,0.0661909345467273,46.215,0.00808802940147007,25,0.00437521876093805,14,0.00245012250612531,72,0.0126006300315016,0,0,75,0.0131256562828141,100,0.0175008750437522,9,0.0015750787539377,0,0,0,0,0,0,0,0,0,0,177,0.0309765488274414,4,0.000700035001750087,56,0.00980049002450122,19,0.00332516625831292,84,0.0147007350367518,5,0.000875043752187609,95,0.0166258312915646,22,0.00385019250962548,803.215,0.140569653482674,25,0.00437521876093805,400,0.0700035001750088,0,0
"ÖSTERVÅLA TORGET",202223,5679,676.782,0.119172741679873,74.891,0.0131873569290368,64.891,0.0114264835358338,11,0.00193696073252333,205,0.0360979045606621,0,0,0,0,89,0.015671773199507,62,0.0109174150378588,25,0.00440218348300757,28,0.00493044550096848,117,0.0206022187004754,626.891,0.110387568233844,226.891,0.0399526325057228,49.891,0.00878517344602923,25,0.00440218348300757,15,0.00264131008980454,11,0.00193696073252333,0,0,101,0.0177848212713506,104,0.0183130832893115,0,0,0,0,0,0,0,0,0,0,0,0,89,0.015671773199507,5,0.000880436696601514,57,0.0100369783412573,25,0.00440218348300757,15,0.00264131008980454,13,0.00228913541116394,99,0.01743264659271,18,0.00316957210776545,626.891,0.110387568233844,25,0.00440218348300757,375,0.0660327522451136,0,0
"ÖSTERVÅLA TORGET",202222,5552,795.578,0.143295749279539,67.789,0.0122098342939481,62.789,0.011309257925072,18,0.00324207492795389,239,0.0430475504322767,0,0,0,0,91,0.0163904899135447,74,0.013328530259366,24,0.00432276657060519,101,0.0181916426512968,118,0.0212536023054755,746.789,0.13450810518732,245.789,0.0442703530259366,48.789,0.00878764409221902,19,0.00342219020172911,14,0.00252161383285303,18,0.00324207492795389,0,0,116,0.0208933717579251,123,0.0221541786743516,0,0,0,0,0,0,0,0,0,0,0,0,91,0.0163904899135447,5,0.000900576368876081,69,0.0124279538904899,24,0.00432276657060519,93,0.0167507204610951,8,0.00144092219020173,86,0.0154899135446686,32,0.00576368876080692,746.789,0.13450810518732,19,0.00342219020172911,482,0.0868155619596542,0,0
"ÖSTERVÅLA TORGET",202221,5560,798.754,0.143660791366906,45.377,0.0081613309352518,90.377,0.0162548561151079,16,0.00287769784172662,241,0.0433453237410072,1,0.000179856115107914,0,0,85,0.0152877697841727,72,0.0129496402877698,40,0.00719424460431655,26,0.00467625899280576,182,0.0327338129496403,780.377,0.140355575539568,264.377,0.0475498201438849,18.377,0.00330521582733813,27,0.00485611510791367,72,0.0129496402877698,16,0.00287769784172662,0,0,133,0.0239208633093525,108,0.0194244604316547,1,0.000179856115107914,0,0,0,0,0,0,0,0,0,0,85,0.0152877697841727,5,0.000899280575539568,67,0.0120503597122302,40,0.00719424460431655,20,0.00359712230215827,6,0.00107913669064748,145,0.0260791366906475,37,0.00665467625899281,780.377,0.140355575539568,27,0.00485611510791367,489,0.0879496402877698,0,0
"OSKARSTRÖM BLÅKLINTSVÄGEN",202238,5744,3980.91,0.693055362116992,1735.955,0.302220577994429,569.955,0.0992261490250696,240,0.0417827298050139,184,0.032033426183844,0,0,281,0.0489206128133705,206,0.0358635097493036,231,0.0402158774373259,41,0.00713788300835655,117,0.0203690807799443,375,0.0652855153203343,3463.955,0.603056232590529,1246.955,0.217088266016713,516.955,0.0899991295264624,1219,0.212221448467967,53,0.00922701949860724,109,0.0189763231197772,131,0.0228064066852368,126,0.0219359331476323,58,0.0100974930362117,0,0,0,0,281,0.0489206128133705,0,0,0,0,0,0,206,0.0358635097493036,11,0.0019150417827298,220,0.0383008356545961,41,0.00713788300835655,81,0.0141016713091922,36,0.00626740947075209,289,0.0503133704735376,86,0.0149721448467967,3463.955,0.603056232590529,1219,0.212221448467967,717,0.124825905292479,281,0.0489206128133705
"OSKARSTRÖM BLÅKLINTSVÄGEN",202233,5986,803,0.134146341463415,70,0.0116939525559639,0,0,24,0.00400935516204477,171,0.028566655529569,0,0,28,0.00467758102238557,60,0.0100233879051119,97,0.0162044771132643,40,0.00668225860340795,100,0.0167056465085199,213,0.0355830270631473,803,0.134146341463415,181,0.030237220180421,0,0,70,0.0116939525559639,0,0,8,0.00133645172068159,16,0.00267290344136318,128,0.0213832275309054,43,0.00718342799866355,0,0,0,0,28,0.00467758102238557,0,0,0,0,0,0,60,0.0100233879051119,2,0.000334112930170398,95,0.0158703641830939,40,0.00668225860340795,93,0.0155362512529235,7,0.00116939525559639,171,0.028566655529569,42,0.00701637153357835,803,0.134146341463415,70,0.0116939525559639,524,0.0875375877046442,28,0.00467758102238557
"OSKARSTRÖM BLÅKLINTSVÄGEN",202232,5809,925,0.159235668789809,67,0.011533826820451,13,0.00223790669650542,24,0.00413152005508693,224,0.0385608538474781,0,0,57,0.00981236013083147,100,0.0172146668961956,73,0.0125667068342228,28,0.00482010673093476,91,0.015665346875538,248,0.042692373902565,925,0.159235668789809,210,0.0361508004820107,0,0,67,0.011533826820451,13,0.00223790669650542,13,0.00223790669650542,11,0.00189361335858151,114,0.0196247202616629,110,0.0189361335858151,0,0,0,0,57,0.00981236013083147,0,0,0,0,0,0,100,0.0172146668961956,1,0.000172146668961956,72,0.0123945601652608,28,0.00482010673093476,88,0.0151489068686521,3,0.000516440006885867,194,0.0333964537786194,54,0.0092959201239456,925,0.159235668789809,67,0.011533826820451,591,0.101738681356516,57,0.00981236013083147
"OSKARSTRÖM BLÅKLINTSVÄGEN",202231,5588,923,0.165175375805297,69,0.0123478883321403,49,0.00876879026485326,20,0.00357909806728704,197,0.0352541159627774,0,0,60,0.0107372942018611,60,0.0107372942018611,90,0.0161059413027917,34,0.00608446671438797,120,0.0214745884037223,224,0.0400858983536149,923,0.165175375805297,219,0.0391911238367931,0,0,69,0.0123478883321403,49,0.00876879026485326,12,0.00214745884037223,8,0.00143163922691482,147,0.0263063707945598,50,0.00894774516821761,0,0,0,0,60,0.0107372942018611,0,0,0,0,0,0,60,0.0107372942018611,5,0.000894774516821761,85,0.0152111667859699,34,0.00608446671438797,116,0.0207587687902649,4,0.000715819613457409,193,0.03453829634932,31,0.00554760200429492,923,0.165175375805297,69,0.0123478883321403,575,0.102899069434502,60,0.0107372942018611
"OSKARSTRÖM BLÅKLINTSVÄGEN",202230,5499,1039,0.188943444262593,68,0.0123658847063102,0,0,21,0.00381887615930169,164,0.0298236042916894,0,0,204,0.0370976541189307,50,0.00909256228405165,87,0.0158210583742499,31,0.00563738861611202,108,0.0196399345335516,306,0.0556464811783961,1039,0.188943444262593,158,0.0287324968176032,0,0,68,0.0123658847063102,0,0,11,0.00200036370249136,10,0.00181851245681033,95,0.0172758683396981,69,0.0125477359519913,0,0,0,0,204,0.0370976541189307,0,0,0,0,0,0,50,0.00909256228405165,4,0.000727404982724132,83,0.0150936533915257,31,0.00563738861611202,100,0.0181851245681033,8,0.00145480996544826,286,0.0520094562647754,20,0.00363702491362066,1039,0.188943444262593,68,0.0123658847063102,609,0.110747408619749,204,0.0370976541189307
"OSKARSTRÖM BLÅKLINTSVÄGEN",202229,5777,1519,0.262939241821014,101,0.0174831227280595,0,0,29,0.00501990652587848,152,0.0263112342046045,1,0.000173100225030293,69,0.0119439155270902,45,0.00778951012636316,94,0.0162714211528475,500,0.0865501125151463,98,0.0169638220529687,430,0.0744330967630258,1519,0.262939241821014,169,0.0292539380301194,0,0,101,0.0174831227280595,0,0,17,0.00294270382551497,12,0.00207720270036351,117,0.0202527263285442,35,0.00605850787606024,1,0.000173100225030293,0,0,69,0.0119439155270902,0,0,0,0,0,0,45,0.00778951012636316,4,0.00069240090012117,90,0.0155790202527263,500,0.0865501125151463,94,0.0162714211528475,4,0.00069240090012117,384,0.0664704864116323,46,0.00796261035139346,1519,0.262939241821014,101,0.0174831227280595,1180,0.204258265535745,69,0.0119439155270902
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,5652,986,0.17445152158528,61,0.0107926397735315,0,0,22,0.00389242745930644,220,0.0389242745930644,7,0.00123849964614296,32,0.0056617126680821,51,0.00902335456475584,78,0.0138004246284501,13,0.00230007077140835,106,0.0187544232130219,396,0.0700636942675159,986,0.17445152158528,158,0.0279547062986553,0,0,61,0.0107926397735315,0,0,12,0.00212314225053079,10,0.00176928520877565,139,0.0245930644019816,81,0.0143312101910828,7,0.00123849964614296,0,0,32,0.0056617126680821,0,0,0,0,0,0,51,0.00902335456475584,3,0.000530785562632696,75,0.0132696390658174,13,0.00230007077140835,94,0.0166312809624912,12,0.00212314225053079,368,0.0651096956829441,28,0.00495399858457183,986,0.17445152158528,61,0.0107926397735315,735,0.130042462845011,32,0.0056617126680821
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,5635,1012,0.179591836734694,77,0.0136645962732919,0,0,22,0.00390417036379769,146,0.0259094942324756,6,0.00106477373558119,45,0.00798580301685892,63,0.0111801242236025,66,0.0117125110913931,25,0.00443655723158829,131,0.0232475598935226,431,0.0764862466725821,1012,0.179591836734694,157,0.0278615794143744,0,0,77,0.0136645962732919,0,0,14,0.00248447204968944,8,0.00141969831410825,97,0.0172138420585626,49,0.00869565217391304,6,0.00106477373558119,0,0,45,0.00798580301685892,0,0,0,0,0,0,63,0.0111801242236025,2,0.000354924578527063,64,0.011357586512866,25,0.00443655723158829,121,0.0214729370008873,10,0.00177462289263532,390,0.0692102928127773,41,0.00727595385980479,1012,0.179591836734694,77,0.0136645962732919,733,0.130079858030169,45,0.00798580301685892
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,5365,867,0.161602982292637,84,0.0156570363466915,0,0,26,0.00484622553588071,183,0.0341099720410065,0,0,18,0.00335507921714818,81,0.0150978564771668,79,0.0147250698974837,28,0.00521901211556384,125,0.0232991612301957,243,0.0452935694315005,867,0.161602982292637,186,0.0346691519105312,0,0,84,0.0156570363466915,0,0,13,0.00242311276794035,13,0.00242311276794035,121,0.0225535880708294,62,0.0115563839701771,0,0,0,0,18,0.00335507921714818,0,0,0,0,0,0,81,0.0150978564771668,1,0.000186393289841566,78,0.0145386766076421,28,0.00521901211556384,119,0.0221808014911463,6,0.00111835973904939,178,0.0331780055917987,65,0.0121155638397018,867,0.161602982292637,84,0.0156570363466915,579,0.107921714818267,18,0.00335507921714818
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,5916,1170,0.197768762677485,288,0.0486815415821501,0,0,23,0.00388776200135226,166,0.0280594996619337,0,0,55,0.00929682217714672,51,0.00862068965517241,80,0.0135226504394861,20,0.00338066260987153,152,0.0256930358350237,335,0.0566260987153482,1170,0.197768762677485,154,0.0260311020960108,0,0,288,0.0486815415821501,0,0,11,0.00185936443542934,12,0.00202839756592292,140,0.0236646382691007,26,0.004394861392833,0,0,0,0,55,0.00929682217714672,0,0,0,0,0,0,51,0.00862068965517241,4,0.000676132521974307,76,0.0128465179175118,20,0.00338066260987153,145,0.0245098039215686,7,0.00118323191345504,306,0.0517241379310345,29,0.00490196078431373,1170,0.197768762677485,288,0.0486815415821501,673,0.113759296822177,55,0.00929682217714672
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,5852,1184,0.202323991797676,40,0.00683526999316473,0,0,48,0.00820232399179768,181,0.0309295967190704,3,0.000512645249487355,245,0.041866028708134,108,0.0184552289815448,79,0.0134996582365003,16,0.00273410799726589,241,0.0411825017088175,223,0.0381066302118934,1184,0.202323991797676,238,0.0406698564593301,0,0,40,0.00683526999316473,0,0,40,0.00683526999316473,8,0.00136705399863295,113,0.0193096377306904,68,0.01161995898838,3,0.000512645249487355,0,0,245,0.041866028708134,0,0,0,0,0,0,108,0.0184552289815448,2,0.000341763499658237,77,0.0131578947368421,16,0.00273410799726589,236,0.0403280929596719,5,0.000854408749145591,185,0.0316131237183869,38,0.00649350649350649,1184,0.202323991797676,40,0.00683526999316473,661,0.112952836637047,245,0.041866028708134
"OSKARSTRÖM BLÅKLINTSVÄGEN",202223,5873,903,0.153754469606675,51,0.00868380725353312,0,0,19,0.00323514387876724,206,0.0350757704750553,0,0,45,0.00766218287076452,70,0.0119189511323004,94,0.0160054486633748,17,0.00289460241784437,152,0.0258811510301379,249,0.042397411884897,903,0.153754469606675,183,0.0311595436744424,0,0,51,0.00868380725353312,0,0,8,0.00136216584369147,11,0.00187297803507577,120,0.020432487655372,86,0.0146432828196833,0,0,0,0,45,0.00766218287076452,0,0,0,0,0,0,70,0.0119189511323004,3,0.000510812191384301,91,0.0154946364719905,17,0.00289460241784437,146,0.0248595266473693,6,0.0010216243827686,219,0.037289289971054,30,0.00510812191384301,903,0.153754469606675,51,0.00868380725353312,624,0.106248935807935,45,0.00766218287076452
"OSKARSTRÖM BLÅKLINTSVÄGEN",202222,5778,808,0.139840775354794,43,0.00744202146071305,28,0.00484596746278989,16,0.00276912426445137,165,0.0285565939771547,0,0,43,0.00744202146071305,54,0.00934579439252336,74,0.0128071997230876,34,0.00588438906195916,146,0.0252682589131187,205,0.0354794046382831,808,0.139840775354794,172,0.0297680858428522,0,0,43,0.00744202146071305,28,0.00484596746278989,6,0.00103842159916926,10,0.0017307026652821,151,0.0261336102457598,14,0.00242298373139495,0,0,0,0,43,0.00744202146071305,0,0,0,0,0,0,54,0.00934579439252336,0,0,74,0.0128071997230876,34,0.00588438906195916,133,0.023018345448252,13,0.00224991346486674,178,0.0308065074420215,27,0.00467289719626168,808,0.139840775354794,43,0.00744202146071305,550,0.0951886465905157,43,0.00744202146071305
"OSKARSTRÖM BLÅKLINTSVÄGEN",202221,5725,1020,0.178165938864629,41,0.00716157205240175,52,0.00908296943231441,30,0.00524017467248908,223,0.0389519650655022,0,0,54,0.00943231441048035,62,0.0108296943231441,82,0.0143231441048035,29,0.00506550218340611,114,0.0199126637554585,333,0.0581659388646288,1020,0.178165938864629,226,0.0394759825327511,0,0,41,0.00716157205240175,52,0.00908296943231441,13,0.0022707423580786,17,0.00296943231441048,176,0.0307423580786026,47,0.00820960698689956,0,0,0,0,54,0.00943231441048035,0,0,0,0,0,0,62,0.0108296943231441,5,0.000873362445414847,77,0.0134497816593886,29,0.00506550218340611,107,0.0186899563318777,7,0.00122270742358079,304,0.0531004366812227,29,0.00506550218340611,1020,0.178165938864629,41,0.00716157205240175,699,0.122096069868996,54,0.00943231441048035
"ÖRNSKÖLDSVIK DOMSJÖ",202238,6385,3050.943,0.47782975724354,1357.035,0.212534847298356,335.035,0.0524722004698512,108,0.0169146436961629,396,0.0620203602192639,0,0,16.873,0.00264259984338293,74,0.0115896632732968,275,0.043069694596711,32,0.00501174628034456,108,0.0169146436961629,349,0.0546593578700078,2752.908,0.431152388410337,808.908,0.126688801879405,298.035,0.0466773688332028,1059,0.165857478465153,37,0.00579483163664839,70,0.0109631949882537,38,0.00595144870790916,211,0.0330462020360219,185,0.028974158183242,0,0,16.873,0.00264259984338293,0,0,0,0,0,0,0,0,74,0.0115896632732968,14,0.00219263899765074,261,0.0408770555990603,32,0.00501174628034456,103,0.016131558339859,5,0.000783085356303837,171,0.0267815191855912,178,0.0278778386844166,2752.908,0.431152388410337,1059,0.165857478465153,885,0.138606108065779,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202233,7074,762,0.107718405428329,17,0.00240316652530393,0,0,30,0.00424088210347752,358,0.0506078597681651,0,0,0,0,48,0.00678541136556404,21,0.00296861747243427,30,0.00424088210347752,95,0.0134294599943455,163,0.0230421260955612,762,0.107718405428329,99,0.0139949109414758,0,0,17,0.00240316652530393,0,0,20,0.00282725473565168,10,0.00141362736782584,235,0.0332202431439073,123,0.0173876166242578,0,0,0,0,0,0,0,0,0,0,0,0,48,0.00678541136556404,1,0.000141362736782584,20,0.00282725473565168,30,0.00424088210347752,91,0.0128640090472152,4,0.000565450947130336,134,0.0189426067288663,29,0.00409951936669494,762,0.107718405428329,17,0.00240316652530393,646,0.0913203279615493,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202232,6889,700,0.101611264334446,23,0.0033386558281318,6,0.000870953694295253,34,0.0049354042676731,224,0.0325156045870228,0,0,0,0,97,0.0140804180577733,22,0.0031934968790826,13,0.00188706633763972,79,0.0114675569748875,202,0.0293221077079402,700,0.101611264334446,159,0.0230802728988242,0,0,23,0.0033386558281318,6,0.000870953694295253,22,0.0031934968790826,12,0.00174190738859051,125,0.0181448686311511,99,0.0143707359558717,0,0,0,0,0,0,0,0,0,0,0,0,97,0.0140804180577733,3,0.000435476847147627,19,0.00275802003193497,13,0.00188706633763972,75,0.0108869211786907,4,0.000580635796196835,152,0.0220641602554798,50,0.00725794745246044,700,0.101611264334446,23,0.0033386558281318,518,0.0751923356074902,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202231,6495,1040.055,0.160131639722864,21,0.00323325635103926,94,0.0144726712856043,28,0.00431100846805235,466,0.0717474980754426,0,0,3.055,0.00047036181678214,55,0.00846805234795997,20,0.00307929176289453,18,0.00277136258660508,72,0.0110854503464203,263,0.0404926866820631,1040.055,0.160131639722864,200.055,0.0308013856812933,0,0,21,0.00323325635103926,94,0.0144726712856043,21,0.00323325635103926,7,0.00107775211701309,188,0.0289453425712086,278,0.042802155504234,0,0,3.055,0.00047036181678214,0,0,0,0,0,0,0,0,55,0.00846805234795997,4,0.000615858352578907,16,0.00246343341031563,18,0.00277136258660508,69,0.0106235565819861,3,0.00046189376443418,230,0.0354118552732871,33,0.00508083140877598,1040.055,0.160131639722864,21,0.00323325635103926,819,0.126096997690531,0,0
