"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_OBS_endast_trianglen","kampanj_convrate_OBS_endast_trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VÄNERSBORG TORPA",202225,2022-06-24,1594,222.004,0.1392747804266,105,0.0658720200752823,24,0.0150564617314931,34,0.0213299874529486,32,0.0200752823086575,4.004,0.00251191969887077,2,0.00125470514429109,9,0.00564617314930991,2,0.00125470514429109,1,0.000627352572145546,9,0.00564617314930991,211.806,0.132877038895859,44,0.027603513174404,14,0.00878293601003764,59,0.0370138017565872,32,0.0200752823086575,10,0.00627352572145546,2,0.00125470514429109,32,0.0200752823086575,32,0.0200752823086575,4.004,0.00251191969887077,0,0,3.802,0.00238519447929737,0,0,9,0.00564617314930991,2,0.00125470514429109,2,0.00125470514429109,1,0.000627352572145546,0,0,3,0.00188205771643664,6,0.00376411543287327,176.004,0.110416562107905,93,0.0583437892095358,32,0.0200752823086575,4.004,0.00251191969887077,3,0.00188205771643664
"VÄNERSBORG TORPA",202225,2022-06-23,2806,647.814,0.230867426942267,243,0.086600142551675,117,0.041696364932288,110,0.0392017106200998,40,0.0142551674982181,13.814,0.00492302209550962,6,0.00213827512473272,34,0.0121168923734854,3,0.00106913756236636,64,0.022808267997149,17,0.00605844618674269,572.484,0.204021382751247,164,0.0584461867426942,88,0.0313613684960798,115,0.040983606557377,40,0.0142551674982181,29,0.0103349964362081,6,0.00213827512473272,104,0.0370634354953671,40,0.0142551674982181,13.814,0.00492302209550962,0,0,12.67,0.00451532430506058,0,0,24,0.00855310049893086,16,0.00570206699928724,3,0.00106913756236636,64,0.022808267997149,0,0,4,0.00142551674982181,13,0.00463292943692088,519.814,0.185250890947969,235,0.0837491090520314,40,0.0142551674982181,13.814,0.00492302209550962,67,0.0238774055595153
"VÄNERSBORG TORPA",202225,2022-06-22,2363,511.302,0.216378332628015,195,0.0825222175201016,71,0.0300465509944985,61,0.0258146424037241,57,0.0241218789674143,7.302,0.0030901396529835,8,0.00338552687261955,17,0.00719424460431655,4,0.00169276343630978,66,0.0279305966991113,25,0.0105797714769361,460.228,0.194764282691494,116,0.0490901396529835,58,0.0245450698264917,80,0.0338552687261955,57,0.0241218789674143,13,0.00550148116800677,5,0.00211595429538722,56,0.0236986881083369,57,0.0241218789674143,7.302,0.0030901396529835,0,0,6.926,0.00293101988997038,0,0,15,0.00634786288616166,10,0.00423190859077444,4,0.00169276343630978,64,0.0270842149809564,2,0.000846381718154888,3,0.00126957257723233,22,0.00931019889970377,396.302,0.167711383834109,146,0.0617858654253068,57,0.0241218789674143,7.302,0.0030901396529835,70,0.0296233601354211
"VÄNERSBORG TORPA",202225,2022-06-21,2166,527.376,0.243479224376731,232,0.107109879963066,92,0.0424746075715605,65,0.0300092336103416,55,0.0253924284395199,5.376,0.00248199445983379,9,0.00415512465373961,23,0.0106186518928901,3,0.00138504155124654,30,0.0138504155124654,13,0.00600184672206833,454.564,0.209863342566944,136,0.0627885503231764,77,0.0355493998153278,100,0.0461680517082179,55,0.0253924284395199,15,0.00692520775623269,9,0.00415512465373961,56,0.025854108956602,55,0.0253924284395199,5.376,0.00248199445983379,0,0,4.188,0.00193351800554017,0,0,22,0.0101569713758079,10,0.00461680517082179,3,0.00138504155124654,30,0.0138504155124654,0,0,3,0.00138504155124654,10,0.00461680517082179,395.376,0.182537396121884,166,0.0766389658356417,55,0.0253924284395199,5.376,0.00248199445983379,33,0.0152354570637119
"VÄNERSBORG TORPA",202225,2022-06-20,2262,401.042,0.177295313881521,169,0.0747126436781609,49,0.0216622458001768,42,0.0185676392572944,48,0.0212201591511936,4.042,0.0017869142351901,5,0.002210433244916,16,0.00707338638373121,2,0.000884173297966401,61,0.0269672855879752,5,0.002210433244916,372.662,0.164748894783378,74,0.0327144120247569,32,0.0141467727674624,89,0.0393457117595049,48,0.0212201591511936,17,0.00751547303271441,5,0.002210433244916,37,0.0163572060123784,48,0.0212201591511936,4.042,0.0017869142351901,0,0,3.62,0.00160035366931919,0,0,15,0.00663129973474801,6,0.0026525198938992,2,0.000884173297966401,61,0.0269672855879752,0,0,0,0,5,0.002210433244916,321.042,0.141928381962865,132,0.0583554376657825,48,0.0212201591511936,4.042,0.0017869142351901,63,0.0278514588859416
"VÄNERSBORG TORPA",202224,2022-06-19,1926,229.886,0.119359293873313,48,0.0249221183800623,27,0.014018691588785,54,0.0280373831775701,37,0.0192107995846314,3.886,0.00201765316718588,4,0.00207684319833853,25,0.0129802699896158,6,0.00311526479750779,21,0.0109034267912773,4,0.00207684319833853,223.316,0.115948078920042,70,0.0363447559709242,10,0.00519210799584631,1,0.000519210799584631,37,0.0192107995846314,17,0.00882658359293873,15,0.00778816199376947,39,0.0202492211838006,37,0.0192107995846314,3.886,0.00201765316718588,0,0,3.43,0.00178089304257529,0,0,24,0.0124610591900312,5,0.00259605399792316,6,0.00311526479750779,19,0.009865005192108,2,0.00103842159916926,3,0.00155763239875389,1,0.000519210799584631,182.886,0.0949563862928349,45,0.0233644859813084,37,0.0192107995846314,3.886,0.00201765316718588,27,0.014018691588785
"VÄNERSBORG TORPA",202224,2022-06-18,2126,318.806,0.1499557855127,60,0.0282220131702728,40,0.0188146754468485,63,0.0296331138287865,41,0.0192850423330198,6.806,0.00320131702728128,3,0.00141110065851364,21,0.00987770460959548,5,0.00235183443085607,69,0.0324553151458137,10,0.00470366886171214,306.716,0.14426904985889,77,0.0362182502351834,17,0.00799623706491063,2,0.000940733772342427,41,0.0192850423330198,23,0.0108184383819379,8,0.00376293508936971,55,0.0258701787394167,41,0.0192850423330198,6.806,0.00320131702728128,0,0,4.91,0.00230950141110066,0,0,19,0.00893697083725306,5,0.00235183443085607,5,0.00235183443085607,62,0.0291627469426152,7,0.00329256820319849,8,0.00376293508936971,2,0.000940733772342427,260.806,0.12267450611477,62,0.0291627469426152,41,0.0192850423330198,6.806,0.00320131702728128,74,0.0348071495766698
"VÄNERSBORG TORPA",202224,2022-06-17,2443,387.222,0.158502660663119,80,0.0327466230045027,49,0.0200573065902579,66,0.0270159639787147,51,0.0208759721653704,9.222,0.00377486696684404,4,0.00163733115022513,46,0.018829308227589,9,0.00368399508800655,64,0.0261972984036021,9,0.00368399508800655,373.122,0.152731068358576,112,0.0458452722063037,20,0.00818665575112566,9,0.00368399508800655,51,0.0208759721653704,29,0.0118706508391322,17,0.00695865738845682,49,0.0200573065902579,51,0.0208759721653704,9.222,0.00377486696684404,0,0,5.9,0.00241506344658207,0,0,37,0.0151453131395825,13,0.00532132623823168,9,0.00368399508800655,59,0.0241506344658207,5,0.00204666393778142,4,0.00163733115022513,5,0.00204666393778142,316.222,0.129440032746623,71,0.0290626279164961,51,0.0208759721653704,9.222,0.00377486696684404,73,0.0298812934916087
"VÄNERSBORG TORPA",202224,2022-06-16,2157,325.572,0.150937413073714,58,0.0268891979601298,30,0.0139082058414465,49,0.0227167362076959,44,0.0203987019007881,6.572,0.00304682429299954,5,0.00231803430690774,46,0.0213259156235512,13,0.00602688919796013,69,0.0319888734353268,5,0.00231803430690774,316.904,0.146918868799258,92,0.0426518312471025,14,0.00649049605934168,0,0,44,0.0203987019007881,16,0.00741770978210477,17,0.00788131664348632,32,0.0148354195642095,44,0.0203987019007881,6.572,0.00304682429299954,0,0,5.332,0.00247195178488642,0,0,40,0.0185442744552619,11,0.00509967547519703,13,0.00602688919796013,67,0.0310616597125637,2,0.000927213722763097,5,0.00231803430690774,0,0,267.572,0.124048215113584,43,0.0199350950394066,44,0.0203987019007881,6.572,0.00304682429299954,82,0.038015762633287
"VÄNERSBORG TORPA",202224,2022-06-15,2325,368.002,0.158280430107527,64,0.0275268817204301,29,0.0124731182795699,55,0.0236559139784946,51,0.0219354838709677,5.002,0.00215139784946237,6,0.00258064516129032,29,0.0124731182795699,5,0.0021505376344086,107,0.0460215053763441,17,0.00731182795698925,358.468,0.154179784946237,85,0.0365591397849462,13,0.00559139784946237,0,0,51,0.0219354838709677,16,0.00688172043010753,16,0.00688172043010753,39,0.0167741935483871,51,0.0219354838709677,5.002,0.00215139784946237,0,0,3.466,0.00149075268817204,0,0,23,0.00989247311827957,12,0.00516129032258065,5,0.0021505376344086,105,0.0451612903225806,2,0.000860215053763441,1,0.00043010752688172,16,0.00688172043010753,304.002,0.130753548387097,51,0.0219354838709677,51,0.0219354838709677,5.002,0.00215139784946237,112,0.0481720430107527
"VÄNERSBORG TORPA",202224,2022-06-14,2326,348.008,0.149616509028375,93,0.0399828030954428,19,0.00816852966466036,45,0.0193465176268272,80,0.0343938091143594,6.008,0.00258297506448839,4,0.00171969045571797,28,0.0120378331900258,5,0.00214961306964746,57,0.0245055889939811,11,0.00472914875322442,343.218,0.147557179707653,66,0.0283748925193465,9,0.00386930352536543,4,0.00171969045571797,80,0.0343938091143594,10,0.00429922613929493,15,0.00644883920894239,30,0.0128976784178848,80,0.0343938091143594,6.008,0.00258297506448839,0,0,4.21,0.00180997420464316,0,0,21,0.00902837489251935,11,0.00472914875322442,5,0.00214961306964746,55,0.0236457437661221,2,0.000859845227858985,2,0.000859845227858985,9,0.00386930352536543,259.008,0.11135339638865,45,0.0193465176268272,80,0.0343938091143594,6.008,0.00258297506448839,62,0.0266552020636285
"VÄNERSBORG TORPA",202224,2022-06-13,2317,334.594,0.144408286577471,72,0.0310746655157531,30,0.0129477772982305,51,0.0220112214069918,50,0.0215796288303841,4.594,0.00198273629693569,5,0.00215796288303841,28,0.0120845921450151,2,0.000863185153215365,87,0.0375485541648684,5,0.00215796288303841,320.474,0.13831419939577,67,0.0289167026327147,18,0.00776866637893828,4,0.00172637030643073,50,0.0215796288303841,12,0.00517911091929219,14,0.00604229607250755,37,0.0159689253344842,50,0.0215796288303841,4.594,0.00198273629693569,0,0,3.88,0.00167457919723781,0,0,18,0.00776866637893828,15,0.00647388864911524,2,0.000863185153215365,81,0.0349589987052223,6,0.00258955545964609,2,0.000863185153215365,3,0.00129477772982305,266.594,0.115059991368148,56,0.0241691842900302,50,0.0215796288303841,4.594,0.00198273629693569,89,0.0384117393180837
"VÄNERSBORG TORPA",202223,2022-06-12,1933,390.928,0.202239006725297,126,0.0651836523538541,31,0.0160372478013451,48,0.024831867563373,108,0.0558717020175892,3.928,0.00203207449560269,7,0.00362131401965856,11,0.00569063631660631,10,0.00517330574236937,36,0.0186239006725297,10,0.00517330574236937,375.474,0.19424418003104,64,0.033109156751164,18,0.00931195033626487,0,0,108,0.0558717020175892,13,0.00672529746508019,9,0.00465597516813244,39,0.0201758923952406,108,0.0558717020175892,3.928,0.00203207449560269,0,0,2.546,0.00131712364200724,0,0,14,0.00724262803931712,4,0.00206932229694775,10,0.00517330574236937,36,0.0186239006725297,0,0,5,0.00258665287118469,5,0.00258665287118469,264.928,0.137055354371443,43,0.0222452146921883,108,0.0558717020175892,3.928,0.00203207449560269,46,0.0237972064148991
"VÄNERSBORG TORPA",202223,2022-06-11,2186,785.09,0.359144556267155,318,0.145471180237877,29,0.0132662397072278,49,0.0224153705397987,302,0.138151875571821,6.09,0.00278591033851784,4,0.00182982616651418,22,0.010064043915828,8,0.00365965233302836,38,0.0173833485818847,9,0.00411710887465691,779.884,0.356763037511436,62,0.0283623055809698,10,0.00457456541628545,6,0.00274473924977127,302,0.138151875571821,19,0.00869167429094236,6,0.00274473924977127,43,0.0196706312900274,302,0.138151875571821,6.09,0.00278591033851784,0,0,4.794,0.00219304666056725,0,0,18,0.00823421774931381,8,0.00365965233302836,8,0.00365965233302836,38,0.0173833485818847,0,0,6,0.00274473924977127,3,0.00137236962488564,473.09,0.216418115279048,57,0.0260750228728271,302,0.138151875571821,6.09,0.00278591033851784,46,0.0210430009149131
"VÄNERSBORG TORPA",202223,2022-06-10,2491,1160.52,0.465885186672019,462,0.18546768366118,37,0.0148534725010036,49,0.0196708149337615,443,0.177840224809314,9.52,0.00382175832998796,9,0.00361300682456845,22,0.0088317944600562,14,0.00562023283821758,101,0.0405459654757126,14,0.00562023283821758,1154.374,0.463417904456042,82,0.0329185066238458,11,0.0044158972300281,8,0.00321156162183862,443,0.177840224809314,26,0.0104375752709755,12,0.00481734243275793,37,0.0148534725010036,443,0.177840224809314,9.52,0.00382175832998796,0,0,4.854,0.00194861501405058,0,0,19,0.00762745885186672,12,0.00481734243275793,14,0.00562023283821758,99,0.0397430750702529,2,0.000802890405459655,12,0.00481734243275793,2,0.000802890405459655,706.52,0.283629064632678,57,0.0228823765556002,443,0.177840224809314,9.52,0.00382175832998796,115,0.0461661983139302
"VÄNERSBORG TORPA",202223,2022-06-09,2530,1105.027,0.436769565217391,458,0.18102766798419,78,0.0308300395256917,36,0.0142292490118577,423,0.167193675889328,9.027,0.00356798418972332,3,0.00118577075098814,21,0.008300395256917,4,0.00158102766798419,67,0.0264822134387352,6,0.00237154150197628,1087.486,0.429836363636364,106,0.041897233201581,23,0.00909090909090909,12,0.00474308300395257,423,0.167193675889328,55,0.0217391304347826,11,0.00434782608695652,25,0.00988142292490119,423,0.167193675889328,9.027,0.00356798418972332,0,0,5.459,0.00215770750988142,0,0,11,0.00434782608695652,13,0.00513833992094862,4,0.00158102766798419,65,0.0256916996047431,2,0.000790513833992095,4,0.00158102766798419,2,0.000790513833992095,659.027,0.260484980237154,50,0.0197628458498024,423,0.167193675889328,9.027,0.00356798418972332,71,0.0280632411067194
"VÄNERSBORG TORPA",202223,2022-06-08,2428,942.248,0.388075782537068,388,0.159802306425041,56,0.0230642504118616,39,0.0160626029654036,370,0.152388797364086,8.248,0.00339703459637562,4,0.00164744645799012,20,0.00823723228995058,2,0.000823723228995058,45,0.0185337726523888,10,0.00411861614497529,931.806,0.383775123558484,95,0.0391268533772652,16,0.00658978583196046,2,0.000823723228995058,370,0.152388797364086,40,0.0164744645799012,11,0.00453047775947282,28,0.0115321252059308,370,0.152388797364086,8.248,0.00339703459637562,0,0,5.558,0.00228912685337726,0,0,18,0.00741350906095552,6,0.00247116968698517,2,0.000823723228995058,44,0.0181219110378913,1,0.000411861614497529,4,0.00164744645799012,6,0.00247116968698517,556.248,0.229097199341021,36,0.014827018121911,370,0.152388797364086,8.248,0.00339703459637562,47,0.0193574958813839
"VÄNERSBORG TORPA",202223,2022-06-07,2397,880.608,0.367379224030038,345,0.143929912390488,31,0.0129328327075511,20,0.00834376303712975,337,0.140592407175636,5.608,0.00233959115561118,16,0.0066750104297038,16,0.0066750104297038,6,0.00250312891113892,100,0.0417188151856487,4,0.00166875260742595,877.242,0.365974968710889,66,0.0275344180225282,8,0.0033375052148519,0,0,337,0.140592407175636,23,0.00959532749269921,7,0.00292031706299541,13,0.00542344597413433,337,0.140592407175636,5.608,0.00233959115561118,0,0,4.634,0.00193324989570296,0,0,24,0.0100125156445557,8,0.0033375052148519,6,0.00250312891113892,99,0.0413016270337922,1,0.000417188151856487,2,0.000834376303712975,2,0.000834376303712975,535.608,0.223449311639549,21,0.00876095118898623,337,0.140592407175636,5.608,0.00233959115561118,106,0.0442219440967877
"VÄNERSBORG TORPA",202223,2022-06-06,2152,339.198,0.157619888475836,82,0.0381040892193309,36,0.016728624535316,63,0.029275092936803,64,0.0297397769516729,4.198,0.00195074349442379,10,0.00464684014869888,26,0.0120817843866171,9,0.004182156133829,39,0.0181226765799256,6,0.00278810408921933,325.6,0.151301115241636,75,0.0348513011152416,17,0.0078996282527881,1,0.000464684014869888,64,0.0297397769516729,19,0.00882899628252788,12,0.00557620817843866,51,0.0236988847583643,64,0.0297397769516729,4.198,0.00195074349442379,0,0,3.402,0.00158085501858736,0,0,21,0.00975836431226766,15,0.00697026022304833,9,0.004182156133829,38,0.0176579925650558,1,0.000464684014869888,3,0.00139405204460967,3,0.00139405204460967,258.198,0.119980483271375,67,0.0311338289962825,64,0.0297397769516729,4.198,0.00195074349442379,48,0.0223048327137546
"VÄNERSBORG TORPA",202222,2022-06-05,2029,397.684,0.196,122,0.0601281419418433,49,0.0241498275012321,66,0.0325283390832923,49,0.0241498275012321,1.684,0.000829965500246427,5,0.00246426811237063,37,0.0182355840315426,7,0.00344997535731888,48,0.023656973878758,13,0.00640709709216363,374.806,0.184724494825037,88,0.043371118777723,24,0.011828486939379,49,0.0241498275012321,49,0.0241498275012321,25,0.0123213405618531,14,0.00689995071463775,52,0.0256283883686545,49,0.0241498275012321,1.684,0.000829965500246427,0,0,1.122,0.000552981764415968,0,0,12,0.0059142434696895,30,0.0147856086742238,7,0.00344997535731888,47,0.0231641202562839,1,0.000492853622474125,6,0.00295712173484475,7,0.00344997535731888,324.684,0.160021685559389,131,0.0645638245441104,49,0.0241498275012321,1.684,0.000829965500246427,55,0.0271069492360769
"VÄNERSBORG TORPA",202222,2022-06-04,2080,413.93,0.199004807692308,135,0.0649038461538462,38,0.0182692307692308,47,0.0225961538461538,60,0.0288461538461538,5.93,0.00285096153846154,6,0.00288461538461538,64,0.0307692307692308,8,0.00384615384615385,39,0.01875,11,0.00528846153846154,408.636,0.196459615384615,67,0.0322115384615385,10,0.00480769230769231,65,0.03125,60,0.0288461538461538,28,0.0134615384615385,9,0.00432692307692308,38,0.0182692307692308,60,0.0288461538461538,5.93,0.00285096153846154,0,0,4.706,0.0022625,0,0,9,0.00432692307692308,61,0.0293269230769231,8,0.00384615384615385,39,0.01875,0,0,7,0.00336538461538462,4,0.00192307692307692,343.93,0.165350961538462,164,0.0788461538461538,60,0.0288461538461538,5.93,0.00285096153846154,47,0.0225961538461538
"VÄNERSBORG TORPA",202222,2022-06-03,2361,539.385,0.228456162642948,214,0.0906395595086828,58,0.024565861922914,61,0.0258365099534096,85,0.036001694197374,16.385,0.00693985599322321,10,0.00423549343498518,48,0.0203303684879288,4,0.00169419737399407,31,0.013130029648454,12,0.00508259212198221,525.97,0.222774248199915,91,0.0385429902583651,27,0.01143583227446,102,0.0432020330368488,85,0.036001694197374,31,0.013130029648454,6,0.00254129606099111,55,0.0232952138924185,85,0.036001694197374,16.385,0.00693985599322321,0,0,13.585,0.00575391783142736,0,0,15,0.00635324015247776,43,0.0182126217704363,4,0.00169419737399407,28,0.0118593816179585,3,0.00127064803049555,7,0.00296484540448962,5,0.00211774671749259,427.385,0.181018636171114,200,0.0847098686997035,85,0.036001694197374,16.385,0.00693985599322321,35,0.0148242270224481
"VÄNERSBORG TORPA",202222,2022-06-02,2384,452.716,0.189897651006711,166,0.0696308724832215,44,0.0184563758389262,46,0.0192953020134228,83,0.0348154362416107,11.716,0.00491442953020134,6,0.00251677852348993,62,0.026006711409396,6,0.00251677852348993,25,0.0104865771812081,3,0.00125838926174497,443.288,0.185942953020134,71,0.0297818791946309,19,0.00796979865771812,64,0.0268456375838926,83,0.0348154362416107,25,0.0104865771812081,11,0.00461409395973154,35,0.0146812080536913,83,0.0348154362416107,11.716,0.00491442953020134,0,0,9.572,0.00401510067114094,0,0,13,0.00545302013422819,55,0.0230704697986577,6,0.00251677852348993,22,0.00922818791946309,3,0.00125838926174497,1,0.000419463087248322,2,0.000838926174496644,350.716,0.147112416107383,154,0.0645973154362416,83,0.0348154362416107,11.716,0.00491442953020134,31,0.013003355704698
"VÄNERSBORG TORPA",202222,2022-06-01,2431,415.624,0.170968325791855,141,0.0580008227067051,38,0.0156314273961333,67,0.0275606746194981,72,0.0296174413821473,4.624,0.0019020979020979,4,0.00164541341011929,44,0.0180995475113122,1,0.000411353352529823,40,0.0164541341011929,4,0.00164541341011929,409.402,0.168408885232415,58,0.0238584944467297,9,0.00370218017276841,60,0.0246812011517894,72,0.0296174413821473,29,0.0119292472233649,5,0.00205676676264912,62,0.025503907856849,72,0.0296174413821473,4.624,0.0019020979020979,0,0,2.778,0.00114273961332785,0,0,11,0.00452488687782805,37,0.0152200740436035,1,0.000411353352529823,40,0.0164541341011929,0,0,3,0.00123406005758947,1,0.000411353352529823,334.624,0.13764870423694,159,0.0654051830522419,72,0.0296174413821473,4.624,0.0019020979020979,41,0.0168654874537227
"VÄNERSBORG TORPA",202222,2022-05-31,2309,386.332,0.167315721091382,138,0.0597661325249026,30,0.0129926375054136,41,0.0177566045907319,65,0.0281507145950628,5.332,0.00230922477262884,6,0.00259852750108272,48,0.0207882200086618,0,0,47,0.0203551320918146,6,0.00259852750108272,377.968,0.163693373754872,60,0.0259852750108272,13,0.00563014291901256,60,0.0259852750108272,65,0.0281507145950628,17,0.00736249458640104,12,0.00519705500216544,29,0.0125595495885665,65,0.0281507145950628,5.332,0.00230922477262884,0,0,4.636,0.00200779558250325,0,0,12,0.00519705500216544,42,0.018189692507579,0,0,47,0.0203551320918146,0,0,2,0.00086617583369424,4,0.00173235166738848,308.332,0.133534863577306,131,0.0567345171069727,65,0.0281507145950628,5.332,0.00230922477262884,47,0.0203551320918146
"VÄNERSBORG TORPA",202222,2022-05-30,2238,413.642,0.184826630920465,126,0.0563002680965147,51,0.0227882037533512,39,0.017426273458445,49,0.0218945487042002,5.642,0.00252100089365505,18,0.00804289544235925,66,0.0294906166219839,6,0.00268096514745308,46,0.0205540661304736,7,0.0031277926720286,391.76,0.175049151027703,108,0.0482573726541555,26,0.0116175156389634,51,0.0227882037533512,49,0.0218945487042002,25,0.0111706881143878,11,0.00491510277033065,28,0.0125111706881144,49,0.0218945487042002,5.642,0.00252100089365505,0,0,4.118,0.00184003574620197,0,0,39,0.017426273458445,45,0.0201072386058981,6,0.00268096514745308,44,0.0196604110813226,2,0.000893655049151028,0,0,7,0.0031277926720286,338.642,0.151314566577301,124,0.0554066130473637,49,0.0218945487042002,5.642,0.00252100089365505,52,0.0232350312779267
"VÄNERSBORG TORPA",202221,2022-05-29,2262,357.462,0.158029177718833,83,0.0366931918656057,60,0.026525198938992,28,0.0123784261715296,60,0.026525198938992,4.462,0.00197259062776304,6,0.0026525198938992,31,0.0137046861184792,6,0.0026525198938992,67,0.0296198054818744,12,0.00530503978779841,347.174,0.153480990274094,116,0.0512820512820513,14,0.00618921308576481,9,0.00397877984084881,60,0.026525198938992,46,0.0203359858532272,10,0.00442086648983201,18,0.00795755968169761,60,0.026525198938992,4.462,0.00197259062776304,0,0,3.712,0.00164102564102564,0,0,34,0.0150309460654288,3,0.0013262599469496,6,0.0026525198938992,67,0.0296198054818744,0,0,1,0.000442086648983201,11,0.00486295313881521,283.462,0.125314765694076,30,0.013262599469496,60,0.026525198938992,4.462,0.00197259062776304,73,0.0322723253757737
"VÄNERSBORG TORPA",202221,2022-05-28,2210,396.69,0.179497737556561,74,0.0334841628959276,128,0.0579185520361991,33,0.0149321266968326,45,0.0203619909502262,5.69,0.00257466063348416,9,0.00407239819004525,54,0.0244343891402715,4,0.00180995475113122,37,0.0167420814479638,7,0.00316742081447964,384.156,0.173826244343891,200,0.0904977375565611,17,0.00769230769230769,12,0.00542986425339366,45,0.0203619909502262,111,0.0502262443438914,10,0.00452488687782805,23,0.0104072398190045,45,0.0203619909502262,5.69,0.00257466063348416,0,0,4.466,0.00202081447963801,0,0,55,0.0248868778280543,8,0.00361990950226244,4,0.00180995475113122,37,0.0167420814479638,0,0,5,0.00226244343891403,2,0.000904977375565611,334.69,0.151443438914027,43,0.0194570135746606,45,0.0203619909502262,5.69,0.00257466063348416,41,0.018552036199095
"VÄNERSBORG TORPA",202221,2022-05-27,2345,576.354,0.245779957356077,131,0.055863539445629,145,0.0618336886993603,58,0.0247334754797441,114,0.0486140724946695,7.354,0.00313603411513859,2,0.000852878464818763,60,0.0255863539445629,13,0.00554371002132196,26,0.0110874200426439,20,0.00852878464818763,570.568,0.243312579957356,228,0.097228144989339,11,0.0046908315565032,6,0.00255863539445629,114,0.0486140724946695,134,0.0571428571428571,9,0.00383795309168444,49,0.0208955223880597,114,0.0486140724946695,7.354,0.00313603411513859,0,0,5.214,0.00222345415778252,0,0,54,0.0230277185501066,8,0.00341151385927505,13,0.00554371002132196,26,0.0110874200426439,0,0,11,0.0046908315565032,9,0.00383795309168444,451.354,0.192475053304904,63,0.026865671641791,114,0.0486140724946695,7.354,0.00313603411513859,39,0.0166311300639659
"VÄNERSBORG TORPA",202221,2022-05-26,2206,354.13,0.160530371713509,45,0.0203989120580236,91,0.0412511332728921,50,0.0226654578422484,38,0.0172257479601088,8.13,0.00368540344514959,11,0.00498640072529465,64,0.029011786038078,2,0.000906618313689937,26,0.0117860380779692,19,0.0086128739800544,353.182,0.16010063463282,187,0.0847688123300091,7,0.00317316409791478,0,0,38,0.0172257479601088,84,0.0380779691749773,7,0.00317316409791478,43,0.0194922937443336,38,0.0172257479601088,8.13,0.00368540344514959,0,0,6.052,0.00274342701722575,0,0,70,0.0317316409791478,5,0.00226654578422484,2,0.000906618313689937,24,0.0108794197642792,2,0.000906618313689937,11,0.00498640072529465,8,0.00362647325475975,309.13,0.140131459655485,48,0.0217588395285585,38,0.0172257479601088,8.13,0.00368540344514959,28,0.0126926563916591
