"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_convrate_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_Alltid_bra_pris","skylttyp_convrate_Alltid_bra_pris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"STOCKHOLM HÄSSELBY STRAND",202227,12536,1509.77,0.120434747925973,134,0.0106892150606254,71,0.00566368857689853,0,0,346,0.0276005105296745,0,0,0,0,123,0.00981174218251436,233,0.0185864709636248,96,0.00765794511805999,132,0.0105296745373325,374.77,0.0298955009572431,1484.77,0.118440491384812,524.77,0.0418610402042119,25,0.00199425654116145,63,0.00502552648372687,46,0.00366943203573708,46,0.00366943203573708,0,0,346,0.0276005105296745,0,0,0,0,0,0,0,0,0,0,96,0.00765794511805999,110,0.0087747287811104,150,0.0119655392469687,121,0.00965220165922144,107,0.00853541799617103,288,0.02297383535418,86.77,0.00692166560306318,1438.77,0.114771059349075,184,0.0146777281429483,46,0.00366943203573708,6,0.000478621569878749,568,0.0453095086151883,110,0.0087747287811104
"STOCKHOLM HÄSSELBY STRAND",202226,13913,1656.64,0.119071372098038,116,0.00833752605476892,61,0.00438438870121469,0,0,522,0.0375188672464601,0,0,0,0,172,0.0123625386329332,233,0.0167469273341479,36,0.00258750808596277,140,0.0100625314454108,376.64,0.0270710845971394,1612.64,0.115908862215194,516.64,0.0371336160425501,44,0.00316250988284338,55,0.00395313735355423,17,0.00122187881837131,17,0.00122187881837131,0,0,522,0.0375188672464601,0,0,0,0,0,0,0,0,0,0,163,0.0117156616114425,102,0.00733127291022784,140,0.0100625314454108,64,0.00460001437504492,112,0.00805002515632861,294,0.0211313160353626,82.64,0.00593976856177676,1595.64,0.114686983396823,262,0.0188313088478402,17,0.00122187881837131,16,0.00115000359376123,682,0.0490189031840724,102,0.00733127291022784
"STOCKHOLM HÄSSELBY STRAND",202225,14318,1557.575,0.108784397262187,142,0.00991758625506356,93,0.00649532057549937,0,0,331,0.0231177538762397,0,0,0,0,120,0.00838105880709596,346,0.0241653862271267,26,0.00181589607487079,94,0.00656516273222517,405.575,0.0283262327140662,1511.575,0.105571658052801,556.575,0.038872398379662,46,0.00321273920938679,49,0.00342226567956418,47,0.00328258136611259,47,0.00328258136611259,0,0,331,0.0231177538762397,0,0,0,0,0,0,0,0,0,0,214,0.0149462215393211,101,0.00705405782930577,151,0.0105461656655958,41,0.00286352842575779,79,0.00551753038133818,332,0.0231875960329655,73.575,0.00513863668110071,1464.575,0.102289076686688,309,0.0215812264282721,47,0.00328258136611259,0,0,451,0.0314988126833357,101,0.00705405782930577
"STOCKHOLM HÄSSELBY STRAND",202224,14016,1549.41,0.110545804794521,123,0.00877568493150685,74,0.0052796803652968,2,0.000142694063926941,347,0.0247574200913242,0,0,0,0,205,0.0146261415525114,282,0.0201198630136986,45,0.00321061643835616,150,0.0107020547945205,321.41,0.022931649543379,1495.41,0.106693065068493,457.41,0.032634845890411,54,0.0038527397260274,49,0.00349600456621005,20,0.00142694063926941,20,0.00142694063926941,2,0.000142694063926941,347,0.0247574200913242,0,0,0,0,0,0,0,0,0,0,158,0.0112728310502283,195,0.0139126712328767,134,0.00956050228310502,103,0.00734874429223744,92,0.00656392694063927,243,0.0173373287671233,78.41,0.00559432077625571,1475.41,0.105266124429224,261,0.0186215753424658,20,0.00142694063926941,0,0,542,0.0386700913242009,195,0.0139126712328767
"STOCKHOLM HÄSSELBY STRAND",202223,14158,1519.965,0.107357324480859,292,0.0206243819748552,84,0.00593304139002684,28,0.00197768046334228,359,0.0253566887978528,2,0.000141262890238734,0,0,161,0.0113716626642181,249,0.0175872298347224,29,0.00204831190846165,127,0.00897019353015963,188.965,0.0133468710269812,1487.965,0.105097118237039,362.965,0.0256367424777511,32,0.00226020624381975,208,0.0146913405848284,52,0.00367283514620709,52,0.00367283514620709,28,0.00197768046334228,359,0.0253566887978528,2,0.000141262890238734,0,0,0,0,0,0,0,0,118,0.00833451052408532,148,0.0104534538776663,144,0.0101709280971889,64,0.0045204124876395,92,0.00649809295098178,100,0.00706314451193671,88.965,0.0062837265150445,1435.965,0.101424283090832,358,0.0252860573527334,52,0.00367283514620709,0,0,515,0.0363751942364741,148,0.0104534538776663
"STOCKHOLM HÄSSELBY STRAND",202222,13952,1751.86,0.125563360091743,127,0.0091026376146789,94,0.00673738532110092,259,0.0185636467889908,394,0.0282396788990826,13,0.000931766055045872,0,0,145,0.0103927752293578,283,0.0202838302752294,22,0.00157683486238532,132,0.00946100917431193,282.86,0.0202737958715596,1717.86,0.123126433486239,728.86,0.0522405389908257,34,0.00243692660550459,33,0.00236525229357798,60,0.00430045871559633,60,0.00430045871559633,259,0.0185636467889908,394,0.0282396788990826,13,0.000931766055045872,0,0,0,0,0,0,0,0,123,0.00881594036697248,131,0.00938933486238532,174,0.0124713302752294,58,0.00415711009174312,96,0.00688073394495413,182,0.0130447247706422,100.86,0.00722907110091743,1657.86,0.118825974770642,190,0.013618119266055,60,0.00430045871559633,0,0,548,0.0392775229357798,131,0.00938933486238532
"STOCKHOLM HÄSSELBY STRAND",202221,13397,1550.62,0.11574382324401,139,0.0103754571919086,93,0.00694185265357916,0,0,368,0.0274688363066358,0,0,0,0,164,0.0122415466149138,268,0.0200044786146152,33,0.0024632380383668,106,0.00791221915354184,379.62,0.0283361946704486,1506.62,0.112459505859521,521.62,0.0389355825931179,44,0.00328431738448906,46,0.00343360453832948,49,0.00365753526909009,49,0.00365753526909009,0,0,368,0.0274688363066358,0,0,0,0,0,0,0,0,0,0,138,0.0103008136149884,152,0.0113458236918713,142,0.0105993879226693,70,0.00522505038441442,69,0.00515040680749422,281,0.0209748451145779,98.62,0.00736134955587072,1457.62,0.108801970590431,228,0.017018735537807,49,0.00365753526909009,10,0.00074643576920206,497,0.0370978577293424,152,0.0113458236918713
"ÖSTERVÅLA TORGET",202243,5551,3570.202,0.643163754278508,1016,0.183030084669429,775,0.139614483876779,69,0.0124301927580616,188,0.0338677715726896,8,0.00144118176905062,0,0,103,0.0185552152765268,873,0.157268960547649,5,0.000900738605656638,51,0.00918753377769771,482.202,0.0868675914249685,3360.202,0.60533273284093,716.202,0.129022158169699,210,0.0378310214375788,241,0.04341560079265,565,0.1017834624392,565,0.1017834624392,69,0.0124301927580616,188,0.0338677715726896,8,0.00144118176905062,0,0,0,0,0,0,0,0,736,0.132588722752657,83,0.0149522608539002,157,0.0282831922176184,17,0.00306251125923257,39,0.00702576112412178,196,0.0353089533417402,286.202,0.0515586380832282,2795.202,0.503549270401729,1187,0.213835344982886,565,0.1017834624392,24,0.00432354530715186,220,0.0396324986488921,83,0.0149522608539002
"ÖSTERVÅLA TORGET",202233,5945,1223.773,0.205849116904962,84,0.0141295206055509,77,0.0129520605550883,0,0,77,0.0129520605550883,0,0,0,0,66,0.0111017661900757,569,0.0957106812447435,12,0.00201850294365013,76,0.0127838519764508,262.773,0.0442006728343146,1193.773,0.200802859545837,454.773,0.0764967199327166,30,0.00504625735912532,7,0.00117746005046257,47,0.00790580319596299,47,0.00790580319596299,0,0,77,0.0129520605550883,0,0,0,0,0,0,0,0,0,0,381,0.0640874684608915,62,0.0104289318755257,192,0.032296047098402,20,0.00336417157275021,68,0.0114381833473507,156,0.0262405382674516,106.773,0.0179601345668629,1146.773,0.192897056349874,418,0.0703111858704794,47,0.00790580319596299,13,0.00218671152228764,152,0.0255677039529016,62,0.0104289318755257
"ÖSTERVÅLA TORGET",202232,5961,1460.372,0.244987753732595,282,0.0473074987418218,266,0.0446233853380305,0,0,113,0.0189565509142761,0,0,0,0,86,0.0144271095453783,343,0.0575406810937762,9,0.00150981378963261,74,0.0124140244925348,287.372,0.0482086898171448,1255.372,0.210597550746519,387.372,0.0649843985908405,205,0.0343902029860762,16,0.00268411340379131,61,0.0102331823519544,61,0.0102331823519544,0,0,113,0.0189565509142761,0,0,0,0,0,0,0,0,0,0,250,0.0419392719342392,79,0.0132528099312196,100,0.0167757087736957,32,0.00536822680758262,51,0.0085556114745848,195,0.0327126321087066,92.372,0.0154960577084382,1194.372,0.200364368394565,471,0.0790135883241067,61,0.0102331823519544,26,0.00436168428116088,170,0.0285187049152827,79,0.0132528099312196
"ÖSTERVÅLA TORGET",202231,5616,973.143,0.173280448717949,73,0.0129985754985755,56,0.00997150997150997,0,0,103,0.0183404558404558,8,0.00142450142450142,0,0,84,0.014957264957265,209,0.0372150997150997,16,0.00284900284900285,79,0.0140669515669516,345.143,0.0614570868945869,957.143,0.170431445868946,436.143,0.0776607905982906,16,0.00284900284900285,17,0.00302706552706553,40,0.00712250712250712,40,0.00712250712250712,0,0,103,0.0183404558404558,8,0.00142450142450142,0,0,0,0,0,0,0,0,131,0.0233262108262108,79,0.0140669515669516,83,0.0147792022792023,41,0.0073005698005698,54,0.00961538461538462,225,0.0400641025641026,120.143,0.0213929843304843,917.143,0.163308938746439,164,0.0292022792022792,40,0.00712250712250712,27,0.00480769230769231,171,0.0304487179487179,79,0.0140669515669516
"ÖSTERVÅLA TORGET",202230,5728,970.756,0.169475558659218,104,0.0181564245810056,94,0.0164106145251397,0,0,107,0.0186801675977654,0,0,0,0,77,0.0134427374301676,263,0.0459148044692737,13,0.0022695530726257,61,0.0106494413407821,251.756,0.0439518156424581,958.756,0.167380586592179,388.756,0.0678694134078212,12,0.00209497206703911,10,0.00174581005586592,82,0.0143156424581006,82,0.0143156424581006,0,0,107,0.0186801675977654,0,0,0,0,0,0,0,0,0,0,135,0.0235684357541899,68,0.0118715083798883,137,0.0239175977653631,20,0.00349162011173184,54,0.00942737430167598,173,0.0302025139664804,78.756,0.0137493016759777,876.756,0.153064944134078,157,0.027409217877095,82,0.0143156424581006,23,0.00401536312849162,158,0.0275837988826816,68,0.0118715083798883
"ÖSTERVÅLA TORGET",202229,5662,908.054,0.160376898622395,94,0.0166019074531968,85,0.0150123631225715,0,0,63,0.0111268103143765,5,0.000883080183680678,0,0,92,0.0162486753797245,205,0.0362062875309078,11,0.00194277640409749,51,0.00900741787354292,302.054,0.0533475803602967,891.054,0.157374425997881,408.054,0.0720688802543271,17,0.00300247262451431,9,0.00158954433062522,68,0.0120098904980572,68,0.0120098904980572,0,0,63,0.0111268103143765,5,0.000883080183680678,0,0,0,0,0,0,0,0,113,0.0199576121511833,83,0.0146591310490993,101,0.0178382197103497,21,0.00370893677145885,41,0.00724125750618156,197,0.0347933592370187,105.054,0.018554221123278,823.054,0.145364535499823,139,0.0245496291063229,68,0.0120098904980572,17,0.00300247262451431,108,0.0190745319675026,83,0.0146591310490993
"ÖSTERVÅLA TORGET",202228,5494,1031.566,0.187762286130324,133,0.0242082271568984,122,0.0222060429559519,0,0,91,0.0165635238441937,11,0.00200218420094649,0,0,80,0.0145613396432472,230,0.0418638514743356,9,0.00163815070986531,60,0.0109210047324354,295.566,0.05379796141245,1008.566,0.18357590098289,415.566,0.0756399708773207,23,0.00418638514743356,11,0.00200218420094649,99,0.0180196578085184,99,0.0180196578085184,0,0,91,0.0165635238441937,11,0.00200218420094649,0,0,0,0,0,0,0,0,130,0.0236621769202767,71,0.0129231889333819,109,0.0198398252639243,12,0.00218420094648708,57,0.0103749544958136,194,0.0353112486348744,101.566,0.0184867127775755,909.566,0.165556243174372,164,0.0298507462686567,99,0.0180196578085184,15,0.00273025118310885,145,0.0263924281033855,71,0.0129231889333819
"ÖSTERVÅLA TORGET",202227,5617,963.892,0.171602634858465,74,0.0131742923268649,63,0.0112159515755741,0,0,121,0.021541748264198,0,0,0,0,67,0.0119280754851344,251,0.0446857753249065,28,0.00498486736692184,83,0.0147765711233755,276.892,0.0492953533914901,950.892,0.169288232152395,407.892,0.0726174114295887,13,0.00231440270607086,11,0.00195834075129072,50,0.00890154886950329,50,0.00890154886950329,0,0,121,0.021541748264198,0,0,0,0,0,0,0,0,0,0,132,0.0235000890154887,55,0.00979170375645362,131,0.0233220580380986,41,0.0072992700729927,70,0.0124621684173046,165,0.0293751112693609,111.892,0.0199202421221292,900.892,0.160386683282891,156,0.0277728324728503,50,0.00890154886950329,18,0.00320455759302119,214,0.0380986291614741,55,0.00979170375645362
"ÖSTERVÅLA TORGET",202226,5745,1041.86,0.181350739773716,116,0.0201914708442124,103,0.0179286335944299,0,0,122,0.0212358572671889,0,0,0,0,85,0.0147954743255004,240,0.0417754569190601,15,0.00261096605744125,72,0.012532637075718,288.86,0.0502802436901654,1018.86,0.17734725848564,423.86,0.0737789382071366,23,0.00400348128807659,13,0.00226283724978242,80,0.0139251523063534,80,0.0139251523063534,0,0,122,0.0212358572671889,0,0,0,0,0,0,0,0,0,0,125,0.0217580504786771,65,0.0113141862489121,135,0.0234986945169713,24,0.00417754569190601,63,0.0109660574412533,185,0.0322019147084421,103.86,0.0180783289817232,938.86,0.163422106179286,161,0.0280243690165361,80,0.0139251523063534,7,0.00121845082680592,202,0.0351610095735422,65,0.0113141862489121
"ÖSTERVÅLA TORGET",202225,5847,1203.946,0.205908329057636,146,0.0249700701214298,131,0.0224046519582692,0,0,89,0.0152214811014195,0,0,0,0,99,0.0169317598768599,339,0.0579784504874295,10,0.0017102787754404,79,0.0135112023259791,310.946,0.053180434410809,1168.946,0.199922353343595,412.946,0.070625277920301,35,0.00598597571404139,15,0.0025654181631606,96,0.0164186762442278,96,0.0164186762442278,0,0,89,0.0152214811014195,0,0,0,0,0,0,0,0,0,0,240,0.0410466906105695,96,0.0164186762442278,102,0.017444843509492,16,0.00273644604070463,73,0.0124850350607149,217,0.0371130494270566,93.946,0.0160673849837524,1072.946,0.183503677099367,290,0.0495980844877715,96,0.0164186762442278,20,0.00342055755088079,158,0.0270224046519583,96,0.0164186762442278
"ÖSTERVÅLA TORGET",202224,5714,1018.327,0.17821613580679,104,0.0182009100455023,95,0.0166258312915646,0,0,95,0.0166258312915646,0,0,0,0,122,0.0213510675533777,306,0.0535526776338817,16,0.00280014000700035,68,0.0119005950297515,212.327,0.0371590829541477,994.327,0.17401592579629,337.327,0.0590351767588379,24,0.00420021001050053,9,0.0015750787539377,71,0.0124256212810641,71,0.0124256212810641,0,0,95,0.0166258312915646,0,0,0,0,0,0,0,0,0,0,190,0.0332516625831292,113,0.01977598879944,125,0.0218760938046902,21,0.00367518375918796,63,0.0110255512775639,95,0.0166258312915646,117.327,0.0205332516625831,923.327,0.161590304515226,223,0.0390269513475674,71,0.0124256212810641,15,0.00262513125656283,164,0.0287014350717536,113,0.01977598879944
"ÖSTERVÅLA TORGET",202223,5679,1188.786,0.209330163761226,279,0.0491283676703645,124,0.0218348300757176,0,0,118,0.0207783060397957,0,0,0,0,95,0.0167282972354288,271,0.0477196689558021,26,0.00457827082232787,85,0.0149674238422257,190.786,0.0335949991195633,1163.786,0.204927980278218,301.786,0.0531406937841169,25,0.00440218348300757,155,0.0272935375946469,99,0.01743264659271,99,0.01743264659271,0,0,118,0.0207783060397957,0,0,0,0,0,0,0,0,0,0,171,0.0301109350237718,84,0.0147913365029054,111,0.0195456946645536,36,0.0063391442155309,75,0.0132065504490227,99,0.01743264659271,91.786,0.0161623525268533,1064.786,0.187495333685508,351,0.0618066561014263,99,0.01743264659271,14,0.00246522275048424,215,0.0378587779538651,84,0.0147913365029054
"ÖSTERVÅLA TORGET",202222,5552,984.597,0.177340958213256,72,0.0129682997118156,67,0.0120677233429395,53,0.00954610951008645,154,0.0277377521613833,8,0.00144092219020173,0,0,64,0.0115273775216138,284,0.0511527377521614,26,0.00468299711815562,65,0.011707492795389,191.597,0.0345095461095101,964.597,0.173738652737752,370.597,0.0667501801152738,20,0.00360230547550432,5,0.000900576368876081,47,0.00846541786743516,47,0.00846541786743516,53,0.00954610951008645,154,0.0277377521613833,8,0.00144092219020173,0,0,0,0,0,0,0,0,172,0.0309798270893372,58,0.0104466858789625,118,0.0212536023054755,40,0.00720461095100865,51,0.00918587896253602,86,0.0154899135446686,105.597,0.0190196325648415,917.597,0.165273234870317,197,0.0354827089337176,47,0.00846541786743516,14,0.00252161383285303,231,0.0416066282420749,58,0.0104466858789625
"ÖSTERVÅLA TORGET",202221,5560,1064.125,0.191389388489209,93,0.016726618705036,81,0.014568345323741,0,0,186,0.0334532374100719,0,0,0,0,90,0.0161870503597122,247,0.0444244604316547,21,0.00377697841726619,69,0.012410071942446,277.125,0.0498426258992806,1048.125,0.188511690647482,387.125,0.0696267985611511,16,0.00287769784172662,12,0.00215827338129496,65,0.0116906474820144,65,0.0116906474820144,0,0,186,0.0334532374100719,0,0,0,0,0,0,0,0,0,0,147,0.0264388489208633,80,0.0143884892086331,110,0.0197841726618705,30,0.00539568345323741,60,0.0107913669064748,145,0.0260791366906475,132.125,0.0237634892086331,983.125,0.176821043165468,175,0.0314748201438849,65,0.0116906474820144,28,0.00503597122302158,248,0.0446043165467626,80,0.0143884892086331
