"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM HÄSSELBY STRAND",202221,2022-05-25,2020,70,0.0346534653465347,0,0,0,0,7,0.00346534653465347,25,0.0123762376237624,0,0,20,0.0099009900990099,0,0,12,0.00594059405940594,2,0.00099009900990099,0,0,4,0.00198019801980198,70,0.0346534653465347,32,0.0158415841584158,0,0,0,0,0,0,0,0,7,0.00346534653465347,0,0,16,0.00792079207920792,9,0.00445544554455446,0,0,0,0,0,0,20,0.0099009900990099,0,0,7,0.00346534653465347,5,0.00247524752475248,2,0.00099009900990099,0,0,4,0.00198019801980198,70,0.0346534653465347,27,0.0133663366336634,0,0,11,0.00544554455445545
"STOCKHOLM HÄSSELBY STRAND",202221,2022-05-24,1953,58,0.0296979006656426,0,0,0,0,11,0.00563236047107015,26,0.0133128520225294,0,0,0,0,0,0,16,0.00819252432155658,4,0.00204813108038914,0,0,1,0.000512032770097286,58,0.0296979006656426,13,0.00665642601126472,0,0,0,0,0,0,0,0,11,0.00563236047107015,0,0,17,0.00870455709165387,9,0.00460829493087558,0,0,0,0,0,0,0,0,0,0,14,0.00716845878136201,2,0.00102406554019457,4,0.00204813108038914,0,0,1,0.000512032770097286,58,0.0296979006656426,32,0.0163850486431132,0,0,13,0.00665642601126472
"STOCKHOLM HÄSSELBY STRAND",202221,2022-05-23,2061,80,0.0388161086851043,0,0,0,0,14,0.00679281901989326,34,0.0164968461911693,0,0,0,0,0,0,22,0.0106744298884037,2,0.000970402717127608,0,0,8,0.00388161086851043,80,0.0388161086851043,21,0.0101892285298399,0,0,0,0,0,0,0,0,12,0.00582241630276565,2,0.000970402717127608,27,0.0131004366812227,7,0.00339640950994663,0,0,0,0,0,0,0,0,0,0,15,0.00727802037845706,7,0.00339640950994663,2,0.000970402717127608,0,0,8,0.00388161086851043,80,0.0388161086851043,50,0.0242600679281902,0,0,9,0.00436681222707424
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-22,1896,31,0.0163502109704641,0,0,0,0,9,0.00474683544303797,6,0.00316455696202532,0,0,0,0,1,0.000527426160337553,12,0.00632911392405063,0,0,1,0.000527426160337553,2,0.00105485232067511,31,0.0163502109704641,13,0.00685654008438819,0,0,0,0,0,0,0,0,6,0.00316455696202532,3,0.00158227848101266,0,0,6,0.00316455696202532,0,0,0,0,0,0,0,0,1,0.000527426160337553,9,0.00474683544303797,3,0.00158227848101266,0,0,1,0.000527426160337553,2,0.00105485232067511,31,0.0163502109704641,11,0.00580168776371308,0,0,7,0.00369198312236287
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-21,1823,29,0.015907844212836,0,0,0,0,8,0.00438837081733406,11,0.00603400987383434,0,0,0,0,1,0.000548546352166758,8,0.00438837081733406,0,0,0,0,1,0.000548546352166758,29,0.015907844212836,12,0.0065825562260011,0,0,0,0,0,0,0,0,6,0.00329127811300055,2,0.00109709270433352,0,0,11,0.00603400987383434,0,0,0,0,0,0,0,0,1,0.000548546352166758,5,0.00274273176083379,3,0.00164563905650027,0,0,0,0,1,0.000548546352166758,29,0.015907844212836,6,0.00329127811300055,0,0,11,0.00603400987383434
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-20,1954,63,0.0322415557830092,3,0.0015353121801433,0,0,11,0.00562947799385875,28,0.0143295803480041,0,0,0,0,0,0,10,0.00511770726714432,7,0.00358239508700102,0,0,4,0.00204708290685773,63,0.0322415557830092,15,0.00767656090071648,0,0,0,0,3,0.0015353121801433,0,0,11,0.00562947799385875,0,0,22,0.0112589559877175,6,0.00307062436028659,0,0,0,0,0,0,0,0,0,0,6,0.00307062436028659,4,0.00204708290685773,7,0.00358239508700102,0,0,4,0.00204708290685773,63,0.0322415557830092,32,0.0163766632548618,3,0.0015353121801433,13,0.00665301944728762
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-19,2108,71,0.0336812144212524,3,0.00142314990512334,0,0,14,0.00664136622390892,26,0.0123339658444023,0,0,0,0,1,0.00047438330170778,16,0.00759013282732448,4,0.00189753320683112,3,0.00142314990512334,4,0.00189753320683112,71,0.0336812144212524,24,0.0113851992409867,0,0,0,0,3,0.00142314990512334,0,0,13,0.00616698292220114,1,0.00047438330170778,21,0.00996204933586338,5,0.0023719165085389,0,0,0,0,0,0,0,0,1,0.00047438330170778,7,0.00332068311195446,9,0.00426944971537002,4,0.00189753320683112,3,0.00142314990512334,4,0.00189753320683112,71,0.0336812144212524,32,0.015180265654649,3,0.00142314990512334,12,0.00569259962049336
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-18,1919,67,0.0349140177175612,4,0.00208441896821261,0,0,10,0.00521104742053153,30,0.0156331422615946,0,0,0,0,0,0,22,0.0114643043251694,0,0,0,0,1,0.000521104742053153,67,0.0349140177175612,14,0.00729546638874414,0,0,0,0,4,0.00208441896821261,0,0,9,0.00468994267847837,1,0.000521104742053153,24,0.0125065138092757,6,0.00312662845231892,0,0,0,0,0,0,0,0,0,0,18,0.00937988535695675,4,0.00208441896821261,0,0,0,0,1,0.000521104742053153,67,0.0349140177175612,43,0.0224075039082856,4,0.00208441896821261,6,0.00312662845231892
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-17,2002,79,0.0394605394605395,2,0.000999000999000999,0,0,8,0.003996003996004,53,0.0264735264735265,0,0,0,0,0,0,14,0.00699300699300699,0,0,0,0,2,0.000999000999000999,79,0.0394605394605395,14,0.00699300699300699,0,0,0,0,2,0.000999000999000999,0,0,7,0.0034965034965035,1,0.0004995004995005,38,0.018981018981019,15,0.00749250749250749,0,0,0,0,0,0,0,0,0,0,8,0.003996003996004,6,0.002997002997003,0,0,0,0,2,0.000999000999000999,79,0.0394605394605395,48,0.023976023976024,2,0.000999000999000999,15,0.00749250749250749
"STOCKHOLM HÄSSELBY STRAND",202220,2022-05-16,2079,63,0.0303030303030303,9,0.00432900432900433,0,0,10,0.00481000481000481,23,0.0110630110630111,0,0,0,0,0,0,14,0.00673400673400673,3,0.00144300144300144,2,0.000962000962000962,2,0.000962000962000962,63,0.0303030303030303,17,0.00817700817700818,0,0,0,0,9,0.00432900432900433,0,0,7,0.00336700336700337,3,0.00144300144300144,18,0.00865800865800866,5,0.00240500240500241,0,0,0,0,0,0,0,0,0,0,7,0.00336700336700337,7,0.00336700336700337,3,0.00144300144300144,2,0.000962000962000962,2,0.000962000962000962,63,0.0303030303030303,27,0.012987012987013,9,0.00432900432900433,10,0.00481000481000481
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-15,1915,49,0.0255874673629243,5,0.00261096605744125,0,0,9,0.00469973890339426,10,0.00522193211488251,0,0,0,0,2,0.0010443864229765,20,0.010443864229765,3,0.00156657963446475,0,0,0,0,49,0.0255874673629243,16,0.00835509138381201,0,0,0,0,5,0.00261096605744125,0,0,8,0.00417754569190601,1,0.000522193211488251,0,0,10,0.00522193211488251,0,0,0,0,0,0,0,0,2,0.0010443864229765,15,0.00783289817232376,5,0.00261096605744125,3,0.00156657963446475,0,0,0,0,49,0.0255874673629243,15,0.00783289817232376,5,0.00261096605744125,13,0.00678851174934726
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-14,1873,77,0.0411105178857448,4,0.00213561131873999,0,0,10,0.00533902829684997,9,0.00480512546716498,0,0,11,0.00587293112653497,0,0,33,0.0176187933796049,2,0.00106780565936999,4,0.00213561131873999,4,0.00213561131873999,77,0.0411105178857448,26,0.0138814735718099,0,0,0,0,4,0.00213561131873999,0,0,6,0.00320341697810998,4,0.00213561131873999,4,0.00213561131873999,5,0.00266951414842499,0,0,0,0,0,0,11,0.00587293112653497,0,0,28,0.0149492792311799,5,0.00266951414842499,2,0.00106780565936999,4,0.00213561131873999,4,0.00213561131873999,77,0.0411105178857448,36,0.0192205018686599,4,0.00213561131873999,11,0.00587293112653497
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-13,2037,65,0.0319096710849288,7,0.00343642611683849,0,0,16,0.0078546882670594,21,0.0103092783505155,0,0,0,0,0,0,15,0.00736377025036819,0,0,0,0,6,0.00294550810014728,65,0.0319096710849288,16,0.0078546882670594,0,0,0,0,7,0.00343642611683849,0,0,11,0.00540009818360334,5,0.00245459008345606,16,0.0078546882670594,5,0.00245459008345606,0,0,0,0,0,0,0,0,0,0,15,0.00736377025036819,0,0,0,0,0,0,6,0.00294550810014728,65,0.0319096710849288,37,0.0181639666175749,7,0.00343642611683849,5,0.00245459008345606
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-12,2038,64,0.0314033366045142,5,0.00245338567222767,0,0,16,0.00785083415112856,16,0.00785083415112856,0,0,0,0,1,0.000490677134445535,20,0.0098135426889107,3,0.0014720314033366,0,0,3,0.0014720314033366,64,0.0314033366045142,21,0.0103042198233562,0,0,0,0,5,0.00245338567222767,0,0,9,0.00441609421000981,7,0.00343473994111874,8,0.00392541707556428,8,0.00392541707556428,0,0,0,0,0,0,0,0,1,0.000490677134445535,16,0.00785083415112856,4,0.00196270853778214,3,0.0014720314033366,0,0,3,0.0014720314033366,64,0.0314033366045142,27,0.0132482826300294,5,0.00245338567222767,11,0.00539744847890088
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-11,2000,63,0.0315,1,5e-04,0,0,11,0.0055,26,0.013,0,0,0,0,1,5e-04,17,0.0085,1,5e-04,0,0,6,0.003,63,0.0315,18,0.009,0,0,0,0,1,5e-04,0,0,8,0.004,3,0.0015,15,0.0075,11,0.0055,0,0,0,0,0,0,0,0,1,5e-04,11,0.0055,6,0.003,1,5e-04,0,0,6,0.003,63,0.0315,32,0.016,1,5e-04,12,0.006
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-10,1907,45,0.0235972732039853,6,0.00314630309386471,0,0,8,0.00419507079181961,8,0.00419507079181961,0,0,0,0,1,0.000524383848977452,16,0.00839014158363922,4,0.00209753539590981,2,0.0010487676979549,0,0,45,0.0235972732039853,12,0.00629260618772942,0,0,0,0,6,0.00314630309386471,0,0,4,0.00209753539590981,4,0.00209753539590981,0,0,8,0.00419507079181961,0,0,0,0,0,0,0,0,1,0.000524383848977452,13,0.00681699003670687,3,0.00157315154693235,4,0.00209753539590981,2,0.0010487676979549,0,0,45,0.0235972732039853,13,0.00681699003670687,6,0.00314630309386471,14,0.00734137388568432
"STOCKHOLM HÄSSELBY STRAND",202219,2022-05-09,1963,59,0.0300560366785532,3,0.00152827305145186,0,0,16,0.00815078960774325,7,0.00356597045338767,0,0,0,0,0,0,25,0.0127356087620988,4,0.00203769740193581,3,0.00152827305145186,1,0.000509424350483953,59,0.0300560366785532,24,0.0122261844116149,0,0,0,0,3,0.00152827305145186,0,0,14,0.00713194090677534,2,0.00101884870096791,0,0,7,0.00356597045338767,0,0,0,0,0,0,0,0,0,0,17,0.0086602139582272,8,0.00407539480387163,4,0.00203769740193581,3,0.00152827305145186,1,0.000509424350483953,59,0.0300560366785532,18,0.00916963830871116,3,0.00152827305145186,14,0.00713194090677534
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-08,1956,75,0.0383435582822086,2,0.00102249488752556,0,0,12,0.00613496932515337,22,0.0112474437627812,0,0,10,0.00511247443762781,3,0.00153374233128834,20,0.0102249488752556,4,0.00204498977505112,0,0,2,0.00102249488752556,75,0.0383435582822086,29,0.0148261758691207,0,0,0,0,2,0.00102249488752556,0,0,9,0.00460122699386503,3,0.00153374233128834,15,0.00766871165644172,7,0.00357873210633947,0,0,0,0,0,0,10,0.00511247443762781,3,0.00153374233128834,16,0.0081799591002045,4,0.00204498977505112,4,0.00204498977505112,0,0,2,0.00102249488752556,75,0.0383435582822086,33,0.0168711656441718,2,0.00102249488752556,11,0.00562372188139059
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-07,1790,95,0.053072625698324,2,0.00111731843575419,0,0,13,0.00726256983240223,33,0.0184357541899441,0,0,14,0.00782122905027933,1,0.000558659217877095,20,0.0111731843575419,7,0.00391061452513967,1,0.000558659217877095,4,0.00223463687150838,95,0.053072625698324,29,0.0162011173184358,0,0,0,0,2,0.00111731843575419,0,0,8,0.00446927374301676,5,0.00279329608938547,25,0.0139664804469274,8,0.00446927374301676,0,0,0,0,0,0,14,0.00782122905027933,1,0.000558659217877095,19,0.0106145251396648,1,0.000558659217877095,7,0.00391061452513967,1,0.000558659217877095,4,0.00223463687150838,95,0.053072625698324,48,0.0268156424581006,2,0.00111731843575419,16,0.00893854748603352
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-06,1956,102,0.0521472392638037,4,0.00204498977505112,0,0,6,0.00306748466257669,33,0.0168711656441718,0,0,23,0.011758691206544,1,0.000511247443762781,23,0.011758691206544,6,0.00306748466257669,0,0,6,0.00306748466257669,102,0.0521472392638037,35,0.0178936605316973,0,0,0,0,4,0.00204498977505112,0,0,4,0.00204498977505112,2,0.00102249488752556,22,0.0112474437627812,11,0.00562372188139059,0,0,0,0,0,0,23,0.011758691206544,1,0.000511247443762781,18,0.00920245398773006,5,0.00255623721881391,6,0.00306748466257669,0,0,6,0.00306748466257669,102,0.0521472392638037,46,0.0235173824130879,4,0.00204498977505112,17,0.00869120654396728
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-05,1971,97,0.0492135971588026,2,0.00101471334348047,0,0,4,0.00202942668696093,33,0.0167427701674277,0,0,34,0.0172501268391679,0,0,15,0.0076103500761035,6,0.0030441400304414,2,0.00101471334348047,1,0.000507356671740233,97,0.0492135971588026,44,0.0223236935565703,0,0,0,0,2,0.00101471334348047,0,0,4,0.00202942668696093,0,0,22,0.0111618467782851,11,0.00558092338914257,0,0,0,0,0,0,34,0.0172501268391679,0,0,9,0.0045662100456621,6,0.0030441400304414,6,0.0030441400304414,2,0.00101471334348047,1,0.000507356671740233,97,0.0492135971588026,32,0.0162354134956875,2,0.00101471334348047,19,0.00963977676306443
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-04,1923,78,0.0405616224648986,6,0.0031201248049922,0,0,12,0.0062402496099844,14,0.00728029121164847,0,0,22,0.0114404576183047,1,0.000520020800832033,15,0.0078003120124805,3,0.0015600624024961,2,0.00104004160166407,3,0.0015600624024961,78,0.0405616224648986,38,0.0197607904316173,0,0,0,0,6,0.0031201248049922,0,0,12,0.0062402496099844,0,0,8,0.00416016640665627,6,0.0031201248049922,0,0,0,0,0,0,22,0.0114404576183047,1,0.000520020800832033,12,0.0062402496099844,3,0.0015600624024961,3,0.0015600624024961,2,0.00104004160166407,3,0.0015600624024961,78,0.0405616224648986,23,0.0119604784191368,6,0.0031201248049922,11,0.00572022880915237
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-03,1903,88,0.046242774566474,6,0.00315291644771414,0,0,7,0.00367840252233316,29,0.0152390961639517,0,0,22,0.0115606936416185,0,0,18,0.00945874934314241,3,0.00157645822385707,0,0,3,0.00157645822385707,88,0.046242774566474,30,0.0157645822385707,0,0,0,0,6,0.00315291644771414,0,0,7,0.00367840252233316,0,0,18,0.00945874934314241,11,0.00578034682080925,0,0,0,0,0,0,22,0.0115606936416185,0,0,17,0.00893326326852338,1,0.000525486074619023,3,0.00157645822385707,0,0,3,0.00157645822385707,88,0.046242774566474,38,0.0199684708355229,6,0.00315291644771414,14,0.00735680504466632
"STOCKHOLM HÄSSELBY STRAND",202218,2022-05-02,1888,103,0.0545550847457627,7,0.00370762711864407,0,0,9,0.00476694915254237,31,0.0164194915254237,0,0,24,0.0127118644067797,0,0,24,0.0127118644067797,5,0.00264830508474576,0,0,3,0.00158898305084746,103,0.0545550847457627,40,0.0211864406779661,0,0,0,0,7,0.00370762711864407,0,0,9,0.00476694915254237,0,0,22,0.0116525423728814,9,0.00476694915254237,0,0,0,0,0,0,24,0.0127118644067797,0,0,17,0.00900423728813559,7,0.00370762711864407,5,0.00264830508474576,0,0,3,0.00158898305084746,103,0.0545550847457627,42,0.0222457627118644,7,0.00370762711864407,14,0.00741525423728814
"STOCKHOLM HÄSSELBY STRAND",202217,2022-05-01,1827,78,0.0426929392446634,6,0.00328407224958949,0,0,11,0.0060207991242474,20,0.0109469074986316,0,0,0,0,1,0.000547345374931582,36,0.0197044334975369,3,0.00164203612479475,0,0,1,0.000547345374931582,78,0.0426929392446634,34,0.0186097427476738,0,0,0,0,6,0.00328407224958949,0,0,11,0.0060207991242474,0,0,9,0.00492610837438424,11,0.0060207991242474,0,0,0,0,0,0,0,0,1,0.000547345374931582,14,0.00766283524904215,22,0.0120415982484948,3,0.00164203612479475,0,0,1,0.000547345374931582,78,0.0426929392446634,24,0.013136288998358,6,0.00328407224958949,14,0.00766283524904215
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-30,1794,92,0.0512820512820513,13,0.0072463768115942,0,0,3,0.00167224080267559,29,0.016164994425864,0,0,0,0,1,0.000557413600891862,39,0.0217391304347826,2,0.00111482720178372,2,0.00111482720178372,3,0.00167224080267559,92,0.0512820512820513,32,0.0178372352285396,0,0,0,0,13,0.0072463768115942,0,0,3,0.00167224080267559,0,0,16,0.00891861761426979,13,0.0072463768115942,0,0,0,0,0,0,0,0,1,0.000557413600891862,11,0.00613154960981048,28,0.0156075808249721,2,0.00111482720178372,2,0.00111482720178372,3,0.00167224080267559,92,0.0512820512820513,30,0.0167224080267559,13,0.0072463768115942,17,0.00947603121516165
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-29,1893,101,0.0533544638140518,19,0.0100369783412573,0,0,12,0.0063391442155309,33,0.01743264659271,0,0,0,0,1,0.000528262017960909,32,0.0169043845747491,3,0.00158478605388273,0,0,1,0.000528262017960909,101,0.0533544638140518,34,0.0179609086106709,0,0,0,0,19,0.0100369783412573,0,0,12,0.0063391442155309,0,0,19,0.0100369783412573,14,0.00739566825145272,0,0,0,0,0,0,0,0,1,0.000528262017960909,11,0.00581088219756999,21,0.0110935023771791,3,0.00158478605388273,0,0,1,0.000528262017960909,101,0.0533544638140518,31,0.0163761225567882,19,0.0100369783412573,17,0.00898045430533545
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-28,1841,62,0.0336773492667029,1,0.000543183052688756,0,0,12,0.00651819663226507,9,0.0048886474741988,0,0,0,0,0,0,34,0.0184682237914177,3,0.00162954915806627,0,0,3,0.00162954915806627,62,0.0336773492667029,38,0.0206409560021727,0,0,0,0,1,0.000543183052688756,0,0,12,0.00651819663226507,0,0,0,0,9,0.0048886474741988,0,0,0,0,0,0,0,0,0,0,8,0.00434546442151005,26,0.0141227593699077,3,0.00162954915806627,0,0,3,0.00162954915806627,62,0.0336773492667029,11,0.00597501357957632,1,0.000543183052688756,12,0.00651819663226507
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-27,1979,66,0.0333501768569985,8,0.00404244567963618,0,0,8,0.00404244567963618,10,0.00505305709954523,0,0,0,0,0,0,35,0.0176856998484083,2,0.00101061141990905,0,0,3,0.00151591712986357,66,0.0333501768569985,32,0.0161697827185447,0,0,0,0,8,0.00404244567963618,0,0,8,0.00404244567963618,0,0,0,0,10,0.00505305709954523,0,0,0,0,0,0,0,0,0,0,11,0.00555836280949975,24,0.0121273370389085,2,0.00101061141990905,0,0,3,0.00151591712986357,66,0.0333501768569985,14,0.00707427993936331,8,0.00404244567963618,12,0.00606366851945427
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-26,1941,78,0.0401854714064915,0,0,0,0,11,0.00566718186501803,12,0.00618238021638331,0,0,0,0,3,0.00154559505409583,47,0.024214322514168,2,0.00103039670273055,2,0.00103039670273055,1,0.000515198351365276,78,0.0401854714064915,53,0.0273055126223596,0,0,0,0,0,0,0,0,11,0.00566718186501803,0,0,0,0,12,0.00618238021638331,0,0,0,0,0,0,0,0,3,0.00154559505409583,8,0.00412158681092221,39,0.0200927357032458,2,0.00103039670273055,2,0.00103039670273055,1,0.000515198351365276,78,0.0401854714064915,9,0.00463678516228748,0,0,16,0.00824317362184441
"STOCKHOLM HÄSSELBY STRAND",202217,2022-04-25,1979,83,0.0419403739262254,11,0.00555836280949975,0,0,6,0.00303183425972713,9,0.0045477513895907,0,0,0,0,2,0.00101061141990905,49,0.0247599797877716,4,0.00202122283981809,1,0.000505305709954523,1,0.000505305709954523,83,0.0419403739262254,53,0.0267812026275897,0,0,0,0,11,0.00555836280949975,0,0,6,0.00303183425972713,0,0,0,0,9,0.0045477513895907,0,0,0,0,0,0,0,0,2,0.00101061141990905,4,0.00202122283981809,45,0.0227387569479535,4,0.00202122283981809,1,0.000505305709954523,1,0.000505305709954523,83,0.0419403739262254,5,0.00252652854977261,11,0.00555836280949975,14,0.00707427993936331
"ÖSTERVÅLA TORGET",202237,2022-09-18,628,167.452,0.266643312101911,48,0.0764331210191083,6.452,0.0102738853503185,16,0.0254777070063694,73,0.116242038216561,0,0,11,0.017515923566879,2,0.00318471337579618,7,0.0111464968152866,0,0,2,0.00318471337579618,2,0.00318471337579618,167.452,0.266643312101911,45.452,0.0723757961783439,0,0,3,0.00477707006369427,45,0.071656050955414,6.452,0.0102738853503185,9,0.0143312101910828,7,0.0111464968152866,57,0.0907643312101911,16,0.0254777070063694,0,0,0,0,0,0,11,0.017515923566879,2,0.00318471337579618,0,0,7,0.0111464968152866,0,0,2,0.00318471337579618,2,0.00318471337579618,167.452,0.266643312101911,59,0.0939490445859873,45,0.071656050955414,18,0.0286624203821656
"ÖSTERVÅLA TORGET",202237,2022-09-17,813,292.359,0.35960516605166,74,0.0910209102091021,29.359,0.0361119311193112,25,0.030750307503075,78,0.0959409594095941,3,0.003690036900369,8,0.00984009840098401,6,0.00738007380073801,46,0.0565805658056581,11,0.013530135301353,0,0,12,0.014760147601476,284.359,0.349765067650676,82.359,0.10130258302583,8,0.00984009840098401,0,0,66,0.0811808118081181,21.359,0.0262718327183272,8,0.00984009840098401,17,0.020910209102091,58,0.0713407134071341,20,0.02460024600246,3,0.003690036900369,0,0,0,0,8,0.00984009840098401,6,0.00738007380073801,27,0.033210332103321,19,0.023370233702337,11,0.013530135301353,0,0,12,0.014760147601476,284.359,0.349765067650676,105,0.129151291512915,66,0.0811808118081181,31,0.038130381303813
"ÖSTERVÅLA TORGET",202237,2022-09-16,928,417.601,0.450001077586207,131,0.141163793103448,39.601,0.0426734913793103,40,0.0431034482758621,77,0.0829741379310345,0,0,17,0.0183189655172414,7,0.00754310344827586,89,0.0959051724137931,9,0.00969827586206897,0,0,8,0.00862068965517241,403.601,0.434914870689655,114.601,0.123492456896552,14,0.0150862068965517,0,0,117,0.126077586206897,25.601,0.0275872844827586,23,0.0247844827586207,17,0.0183189655172414,43,0.0463362068965517,34,0.0366379310344828,0,0,0,0,0,0,17,0.0183189655172414,7,0.00754310344827586,64,0.0689655172413793,25,0.0269396551724138,9,0.00969827586206897,0,0,8,0.00862068965517241,403.601,0.434914870689655,129,0.139008620689655,117,0.126077586206897,43,0.0463362068965517
"ÖSTERVÅLA TORGET",202237,2022-09-15,744,345.766,0.464739247311828,127,0.170698924731183,23.766,0.0319435483870968,36,0.0483870967741935,55,0.0739247311827957,2,0.00268817204301075,15,0.0201612903225806,1,0.00134408602150538,76,0.102150537634409,0,0,2,0.00268817204301075,8,0.010752688172043,336.766,0.45264247311828,95.766,0.128717741935484,9,0.0120967741935484,4,0.00537634408602151,114,0.153225806451613,14.766,0.0198467741935484,22,0.0295698924731183,14,0.0188172043010753,42,0.0564516129032258,13,0.0174731182795699,2,0.00268817204301075,0,0,0,0,15,0.0201612903225806,1,0.00134408602150538,53,0.071236559139785,23,0.0309139784946237,0,0,2,0.00268817204301075,8,0.010752688172043,336.766,0.45264247311828,112,0.150537634408602,114,0.153225806451613,15,0.0201612903225806
"ÖSTERVÅLA TORGET",202237,2022-09-14,890,516.843,0.580722471910112,217,0.243820224719101,32.843,0.0369022471910112,55,0.0617977528089888,56,0.0629213483146067,2,0.00224719101123596,25,0.0280898876404494,4,0.00449438202247191,108,0.121348314606742,1,0.00112359550561798,2,0.00224719101123596,14,0.0157303370786517,500.843,0.562744943820225,122.843,0.138025842696629,16,0.0179775280898876,3,0.00337078651685393,198,0.22247191011236,16.843,0.0189247191011236,36,0.0404494382022472,19,0.0213483146067416,9,0.0101123595505618,47,0.0528089887640449,2,0.00224719101123596,0,0,0,0,25,0.0280898876404494,4,0.00449438202247191,91,0.102247191011236,17,0.0191011235955056,1,0.00112359550561798,2,0.00224719101123596,14,0.0157303370786517,500.843,0.562744943820225,130,0.146067415730337,198,0.22247191011236,50,0.0561797752808989
