"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"NORRKÖPING LASARETTSGATAN",202209,6700,791,0.118059701492537,217,0.0323880597014925,186,0.0277611940298507,99,0.0147761194029851,98,0.0146268656716418,0,0,0,0,4,0.000597014925373134,126,0.0188059701492537,33,0.00492537313432836,23,0.00343283582089552,5,0.000746268656716418,605,0.0902985074626866,210,0.0313432835820895,186,0.0277611940298507,0,0,31,0.00462686567164179,0,0,92,0.0137313432835821,7,0.00104477611940298,52,0.00776119402985075,46,0.00686567164179105,0,0,0,0,0,0,0,0,4,0.000597014925373134,19,0.00283582089552239,107,0.0159701492537313,18,0.0026865671641791,15,0.00223880597014925,23,0.00343283582089552,5,0.000746268656716418,605,0.0902985074626866,262,0.0391044776119403,31,0.00462686567164179,87,0.0129850746268657,15,0.00223880597014925
"NORRKÖPING LASARETTSGATAN",202208,6320,468,0.0740506329113924,44,0.0069620253164557,19,0.00300632911392405,175,0.0276898734177215,109,0.017246835443038,0,0,0,0,7,0.00110759493670886,43,0.00680379746835443,45,0.00712025316455696,19,0.00300632911392405,7,0.00110759493670886,449,0.0710443037974684,199,0.0314873417721519,19,0.00300632911392405,0,0,25,0.00395569620253165,0,0,118,0.0186708860759494,57,0.00901898734177215,61,0.00965189873417721,48,0.00759493670886076,0,0,0,0,0,0,0,0,7,0.00110759493670886,26,0.00411392405063291,17,0.00268987341772152,33,0.00522151898734177,12,0.00189873417721519,19,0.00300632911392405,7,0.00110759493670886,449,0.0710443037974684,113,0.017879746835443,25,0.00395569620253165,100,0.0158227848101266,12,0.00189873417721519
"NORRKÖPING LASARETTSGATAN",202207,6839,379,0.0554174586927913,55,0.00804211141979822,20,0.0029244041526539,40,0.00584880830530779,122,0.0178388653311888,0,0,0,0,7,0.00102354145342886,62,0.00906565287322708,38,0.0055563678900424,23,0.00336306477555198,12,0.00175464249159234,359,0.0524930545401374,81,0.0118438368182483,20,0.0029244041526539,0,0,35,0.00511770726714432,0,0,39,0.0057025880976751,1,0.000146220207632695,73,0.0106740751571867,49,0.00716479017400205,0,0,0,0,0,0,0,0,7,0.00102354145342886,28,0.00409416581371546,34,0.00497148705951162,23,0.00336306477555198,15,0.00219330311449042,23,0.00336306477555198,12,0.00175464249159234,359,0.0524930545401374,133,0.0194472876151484,35,0.00511770726714432,95,0.013890919725106,15,0.00219330311449042
"NORRKÖPING LASARETTSGATAN",202206,6444,436,0.0676598386095593,50,0.00775915580384854,19,0.00294847920546245,37,0.00574177529484792,127,0.0197082557417753,0,0,0,0,3,0.000465549348230912,52,0.00806952203600248,25,0.00387957790192427,25,0.00387957790192427,98,0.0152079453755431,417,0.0647113594040968,70,0.010862818125388,19,0.00294847920546245,0,0,31,0.0048106765983861,0,0,37,0.00574177529484792,0,0,68,0.010552451893234,59,0.00915580384854128,0,0,0,0,0,0,0,0,3,0.000465549348230912,22,0.00341402855369336,30,0.00465549348230913,20,0.00310366232153942,5,0.000775915580384854,25,0.00387957790192427,98,0.0152079453755431,417,0.0647113594040968,207,0.032122905027933,31,0.0048106765983861,104,0.016139044072005,5,0.000775915580384854
"NORRKÖPING LASARETTSGATAN",202205,6572,314,0.0477784540474741,39,0.0059342665855143,28,0.00426049908703591,37,0.00562994522215459,83,0.0126293365794279,0,0,0,0,8,0.00121728545343883,48,0.00730371272063299,37,0.00562994522215459,26,0.0039561777236762,8,0.00121728545343883,286,0.0435179549604382,74,0.0112598904443092,28,0.00426049908703591,0,0,11,0.00167376749847839,0,0,37,0.00562994522215459,0,0,57,0.00867315885575167,26,0.0039561777236762,0,0,0,0,0,0,0,0,8,0.00121728545343883,19,0.00289105295191722,29,0.00441265976871576,26,0.0039561777236762,11,0.00167376749847839,26,0.0039561777236762,8,0.00121728545343883,286,0.0435179549604382,112,0.0170419963481436,11,0.00167376749847839,78,0.0118685331710286,11,0.00167376749847839
"NORRKÖPING LASARETTSGATAN",202204,6362,462,0.0726186733731531,61,0.0095881798176674,28,0.00440113171958504,19,0.00298648223828985,102,0.0160326941213455,0,0,0,0,5,0.000785916378497328,156,0.0245205910091166,44,0.00691606413077649,35,0.0055014146494813,12,0.00188619930839359,434,0.0682175416535681,150,0.0235774913549198,28,0.00440113171958504,0,0,33,0.00518704809808236,0,0,19,0.00298648223828985,0,0,75,0.0117887456774599,27,0.00424394844388557,0,0,0,0,0,0,0,0,5,0.000785916378497328,30,0.00471549827098397,126,0.0198050927381327,27,0.00424394844388557,17,0.00267211568689091,35,0.0055014146494813,12,0.00188619930839359,434,0.0682175416535681,145,0.0227915749764225,33,0.00518704809808236,89,0.0139893115372524,17,0.00267211568689091
"NORRKÖPING LASARETTSGATAN",202203,6351,812,0.127853881278539,456,0.0717997165800661,27,0.00425129900803023,22,0.00346402141395056,87,0.0136986301369863,0,0,90,0.0141709966934341,5,0.000787277594079672,76,0.011966619430011,14,0.00220437726342308,25,0.00393638797039836,10,0.00157455518815934,785,0.123602582270509,154,0.0242481498976539,27,0.00425129900803023,0,0,429,0.0675484175720359,0,0,22,0.00346402141395056,0,0,56,0.00881750905369233,31,0.00488112108329397,0,0,0,0,0,0,90,0.0141709966934341,5,0.000787277594079672,39,0.00614076523382145,37,0.00582585419618958,9,0.00141709966934341,5,0.000787277594079672,25,0.00393638797039836,10,0.00157455518815934,785,0.123602582270509,132,0.0207841284837034,429,0.0675484175720359,65,0.0102346087230357,5,0.000787277594079672
"NORRKÖPING LASARETTSGATAN",202202,6500,369,0.0567692307692308,39,0.006,5,0.000769230769230769,46,0.00707692307692308,135,0.0207692307692308,1,0.000153846153846154,0,0,5,0.000769230769230769,57,0.00876923076923077,37,0.00569230769230769,23,0.00353846153846154,21,0.00323076923076923,364,0.056,78,0.012,5,0.000769230769230769,0,0,34,0.00523076923076923,0,0,46,0.00707692307692308,0,0,91,0.014,44,0.00676923076923077,1,0.000153846153846154,0,0,0,0,0,0,5,0.000769230769230769,31,0.00476923076923077,26,0.004,24,0.00369230769230769,13,0.002,23,0.00353846153846154,21,0.00323076923076923,364,0.056,148,0.0227692307692308,34,0.00523076923076923,91,0.014,13,0.002
"NORRKÖPING LASARETTSGATAN",202201,5786,330,0.0570342205323194,46,0.0079502246802627,15,0.00259246456965088,71,0.0122709989630142,73,0.0126166609056343,6,0.00103698582786035,0,0,5,0.000864154856550294,42,0.00725890079502247,40,0.00691323885240235,18,0.00311095748358106,14,0.00241963359834082,315,0.0544417559626685,99,0.0171102661596958,15,0.00259246456965088,0,0,31,0.00535776011061182,0,0,71,0.0122709989630142,0,0,36,0.00622191496716212,37,0.00639474593847217,6,0.00103698582786035,0,0,0,0,0,0,5,0.000864154856550294,25,0.00432077428275147,17,0.002938126512271,26,0.00449360525406153,14,0.00241963359834082,18,0.00311095748358106,14,0.00241963359834082,315,0.0544417559626685,90,0.0155547874179053,31,0.00535776011061182,81,0.0139993086761148,14,0.00241963359834082
"MÖLNLYCKE C",202237,12274,7307.277,0.595346015968714,2320,0.189017435228939,993.335,0.0809300146651458,236,0.019227635652599,1097,0.0893759165716148,3,0.000244419097278801,112.942,0.00920172722828744,92,0.00749551898321656,1658,0.135082287762751,162,0.0131986312530552,56,0.00456248981587095,577,0.047009939709956,6677.277,0.544018005540166,1489.277,0.121335913312693,630,0.0513280104285481,44,0.00358481342675574,1646,0.134104611373635,363.335,0.0296020042365977,199,0.0162131334528271,37,0.00301450219977188,982,0.0800065178425941,115,0.00936939872902069,3,0.000244419097278801,10.936,0.000890989082613655,12.006,0.00097816522730976,90,0.00733257291836402,92,0.00749551898321656,1020,0.0831024930747922,638,0.0519797946879583,107,0.00871761446961056,55,0.00448101678344468,56,0.00456248981587095,577,0.047009939709956,6677.277,0.544018005540166,3209,0.26144696105589,1646,0.134104611373635,278,0.0226495030145022,55,0.00448101678344468
"MÖLNLYCKE C",202233,14801,881.567,0.0595613134247686,160,0.010810080399973,244.519,0.0165204378082562,42,0.00283764610499291,69,0.00466184717248835,0,0,9.048,0.000611310046618472,25,0.00168907506249578,166,0.011215458414972,106,0.0071616782649821,27,0.00182420106749544,33,0.00222957908249443,783.567,0.0529401391797851,329.567,0.0222665360448618,98,0.00662117424498345,0,0,62,0.00418890615498953,146.519,0.00989926356327275,33,0.00222957908249443,9,0.00060806702249848,11,0.000743193027498142,58,0.0039186541449902,0,0,2.804,0.000189446659009526,3.244,0.000219174380109452,3,0.000202689007499493,25,0.00168907506249578,59,0.00398621714749003,107,0.00722924126748193,80,0.00540504019998649,26,0.00175663806499561,27,0.00182420106749544,33,0.00222957908249443,783.567,0.0529401391797851,201,0.013580163502466,62,0.00418890615498953,165,0.0111478954124721,26,0.00175663806499561
"MÖLNLYCKE C",202232,13591,1057.41,0.0778022220587153,173,0.0127290118460746,264.052,0.0194284452946803,230,0.0169229637259951,89,0.00654845118092856,0,0,3.358,0.000247075270399529,13,0.000956515341034508,138,0.0101537782355971,94,0.00691634169671106,16,0.00117724965050401,37,0.00272238981679052,945.41,0.0695614745051873,497.41,0.036598484291075,112,0.00824074755352807,0,0,61,0.00448826429254654,152.052,0.0111876977411522,209,0.0153778235597086,21,0.00154514016628651,4,0.000294312412626003,85,0.00625413876830255,0,0,0.97,7.13707600618056e-05,2.388,0.000175704510337723,0,0,13,0.000956515341034508,39,0.00286954602310352,99,0.00728423221249356,62,0.00456184239570304,32,0.00235449930100802,16,0.00117724965050401,37,0.00272238981679052,945.41,0.0695614745051873,192,0.0141269958060481,61,0.00448826429254654,163,0.0119932308145096,32,0.00235449930100802
"MÖLNLYCKE C",202231,12476,866.345,0.0694409265790317,163,0.0130650849631292,242.509,0.0194380410387945,50,0.00400769477396601,99,0.00793523565245271,0,0,3.836,0.000307470343058673,10,0.000801538954793203,146,0.0117024687399808,92,0.00737415838409747,20,0.00160307790958641,40,0.00320615581917281,760.345,0.0609446136582238,292.345,0.0234325905739019,106,0.00849631292080795,0,0,57,0.00456877204232126,136.509,0.0109417281179865,38,0.00304584802821417,12,0.000961846745751844,15,0.0012023084321898,84,0.0067329272202629,0,0,0.834,6.68483488297531e-05,3.002,0.00024062199422892,0,0,10,0.000801538954793203,54,0.0043283103558833,92,0.00737415838409747,67,0.00537031099711446,25,0.00200384738698301,20,0.00160307790958641,40,0.00320615581917281,760.345,0.0609446136582238,215,0.0172330875280539,57,0.00456877204232126,171,0.0137063161269638,25,0.00200384738698301
"MÖLNLYCKE C",202230,12086,1791.824,0.148256164156876,320,0.0264769154393513,1082.308,0.089550554360417,49,0.00405427767665067,85,0.00703293066357769,0,0,16.516,0.00136653979811352,10,0.000827403607479729,111,0.00918418004302499,72,0.00595730597385405,16,0.00132384577196757,30,0.00248221082243919,1514.824,0.125337084229687,956.824,0.0791679629323184,277,0.0229190799271885,0,0,43,0.00355783551216283,805.308,0.0666314744332285,40,0.00330961442991891,9,0.000744663246731756,14,0.00115836505047162,71,0.00587456561310607,0,0,14.238,0.00117805725632964,2.278,0.000188482541783882,0,0,10,0.000827403607479729,35,0.00289591262617905,76,0.00628826741684594,47,0.00388879695515472,25,0.00206850901869932,16,0.00132384577196757,30,0.00248221082243919,1514.824,0.125337084229687,356,0.0294555684262783,43,0.00355783551216283,134,0.0110872083402284,25,0.00206850901869932
"MÖLNLYCKE C",202229,12016,2421.726,0.201541777629827,476,0.0396138482023968,476.924,0.0396907456724368,44,0.00366178428761651,78,0.006491344873502,5,0.000416111850865513,4.802,0.000399633821571238,11,0.000915446071904128,126,0.0104860186418109,1125,0.0936251664447404,29,0.00241344873501997,46,0.00382822902796272,1995.726,0.166089047936085,179.726,0.014957223701731,426,0.0354527296937417,0,0,50,0.00416111850865513,50.924,0.00423801597869507,36,0.00299600532623169,8,0.00066577896138482,9,0.000749001331557923,69,0.00574234354194407,5,0.000416111850865513,3.004,0.00025,1.798,0.000149633821571238,0,0,11,0.000915446071904128,62,0.00515978695073236,64,0.00532623169107856,1108,0.0922103861517976,17,0.00141478029294274,29,0.00241344873501997,46,0.00382822902796272,1995.726,0.166089047936085,543,0.0451897470039947,50,0.00416111850865513,1206,0.100366178428762,17,0.00141478029294274
"MÖLNLYCKE C",202228,12252,729.542,0.0595447273914463,46,0.00375448906301012,106.53,0.0086949069539667,187,0.0152628142344107,98,0.00799869409076069,6,0.000489715964740451,9.012,0.000735553379040157,6,0.000489715964740451,132,0.0107737512242899,78,0.00636630754162586,16,0.00130590923930787,45,0.00367286973555338,726.542,0.0592998694090761,376.542,0.0307331047992165,3,0.000244857982370225,0,0,43,0.0035096310806399,103.53,0.00845004897159647,175,0.0142833823049298,12,0.000979431929480901,7,0.000571335292197192,91,0.0074273587985635,6,0.000489715964740451,1.5,0.000122428991185113,2.512,0.000205027750571335,5,0.000408096637283709,6,0.000489715964740451,67,0.0054684949396017,65,0.00530525628468821,68,0.00555011426705844,10,0.000816193274567418,16,0.00130590923930787,45,0.00367286973555338,726.542,0.0592998694090761,122,0.00995755794972249,43,0.0035096310806399,175,0.0142833823049298,10,0.000816193274567418
