"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP_3_för_25","sales_kampanj_frac_ABP_3_för_25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_Kampanjvara","sales_skylttyp_frac_Kampanjvara","sales_skylttyp_count_Klubbpris","sales_skylttyp_frac_Klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_ABP","sales_skylttyp_frac_ABP","sales_skylttyp_count_Ordinarie","sales_skylttyp_frac_Ordinarie","sales_skylttyp_count_Deli","sales_skylttyp_frac_Deli","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris"
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202152,4885,891.843,0.182567656090072,164.843,0.0337447287615148,221,0.0452405322415558,60,0.0122824974411464,149,0.0305015353121801,0,0,55,0.0112589559877175,2,0.000409416581371546,14,0.00286591606960082,33,0.0067553735926305,14,0.00286591606960082,179,0.0366427840327533,815.843,0.167009825997953,76,0.0155578300921187,54.843,0.0112268167860798,34,0.00696008188331627,145,0.0296827021494371,5,0.00102354145342886,55,0.0112589559877175,149,0.0305015353121801,0,0,0,0,55,0.0112589559877175,0,0,0,0,13,0.00266120777891505,3,0.000614124872057318,33,0.0067553735926305,14,0.00286591606960082,59,0.0120777891504606,120,0.0245649948822927,815.843,0.167009825997953,285,0.0583418628454452,54.843,0.0112268167860798,34,0.00696008188331627,177,0.0362333674513818,163,0.033367451381781,0,0,0,0,55,0.0112589559877175,47,0.00962128966223132
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202151,5236,678,0.129488158899924,56,0.0106951871657754,51,0.00974025974025974,37,0.00706646294881589,113,0.0215813598166539,0,0,145,0.0276928953399542,4,0.000763941940412529,4,0.000763941940412529,65,0.0124140565317036,1,0.000190985485103132,202,0.0385790679908327,664,0.12681436210848,14,0.00267379679144385,0,0,42,0.00802139037433155,37,0.00706646294881589,9,0.00171886936592819,28,0.0053475935828877,113,0.0215813598166539,0,0,0,0,145,0.0276928953399542,0,0,0,0,6,0.00114591291061879,2,0.000381970970206264,65,0.0124140565317036,1,0.000190985485103132,39,0.00744843391902215,163,0.0311306340718105,664,0.12681436210848,99,0.0189075630252101,0,0,42,0.00802139037433155,195,0.0372421695951108,117,0.0223453017570665,0,0,0,0,145,0.0276928953399542,66,0.0126050420168067
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202150,5193,710.072,0.136736375890622,49.072,0.00944964375120354,38,0.00731754284613903,44,0.00847294434816099,122,0.0234931638744464,0,0,130,0.0250336992104756,2,0.000385133834007318,35,0.00673984209512806,71,0.0136722511072598,6,0.00115540150202195,213,0.0410167533217793,700.072,0.134810706720585,10,0.00192566917003659,3.072,0.00059156556903524,36,0.00693240901213172,28,0.00539187367610245,5,0.000962834585018294,39,0.00751010976314269,115,0.0221451954554208,7,0.00134796841902561,0,0,130,0.0250336992104756,0,0,0,0,31,0.00596957442711342,6,0.00115540150202195,71,0.0136722511072598,6,0.00115540150202195,30,0.00577700751010976,183,0.0352397458116696,700.072,0.134810706720585,73,0.0140573849412671,3.072,0.00059156556903524,36,0.00693240901213172,224,0.0431349894088196,150,0.0288850375505488,7,0.00134796841902561,0,0,130,0.0250336992104756,77,0.0148276526092817
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202149,4898,817.077,0.166818497345855,65.225,0.0133166598611678,51,0.0104124132298898,48,0.00979991833401388,148,0.0302164148632095,0,0,158.852,0.0324320130665578,5,0.00102082482645978,19,0.00387913434054716,87,0.0177623519804002,14,0.00285830951408738,221,0.0451204573295223,790.077,0.161306043282973,27,0.00551245406288281,5.225,0.00106676194365047,33,0.00673744385463454,24,0.00489995916700694,11,0.00224581461821152,37,0.00755410371580237,132,0.0269497754185382,16,0.00326663944467129,0,0,158.852,0.0324320130665578,0,0,0,0,16,0.00326663944467129,8,0.00163331972233565,87,0.0177623519804002,14,0.00285830951408738,28,0.00571661902817477,193,0.0394038383013475,790.077,0.161306043282973,90,0.018374846876276,5.225,0.00106676194365047,33,0.00673744385463454,235,0.0479787668436096,151,0.0308289097590853,16,0.00326663944467129,0,0,158.852,0.0324320130665578,101,0.0206206614944875
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202148,4881,808.316,0.16560458922352,62.316,0.0127670559311616,68,0.0139315713993034,52,0.0106535545994673,129,0.0264290104486785,0,0,196,0.0401557057979922,5,0.00102438024994878,11,0.00225363654988732,78,0.015980331899201,4,0.000819504199959025,203,0.0415898381479205,781.316,0.160072935873796,27,0.00553165334972342,3.316,0.000679368981766031,32,0.0065560335996722,41,0.00839991804958,15,0.00307314074984634,37,0.00758041384962098,120,0.0245851259987707,9,0.00184388444990781,0,0,196,0.0401557057979922,0,0,0,0,9,0.00184388444990781,7,0.00143413234992829,78,0.015980331899201,4,0.000819504199959025,33,0.00676090964966195,170,0.0348289284982586,781.316,0.160072935873796,116,0.0237656217988117,3.316,0.000679368981766031,32,0.0065560335996722,212,0.0434337225978283,131,0.0268387625486581,9,0.00184388444990781,0,0,196,0.0401557057979922,82,0.01679983609916
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202147,5109,791.117,0.154847719710315,72.117,0.0141156782149149,60,0.0117439812096301,57,0.0111567821491486,162,0.0317087492660012,0,0,79,0.0154629085926796,3,0.000587199060481503,32,0.00626345664513603,67,0.0131141123507536,10,0.00195733020160501,249,0.0487375220199648,753.117,0.147409864944216,38,0.00743785476609904,7.117,0.00139303190448229,27,0.00528479154433353,22,0.00430612644353102,8,0.00156586416128401,49,0.00959091798786455,152,0.0297514190643962,10,0.00195733020160501,0,0,79,0.0154629085926796,0,0,0,0,29,0.00567625758465453,6,0.00117439812096301,67,0.0131141123507536,10,0.00195733020160501,29,0.00567625758465453,220,0.0430612644353102,753.117,0.147409864944216,97,0.0189861029555686,7.117,0.00139303190448229,27,0.00528479154433353,272,0.0532393814836563,184,0.0360148757095322,10,0.00195733020160501,0,0,79,0.0154629085926796,77,0.0150714425523586
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202146,5035,701.202,0.139265541211519,69.202,0.0137441906653426,86,0.0170804369414101,59,0.0117179741807349,135,0.0268123138033764,0,0,50,0.0099304865938431,12,0.00238331678252234,16,0.00317775571002979,78,0.0154915590863952,6,0.00119165839126117,190,0.0377358490566038,661.202,0.131321151936445,40,0.00794438927507448,5.202,0.00103316782522344,24,0.00476663356504469,46,0.00913604766633565,11,0.00218470705064548,48,0.00953326713008937,130,0.0258192651439921,5,0.00099304865938431,0,0,50,0.0099304865938431,0,0,0,0,23,0.00456802383316783,5,0.00099304865938431,78,0.0154915590863952,6,0.00119165839126117,30,0.00595829195630586,160,0.0317775571002979,661.202,0.131321151936445,127,0.0252234359483615,5.202,0.00103316782522344,24,0.00476663356504469,220,0.0436941410129096,146,0.0289970208540218,5,0.00099304865938431,0,0,50,0.0099304865938431,84,0.0166832174776564
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202145,5270,708.017,0.134348576850095,58.017,0.0110089184060721,73,0.0138519924098672,68,0.0129032258064516,147,0.0278937381404175,0,0,57,0.0108159392789374,4,0.000759013282732448,33,0.00626185958254269,94,0.0178368121442125,7,0.00132827324478178,167,0.0316888045540797,683.017,0.129604743833017,25,0.0047438330170778,1.017,0.000192979127134725,32,0.00607210626185958,48,0.00910815939278937,3,0.000569259962049336,65,0.0123339658444023,147,0.0278937381404175,0,0,0,0,57,0.0108159392789374,0,0,0,0,33,0.00626185958254269,4,0.000759013282732448,94,0.0178368121442125,7,0.00132827324478178,36,0.00683111954459203,131,0.0248576850094877,683.017,0.129604743833017,112,0.0212523719165085,1.017,0.000192979127134725,32,0.00607210626185958,200,0.0379506641366224,180,0.0341555977229602,0,0,0,0,57,0.0108159392789374,101,0.0191650853889943
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202144,5270,975.297,0.185065844402277,77.297,0.0146673624288425,220,0.0417457305502846,78,0.0148007590132827,177,0.0335863377609108,0,0,67,0.0127134724857685,2,0.000379506641366224,38,0.00721062618595825,138,0.0261859582542694,8,0.0015180265654649,170,0.032258064516129,938.297,0.178044971537002,37,0.00702087286527514,7.297,0.00138462998102467,33,0.00626185958254269,183,0.0347248576850095,6,0.00113851992409867,72,0.0136622390891841,177,0.0335863377609108,0,0,0,0,67,0.0127134724857685,0,0,0,0,31,0.00588235294117647,9,0.00170777988614801,138,0.0261859582542694,8,0.0015180265654649,28,0.00531309297912713,142,0.0269449715370019,938.297,0.178044971537002,254,0.0481973434535104,7.297,0.00138462998102467,33,0.00626185958254269,216,0.0409867172675522,215,0.0407969639468691,0,0,0,0,67,0.0127134724857685,146,0.0277039848197343
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202143,5267,1082.167,0.205461742927663,87.167,0.0165496487564078,92,0.0174672489082969,73,0.0138598822859313,218,0.0413897854566167,0,0,269,0.0510727169166508,1,0.000189861401177141,38,0.00721473324473135,117,0.0222137839377255,5,0.000949307005885703,182,0.0345547750142396,1029.167,0.195399088665274,53,0.0100626542623885,6.167,0.00117087526105943,28,0.00531611923295994,39,0.00740459464590849,6,0.00113916840706284,67,0.0127207138788684,218,0.0413897854566167,0,0,0,0,269,0.0510727169166508,0,0,0,0,30,0.00569584203531422,9,0.00170875261059427,117,0.0222137839377255,5,0.000949307005885703,23,0.00436681222707424,159,0.0301879627871654,1029.167,0.195399088665274,121,0.022973229542434,6.167,0.00117087526105943,28,0.00531611923295994,227,0.0430985380672109,256,0.048604518701348,0,0,0,0,269,0.0510727169166508,122,0.0231630909436112
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202142,5214,1444.083,0.276962600690449,56.083,0.0107562332182585,55,0.0105485232067511,73,0.0140007671653241,191,0.0366321442270809,0,0,51,0.00978135788262371,1,0.000191791331031837,47,0.00901419255849636,100,0.0191791331031837,4,0.000767165324127349,866,0.166091292673571,1420.083,0.272359608745685,24,0.0046029919447641,2.083,0.000399501342539317,30,0.00575373993095512,31,0.00594553126198696,6,0.00115074798619102,67,0.0128500191791331,170,0.0326045262754124,21,0.00402761795166858,0,0,51,0.00978135788262371,0,0,0,0,38,0.00728807057920982,10,0.00191791331031837,100,0.0191791331031837,4,0.000767165324127349,20,0.00383582662063675,846,0.162255466052934,1420.083,0.272359608745685,81,0.0155350978135788,2.083,0.000399501342539317,30,0.00575373993095512,914,0.175297276563099,217,0.0416187188339087,21,0.00402761795166858,0,0,51,0.00978135788262371,104,0.0199462984273111
