"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_OBS_endast_trianglen","kampanj_convrate_OBS_endast_trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VENDELSÖ SÅGEN",202240,7525,8607,1.14378737541528,3854,0.512159468438538,688,0.0914285714285714,165,0.0219269102990033,3555,0.472425249169435,0,0,12,0.00159468438538206,199,0.0264451827242525,0,0,69,0.00916943521594684,65,0.00863787375415282,8427,1.11986710963455,858,0.114019933554817,180,0.0239202657807309,119,0.0158139534883721,3555,0.472425249169435,508,0.0675083056478405,15,0.00199335548172757,150,0.0199335548172757,3555,0.472425249169435,0,0,0,0,0,0,0,0,90,0.0119601328903654,121,0.0160797342192691,0,0,60,0.0079734219269103,9,0.00119601328903654,29,0.00385382059800664,36,0.00478405315614618,4872,0.647441860465116,390,0.0518272425249169,3555,0.472425249169435,0,0,69,0.00916943521594684
"VENDELSÖ SÅGEN",202233,8306,1032,0.124247531904647,309,0.0372020226342403,141,0.0169756802311582,82,0.00987238141102817,199,0.0239585841560318,0,0,19,0.00228750300987238,148,0.0178184444979533,0,0,73,0.0087888273537202,61,0.00734408861064291,946,0.113893570912593,251,0.0302191187093667,86,0.0103539609920539,24,0.00288947748615459,199,0.0239585841560318,55,0.00662171923910426,21,0.00252829280038526,61,0.00734408861064291,199,0.0239585841560318,0,0,0,0,0,0,0,0,28,0.00337105706718035,139,0.0167348904406453,0,0,67,0.00806645798218156,6,0.000722369371538647,42,0.00505658560077053,19,0.00228750300987238,747,0.0899349867565615,224,0.0269684565374428,199,0.0239585841560318,0,0,73,0.0087888273537202
"VENDELSÖ SÅGEN",202232,8011,2136,0.266633379103732,860,0.107352390463113,229,0.028585694669829,84,0.0104855823243041,754,0.0941205841967295,0,0,18,0.00224691049806516,105,0.0131069779053801,0,0,59,0.00736487329921358,27,0.00337036574709774,2060,0.257146423667457,371,0.046311321932343,76,0.00948695543627512,30,0.0037448508301086,754,0.0941205841967295,153,0.0190987392335539,18,0.00224691049806516,66,0.00823867182623892,754,0.0941205841967295,0,0,0,0,0,0,0,0,97,0.0121083510173511,26,0.00324553738609412,0,0,48,0.00599176132817376,11,0.00137311197103982,18,0.00224691049806516,9,0.00112345524903258,1306,0.163025839470728,122,0.0152290600424416,754,0.0941205841967295,0,0,59,0.00736487329921358
"VENDELSÖ SÅGEN",202231,7099,2163,0.304690801521341,987,0.139033666713622,103,0.0145090857867305,109,0.0153542752500352,833,0.117340470488801,0,0,11,0.0015495140160586,59,0.00831102972249613,0,0,39,0.00549373151148049,22,0.0030990280321172,2091,0.294548527961685,177,0.0249330891674884,72,0.0101422735596563,82,0.0115509226651641,833,0.117340470488801,31,0.00436681222707424,21,0.00295816312156642,88,0.0123961121284688,833,0.117340470488801,0,0,0,0,0,0,0,0,31,0.00436681222707424,39,0.00549373151148049,0,0,34,0.00478940695872658,5,0.000704324552753909,11,0.0015495140160586,11,0.0015495140160586,1258,0.177208057472884,209,0.0294407663051134,833,0.117340470488801,0,0,39,0.00549373151148049
"VENDELSÖ SÅGEN",202230,6542,920,0.140629776826659,335,0.0512075817792724,149,0.0227759095077958,79,0.0120758177927239,225,0.0343931519413024,0,0,16,0.00244573524915928,41,0.00626719657597065,0,0,61,0.00932436563741975,14,0.00214001834301437,825,0.126108223784775,225,0.0343931519413024,95,0.0145215530418832,15,0.00229287679608682,225,0.0343931519413024,54,0.00825435646591256,23,0.00351574442066646,56,0.00856007337205747,225,0.0343931519413024,0,0,0,0,0,0,0,0,39,0.00596147966982574,18,0.00275145215530419,0,0,54,0.00825435646591256,7,0.00107000917150718,7,0.00107000917150718,7,0.00107000917150718,600,0.0917150718434729,89,0.0136044023234485,225,0.0343931519413024,0,0,61,0.00932436563741975
"VENDELSÖ SÅGEN",202229,6718,967,0.143941649300387,297,0.044209586186365,253,0.0376600178624591,78,0.0116105983923787,200,0.0297707651086633,0,0,0,0,52,0.00774039892825246,0,0,67,0.0099732063114022,20,0.00297707651086633,887,0.132033343256922,314,0.0467401012206014,80,0.0119083060434653,17,0.00253051503423638,200,0.0297707651086633,173,0.0257517118189937,19,0.00282822268532301,59,0.00878237570705567,200,0.0297707651086633,0,0,0,0,0,0,0,0,22,0.00327478416195296,30,0.00446561476629949,0,0,63,0.00937779100922894,4,0.000595415302173266,11,0.00163739208097648,9,0.00133968442988985,687,0.102262578148258,106,0.0157785055075915,200,0.0297707651086633,0,0,67,0.0099732063114022
"VENDELSÖ SÅGEN",202228,6703,1029,0.153513352230345,415,0.0619125764583023,191,0.0284947038639415,96,0.0143219453975832,217,0.032373564075787,0,0,13,0.00193943010592272,40,0.00596747724899299,0,0,42,0.00626585111144264,15,0.00223780396837237,951,0.141876771594808,255,0.0380426674623303,78,0.0116365806355363,120,0.017902431746979,217,0.032373564075787,113,0.0168581232284052,17,0.00253617783082202,79,0.0117857675667612,217,0.032373564075787,0,0,0,0,0,0,0,0,32,0.00477398179919439,21,0.00313292555572132,0,0,31,0.00462479486796957,11,0.00164105624347307,7,0.00104430851857377,8,0.0011934954497986,734,0.109503207519021,220,0.0328211248694614,217,0.032373564075787,0,0,42,0.00626585111144264
"VENDELSÖ SÅGEN",202227,6937,2794,0.402767767046274,1253,0.180625630676085,180,0.025947816058815,82,0.0118206717601269,1144,0.164912786507136,0,0,4,0.000576618134640334,57,0.00821680841862477,0,0,41,0.00591033588006343,33,0.00475709961078276,2715,0.391379558887127,254,0.0366152515496612,79,0.0113882081591466,30,0.00432463600980251,1144,0.164912786507136,101,0.0145596078996684,17,0.00245062707222142,65,0.00937004468790543,1144,0.164912786507136,0,0,0,0,0,0,0,0,24,0.00345970880784201,37,0.00533371774542309,0,0,36,0.00518956321176301,5,0.000720772668300418,24,0.00345970880784201,9,0.00129739080294075,1571,0.226466772379991,132,0.019028398443131,1144,0.164912786507136,0,0,41,0.00591033588006343
"VENDELSÖ SÅGEN",202226,7690,1128,0.14668400520156,428,0.0556566970091027,189,0.0245773732119636,122,0.0158647594278283,235,0.0305591677503251,0,0,8,0.00104031209362809,44,0.00572171651495449,0,0,79,0.0102730819245774,23,0.00299089726918075,1024,0.133159947984395,250,0.0325097529258778,104,0.0135240572171651,89,0.0115734720416125,235,0.0305591677503251,85,0.0110533159947984,16,0.00208062418725618,106,0.0137841352405722,235,0.0305591677503251,0,0,0,0,0,0,0,0,22,0.00286085825747724,30,0.00390117035110533,0,0,79,0.0102730819245774,0,0,12,0.00156046814044213,11,0.00143042912873862,789,0.10260078023407,225,0.02925877763329,235,0.0305591677503251,0,0,79,0.0102730819245774
"VENDELSÖ SÅGEN",202225,7616,1244,0.163340336134454,516,0.0677521008403361,221,0.0290178571428571,112,0.0147058823529412,220,0.0288865546218487,0,0,6,0.00078781512605042,44,0.00577731092436975,0,0,87,0.0114233193277311,38,0.00498949579831933,1056,0.138655462184874,296,0.0388655462184874,188,0.0246848739495798,108,0.0141806722689076,220,0.0288865546218487,33,0.00433298319327731,11,0.00144432773109244,101,0.0132615546218487,220,0.0288865546218487,0,0,0,0,0,0,0,0,26,0.00341386554621849,24,0.00315126050420168,0,0,78,0.0102415966386555,9,0.00118172268907563,11,0.00144432773109244,27,0.00354516806722689,836,0.109768907563025,233,0.030593487394958,220,0.0288865546218487,0,0,87,0.0114233193277311
"VENDELSÖ SÅGEN",202224,7999,1694,0.211776472059007,634,0.0792599074884361,135,0.0168771096387048,93,0.0116264533066633,508,0.0635079384923115,0,0,13,0.0016252031503938,115,0.0143767970996375,3,0.000375046880860108,170,0.0212526565820728,23,0.00287535941992749,1588,0.19852481560195,258,0.0322540317539692,106,0.0132516564570571,20,0.00250031253906738,508,0.0635079384923115,29,0.00362545318164771,13,0.0016252031503938,80,0.0100012501562695,508,0.0635079384923115,0,0,0,0,0,0,0,0,87,0.0108763595449431,41,0.00512564070508814,3,0.000375046880860108,165,0.0206275784473059,5,0.000625078134766846,7,0.000875109388673584,16,0.00200025003125391,1080,0.135016877109639,141,0.0176272034004251,508,0.0635079384923115,0,0,173,0.0216277034629329
"VENDELSÖ SÅGEN",202223,8419,3554,0.422140396721701,1620,0.192421902838817,184,0.0218553272360138,90,0.0106901057132676,1452,0.172467038840717,0,0,10,0.0011877895236964,64,0.00760185295165697,7,0.000831452666587481,96,0.0114027794274854,31,0.00368214752345884,3419,0.406105238151799,272,0.0323078750445421,135,0.0160351585699014,33,0.00391970542819812,1452,0.172467038840717,49,0.00582016866611236,23,0.00273191590450172,67,0.00795818980876589,1452,0.172467038840717,0,0,0,0,0,0,0,0,34,0.00403848438056776,40,0.0047511580947856,7,0.000831452666587481,85,0.0100962109514194,11,0.00130656847606604,19,0.00225680009502316,12,0.00142534742843568,1967,0.233638199311082,140,0.0166290533317496,1452,0.172467038840717,0,0,103,0.0122342320940729
"VENDELSÖ SÅGEN",202222,8040,1183,0.147139303482587,354,0.0440298507462687,175,0.0217661691542289,126,0.0156716417910448,184,0.0228855721393035,0,0,15,0.00186567164179104,157,0.0195273631840796,2,0.000248756218905473,143,0.0177860696517413,27,0.00335820895522388,1105,0.137437810945274,294,0.0365671641791045,78,0.00970149253731343,92,0.0114427860696517,184,0.0228855721393035,97,0.0120646766169154,21,0.00261194029850746,105,0.0130597014925373,184,0.0228855721393035,0,0,0,0,0,0,0,0,71,0.00883084577114428,101,0.0125621890547264,2,0.000248756218905473,142,0.0176616915422886,1,0.000124378109452736,16,0.00199004975124378,11,0.0013681592039801,921,0.11455223880597,298,0.0370646766169154,184,0.0228855721393035,0,0,145,0.0180348258706468
"VENDELSÖ SÅGEN",202221,7987,1841,0.230499561787905,631,0.0790033804933016,402,0.0503317891573807,97,0.0121447351946914,526,0.0658570176536872,0,0,9,0.00112683110053837,66,0.00826342807061475,8,0.001001627644923,67,0.00838863152623012,35,0.00438212094653812,1761,0.220483285338675,509,0.0637285589082259,80,0.01001627644923,25,0.00313008639038437,526,0.0658570176536872,322,0.0403155127081507,20,0.0025040691123075,77,0.00964066608238387,526,0.0658570176536872,0,0,0,0,0,0,0,0,52,0.0065105796919995,23,0.00287967947915362,8,0.001001627644923,63,0.00788781770376862,4,0.0005008138224615,17,0.00212845874546137,18,0.00225366220107675,1235,0.154626267684988,125,0.0156504319519219,526,0.0658570176536872,0,0,75,0.00939025917115312
"VENDELSÖ SÅGEN",202220,8205,1106,0.134795856185253,410,0.0499695307739183,162,0.0197440585009141,75,0.00914076782449726,280,0.0341255332114564,0,0,3,0.00036563071297989,57,0.00694698354661792,6,0.000731261425959781,92,0.01121267519805,21,0.00255941499085923,992,0.120901889092017,226,0.0275441803778184,114,0.0138939670932358,16,0.00195003046922608,280,0.0341255332114564,48,0.00585009140767825,17,0.00207190737355271,58,0.00706886045094455,280,0.0341255332114564,0,0,0,0,0,0,0,0,26,0.00316879951249238,34,0.00414381474710542,6,0.000731261425959781,91,0.0110907982937233,1,0.00012187690432663,9,0.00109689213893967,12,0.00146252285191956,712,0.0867763558805606,108,0.0131627056672761,280,0.0341255332114564,0,0,98,0.0119439366240098
"VENDELSÖ SÅGEN",202219,7834,3053,0.389711513913709,1404,0.179218789890222,154,0.0196579014551953,101,0.0128925197855502,1181,0.150753127393413,0,0,7,0.00089354097523615,121,0.0154454940005106,9,0.00114883839673219,54,0.00689303038039316,22,0.00280827163645647,2947,0.376180750574419,293,0.0374010722491703,106,0.0135307633392903,117,0.0149348991575185,1181,0.150753127393413,48,0.00612713811590503,23,0.00293592034720449,78,0.00995659943834567,1181,0.150753127393413,0,0,0,0,0,0,0,0,94,0.011998978810314,34,0.00434005616543273,9,0.00114883839673219,48,0.00612713811590503,6,0.000765892264488129,8,0.00102118968598417,14,0.0017870819504723,1766,0.225427623181006,229,0.0292315547612969,1181,0.150753127393413,0,0,63,0.00804186877712535
"VENDELSÖ SÅGEN",202218,7759,1799,0.231859775744297,642,0.0827426214718392,322,0.0415001933238819,96,0.0123727284443872,488,0.0628947029256347,0,0,8,0.00103106070369893,65,0.00837736821755381,23,0.00296429952313442,130,0.0167547364351076,25,0.00322206469905916,1669,0.215105039309189,395,0.0509086222451347,130,0.0167547364351076,24,0.00309318211109679,488,0.0628947029256347,192,0.0247454568887743,18,0.00231988658332259,78,0.0100528418610646,488,0.0628947029256347,0,0,0,0,0,0,0,0,30,0.00386647763887099,43,0.00554195128238175,23,0.00296429952313442,118,0.0152081453795592,12,0.0015465910555484,1,0.000128882587962366,24,0.00309318211109679,1181,0.152210336383555,145,0.0186879752545431,488,0.0628947029256347,0,0,153,0.019719035958242
"VENDELSÖ SÅGEN",202217,7726,1782,0.230649754077142,683,0.0884027957545949,268,0.0346880662697385,78,0.0100957804814911,542,0.0701527310380533,0,0,20,0.00258866166192079,41,0.00530675640693761,8,0.00103546466476831,114,0.0147553714729485,28,0.0036241263266891,1655,0.214211752523945,348,0.0450427129174217,127,0.016438001553197,14,0.00181206316334455,542,0.0701527310380533,141,0.0182500647165415,14,0.00181206316334455,64,0.00828371731814652,542,0.0701527310380533,0,0,0,0,0,0,0,0,38,0.0049184571576495,23,0.00297696091120891,8,0.00103546466476831,109,0.0141082060574683,5,0.000647165415480197,12,0.00155319699715247,16,0.00207092932953663,1113,0.144059021485892,101,0.0130727413927,542,0.0701527310380533,0,0,122,0.0157908361377168
