"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"STOCKHOLM SKARPNÄCK",202217,2022-04-26,1146,208,0.181500872600349,69,0.0602094240837696,43,0.037521815008726,13,0.0113438045375218,0,0,33,0.0287958115183246,39,0.0340314136125654,0,0,11,0.00959860383944154,178,0.155322862129145,63,0.0549738219895288,69,0.0602094240837696,13,0.0113438045375218,13,0.0113438045375218,0,0,33,0.0287958115183246,39,0.0340314136125654,0,0,11,0.00959860383944154,178,0.155322862129145,30,0.0261780104712042,39,0.0340314136125654,13,0.0113438045375218,0,0,33,0.0287958115183246
"STOCKHOLM SKARPNÄCK",202217,2022-04-25,1150,174,0.151304347826087,41,0.0356521739130435,34,0.0295652173913043,23,0.02,0,0,43,0.0373913043478261,17,0.0147826086956522,0,0,16,0.0139130434782609,150,0.130434782608696,43,0.0373913043478261,41,0.0356521739130435,10,0.00869565217391304,23,0.02,0,0,43,0.0373913043478261,17,0.0147826086956522,0,0,16,0.0139130434782609,150,0.130434782608696,24,0.0208695652173913,17,0.0147826086956522,23,0.02,0,0,43,0.0373913043478261
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-28,1751,810,0.462592804111936,345,0.197030268418047,120,0.0685322672758424,29,0.0165619645916619,0,0,18,0.0102798400913764,248,0.141633352370074,0,0,50,0.0285551113649343,757,0.432324386065106,409,0.233580810965163,345,0.197030268418047,67,0.038263849229012,29,0.0165619645916619,0,0,18,0.0102798400913764,248,0.141633352370074,0,0,50,0.0285551113649343,757,0.432324386065106,53,0.0302684180468304,248,0.141633352370074,29,0.0165619645916619,0,0,18,0.0102798400913764
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-27,2053,932,0.453969800292255,367,0.178762786166585,142,0.069167072576717,52,0.0253287871407696,0,0,21,0.0102289332683877,246,0.119824646858256,0,0,104,0.0506575742815392,853,0.415489527520701,455,0.221626887481734,367,0.178762786166585,63,0.0306867998051632,52,0.0253287871407696,0,0,21,0.0102289332683877,246,0.119824646858256,0,0,104,0.0506575742815392,853,0.415489527520701,79,0.0384802727715538,246,0.119824646858256,52,0.0253287871407696,0,0,21,0.0102289332683877
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-26,2164,963,0.445009242144177,363,0.167744916820702,159,0.0734750462107209,72,0.033271719038817,0,0,23,0.0106284658040665,238,0.109981515711645,0,0,108,0.0499075785582255,882,0.407578558225508,468,0.216266173752311,363,0.167744916820702,78,0.0360443622920518,72,0.033271719038817,0,0,23,0.0106284658040665,238,0.109981515711645,0,0,108,0.0499075785582255,882,0.407578558225508,81,0.0374306839186691,238,0.109981515711645,72,0.033271719038817,0,0,23,0.0106284658040665
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-25,2046,868,0.424242424242424,347,0.169599217986315,157,0.0767350928641251,74,0.0361681329423265,0,0,14,0.00684261974584555,229,0.111925708699902,0,0,47,0.0229716520039101,783,0.382697947214076,381,0.186217008797654,347,0.169599217986315,72,0.0351906158357771,74,0.0361681329423265,0,0,14,0.00684261974584555,229,0.111925708699902,0,0,47,0.0229716520039101,783,0.382697947214076,85,0.041544477028348,229,0.111925708699902,74,0.0361681329423265,0,0,14,0.00684261974584555
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-24,2075,766,0.369156626506024,287,0.138313253012048,160,0.0771084337349398,67,0.032289156626506,0,0,21,0.0101204819277108,193,0.0930120481927711,0,0,38,0.0183132530120482,683,0.329156626506024,319,0.153734939759036,287,0.138313253012048,77,0.0371084337349398,67,0.032289156626506,0,0,21,0.0101204819277108,193,0.0930120481927711,0,0,38,0.0183132530120482,683,0.329156626506024,83,0.04,193,0.0930120481927711,67,0.032289156626506,0,0,21,0.0101204819277108
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-23,2001,911,0.455272363818091,373,0.186406796601699,162,0.0809595202398801,49,0.024487756121939,0,0,15,0.00749625187406297,268,0.133933033483258,0,0,44,0.0219890054972514,838,0.418790604697651,433,0.216391804097951,373,0.186406796601699,89,0.0444777611194403,49,0.024487756121939,0,0,15,0.00749625187406297,268,0.133933033483258,0,0,44,0.0219890054972514,838,0.418790604697651,73,0.0364817591204398,268,0.133933033483258,49,0.024487756121939,0,0,15,0.00749625187406297
"STOCKHOLM HÄSSELBY STRAND",202234,2022-08-22,2040,975,0.477941176470588,421,0.206372549019608,150,0.0735294117647059,43,0.021078431372549,0,0,20,0.00980392156862745,304,0.149019607843137,1,0.000490196078431373,36,0.0176470588235294,884,0.433333333333333,425,0.208333333333333,421,0.206372549019608,59,0.028921568627451,43,0.021078431372549,0,0,20,0.00980392156862745,304,0.149019607843137,1,0.000490196078431373,36,0.0176470588235294,884,0.433333333333333,91,0.0446078431372549,304,0.149019607843137,44,0.0215686274509804,0,0,20,0.00980392156862745
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-21,1990,144,0.0723618090452261,26,0.0130653266331658,1,0.00050251256281407,42,0.021105527638191,0,0,2,0.00100502512562814,25,0.0125628140703518,3,0.00150753768844221,45,0.0226130653266332,143,0.0718592964824121,70,0.0351758793969849,26,0.0130653266331658,0,0,42,0.021105527638191,0,0,2,0.00100502512562814,25,0.0125628140703518,3,0.00150753768844221,45,0.0226130653266332,143,0.0718592964824121,1,0.00050251256281407,25,0.0125628140703518,45,0.0226130653266332,0,0,2,0.00100502512562814
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-20,1827,212,0.116037219485495,30,0.0164203612479475,6,0.00328407224958949,62,0.0339354132457581,0,0,5,0.00273672687465791,24,0.013136288998358,0,0,85,0.0465243568691845,206,0.112753147235906,109,0.0596606458675424,30,0.0164203612479475,0,0,62,0.0339354132457581,0,0,5,0.00273672687465791,24,0.013136288998358,0,0,85,0.0465243568691845,206,0.112753147235906,6,0.00328407224958949,24,0.013136288998358,62,0.0339354132457581,0,0,5,0.00273672687465791
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-19,2228,178,0.0798922800718133,16,0.00718132854578097,9,0.0040394973070018,69,0.0309694793536804,0,0,2,0.000897666068222621,7,0.00314183123877917,2,0.000897666068222621,73,0.0327648114901257,169,0.0758527827648115,80,0.0359066427289048,16,0.00718132854578097,0,0,69,0.0309694793536804,0,0,2,0.000897666068222621,7,0.00314183123877917,2,0.000897666068222621,73,0.0327648114901257,169,0.0758527827648115,9,0.0040394973070018,7,0.00314183123877917,71,0.0318671454219031,0,0,2,0.000897666068222621
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-18,2069,164,0.0792653455775737,26,0.0125664572257129,5,0.00241662638956017,77,0.0372160463992267,0,0,2,0.00096665055582407,21,0.0101498308361527,0,0,33,0.0159497341710971,159,0.0768487191880135,54,0.0260995650072499,26,0.0125664572257129,0,0,77,0.0372160463992267,0,0,2,0.00096665055582407,21,0.0101498308361527,0,0,33,0.0159497341710971,159,0.0768487191880135,5,0.00241662638956017,21,0.0101498308361527,77,0.0372160463992267,0,0,2,0.00096665055582407
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-17,2010,101,0.0502487562189055,18,0.00895522388059702,8,0.00398009950248756,38,0.0189054726368159,0,0,1,0.000497512437810945,10,0.00497512437810945,2,0.00099502487562189,24,0.0119402985074627,93,0.0462686567164179,34,0.0169154228855721,18,0.00895522388059702,0,0,38,0.0189054726368159,0,0,1,0.000497512437810945,10,0.00497512437810945,2,0.00099502487562189,24,0.0119402985074627,93,0.0462686567164179,8,0.00398009950248756,10,0.00497512437810945,40,0.0199004975124378,0,0,1,0.000497512437810945
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-16,2090,129,0.0617224880382775,31,0.0148325358851675,2,0.000956937799043062,31,0.0148325358851675,0,0,4,0.00191387559808612,31,0.0148325358851675,0,0,30,0.0143540669856459,129,0.0617224880382775,63,0.0301435406698565,31,0.0148325358851675,2,0.000956937799043062,31,0.0148325358851675,0,0,4,0.00191387559808612,31,0.0148325358851675,0,0,30,0.0143540669856459,129,0.0617224880382775,0,0,31,0.0148325358851675,31,0.0148325358851675,0,0,4,0.00191387559808612
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-15,2086,79,0.0378715244487057,6,0.00287631831255992,4,0.00191754554170662,27,0.0129434324065197,0,0,5,0.00239693192713327,5,0.00239693192713327,0,0,32,0.0153403643336529,78,0.037392138063279,40,0.0191754554170662,6,0.00287631831255992,3,0.00143815915627996,27,0.0129434324065197,0,0,5,0.00239693192713327,5,0.00239693192713327,0,0,32,0.0153403643336529,78,0.037392138063279,1,0.000479386385426654,5,0.00239693192713327,27,0.0129434324065197,0,0,5,0.00239693192713327
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-14,2260,212,0.0938053097345133,58,0.0256637168141593,52,0.0230088495575221,60,0.0265486725663717,0,0,1,0.000442477876106195,9,0.00398230088495575,0,0,32,0.0141592920353982,163,0.0721238938053097,44,0.0194690265486726,58,0.0256637168141593,3,0.00132743362831858,60,0.0265486725663717,0,0,1,0.000442477876106195,9,0.00398230088495575,0,0,32,0.0141592920353982,163,0.0721238938053097,49,0.0216814159292035,9,0.00398230088495575,60,0.0265486725663717,0,0,1,0.000442477876106195
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-13,2118,251,0.118508026440038,65,0.0306893295561851,65,0.0306893295561851,60,0.028328611898017,0,0,1,0.000472143531633617,6,0.0028328611898017,0,0,54,0.0254957507082153,192,0.0906515580736544,66,0.0311614730878187,65,0.0306893295561851,6,0.0028328611898017,60,0.028328611898017,0,0,1,0.000472143531633617,6,0.0028328611898017,0,0,54,0.0254957507082153,192,0.0906515580736544,59,0.0278564683663834,6,0.0028328611898017,60,0.028328611898017,0,0,1,0.000472143531633617
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-12,2022,283,0.139960435212661,72,0.0356083086053412,68,0.0336300692383778,63,0.0311572700296736,0,0,1,0.000494559841740851,8,0.0039564787339268,0,0,71,0.0351137487636004,219,0.108308605341246,83,0.0410484668644906,72,0.0356083086053412,4,0.0019782393669634,63,0.0311572700296736,0,0,1,0.000494559841740851,8,0.0039564787339268,0,0,71,0.0351137487636004,219,0.108308605341246,64,0.0316518298714144,8,0.0039564787339268,63,0.0311572700296736,0,0,1,0.000494559841740851
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-11,1992,238,0.119477911646586,66,0.0331325301204819,73,0.0366465863453815,53,0.0266064257028112,0,0,6,0.00301204819277108,4,0.00200803212851406,0,0,36,0.0180722891566265,176,0.0883534136546185,51,0.0256024096385542,66,0.0331325301204819,11,0.00552208835341365,53,0.0266064257028112,0,0,6,0.00301204819277108,4,0.00200803212851406,0,0,36,0.0180722891566265,176,0.0883534136546185,62,0.0311244979919679,4,0.00200803212851406,53,0.0266064257028112,0,0,6,0.00301204819277108
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-10,1918,235,0.12252346193952,69,0.0359749739311783,57,0.029718456725756,59,0.0307612095933264,0,0,3,0.00156412930135558,18,0.00938477580813347,0,0,29,0.0151199165797706,184,0.0959332638164755,53,0.0276329509906152,69,0.0359749739311783,6,0.00312825860271116,59,0.0307612095933264,0,0,3,0.00156412930135558,18,0.00938477580813347,0,0,29,0.0151199165797706,184,0.0959332638164755,51,0.0265901981230448,18,0.00938477580813347,59,0.0307612095933264,0,0,3,0.00156412930135558
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-09,1844,224,0.121475054229935,62,0.0336225596529284,65,0.0352494577006508,51,0.0276572668112798,0,0,3,0.00162689804772234,7,0.00379609544468547,0,0,36,0.0195227765726681,169,0.091648590021692,53,0.0287418655097614,62,0.0336225596529284,10,0.00542299349240781,51,0.0276572668112798,0,0,3,0.00162689804772234,7,0.00379609544468547,0,0,36,0.0195227765726681,169,0.091648590021692,55,0.029826464208243,7,0.00379609544468547,51,0.0276572668112798,0,0,3,0.00162689804772234
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-08,1887,214,0.113407525172231,58,0.0307366189719131,58,0.0307366189719131,54,0.0286168521462639,0,0,5,0.00264970853206147,13,0.00688924218335983,0,0,26,0.0137784843667197,169,0.0895601483836778,52,0.0275569687334393,58,0.0307366189719131,13,0.00688924218335983,54,0.0286168521462639,0,0,5,0.00264970853206147,13,0.00688924218335983,0,0,26,0.0137784843667197,169,0.0895601483836778,45,0.0238473767885533,13,0.00688924218335983,54,0.0286168521462639,0,0,5,0.00264970853206147
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-07,1876,185,0.0986140724946695,17,0.00906183368869936,62,0.0330490405117271,59,0.0314498933901919,0,0,4,0.00213219616204691,5,0.00266524520255864,2,0.00106609808102345,36,0.0191897654584222,173,0.0922174840085288,91,0.0485074626865672,17,0.00906183368869936,50,0.0266524520255864,59,0.0314498933901919,0,0,4,0.00213219616204691,5,0.00266524520255864,2,0.00106609808102345,36,0.0191897654584222,173,0.0922174840085288,12,0.00639658848614072,5,0.00266524520255864,61,0.0325159914712154,0,0,4,0.00213219616204691
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-06,1707,168,0.0984182776801406,11,0.00644405389572349,44,0.025776215582894,56,0.0328060925600469,0,0,3,0.00175746924428822,7,0.00410076157000586,0,0,47,0.0275336848271822,164,0.096074985354423,94,0.0550673696543644,11,0.00644405389572349,40,0.0234329232571763,56,0.0328060925600469,0,0,3,0.00175746924428822,7,0.00410076157000586,0,0,47,0.0275336848271822,164,0.096074985354423,4,0.00234329232571763,7,0.00410076157000586,56,0.0328060925600469,0,0,3,0.00175746924428822
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-05,1660,165,0.0993975903614458,11,0.00662650602409639,47,0.0283132530120482,43,0.0259036144578313,0,0,4,0.00240963855421687,6,0.0036144578313253,0,0,54,0.0325301204819277,160,0.0963855421686747,102,0.0614457831325301,11,0.00662650602409639,42,0.0253012048192771,43,0.0259036144578313,0,0,4,0.00240963855421687,6,0.0036144578313253,0,0,54,0.0325301204819277,160,0.0963855421686747,5,0.00301204819277108,6,0.0036144578313253,43,0.0259036144578313,0,0,4,0.00240963855421687
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-04,1900,185,0.0973684210526316,21,0.0110526315789474,40,0.0210526315789474,49,0.0257894736842105,0,0,3,0.00157894736842105,19,0.01,0,0,53,0.0278947368421053,183,0.0963157894736842,110,0.0578947368421053,21,0.0110526315789474,38,0.02,49,0.0257894736842105,0,0,3,0.00157894736842105,19,0.01,0,0,53,0.0278947368421053,183,0.0963157894736842,2,0.00105263157894737,19,0.01,49,0.0257894736842105,0,0,3,0.00157894736842105
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-03,1739,164,0.0943070730304773,20,0.0115008625646924,62,0.0356526739505463,29,0.0166762507188039,0,0,4,0.00230017251293847,15,0.00862564692351926,0,0,34,0.019551466359977,159,0.0914318573893042,106,0.0609545715928695,20,0.0115008625646924,57,0.0327774583093732,29,0.0166762507188039,0,0,4,0.00230017251293847,15,0.00862564692351926,0,0,34,0.019551466359977,159,0.0914318573893042,5,0.00287521564117309,15,0.00862564692351926,29,0.0166762507188039,0,0,4,0.00230017251293847
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-02,1758,161,0.0915813424345848,12,0.0068259385665529,52,0.0295790671217292,47,0.0267349260523322,0,0,5,0.00284414106939704,10,0.00568828213879408,1,0.000568828213879408,34,0.0193401592718999,159,0.0904436860068259,94,0.0534698521046644,12,0.0068259385665529,50,0.0284414106939704,47,0.0267349260523322,0,0,5,0.00284414106939704,10,0.00568828213879408,1,0.000568828213879408,34,0.0193401592718999,159,0.0904436860068259,2,0.00113765642775882,10,0.00568828213879408,48,0.0273037542662116,0,0,5,0.00284414106939704
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-01,1751,189,0.107938320959452,23,0.0131353512278698,57,0.0325528269560251,64,0.0365505425471159,0,0,5,0.00285551113649343,20,0.0114220445459737,0,0,20,0.0114220445459737,186,0.106225014277556,94,0.0536836093660765,23,0.0131353512278698,54,0.0308395202741291,64,0.0365505425471159,0,0,5,0.00285551113649343,20,0.0114220445459737,0,0,20,0.0114220445459737,186,0.106225014277556,3,0.00171330668189606,20,0.0114220445459737,64,0.0365505425471159,0,0,5,0.00285551113649343
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-31,1912,171,0.0894351464435146,37,0.0193514644351464,12,0.00627615062761506,62,0.0324267782426778,0,0,1,0.000523012552301255,13,0.00679916317991632,0,0,46,0.0240585774058577,168,0.0878661087866109,89,0.0465481171548117,37,0.0193514644351464,9,0.0047071129707113,62,0.0324267782426778,0,0,1,0.000523012552301255,13,0.00679916317991632,0,0,46,0.0240585774058577,168,0.0878661087866109,3,0.00156903765690377,13,0.00679916317991632,62,0.0324267782426778,0,0,1,0.000523012552301255
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-30,1805,184,0.101939058171745,26,0.014404432132964,11,0.00609418282548476,77,0.0426592797783934,0,0,3,0.00166204986149584,1,0.000554016620498615,0,0,66,0.0365650969529086,181,0.100277008310249,97,0.0537396121883656,26,0.014404432132964,8,0.00443213296398892,77,0.0426592797783934,0,0,3,0.00166204986149584,1,0.000554016620498615,0,0,66,0.0365650969529086,181,0.100277008310249,3,0.00166204986149584,1,0.000554016620498615,77,0.0426592797783934,0,0,3,0.00166204986149584
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-29,1728,189,0.109375,45,0.0260416666666667,12,0.00694444444444444,35,0.0202546296296296,0,0,2,0.00115740740740741,5,0.00289351851851852,0,0,90,0.0520833333333333,182,0.105324074074074,133,0.0769675925925926,45,0.0260416666666667,5,0.00289351851851852,35,0.0202546296296296,0,0,2,0.00115740740740741,5,0.00289351851851852,0,0,90,0.0520833333333333,182,0.105324074074074,7,0.00405092592592593,5,0.00289351851851852,35,0.0202546296296296,0,0,2,0.00115740740740741
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-28,1667,176,0.105578884223155,44,0.0263947210557888,13,0.00779844031193761,59,0.0353929214157169,0,0,2,0.0011997600479904,10,0.00599880023995201,0,0,48,0.0287942411517696,174,0.104379124175165,101,0.0605878824235153,44,0.0263947210557888,11,0.00659868026394721,59,0.0353929214157169,0,0,2,0.0011997600479904,10,0.00599880023995201,0,0,48,0.0287942411517696,174,0.104379124175165,2,0.0011997600479904,10,0.00599880023995201,59,0.0353929214157169,0,0,2,0.0011997600479904
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-27,1702,157,0.0922444183313749,35,0.0205640423031727,15,0.00881316098707403,56,0.0329024676850764,0,0,3,0.00176263219741481,9,0.00528789659224442,0,0,39,0.0229142185663925,153,0.0898942420681551,81,0.0475910693301998,35,0.0205640423031727,11,0.00646298472385429,56,0.0329024676850764,0,0,3,0.00176263219741481,9,0.00528789659224442,0,0,39,0.0229142185663925,153,0.0898942420681551,4,0.00235017626321974,9,0.00528789659224442,56,0.0329024676850764,0,0,3,0.00176263219741481
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-26,1704,162,0.0950704225352113,35,0.0205399061032864,7,0.00410798122065728,51,0.0299295774647887,0,0,6,0.00352112676056338,12,0.00704225352112676,3,0.00176056338028169,48,0.028169014084507,161,0.0944835680751174,88,0.0516431924882629,35,0.0205399061032864,6,0.00352112676056338,51,0.0299295774647887,0,0,6,0.00352112676056338,12,0.00704225352112676,3,0.00176056338028169,48,0.028169014084507,161,0.0944835680751174,1,0.000586854460093897,12,0.00704225352112676,54,0.0316901408450704,0,0,6,0.00352112676056338
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-25,1733,149,0.0859780727062897,31,0.0178880553952683,12,0.00692440854010387,46,0.0265435660703982,0,0,7,0.00403923831506059,5,0.00288517022504328,1,0.000577034045008655,47,0.0271206001154068,145,0.0836699365262551,82,0.0473167916907098,31,0.0178880553952683,8,0.00461627236006924,46,0.0265435660703982,0,0,7,0.00403923831506059,5,0.00288517022504328,1,0.000577034045008655,47,0.0271206001154068,145,0.0836699365262551,4,0.00230813618003462,5,0.00288517022504328,47,0.0271206001154068,0,0,7,0.00403923831506059
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-24,1862,122,0.0655209452201933,6,0.00322234156820623,8,0.00429645542427497,60,0.0322234156820623,0,0,3,0.00161117078410311,5,0.00268528464017186,0,0,40,0.0214822771213749,121,0.064983888292159,52,0.0279269602577873,6,0.00322234156820623,7,0.0037593984962406,60,0.0322234156820623,0,0,3,0.00161117078410311,5,0.00268528464017186,0,0,40,0.0214822771213749,121,0.064983888292159,1,0.000537056928034372,5,0.00268528464017186,60,0.0322234156820623,0,0,3,0.00161117078410311
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-23,1598,123,0.0769712140175219,12,0.00750938673341677,3,0.00187734668335419,47,0.0294117647058824,0,0,8,0.00500625782227785,12,0.00750938673341677,1,0.000625782227784731,40,0.0250312891113892,123,0.0769712140175219,55,0.0344180225281602,12,0.00750938673341677,3,0.00187734668335419,47,0.0294117647058824,0,0,8,0.00500625782227785,12,0.00750938673341677,1,0.000625782227784731,40,0.0250312891113892,123,0.0769712140175219,0,0,12,0.00750938673341677,48,0.0300375469336671,0,0,8,0.00500625782227785
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-22,1704,144,0.0845070422535211,17,0.00997652582159624,12,0.00704225352112676,42,0.0246478873239437,0,0,3,0.00176056338028169,15,0.00880281690140845,0,0,55,0.0322769953051643,142,0.0833333333333333,80,0.0469483568075117,17,0.00997652582159624,10,0.00586854460093897,42,0.0246478873239437,0,0,3,0.00176056338028169,15,0.00880281690140845,0,0,55,0.0322769953051643,142,0.0833333333333333,2,0.00117370892018779,15,0.00880281690140845,42,0.0246478873239437,0,0,3,0.00176056338028169
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-21,2005,156,0.0778054862842893,13,0.00648379052369077,7,0.00349127182044888,76,0.0379052369077307,0,0,3,0.00149625935162095,12,0.00598503740648379,0,0,45,0.0224438902743142,155,0.0773067331670823,63,0.0314214463840399,13,0.00648379052369077,6,0.0029925187032419,76,0.0379052369077307,0,0,3,0.00149625935162095,12,0.00598503740648379,0,0,45,0.0224438902743142,155,0.0773067331670823,1,0.000498753117206983,12,0.00598503740648379,76,0.0379052369077307,0,0,3,0.00149625935162095
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-20,1832,151,0.0824235807860262,10,0.00545851528384279,8,0.00436681222707424,78,0.0425764192139738,0,0,3,0.00163755458515284,6,0.00327510917030568,0,0,46,0.0251091703056769,147,0.0802401746724891,56,0.0305676855895196,10,0.00545851528384279,4,0.00218340611353712,78,0.0425764192139738,0,0,3,0.00163755458515284,6,0.00327510917030568,0,0,46,0.0251091703056769,147,0.0802401746724891,4,0.00218340611353712,6,0.00327510917030568,78,0.0425764192139738,0,0,3,0.00163755458515284
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-19,1755,90,0.0512820512820513,3,0.00170940170940171,8,0.00455840455840456,43,0.0245014245014245,0,0,3,0.00170940170940171,2,0.00113960113960114,0,0,31,0.0176638176638177,89,0.0507122507122507,40,0.0227920227920228,3,0.00170940170940171,7,0.00398860398860399,43,0.0245014245014245,0,0,3,0.00170940170940171,2,0.00113960113960114,0,0,31,0.0176638176638177,89,0.0507122507122507,1,0.00056980056980057,2,0.00113960113960114,43,0.0245014245014245,0,0,3,0.00170940170940171
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-18,1766,127,0.0719139297848245,16,0.00906002265005663,11,0.00622876557191393,59,0.0334088335220838,0,0,3,0.00169875424688562,11,0.00622876557191393,0,0,27,0.0152887882219706,122,0.0690826727066818,44,0.0249150622876557,16,0.00906002265005663,6,0.00339750849377123,59,0.0334088335220838,0,0,3,0.00169875424688562,11,0.00622876557191393,0,0,27,0.0152887882219706,122,0.0690826727066818,5,0.0028312570781427,11,0.00622876557191393,59,0.0334088335220838,0,0,3,0.00169875424688562
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-17,1755,123,0.0700854700854701,16,0.00911680911680912,7,0.00398860398860399,57,0.0324786324786325,0,0,2,0.00113960113960114,13,0.00740740740740741,1,0.00056980056980057,27,0.0153846153846154,120,0.0683760683760684,44,0.0250712250712251,16,0.00911680911680912,4,0.00227920227920228,57,0.0324786324786325,0,0,2,0.00113960113960114,13,0.00740740740740741,1,0.00056980056980057,27,0.0153846153846154,120,0.0683760683760684,3,0.00170940170940171,13,0.00740740740740741,58,0.0330484330484331,0,0,2,0.00113960113960114
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-16,1729,158,0.0913823019086177,17,0.00983227299016773,11,0.00636205899363794,59,0.0341237709658762,0,0,3,0.00173510699826489,15,0.00867553499132447,1,0.000578368999421631,52,0.0300751879699248,156,0.0902255639097744,76,0.043956043956044,17,0.00983227299016773,9,0.00520532099479468,59,0.0341237709658762,0,0,3,0.00173510699826489,15,0.00867553499132447,1,0.000578368999421631,52,0.0300751879699248,156,0.0902255639097744,2,0.00115673799884326,15,0.00867553499132447,60,0.0347021399652979,0,0,3,0.00173510699826489
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-15,1747,120,0.068689181453921,6,0.00343445907269605,14,0.00801373783629078,42,0.0240412135088724,0,0,4,0.00228963938179737,1,0.000572409845449342,0,0,53,0.0303377218088151,115,0.0658271322266743,63,0.0360618202633085,6,0.00343445907269605,9,0.00515168860904408,42,0.0240412135088724,0,0,4,0.00228963938179737,1,0.000572409845449342,0,0,53,0.0303377218088151,115,0.0658271322266743,5,0.00286204922724671,1,0.000572409845449342,42,0.0240412135088724,0,0,4,0.00228963938179737
