"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM HÄSSELBY STRAND",202227,2022-07-04,1773,169,0.0953186689227298,11,0.00620417371686407,11,0.00620417371686407,4,0.00225606316976875,23,0.0129723632261703,0,0,0,0,24,0.0135363790186125,35,0.0197405527354766,2,0.00112803158488438,17,0.0095882684715172,42,0.0236886632825719,161,0.0908065425831923,115,0.0648618161308517,8,0.00451212633953751,0,0,3,0.00169204737732657,3,0.00169204737732657,4,0.00225606316976875,0,0,23,0.0129723632261703,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0287648054145516,8,0.00451212633953751,19,0.0107163000564016,37,0.020868584320361,5,0.00282007896221094,158,0.0891144952058658,16,0.00902425267907501,3,0.00169204737732657,0,0,24,0.0135363790186125
"STOCKHOLM HÄSSELBY STRAND",202226,2022-07-03,2046,242,0.118279569892473,53,0.0259042033235582,53,0.0259042033235582,2,0.000977517106549365,35,0.0171065493646139,0,0,0,0,0,0,27,0.0131964809384164,3,0.00146627565982405,17,0.0083088954056696,52,0.0254154447702835,197,0.0962854349951124,101,0.0493646138807429,45,0.0219941348973607,0,0,8,0.00391006842619746,8,0.00391006842619746,2,0.000977517106549365,0,0,35,0.0171065493646139,0,0,0,0,0,0,0,0,0,0,0,0,16,0.00782013685239492,11,0.00537634408602151,20,0.00977517106549365,48,0.0234604105571848,4,0.00195503421309873,189,0.092375366568915,56,0.0273704789833822,8,0.00391006842619746,0,0,24,0.0117302052785924
"STOCKHOLM HÄSSELBY STRAND",202226,2022-07-02,1852,276,0.14902807775378,67,0.0361771058315335,67,0.0361771058315335,4,0.00215982721382289,24,0.0129589632829374,0,0,0,0,0,0,31,0.0167386609071274,4,0.00215982721382289,25,0.0134989200863931,54,0.0291576673866091,213,0.115010799136069,97,0.0523758099352052,63,0.0340172786177106,0,0,4,0.00215982721382289,4,0.00215982721382289,4,0.00215982721382289,0,0,24,0.0129589632829374,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0113390928725702,10,0.00539956803455724,29,0.015658747300216,48,0.0259179265658747,6,0.00323974082073434,209,0.112850971922246,73,0.0394168466522678,4,0.00215982721382289,0,0,35,0.0188984881209503
"STOCKHOLM HÄSSELBY STRAND",202226,2022-07-01,1859,232,0.124798278644432,45,0.0242065626681011,45,0.0242065626681011,3,0.00161377084454008,32,0.0172135556750941,0,0,0,0,0,0,33,0.0177514792899408,1,0.000537923614846692,7,0.00376546530392684,66,0.0355029585798817,187,0.100591715976331,112,0.0602474448628295,45,0.0242065626681011,0,0,0,0,0,0,3,0.00161377084454008,0,0,32,0.0172135556750941,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0102205486820871,14,0.00753093060785368,8,0.00430338891877353,58,0.0311995696611081,8,0.00430338891877353,187,0.100591715976331,59,0.0317374932759548,0,0,0,0,16,0.00860677783754707
"STOCKHOLM HÄSSELBY STRAND",202226,2022-06-30,1884,216,0.114649681528662,52,0.0276008492569002,52,0.0276008492569002,9,0.00477707006369427,18,0.00955414012738853,0,0,0,0,0,0,27,0.0143312101910828,0,0,13,0.00690021231422505,45,0.0238853503184713,164,0.0870488322717622,88,0.0467091295116773,52,0.0276008492569002,0,0,0,0,0,0,9,0.00477707006369427,0,0,18,0.00955414012738853,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0116772823779193,5,0.00265392781316348,13,0.00690021231422505,39,0.0207006369426752,6,0.00318471337579618,164,0.0870488322717622,57,0.0302547770700637,0,0,0,0,19,0.0100849256900212
"STOCKHOLM HÄSSELBY STRAND",202226,2022-06-29,1851,218,0.117774176121016,57,0.0307941653160454,57,0.0307941653160454,7,0.0037817396002161,18,0.00972447325769854,0,0,0,0,0,0,25,0.0135062128579146,1,0.000540248514316586,31,0.0167477039438142,22,0.0118854673149649,161,0.0869800108049703,63,0.0340356564019449,57,0.0307941653160454,0,0,0,0,0,0,7,0.0037817396002161,0,0,18,0.00972447325769854,0,0,0,0,0,0,0,0,0,0,0,0,18,0.00972447325769854,7,0.0037817396002161,32,0.0172879524581307,20,0.0108049702863317,2,0.00108049702863317,161,0.0869800108049703,64,0.0345759049162615,0,0,0,0,34,0.0183684494867639
"STOCKHOLM HÄSSELBY STRAND",202226,2022-06-28,2121,248,0.116925978312117,65,0.0306459217350306,65,0.0306459217350306,6,0.00282885431400283,16,0.00754361150400754,0,0,0,0,0,0,48,0.0226308345120226,1,0.000471475719000471,0,0,47,0.0221593587930222,183,0.0862800565770863,94,0.0443187175860443,65,0.0306459217350306,0,0,0,0,0,0,6,0.00282885431400283,0,0,16,0.00754361150400754,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0150872230080151,16,0.00754361150400754,1,0.000471475719000471,40,0.0188590287600189,7,0.0033003300330033,183,0.0862800565770863,81,0.0381895332390382,0,0,0,0,8,0.00377180575200377
"STOCKHOLM HÄSSELBY STRAND",202226,2022-06-27,2300,321,0.139565217391304,69,0.03,69,0.03,8,0.00347826086956522,40,0.0173913043478261,0,0,0,0,1,0.000434782608695652,41,0.0178260869565217,1,0.000434782608695652,33,0.0143478260869565,59,0.0256521739130435,252,0.109565217391304,131,0.0569565217391304,69,0.03,0,0,0,0,0,0,8,0.00347826086956522,0,0,40,0.0173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0139130434782609,10,0.00434782608695652,34,0.0147826086956522,51,0.0221739130434783,8,0.00347826086956522,252,0.109565217391304,79,0.0343478260869565,0,0,0,0,42,0.0182608695652174
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-26,2103,142,0.0675225867807893,13,0.00618164526866381,13,0.00618164526866381,6,0.00285306704707561,13,0.00618164526866381,0,0,0,0,0,0,39,0.0185449358059914,1,0.000475511174512601,14,0.00665715644317641,43,0.0204469805040418,129,0.0613409415121255,65,0.0309082263433191,13,0.00618164526866381,0,0,0,0,0,0,6,0.00285306704707561,0,0,13,0.00618164526866381,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00332857822158821,32,0.0152163575844032,15,0.00713266761768902,39,0.0185449358059914,4,0.0019020446980504,129,0.0613409415121255,45,0.021398002853067,0,0,0,0,19,0.00903471231573942
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-25,2196,229,0.104280510018215,11,0.00500910746812386,11,0.00500910746812386,3,0.00136612021857923,36,0.0163934426229508,0,0,0,0,0,0,48,0.0218579234972678,1,0.000455373406193078,26,0.01183970856102,93,0.0423497267759563,218,0.0992714025500911,132,0.0601092896174863,11,0.00500910746812386,0,0,0,0,0,0,3,0.00136612021857923,0,0,36,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00409836065573771,39,0.0177595628415301,27,0.0122950819672131,84,0.0382513661202186,9,0.00409836065573771,218,0.0992714025500911,50,0.0227686703096539,0,0,0,0,36,0.0163934426229508
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-24,2219,211,0.0950878774222623,5,0.00225326723749437,5,0.00225326723749437,5,0.00225326723749437,31,0.0139702568724651,0,0,0,0,0,0,42,0.0189274447949527,3,0.00135196034249662,31,0.0139702568724651,89,0.0401081568273997,206,0.0928346101847679,133,0.0599369085173502,5,0.00225326723749437,0,0,0,0,0,0,5,0.00225326723749437,0,0,31,0.0139702568724651,0,0,0,0,0,0,0,0,0,0,0,0,13,0.00585849481748535,29,0.0130689499774673,34,0.0153222172149617,84,0.0378548895899054,5,0.00225326723749437,206,0.0928346101847679,34,0.0153222172149617,0,0,0,0,39,0.0175754844524561
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-23,2088,237,0.113505747126437,13,0.00622605363984674,13,0.00622605363984674,6,0.0028735632183908,32,0.0153256704980843,0,0,0,0,0,0,46,0.0220306513409962,1,0.000478927203065134,38,0.0181992337164751,88,0.0421455938697318,224,0.10727969348659,142,0.068007662835249,13,0.00622605363984674,0,0,0,0,0,0,6,0.0028735632183908,0,0,32,0.0153256704980843,0,0,0,0,0,0,0,0,0,0,0,0,20,0.00957854406130268,26,0.0124521072796935,39,0.0186781609195402,84,0.0402298850574713,4,0.00191570881226054,224,0.10727969348659,39,0.0186781609195402,0,0,0,0,43,0.0205938697318008
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-22,1891,180,0.0951877313590693,10,0.00528820729772607,10,0.00528820729772607,6,0.00317292437863564,30,0.0158646218931782,0,0,0,0,0,0,57,0.0301427815970386,4,0.00211528291909043,29,0.0153358011634056,34,0.0179799048122686,170,0.0898995240613432,89,0.047065044949762,10,0.00528820729772607,0,0,0,0,0,0,6,0.00317292437863564,0,0,30,0.0158646218931782,0,0,0,0,0,0,0,0,0,0,0,0,23,0.01216287678477,34,0.0179799048122686,33,0.017451084082496,30,0.0158646218931782,4,0.00211528291909043,170,0.0898995240613432,44,0.0232681121099947,0,0,0,0,37,0.0195663670015865
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-21,1929,182,0.0943494038361846,15,0.00777604976671851,15,0.00777604976671851,7,0.00362882322446864,18,0.00933125972006221,0,0,0,0,0,0,34,0.017625712804562,1,0.000518403317781234,49,0.0254017625712805,43,0.0222913426645931,167,0.086573354069466,84,0.0435458786936236,15,0.00777604976671851,0,0,0,0,0,0,7,0.00362882322446864,0,0,18,0.00933125972006221,0,0,0,0,0,0,0,0,0,0,0,0,17,0.00881285640228098,17,0.00881285640228098,50,0.0259201658890617,42,0.0217729393468118,1,0.000518403317781234,167,0.086573354069466,32,0.0165889061689995,0,0,0,0,51,0.0264385692068429
"STOCKHOLM HÄSSELBY STRAND",202225,2022-06-20,1892,192,0.101479915433404,26,0.0137420718816068,26,0.0137420718816068,10,0.00528541226215645,20,0.0105708245243129,0,0,0,0,0,0,45,0.023784355179704,1,0.000528541226215645,29,0.0153276955602537,35,0.0184989429175476,166,0.087737843551797,78,0.0412262156448203,26,0.0137420718816068,0,0,0,0,0,0,10,0.00528541226215645,0,0,20,0.0105708245243129,0,0,0,0,0,0,0,0,0,0,0,0,18,0.00951374207188161,27,0.0142706131078224,30,0.0158562367864693,30,0.0158562367864693,5,0.00264270613107822,166,0.087737843551797,53,0.0280126849894292,0,0,0,0,35,0.0184989429175476
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-19,2078,191,0.0919153031761309,6,0.00288739172281039,6,0.00288739172281039,6,0.00288739172281039,40,0.0192492781520693,0,0,0,0,0,0,14,0.00673724735322425,1,0.000481231953801732,56,0.026948989412897,62,0.0298363811357074,185,0.0890279114533205,111,0.0534167468719923,6,0.00288739172281039,0,0,0,0,0,0,3,0.0014436958614052,3,0.0014436958614052,40,0.0192492781520693,0,0,0,0,0,0,0,0,0,0,0,0,11,0.00529355149181906,3,0.0014436958614052,57,0.0274302213666987,57,0.0274302213666987,5,0.00240615976900866,185,0.0890279114533205,12,0.00577478344562079,0,0,0,0,62,0.0298363811357074
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-18,1850,193,0.104324324324324,8,0.00432432432432432,8,0.00432432432432432,11,0.00594594594594595,37,0.02,0,0,0,0,0,0,14,0.00756756756756757,9,0.00486486486486486,22,0.0118918918918919,84,0.0454054054054054,185,0.1,119,0.0643243243243243,8,0.00432432432432432,0,0,0,0,0,0,5,0.0027027027027027,6,0.00324324324324324,37,0.02,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00324324324324324,8,0.00432432432432432,31,0.0167567567567568,71,0.0383783783783784,13,0.00702702702702703,185,0.1,22,0.0118918918918919,0,0,0,0,44,0.0237837837837838
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-17,2037,188,0.092292587137948,6,0.00294550810014728,6,0.00294550810014728,10,0.00490918016691213,30,0.0147275405007364,0,0,0,0,0,0,15,0.00736377025036819,2,0.000981836033382425,36,0.0176730486008837,83,0.0407461953853706,182,0.0893470790378007,120,0.0589101620029455,6,0.00294550810014728,0,0,0,0,0,0,4,0.00196367206676485,6,0.00294550810014728,29,0.0142366224840452,1,0.000490918016691213,0,0,0,0,0,0,0,0,0,0,8,0.0039273441335297,7,0.00343642611683849,38,0.0186548846342661,78,0.0382916053019146,5,0.00245459008345606,182,0.0893470790378007,19,0.00932744231713304,0,0,0,0,43,0.0211094747177221
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-16,1895,178,0.0939313984168865,8,0.00422163588390501,8,0.00422163588390501,8,0.00422163588390501,49,0.0258575197889182,0,0,0,0,0,0,29,0.0153034300791557,1,0.000527704485488127,32,0.0168865435356201,43,0.0226912928759894,170,0.0897097625329815,102,0.0538258575197889,8,0.00422163588390501,0,0,0,0,0,0,4,0.00211081794195251,4,0.00211081794195251,49,0.0258575197889182,0,0,0,0,0,0,0,0,0,0,0,0,16,0.00844327176781003,13,0.00686015831134565,33,0.0174142480211082,33,0.0174142480211082,10,0.00527704485488127,170,0.0897097625329815,25,0.0131926121372032,0,0,0,0,43,0.0226912928759894
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-15,2069,117,0.0565490575157081,5,0.00241662638956017,5,0.00241662638956017,13,0.00628322861285645,14,0.00676655389076849,0,0,0,0,0,0,15,0.00724987916868052,2,0.00096665055582407,4,0.00193330111164814,59,0.0285161913968101,112,0.0541324311261479,82,0.0396326727887869,5,0.00241662638956017,0,0,0,0,0,0,4,0.00193330111164814,9,0.00434992750120831,14,0.00676655389076849,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00579990333494442,3,0.0014499758337361,6,0.00289995166747221,52,0.0251329144514258,7,0.00338327694538424,112,0.0541324311261479,17,0.00821652972450459,0,0,0,0,13,0.00628322861285645
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-14,2054,182,0.0886075949367089,10,0.00486854917234664,10,0.00486854917234664,20,0.00973709834469328,47,0.0228821811100292,0,0,0,0,0,0,29,0.0141187925998053,0,0,15,0.00730282375851996,51,0.0248296007789679,172,0.0837390457643622,122,0.059396299902629,10,0.00486854917234664,0,0,0,0,0,0,11,0.0053554040895813,9,0.00438169425511198,47,0.0228821811100292,0,0,0,0,0,0,0,0,0,0,0,0,20,0.00973709834469328,9,0.00438169425511198,15,0.00730282375851996,44,0.0214216163583252,7,0.00340798442064265,172,0.0837390457643622,28,0.0136319376825706,0,0,0,0,22,0.0107108081791626
"STOCKHOLM HÄSSELBY STRAND",202224,2022-06-13,2033,166,0.0816527299557304,22,0.0108214461387113,22,0.0108214461387113,15,0.0073782587309395,20,0.00983767830791933,0,0,0,0,0,0,22,0.0108214461387113,1,0.000491883915395967,10,0.00491883915395967,54,0.0265617314313822,144,0.0708312838170192,91,0.044761436301033,22,0.0108214461387113,0,0,0,0,0,0,5,0.00245941957697983,10,0.00491883915395967,20,0.00983767830791933,0,0,0,0,0,0,0,0,0,0,0,0,17,0.00836202656173143,5,0.00245941957697983,11,0.00541072306935563,49,0.0241023118544024,5,0.00245941957697983,144,0.0708312838170192,37,0.0181997048696508,0,0,0,0,16,0.00787014264633546
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-12,1988,175,0.0880281690140845,19,0.00955734406438632,19,0.00955734406438632,14,0.00704225352112676,16,0.00804828973843058,0,0,0,0,0,0,35,0.0176056338028169,2,0.00100603621730382,30,0.0150905432595573,40,0.0201207243460765,156,0.0784708249496982,79,0.039738430583501,19,0.00955734406438632,0,0,0,0,0,0,8,0.00402414486921529,6,0.00301810865191147,16,0.00804828973843058,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0110663983903421,13,0.00653923541247485,32,0.0160965794768612,33,0.0165995975855131,7,0.00352112676056338,156,0.0784708249496982,38,0.0191146881287726,0,0,0,0,39,0.0196177062374245
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-11,2008,175,0.0871513944223108,15,0.00747011952191235,15,0.00747011952191235,13,0.00647410358565737,28,0.0139442231075697,0,0,0,0,0,0,20,0.0099601593625498,6,0.00298804780876494,11,0.00547808764940239,67,0.0333665338645418,160,0.0796812749003984,105,0.0522908366533865,15,0.00747011952191235,0,0,0,0,0,0,6,0.00298804780876494,7,0.00348605577689243,28,0.0139442231075697,0,0,0,0,0,0,0,0,0,0,0,0,13,0.00647410358565737,7,0.00348605577689243,17,0.00846613545816733,58,0.0288844621513944,9,0.00448207171314741,160,0.0796812749003984,29,0.0144422310756972,0,0,0,0,26,0.0129482071713147
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-10,2169,208,0.0958967266021208,17,0.0078377132319041,17,0.0078377132319041,15,0.00691562932226833,19,0.00875979714153988,0,0,0,0,0,0,18,0.00829875518672199,2,0.000922083909635777,22,0.0101429230059935,98,0.0451821115721531,191,0.0880590133702167,132,0.0608575380359613,17,0.0078377132319041,0,0,0,0,0,0,4,0.00184416781927155,11,0.00507146150299677,19,0.00875979714153988,0,0,0,0,0,0,0,0,0,0,0,0,13,0.00599354541263255,5,0.00230520977408944,24,0.0110650069156293,96,0.0442600276625173,2,0.000922083909635777,191,0.0880590133702167,33,0.0152143845089903,0,0,0,0,26,0.0119870908252651
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-09,2050,150,0.0731707317073171,10,0.0048780487804878,10,0.0048780487804878,21,0.0102439024390244,23,0.011219512195122,0,0,0,0,0,0,27,0.0131707317073171,0,0,17,0.00829268292682927,42,0.0204878048780488,140,0.0682926829268293,81,0.0395121951219512,10,0.0048780487804878,0,0,0,0,0,0,8,0.00390243902439024,13,0.00634146341463415,23,0.011219512195122,0,0,0,0,0,0,0,0,0,0,0,0,13,0.00634146341463415,14,0.00682926829268293,17,0.00829268292682927,37,0.0180487804878049,5,0.0024390243902439,140,0.0682926829268293,37,0.0180487804878049,0,0,0,0,22,0.0107317073170732
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-08,2025,168,0.082962962962963,15,0.00740740740740741,15,0.00740740740740741,15,0.00740740740740741,27,0.0133333333333333,0,0,0,0,0,0,24,0.0118518518518519,0,0,25,0.0123456790123457,47,0.0232098765432099,153,0.0755555555555556,90,0.0444444444444444,15,0.00740740740740741,0,0,0,0,0,0,3,0.00148148148148148,12,0.00592592592592593,27,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,17,0.00839506172839506,7,0.00345679012345679,25,0.0123456790123457,43,0.0212345679012346,4,0.00197530864197531,153,0.0755555555555556,34,0.0167901234567901,0,0,0,0,29,0.014320987654321
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-07,1962,154,0.0784913353720693,12,0.00611620795107034,12,0.00611620795107034,20,0.0101936799184506,22,0.0112130479102956,0,0,0,0,0,0,11,0.00560652395514781,0,0,39,0.0198776758409786,38,0.0193679918450561,142,0.072375127420999,62,0.0316004077471967,12,0.00611620795107034,0,0,0,0,0,0,6,0.00305810397553517,14,0.00713557594291539,22,0.0112130479102956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.00560652395514781,39,0.0198776758409786,34,0.017329255861366,4,0.00203873598369011,142,0.072375127420999,37,0.0188583078491335,0,0,0,0,43,0.0219164118246687
"STOCKHOLM HÄSSELBY STRAND",202223,2022-06-06,1956,201,0.102760736196319,22,0.0112474437627812,22,0.0112474437627812,6,0.00306748466257669,61,0.0311860940695297,2,0.00102249488752556,0,0,0,0,18,0.00920245398773006,4,0.00204498977505112,9,0.00460122699386503,57,0.0291411042944785,179,0.0915132924335378,117,0.0598159509202454,22,0.0112474437627812,0,0,0,0,0,0,3,0.00153374233128834,3,0.00153374233128834,61,0.0311860940695297,0,0,2,0.00102249488752556,0,0,0,0,0,0,0,0,9,0.00460122699386503,9,0.00460122699386503,13,0.00664621676891616,44,0.0224948875255624,13,0.00664621676891616,179,0.0915132924335378,36,0.0184049079754601,0,0,0,0,26,0.0132924335378323
"STOCKHOLM HÄSSELBY STRAND",202222,2022-06-05,2099,206,0.0981419723677942,19,0.00905192949023344,19,0.00905192949023344,5,0.00238208670795617,31,0.0147689375893283,1,0.000476417341591234,0,0,0,0,62,0.0295378751786565,2,0.000952834683182468,10,0.00476417341591234,57,0.0271557884707003,187,0.0890900428775607,139,0.0662220104811815,19,0.00905192949023344,0,0,0,0,0,0,5,0.00238208670795617,0,0,31,0.0147689375893283,0,0,1,0.000476417341591234,0,0,0,0,0,0,0,0,55,0.0262029537875179,7,0.00333492139113864,12,0.00571700809909481,48,0.0228680323963792,9,0.00428775607432111,187,0.0890900428775607,27,0.0128632682229633,0,0,0,0,21,0.0100047641734159
"STOCKHOLM HÄSSELBY STRAND",202222,2022-06-04,2028,306,0.150887573964497,19,0.00936883629191321,19,0.00936883629191321,3,0.0014792899408284,30,0.014792899408284,3,0.0014792899408284,0,0,0,0,139,0.0685404339250493,2,0.000986193293885602,7,0.00345167652859961,84,0.0414201183431953,287,0.141518737672584,236,0.116370808678501,19,0.00936883629191321,0,0,0,0,0,0,3,0.0014792899408284,0,0,30,0.014792899408284,0,0,3,0.0014792899408284,0,0,0,0,0,0,0,0,128,0.0631163708086785,11,0.00542406311637081,9,0.00443786982248521,75,0.0369822485207101,9,0.00443786982248521,287,0.141518737672584,33,0.0162721893491124,0,0,0,0,18,0.00887573964497041
"STOCKHOLM HÄSSELBY STRAND",202222,2022-06-03,2015,300,0.148883374689826,21,0.0104218362282878,21,0.0104218362282878,4,0.00198511166253102,39,0.0193548387096774,1,0.000496277915632754,0,0,0,0,87,0.0431761786600496,3,0.00148883374689826,5,0.00248138957816377,119,0.0590570719602978,279,0.138461538461538,229,0.113647642679901,21,0.0104218362282878,0,0,0,0,0,0,4,0.00198511166253102,0,0,39,0.0193548387096774,0,0,1,0.000496277915632754,0,0,0,0,0,0,0,0,76,0.0377171215880893,11,0.0054590570719603,8,0.00397022332506203,110,0.054590570719603,9,0.00446650124069479,279,0.138461538461538,33,0.0163771712158809,0,0,0,0,17,0.00843672456575682
"STOCKHOLM HÄSSELBY STRAND",202222,2022-06-02,1838,204,0.110990206746464,12,0.00652883569096844,12,0.00652883569096844,5,0.00272034820457019,28,0.015233949945593,3,0.00163220892274211,0,0,0,0,86,0.0467899891186072,0,0,11,0.00598476605005441,47,0.0255712731229597,192,0.104461371055495,156,0.0848748639825898,12,0.00652883569096844,0,0,0,0,0,0,5,0.00272034820457019,0,0,28,0.015233949945593,0,0,3,0.00163220892274211,0,0,0,0,0,0,0,0,79,0.0429815016322089,7,0.00380848748639826,11,0.00598476605005441,44,0.0239390642002176,3,0.00163220892274211,192,0.104461371055495,22,0.0119695321001088,0,0,0,0,14,0.00761697497279652
"STOCKHOLM HÄSSELBY STRAND",202222,2022-06-01,2048,276,0.134765625,16,0.0078125,16,0.0078125,4,0.001953125,26,0.0126953125,3,0.00146484375,0,0,0,0,150,0.0732421875,1,0.00048828125,17,0.00830078125,43,0.02099609375,260,0.126953125,213,0.10400390625,16,0.0078125,0,0,0,0,0,0,4,0.001953125,0,0,26,0.0126953125,0,0,3,0.00146484375,0,0,0,0,0,0,0,0,143,0.06982421875,7,0.00341796875,18,0.0087890625,40,0.01953125,3,0.00146484375,260,0.126953125,26,0.0126953125,0,0,0,0,21,0.01025390625
"STOCKHOLM HÄSSELBY STRAND",202222,2022-05-31,1917,249,0.129890453834116,12,0.00625978090766823,12,0.00625978090766823,5,0.00260824204486176,36,0.0187793427230047,2,0.00104329681794471,0,0,0,0,123,0.0641627543035994,1,0.000521648408972353,25,0.0130412102243088,33,0.0172143974960876,237,0.123630672926448,178,0.0928534167970788,12,0.00625978090766823,0,0,0,0,0,0,5,0.00260824204486176,0,0,36,0.0187793427230047,0,0,2,0.00104329681794471,0,0,0,0,0,0,0,0,108,0.0563380281690141,15,0.00782472613458529,26,0.0135628586332812,29,0.0151278038601982,4,0.00208659363588941,237,0.123630672926448,29,0.0151278038601982,0,0,0,0,30,0.0156494522691706
"STOCKHOLM HÄSSELBY STRAND",202222,2022-05-30,2007,267,0.133034379671151,9,0.00448430493273543,9,0.00448430493273543,7,0.00348779272546089,25,0.0124564025909317,0,0,0,0,1,0.00049825610363727,169,0.0842052815146986,2,0.000996512207274539,4,0.00199302441454908,41,0.0204285002491281,258,0.128550074738416,231,0.115097159940209,9,0.00448430493273543,0,0,0,0,0,0,7,0.00348779272546089,0,0,25,0.0124564025909317,0,0,0,0,0,0,0,0,0,0,0,0,163,0.0812157448928749,7,0.00348779272546089,6,0.00298953662182362,36,0.0179372197309417,5,0.00249128051818635,258,0.128550074738416,16,0.00797209765819631,0,0,0,0,11,0.00548081714000997
