"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VÄNERSBORG TORPA",202218,2022-05-04,2193,89.94,0.0410123119015048,0,0,3.518,0.00160419516643867,12,0.00547195622435021,36,0.0164158686730506,0,0,0.422,0.000192430460556316,0,0,26,0.0118559051527588,8,0.00364797081623347,2,0.000911992704058368,2,0.000911992704058368,89.94,0.0410123119015048,18.94,0.00863657090743274,0,0,0,0,0,0,3.518,0.00160419516643867,11,0.00501595987232102,1,0.000455996352029184,0,0,36,0.0164158686730506,0,0,0,0,0.422,0.000192430460556316,0,0,0,0,23,0.0104879160966712,3,0.00136798905608755,8,0.00364797081623347,2,0.000911992704058368,2,0.000911992704058368,89.94,0.0410123119015048,25,0.0113999088007296,0,0,46,0.0209758321933425
"VÄNERSBORG TORPA",202218,2022-05-03,2185,89.314,0.0408759725400458,0,0,5.636,0.00257940503432494,12,0.00549199084668192,27,0.0123569794050343,0,0,0.678,0.000310297482837529,2,0.00091533180778032,29,0.0132723112128146,13,0.00594965675057208,0,0,0,0,89.314,0.0408759725400458,25.314,0.0115853546910755,0,0,0,0,0,0,5.636,0.00257940503432494,9,0.00411899313501144,3,0.00137299771167048,0,0,27,0.0123569794050343,0,0,0,0,0.678,0.000310297482837529,0,0,2,0.00091533180778032,24,0.0109839816933638,5,0.0022883295194508,13,0.00594965675057208,0,0,0,0,89.314,0.0408759725400458,24,0.0109839816933638,0,0,40,0.0183066361556064
"VÄNERSBORG TORPA",202218,2022-05-02,2213,89.868,0.0406091278807049,0,0,1.254,0.000566651604157253,6,0.00271125169453231,38,0.017171260732038,0,0,0.614,0.00027745142340714,1,0.000451875282422052,33,0.0149118843199277,5,0.00225937641211026,4,0.00180750112968821,1,0.000451875282422052,89.868,0.0406091278807049,17.868,0.00807410754631722,0,0,0,0,0,0,1.254,0.000566651604157253,6,0.00271125169453231,0,0,0,0,38,0.017171260732038,0,0,0,0,0.614,0.00027745142340714,0,0,1,0.000451875282422052,24,0.0108450067781292,9,0.00406687754179846,5,0.00225937641211026,4,0.00180750112968821,1,0.000451875282422052,89.868,0.0406091278807049,25,0.0112968820605513,0,0,47,0.0212381382738364
"VÄNERSBORG TORPA",202217,2022-05-01,1840,94.6,0.0514130434782609,0,0,1.406,0.000764130434782609,8,0.00434782608695652,28,0.0152173913043478,0,0,1.194,0.000648913043478261,0,0,49,0.0266304347826087,4,0.00217391304347826,3,0.0016304347826087,0,0,94.6,0.0514130434782609,21.6,0.0117391304347826,0,0,0,0,0,0,1.406,0.000764130434782609,7,0.00380434782608696,1,0.000543478260869565,0,0,28,0.0152173913043478,0,0,0,0,1.194,0.000648913043478261,0,0,0,0,38,0.0206521739130435,11,0.00597826086956522,4,0.00217391304347826,3,0.0016304347826087,0,0,94.6,0.0514130434782609,38,0.0206521739130435,0,0,35,0.0190217391304348
"VÄNERSBORG TORPA",202217,2022-04-30,2100,113.14,0.0538761904761905,0,0,1.09,0.000519047619047619,18,0.00857142857142857,32,0.0152380952380952,0,0,1.05,5e-04,1,0.000476190476190476,51,0.0242857142857143,6,0.00285714285714286,0,0,3,0.00142857142857143,113.14,0.0538761904761905,51.14,0.024352380952381,0,0,0,0,0,0,1.09,0.000519047619047619,17,0.00809523809523809,1,0.000476190476190476,0,0,32,0.0152380952380952,0,0,0,0,1.05,5e-04,0,0,1,0.000476190476190476,21,0.01,30,0.0142857142857143,6,0.00285714285714286,0,0,3,0.00142857142857143,113.14,0.0538761904761905,24,0.0114285714285714,0,0,38,0.0180952380952381
"VÄNERSBORG TORPA",202217,2022-04-29,2600,159.522,0.0613546153846154,0,0,4.212,0.00162,17,0.00653846153846154,39,0.015,0,0,1.31,0.000503846153846154,2,0.000769230769230769,55,0.0211538461538462,25,0.00961538461538462,4,0.00153846153846154,12,0.00461538461538462,159.522,0.0613546153846154,52.522,0.0202007692307692,0,0,0,0,0,0,4.212,0.00162,17,0.00653846153846154,0,0,0,0,39,0.015,0,0,0,0,1.31,0.000503846153846154,0,0,2,0.000769230769230769,27,0.0103846153846154,28,0.0107692307692308,25,0.00961538461538462,4,0.00153846153846154,12,0.00461538461538462,159.522,0.0613546153846154,39,0.015,0,0,68,0.0261538461538462
"VÄNERSBORG TORPA",202217,2022-04-28,2299,127.62,0.0555110917790344,0,0,0,0,16,0.00695954762940409,37,0.016093953892997,0,0,1.62,0.000704654197477164,0,0,49,0.02131361461505,9,0.0039147455415398,0,0,15,0.00652457590256633,127.62,0.0555110917790344,52.62,0.0228882122662027,0,0,0,0,0,0,0,0,16,0.00695954762940409,0,0,0,0,37,0.016093953892997,0,0,0,0,1.62,0.000704654197477164,0,0,0,0,14,0.00608960417572858,35,0.0152240104393214,9,0.0039147455415398,0,0,15,0.00652457590256633,127.62,0.0555110917790344,29,0.0126141800782949,0,0,46,0.0200086994345368
"VÄNERSBORG TORPA",202217,2022-04-27,2481,114.472,0.0461394598952035,0,0,0,0,9,0.00362756952841596,40,0.0161225312374043,0,0,0.472,0.00019024586860137,1,0.000403063280935107,49,0.0197501007658202,12,0.00483675937122128,1,0.000403063280935107,2,0.000806126561870214,114.472,0.0461394598952035,45.472,0.0183280935106812,0,0,0,0,0,0,0,0,9,0.00362756952841596,0,0,0,0,40,0.0161225312374043,0,0,0,0,0.472,0.00019024586860137,0,0,1,0.000403063280935107,14,0.00564288593309149,35,0.0141072148327287,12,0.00483675937122128,1,0.000403063280935107,2,0.000806126561870214,114.472,0.0461394598952036,16,0.00644901249496171,0,0,53,0.0213623538895607
"VÄNERSBORG TORPA",202217,2022-04-26,2414,105.336,0.0436354598177299,0,0,0,0,10,0.00414250207125104,34,0.0140845070422535,0,0,1.336,0.000553438276719138,0,0,52,0.0215410107705054,3,0.00124275062137531,2,0.000828500414250207,3,0.00124275062137531,105.336,0.0436354598177299,56.336,0.0233371996685998,0,0,0,0,0,0,0,0,9,0.00372825186412593,1,0.000414250207125104,0,0,34,0.0140845070422535,0,0,0,0,1.336,0.000553438276719138,0,0,0,0,7,0.00289975144987573,45,0.0186412593206297,3,0.00124275062137531,2,0.000828500414250207,3,0.00124275062137531,105.336,0.0436354598177299,10,0.00414250207125104,0,0,39,0.016155758077879
"VÄNERSBORG TORPA",202217,2022-04-25,2388,124.564,0.0521624790619765,0,0,0,0,17,0.00711892797319933,29,0.01214405360134,0,0,1.564,0.000654941373534338,2,0.000837520938023451,65,0.0272194304857621,7,0.00293132328308208,2,0.000837520938023451,1,0.000418760469011725,124.564,0.0521624790619765,65.564,0.0274556113902848,0,0,0,0,0,0,0,0,16,0.0067001675041876,1,0.000418760469011725,0,0,29,0.01214405360134,0,0,0,0,1.564,0.000654941373534338,0,0,2,0.000837520938023451,20,0.00837520938023451,45,0.0188442211055276,7,0.00293132328308208,2,0.000837520938023451,1,0.000418760469011725,124.564,0.0521624790619765,21,0.00879396984924623,0,0,38,0.0159128978224456
"UPPSALA VÄSTERTORG",202237,2022-09-18,1074,352.245,0.327974860335196,164,0.152700186219739,66.245,0.0616806331471136,14,0.0130353817504655,35,0.0325884543761639,0,0,4,0.0037243947858473,2,0.00186219739292365,47,0.0437616387337058,5,0.00465549348230913,4,0.0037243947858473,11,0.0102420856610801,313.245,0.291662011173184,63.245,0.0588873370577281,39,0.0363128491620112,0,0,125,0.116387337057728,27.245,0.0253677839851024,11,0.0102420856610801,3,0.00279329608938547,29,0.0270018621973929,6,0.00558659217877095,0,0,0,0,0,0,4,0.0037243947858473,2,0.00186219739292365,31,0.0288640595903166,16,0.0148975791433892,5,0.00465549348230913,4,0.0037243947858473,11,0.0102420856610801,313.245,0.291662011173184,110,0.102420856610801,125,0.116387337057728,15,0.0139664804469274
"UPPSALA VÄSTERTORG",202237,2022-09-17,1092,363.465,0.332843406593407,111,0.101648351648352,57.465,0.0526236263736264,12,0.010989010989011,49,0.0448717948717949,0,0,9,0.00824175824175824,8,0.00732600732600733,82,0.0750915750915751,6,0.00549450549450549,2,0.00183150183150183,27,0.0247252747252747,337.465,0.309033882783883,119.465,0.109400183150183,26,0.0238095238095238,1,0.000915750915750916,84,0.0769230769230769,31.465,0.0288141025641026,7,0.00641025641025641,5,0.00457875457875458,39,0.0357142857142857,10,0.00915750915750916,0,0,0,0,0,0,9,0.00824175824175824,8,0.00732600732600733,24,0.021978021978022,58,0.0531135531135531,6,0.00549450549450549,2,0.00183150183150183,27,0.0247252747252747,337.465,0.309033882783883,116,0.106227106227106,84,0.0769230769230769,18,0.0164835164835165
"UPPSALA VÄSTERTORG",202237,2022-09-16,1279,287.15,0.224511336982017,42,0.0328381548084441,60.15,0.0470289288506646,23,0.017982799061767,43,0.0336200156372166,0,0,7,0.00547302580140735,4,0.00312744331508991,68,0.0531665363565285,11,0.00860046911649726,2,0.00156372165754496,27,0.0211102423768569,256.15,0.20027365129007,106.15,0.0829945269741986,31,0.0242376856919468,4,0.00312744331508991,7,0.00547302580140735,29.15,0.0227912431587177,15,0.0117279124315872,8,0.00625488663017983,33,0.0258014073494918,10,0.00781860828772478,0,0,0,0,0,0,7,0.00547302580140735,4,0.00312744331508991,29,0.0226739640344019,39,0.0304925723221267,11,0.00860046911649726,2,0.00156372165754496,27,0.0211102423768569,256.15,0.20027365129007,120,0.0938232994526974,7,0.00547302580140735,23,0.017982799061767
"UPPSALA VÄSTERTORG",202237,2022-09-15,1176,382.95,0.325637755102041,159,0.135204081632653,43.95,0.0373724489795918,21,0.0178571428571429,62,0.0527210884353742,0,0,5,0.00425170068027211,9,0.0076530612244898,70,0.0595238095238095,4,0.00340136054421769,2,0.00170068027210884,7,0.00595238095238095,360.95,0.306930272108844,86.95,0.073937074829932,22,0.0187074829931973,0,0,137,0.116496598639456,21.95,0.0186649659863946,17,0.0144557823129252,4,0.00340136054421769,47,0.0399659863945578,15,0.0127551020408163,0,0,0,0,0,0,5,0.00425170068027211,9,0.0076530612244898,40,0.0340136054421769,30,0.0255102040816327,4,0.00340136054421769,2,0.00170068027210884,7,0.00595238095238095,360.95,0.306930272108844,116,0.0986394557823129,137,0.116496598639456,21,0.0178571428571429
"UPPSALA VÄSTERTORG",202237,2022-09-14,1213,478.395,0.394389942291838,164,0.13520197856554,38.395,0.0316529266281946,35,0.0288540807914262,81,0.0667765869744435,0,0,10,0.00824402308326463,3,0.00247320692497939,121,0.0997526793075021,6,0.00494641384995878,4,0.00329760923330585,16,0.0131904369332234,462.395,0.381199505358615,119.395,0.0984295136026381,16,0.0131904369332234,0,0,148,0.122011541632317,22.395,0.0184624896949711,26,0.021434460016488,9,0.00741962077493817,64,0.0527617477328937,17,0.0140148392415499,0,0,0,0,0,0,10,0.00824402308326463,3,0.00247320692497939,72,0.0593569661995054,49,0.0403957131079967,6,0.00494641384995878,4,0.00329760923330585,16,0.0131904369332234,462.395,0.381199505358615,168,0.138499587798846,148,0.122011541632317,27,0.0222588623248145
"UPPSALA VÄSTERTORG",202237,2022-09-13,1089,467.6,0.429384756657484,189,0.173553719008264,44.6,0.0409550045913682,34,0.0312213039485767,49,0.0449954086317723,1,0.000918273645546373,4,0.00367309458218549,6,0.00550964187327824,108,0.0991735537190083,7,0.00642791551882461,4,0.00367309458218549,21,0.0192837465564738,444.6,0.408264462809917,143.6,0.131864095500459,23,0.0211202938475666,2,0.00183654729109275,164,0.150596877869605,21.6,0.0198347107438017,22,0.0202020202020202,12,0.0110192837465565,37,0.0339761248852158,12,0.0110192837465565,1,0.000918273645546373,0,0,0,0,4,0.00367309458218549,6,0.00550964187327824,33,0.0303030303030303,75,0.068870523415978,7,0.00642791551882461,4,0.00367309458218549,21,0.0192837465564738,444.6,0.408264462809917,114,0.104683195592287,164,0.150596877869605,23,0.0211202938475666
"UPPSALA VÄSTERTORG",202237,2022-09-12,1229,488.69,0.397632221318145,212,0.172497965825875,59.69,0.0485679414157852,22,0.0179007323026851,54,0.0439381611065907,3,0.00244100895036615,3,0.00244100895036615,9,0.00732302685109845,99,0.080553295362083,3,0.00244100895036615,3,0.00244100895036615,21,0.0170870626525631,453.69,0.369153783563873,129.69,0.105524816924329,35,0.0284784377542718,5,0.00406834825061025,172,0.139951179820993,24.69,0.0200895036615134,21,0.0170870626525631,1,0.00081366965012205,42,0.0341741253051261,12,0.00976403580146461,3,0.00244100895036615,0,0,0,0,3,0.00244100895036615,9,0.00732302685109845,36,0.0292921074043938,63,0.0512611879576892,3,0.00244100895036615,3,0.00244100895036615,21,0.0170870626525631,453.69,0.369153783563873,134,0.109031733116355,172,0.139951179820993,18,0.0146460537021969
"UPPSALA VÄSTERTORG",202233,2022-08-21,1089,60.305,0.055376492194674,2,0.00183654729109275,13.305,0.0122176308539945,9,0.00826446280991736,10,0.00918273645546373,0,0,0,0,1,0.000918273645546373,15,0.0137741046831956,5,0.00459136822773186,4,0.00367309458218549,1,0.000918273645546373,58.305,0.0535399449035813,29.305,0.0269100091827365,2,0.00183654729109275,0,0,0,0,11.305,0.0103810835629017,7,0.00642791551882461,2,0.00183654729109275,0,0,10,0.00918273645546373,0,0,0,0,0,0,0,0,1,0.000918273645546373,7,0.00642791551882461,8,0.00734618916437098,5,0.00459136822773186,4,0.00367309458218549,1,0.000918273645546373,58.305,0.0535399449035813,10,0.00918273645546373,0,0,19,0.0174471992653811
"UPPSALA VÄSTERTORG",202233,2022-08-20,1063,47.94,0.045098777046096,0,0,15.94,0.0149952963311383,5,0.00470366886171214,6,0.00564440263405456,0,0,0,0,1,0.000940733772342427,15,0.0141110065851364,2,0.00188146754468485,2,0.00188146754468485,1,0.000940733772342427,47.94,0.045098777046096,25.94,0.0244026340545626,0,0,0,0,0,0,15.94,0.0149952963311383,2,0.00188146754468485,3,0.00282220131702728,0,0,6,0.00564440263405456,0,0,0,0,0,0,0,0,1,0.000940733772342427,11,0.0103480714957667,4,0.00376293508936971,2,0.00188146754468485,2,0.00188146754468485,1,0.000940733772342427,47.94,0.045098777046096,12,0.0112888052681091,0,0,10,0.00940733772342427
"UPPSALA VÄSTERTORG",202233,2022-08-19,1349,52.655,0.0390326167531505,1,0.000741289844329133,15.655,0.0116048925129726,4,0.00296515937731653,13,0.00963676797627873,0,0,0,0,3,0.0022238695329874,5,0.00370644922164566,7,0.00518902891030393,0,0,4,0.00296515937731653,51.655,0.0382913269088214,26.655,0.019759080800593,1,0.000741289844329133,0,0,0,0,14.655,0.0108636026686434,2,0.00148257968865827,2,0.00148257968865827,5,0.00370644922164566,8,0.00593031875463306,0,0,0,0,0,0,0,0,3,0.0022238695329874,0,0,5,0.00370644922164566,7,0.00518902891030393,0,0,4,0.00296515937731653,51.655,0.0382913269088214,10,0.00741289844329133,0,0,15,0.011119347664937
"UPPSALA VÄSTERTORG",202233,2022-08-18,1299,47.28,0.0363972286374134,0,0,11.28,0.00868360277136259,9,0.0069284064665127,0,0,0,0,0,0,0,0,22,0.0169361046959199,0,0,2,0.00153964588144727,3,0.0023094688221709,47.28,0.0363972286374134,33.28,0.0256197074672825,0,0,0,0,0,0,11.28,0.00868360277136259,9,0.0069284064665127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0069284064665127,13,0.0100076982294072,0,0,2,0.00153964588144727,3,0.0023094688221709,47.28,0.0363972286374134,12,0.0092378752886836,0,0,2,0.00153964588144727
"UPPSALA VÄSTERTORG",202233,2022-08-17,1224,49.435,0.0403880718954248,2,0.00163398692810458,15.435,0.0126102941176471,11,0.00898692810457516,4,0.00326797385620915,0,0,0,0,2,0.00163398692810458,6,0.00490196078431373,4,0.00326797385620915,5,0.00408496732026144,0,0,47.435,0.0387540849673203,29.435,0.0240482026143791,2,0.00163398692810458,0,0,0,0,13.435,0.0109763071895425,4,0.00326797385620915,7,0.00571895424836601,0,0,4,0.00326797385620915,0,0,0,0,0,0,0,0,2,0.00163398692810458,3,0.00245098039215686,3,0.00245098039215686,4,0.00326797385620915,5,0.00408496732026144,0,0,47.435,0.0387540849673203,5,0.00408496732026144,0,0,13,0.0106209150326797
"UPPSALA VÄSTERTORG",202233,2022-08-16,1253,42.66,0.0340462889066241,1,0.000798084596967279,10.66,0.00850758180367119,4,0.00319233838786911,5,0.00399042298483639,0,0,0,0,2,0.00159616919393456,7,0.00558659217877095,7,0.00558659217877095,5,0.00399042298483639,1,0.000798084596967279,41.66,0.0332482043096568,20.66,0.016488427773344,1,0.000798084596967279,0,0,0,0,9.66,0.00770949720670391,4,0.00319233838786911,0,0,0,0,5,0.00399042298483639,0,0,0,0,0,0,0,0,2,0.00159616919393456,2,0.00159616919393456,5,0.00399042298483639,7,0.00558659217877095,5,0.00399042298483639,1,0.000798084596967279,41.66,0.0332482043096568,4,0.00319233838786911,0,0,17,0.0135674381484437
"UPPSALA VÄSTERTORG",202233,2022-08-15,1300,59.205,0.0455423076923077,2,0.00153846153846154,22.205,0.0170807692307692,9,0.00692307692307692,3,0.00230769230769231,0,0,0,0,0,0,9,0.00692307692307692,3,0.00230769230769231,11,0.00846153846153846,0,0,57.205,0.0440038461538462,33.205,0.0255423076923077,2,0.00153846153846154,0,0,0,0,20.205,0.0155423076923077,6,0.00461538461538462,3,0.00230769230769231,0,0,3,0.00230769230769231,0,0,0,0,0,0,0,0,0,0,5,0.00384615384615385,4,0.00307692307692308,3,0.00230769230769231,11,0.00846153846153846,0,0,57.205,0.0440038461538462,7,0.00538461538461538,0,0,17,0.0130769230769231
"UPPSALA VÄSTERTORG",202232,2022-08-14,1079,88.095,0.0816450417052827,2,0.00185356811862836,45.095,0.0417933271547729,12,0.0111214087117702,6,0.00556070435588508,0,0,0,0,2,0.00185356811862836,10,0.0092678405931418,10,0.0092678405931418,1,0.00092678405931418,0,0,86.095,0.0797914735866543,64.095,0.0594022242817424,2,0.00185356811862836,0,0,0,0,43.095,0.0399397590361446,4,0.00370713623725672,8,0.00741427247451344,0,0,6,0.00556070435588508,0,0,0,0,0,0,0,0,2,0.00185356811862836,3,0.00278035217794254,7,0.00648748841519926,10,0.0092678405931418,1,0.00092678405931418,0,0,86.095,0.0797914735866543,5,0.0046339202965709,0,0,17,0.0157553290083411
"UPPSALA VÄSTERTORG",202232,2022-08-13,984,64.555,0.065604674796748,3,0.00304878048780488,30.555,0.0310518292682927,12,0.0121951219512195,6,0.00609756097560976,0,0,0,0,1,0.00101626016260163,5,0.00508130081300813,7,0.00711382113821138,0,0,0,0,61.555,0.0625558943089431,40.555,0.0412144308943089,3,0.00304878048780488,0,0,0,0,27.555,0.0280030487804878,9,0.00914634146341463,3,0.00304878048780488,0,0,6,0.00609756097560976,0,0,0,0,0,0,0,0,1,0.00101626016260163,5,0.00508130081300813,0,0,7,0.00711382113821138,0,0,0,0,61.555,0.0625558943089431,8,0.00813008130081301,0,0,13,0.0132113821138211
"UPPSALA VÄSTERTORG",202232,2022-08-12,1101,61.67,0.0560127157129882,1,0.000908265213442325,21.67,0.0196821071752952,18,0.0163487738419619,8,0.0072661217075386,0,0,0,0,1,0.000908265213442325,7,0.00635785649409628,3,0.00272479564032698,2,0.00181653042688465,0,0,60.67,0.0551044504995459,42.67,0.038755676657584,1,0.000908265213442325,0,0,0,0,20.67,0.0187738419618529,18,0.0163487738419619,0,0,2,0.00181653042688465,6,0.00544959128065395,0,0,0,0,0,0,0,0,1,0.000908265213442325,4,0.0036330608537693,3,0.00272479564032698,3,0.00272479564032698,2,0.00181653042688465,0,0,60.67,0.0551044504995459,7,0.00635785649409628,0,0,11,0.00999091734786558
"UPPSALA VÄSTERTORG",202232,2022-08-11,1068,63.96,0.0598876404494382,2,0.00187265917602996,27.96,0.0261797752808989,15,0.0140449438202247,5,0.00468164794007491,0,0,0,0,2,0.00187265917602996,9,0.00842696629213483,2,0.00187265917602996,0,0,1,0.000936329588014981,61.96,0.0580149812734082,48.96,0.0458426966292135,2,0.00187265917602996,0,0,0,0,25.96,0.0243071161048689,15,0.0140449438202247,0,0,0,0,5,0.00468164794007491,0,0,0,0,0,0,0,0,2,0.00187265917602996,3,0.00280898876404494,6,0.00561797752808989,2,0.00187265917602996,0,0,1,0.000936329588014981,61.96,0.0580149812734082,6,0.00561797752808989,0,0,7,0.00655430711610487
"UPPSALA VÄSTERTORG",202232,2022-08-10,1063,82.82,0.0779115710253998,1,0.000940733772342427,30.82,0.0289934148635936,17,0.0159924741298213,11,0.0103480714957667,0,0,0,0,3,0.00282220131702728,9,0.00846660395108184,8,0.00752587017873942,1,0.000940733772342427,2,0.00188146754468485,81.82,0.0769708372530574,54.82,0.0515710253998119,1,0.000940733772342427,0,0,0,0,29.82,0.0280526810912512,17,0.0159924741298213,0,0,0,0,11,0.0103480714957667,0,0,0,0,0,0,0,0,3,0.00282220131702728,4,0.00376293508936971,5,0.00470366886171214,8,0.00752587017873942,1,0.000940733772342427,2,0.00188146754468485,81.82,0.0769708372530574,7,0.00658513640639699,0,0,20,0.0188146754468485
"UPPSALA VÄSTERTORG",202232,2022-08-09,1032,93.08,0.0901937984496124,5,0.00484496124031008,28.08,0.0272093023255814,24,0.0232558139534884,5,0.00484496124031008,0,0,0,0,2,0.00193798449612403,18,0.0174418604651163,9,0.00872093023255814,0,0,2,0.00193798449612403,88.08,0.0853488372093023,57.08,0.0553100775193798,5,0.00484496124031008,0,0,0,0,23.08,0.0223643410852713,23,0.0222868217054264,1,0.000968992248062015,0,0,5,0.00484496124031008,0,0,0,0,0,0,0,0,2,0.00193798449612403,10,0.00968992248062015,8,0.00775193798449612,9,0.00872093023255814,0,0,2,0.00193798449612403,88.08,0.0853488372093023,17,0.0164728682170543,0,0,14,0.0135658914728682
"UPPSALA VÄSTERTORG",202232,2022-08-08,1137,93.595,0.0823175021987687,3,0.00263852242744063,28.595,0.0251495162708883,25,0.0219876868953386,8,0.00703605980650836,0,0,0,0,1,0.000879507475813544,15,0.0131926121372032,3,0.00263852242744063,8,0.00703605980650836,2,0.00175901495162709,90.595,0.0796789797713281,65.595,0.0576912928759894,3,0.00263852242744063,0,0,0,0,25.595,0.0225109938434477,25,0.0219876868953386,0,0,0,0,8,0.00703605980650836,0,0,0,0,0,0,0,0,1,0.000879507475813544,1,0.000879507475813544,14,0.0123131046613896,3,0.00263852242744063,8,0.00703605980650836,2,0.00175901495162709,90.595,0.0796789797713281,6,0.00527704485488127,0,0,19,0.0167106420404573
"UPPSALA VÄSTERTORG",202231,2022-08-07,971,59.46,0.0612358393408857,0,0,13.46,0.0138619979402678,14,0.0144181256436663,13,0.0133882595262616,0,0,0,0,2,0.00205973223480947,7,0.00720906282183316,6,0.00617919670442842,0,0,4,0.00411946446961895,59.46,0.0612358393408857,35.46,0.036519052523172,0,0,0,0,0,0,13.46,0.0138619979402678,7,0.00720906282183316,7,0.00720906282183316,0,0,13,0.0133882595262616,0,0,0,0,0,0,0,0,2,0.00205973223480947,1,0.00102986611740474,6,0.00617919670442842,6,0.00617919670442842,0,0,4,0.00411946446961895,59.46,0.0612358393408857,5,0.00514933058702369,0,0,19,0.01956745623069
"UPPSALA VÄSTERTORG",202231,2022-08-06,996,46.91,0.0470983935742972,1,0.00100401606425703,14.91,0.0149698795180723,7,0.0070281124497992,9,0.00903614457831325,0,0,0,0,1,0.00100401606425703,8,0.00803212851405622,4,0.00401606425702811,1,0.00100401606425703,1,0.00100401606425703,45.91,0.0460943775100402,26.91,0.0270180722891566,1,0.00100401606425703,0,0,0,0,13.91,0.0139658634538153,4,0.00401606425702811,3,0.00301204819277108,0,0,9,0.00903614457831325,0,0,0,0,0,0,0,0,1,0.00100401606425703,3,0.00301204819277108,5,0.00502008032128514,4,0.00401606425702811,1,0.00100401606425703,1,0.00100401606425703,45.91,0.0460943775100402,5,0.00502008032128514,0,0,14,0.0140562248995984
"UPPSALA VÄSTERTORG",202231,2022-08-05,935,52.59,0.0562459893048128,4,0.00427807486631016,17.59,0.0188128342245989,6,0.00641711229946524,11,0.0117647058823529,0,0,0,0,1,0.00106951871657754,9,0.00962566844919786,4,0.00427807486631016,0,0,0,0,49.59,0.0530374331550802,27.59,0.0295080213903743,3,0.00320855614973262,0,0,1,0.00106951871657754,14.59,0.0156042780748663,3,0.00320855614973262,3,0.00320855614973262,0,0,11,0.0117647058823529,0,0,0,0,0,0,0,0,1,0.00106951871657754,3,0.00320855614973262,6,0.00641711229946524,4,0.00427807486631016,0,0,0,0,49.59,0.0530374331550802,6,0.00641711229946524,1,0.00106951871657754,15,0.0160427807486631
